Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S001244    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701486;Longitudinal 10 / Transversal 6                   ;0;Dijous;Dj;Laboral;2018;2;Febrer;15;8;Matí;No és causa del  vianant;0;1;0;1;2;425837.44 ;4576344;2.112.578;41.333.323
2018S009880    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;106861;E Zona Franca                                     ;41-59     ;Dijous;Dj;Laboral;2018;12;Desembre;27;14;Tarda;No és causa del  vianant;0;1;0;1;2;427128.71 ;4576391.5 ;2.128.002;41.333.869
2018S001368    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370203;Número 3 Zona Franca                              ;53;Dimarts;Dm;Laboral;2018;2;Febrer;20;10;Matí;No és causa del  vianant;0;1;0;1;2;427806;4576356.41;21.361;41.333.614
2018S002830    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701486;k zona franca / calle 3                           ;27;Divendres;Dv;Laboral;2018;4;Abril;13;15;Tarda;No és causa del  vianant;0;1;0;1;2;425708.31 ;4576395.25;2.111.029;41.333.773
2018S007705    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701486;Transversal 6                                     ;38;Dimecres;Dc;Laboral;2018;10;Octubre;10;15;Tarda;No és causa del  vianant;0;1;0;1;2;425799.67 ;4576431.04;2.112.116;41.334.104
2018S003428    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701483;Transversal 2                                     ;14;Dijous;Dj;Laboral;2018;5;Maig;3;13;Matí;No és causa del  vianant;0;1;0;1;2;426144.95 ;4576496.95;2.116.234;41.334.729
2018S003435    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701483;Número 6                                          ;0;Dijous;Dj;Laboral;2018;5;Maig;3;16;Tarda;No és causa del  vianant;0;1;0;1;2;427969.22 ;4577268.5 ;2.137.942;41.341.843
2018S007695    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370203;Número 3 Zona Franca                              ;58;Dimecres;Dc;Laboral;2018;10;Octubre;10;10;Matí;No és causa del  vianant;0;2;0;2;5;427781.46 ;4576414.5 ;21.358;41.334.135
2018S002362    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701857;Número 3 Zona Franca / E Zona Franca              ;;Diumenge;Dg;Laboral;2018;3;Març;25;13;Matí;No és causa del  vianant;0;1;0;1;2;427265.97 ;4576644.81;2.129.612;41.336.163
2018S003189    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701857;Número 3 Zona Franca / Lletra E                   ;1;Dimecres;Dc;Laboral;2018;4;Abril;25;9;Matí;No és causa del  vianant;0;0;0;0;3;429120.79 ;4575740.05;2.151.883;41.328.179
2018S004568    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701857;Número 3 Zona Franca / E Zona Franca              ;;Dijous;Dj;Laboral;2018;6;Juny;14;17;Tarda;No és causa del  vianant;0;1;0;1;2;427265.97 ;4576644.81;2.129.612;41.336.163
2018S005088    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;121275;Feixa Llarga                                      ;1;Dilluns;Dl;Laboral;2018;7;Juliol;2;17;Tarda;No és causa del  vianant;0;2;0;2;2;425721.77 ;4576591.2 ;2.111.166;41.335.539
2018S008571    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701819;Número 3 Zona Franca / E Zona Franca              ;;Divendres;Dv;Laboral;2018;11;Novembre;9;5;Nit;No és causa del  vianant;0;1;0;1;2;427265.97 ;4576644.81;2.129.612;41.336.163
2018S001622    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca                                     ;61-79     ;Dimecres;Dc;Laboral;2018;2;Febrer;28;19;Tarda;No és causa del  vianant;0;1;0;1;2;428223.21 ;4576744.08;2.141.039;41.337.143
2018S009028    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701819;Número 3 Zona Franca / E Zona Franca              ;;Dilluns;Dl;Laboral;2018;11;Novembre;26;6;Matí;No és causa del  vianant;0;1;0;1;2;427265.97 ;4576644.81;2.129.612;41.336.163
2018S002375    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;121275;Feixa Llarga                                      ;21;Dilluns;Dl;Laboral;2018;3;Març;26;13;Matí;No és causa del  vianant;0;1;0;1;1;425452.82 ;4576912.83;2.107.912;41.338.411
2018S002099    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;374703;Número 50 Zona Franca                             ;10;Dijous;Dj;Laboral;2018;3;Març;15;20;Tarda;No és causa del  vianant;0;1;0;1;2;426564.05 ;4576726.82;2.121.214;41.336.838
2018S003844    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Número 3 Zona Franca                              ;77-111    ;Dimecres;Dc;Laboral;2018;5;Maig;16;19;Tarda;No és causa del  vianant;0;1;0;1;3;426842.33 ;4576816.19;2.124.529;41.337.668
2018S002306    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Número 3 Zona Franca                              ;77-111    ;Dijous;Dj;Laboral;2018;3;Març;22;17;Tarda;No és causa del  vianant;0;1;0;1;3;426842.33 ;4576816.19;2.124.529;41.337.668
2018S007617    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;374703;Número 50 Zona Franca / Número 3 Zona Franca      ;;Dilluns;Dl;Laboral;2018;10;Octubre;8;8;Matí;No és causa del  vianant;0;1;0;1;1;426503.22 ;4577014.83;2.120.452;41.339.426
2018S008657    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;374703;Número 50 Zona Franca / Número 3 Zona Franca      ;;Dilluns;Dl;Laboral;2018;11;Novembre;12;9;Matí;No és causa del  vianant;0;1;0;1;2;426503.22 ;4577014.83;2.120.452;41.339.426
2018S009681    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;374703;Número 50 Zona Franca / Número 3 Zona Franca      ;;Dimarts;Dm;Laboral;2018;12;Desembre;18;18;Tarda;No és causa del  vianant;0;1;0;1;1;426503.22 ;4577014.83;2.120.452;41.339.426
2018S007394    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;374703;Número 50 Zona Franca / Número 3 Zona Franca      ;;Dilluns;Dl;Laboral;2018;10;Octubre;1;22;Nit;No és causa del  vianant;0;1;0;1;1;426503.22 ;4577014.83;2.120.452;41.339.426
2018S003521    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Llobregat)                               ;S17       ;Diumenge;Dg;Laboral;2018;5;Maig;6;6;Matí;No és causa del  vianant;0;2;0;2;2;426517.71 ;4577093.16;2.120.616;41.340.133
2018S001951    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K180      ;Dissabte;Ds;Laboral;2018;3;Març;10;8;Matí;No és causa del  vianant;0;2;0;2;1;425968.24 ;4577058.68;2.114.054;41.339.772
2018S007592    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Número 3 Zona Franca                              ;84;Diumenge;Dg;Laboral;2018;10;Octubre;7;12;Matí;No és causa del  vianant;0;0;0;0;1;427781.46 ;4576414.5 ;21.358;41.334.135
2018S005745    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat)                               ;S17       ;Dimecres;Dc;Laboral;2018;7;Juliol;25;12;Matí;No és causa del  vianant;0;0;0;0;1;426517.71 ;4577093.16;2.120.616;41.340.133
2018S008674    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Número 3 Zona Franca                              ;3;Dilluns;Dl;Laboral;2018;11;Novembre;12;20;Tarda;No és causa del  vianant;0;1;0;1;2;429120.79 ;4575740.05;2.151.883;41.328.179
2018S008531    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Número 50 Zona Franca / Número 3 Zona Franca      ;;Dimecres;Dc;Laboral;2018;11;Novembre;7;14;Tarda;No és causa del  vianant;0;1;0;1;1;426503.22 ;4577014.83;2.120.452;41.339.426
2018S008492    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Número 50 Zona Franca / Número 3 Zona Franca      ;;Dimarts;Dm;Laboral;2018;11;Novembre;6;15;Tarda;No és causa del  vianant;0;2;0;2;1;426503.22 ;4577014.83;2.120.452;41.339.426
2018S004233    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca                                     ;104-106   ;Divendres;Dv;Laboral;2018;6;Juny;1;7;Matí;No és causa del  vianant;0;1;0;1;2;428590.9  ;4577401.27;2.145.356;41.343.094
2018S000784    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;B-10 (Llobregat)                                  ;K174      ;Dilluns;Dl;Laboral;2018;1;Gener;29;16;Tarda;No és causa del  vianant;0;1;0;1;2;426836.6  ;4577195.48;2.124.415;41.341.083
2018S003113    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;B-10 (Besòs)                                      ;K173      ;Dilluns;Dl;Laboral;2018;4;Abril;23;5;Nit;No és causa del  vianant;0;0;1;1;2;426658.86 ;4577101.37;2.122.302;4.134.022
2018S005817    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Besòs)                                   ;K170      ;Divendres;Dv;Laboral;2018;7;Juliol;27;15;Tarda;No és causa del  vianant;0;2;0;2;5;426933.47 ;4577222.83;2.125.569;41.341.339
2018S009438    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;B-10 (Llobregat)                                  ;K170      ;Dimarts;Dm;Laboral;2018;12;Desembre;11;11;Matí;No és causa del  vianant;0;0;0;0;2;427200.43 ;4577361.6 ;2.128.743;41.342.613
2018S005014    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Besòs)                                   ;K170      ;Divendres;Dv;Laboral;2018;6;Juny;29;16;Tarda;No és causa del  vianant;0;1;0;1;4;426933.47 ;4577222.83;2.125.569;41.341.339
2018S003688    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Besòs)                                   ;K170      ;Divendres;Dv;Laboral;2018;5;Maig;11;18;Tarda;No és causa del  vianant;0;1;0;1;2;426933.47 ;4577222.83;2.125.569;41.341.339
2018S000403    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca / Número 2 Zona Franca              ;;Dimarts;Dm;Laboral;2018;1;Gener;16;16;Tarda;No és causa del  vianant;0;1;0;1;2;428488.89 ;4577248.47;2.144.155;41.341.709
2018S001199    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca                                     ;93;Dimarts;Dm;Laboral;2018;2;Febrer;13;14;Tarda;No és causa del  vianant;0;1;0;1;2;428497.49 ;4577319.72;2.144.249;41.342.352
2018S002511    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;B-10 (Llobregat)                                  ;K170      ;Dimarts;Dm;Laboral;2018;4;Abril;3;5;Nit;No és causa del  vianant;0;1;0;1;2;427200.43 ;4577361.6 ;2.128.743;41.342.613
2018S006645    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 60 Zona Franca                             ;1-may;Dijous;Dj;Laboral;2018;8;Agost;9;18;Tarda;No és causa del  vianant;0;0;0;0;2;428346.68 ;4577397.83;2.142.438;41.343.042
2018S008734    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca                                     ;97-103    ;Dimecres;Dc;Laboral;2018;11;Novembre;14;14;Tarda;No és causa del  vianant;0;0;0;0;1;428542.67 ;4577415;2.144.778;41.343.214
2018S007908    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca                                     ;97-103    ;Dijous;Dj;Laboral;2018;10;Octubre;18;14;Tarda;No és causa del  vianant;0;0;0;0;1;428542.67 ;4577415;2.144.778;41.343.214
2018S008312    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca                                     ;97-103    ;Dimecres;Dc;Laboral;2018;10;Octubre;31;6;Matí;No és causa del  vianant;0;0;0;0;1;428542.67 ;4577415;2.144.778;41.343.214
2018S004109    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A                                                 ;97-103    ;Dissabte;Ds;Laboral;2018;5;Maig;26;14;Tarda;No és causa del  vianant;0;0;0;0;1;428542.67 ;4577415;2.144.778;41.343.214
2018S005932    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca                                     ;97-103    ;Dimecres;Dc;Laboral;2018;8;Agost;1;6;Matí;No és causa del  vianant;0;0;0;0;1;428542.67 ;4577415;2.144.778;41.343.214
2018S007682    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca                                     ;97-103    ;Dimarts;Dm;Laboral;2018;10;Octubre;9;6;Matí;No és causa del  vianant;0;0;0;0;1;428542.67 ;4577415;2.144.778;41.343.214
2018S003112    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K167      ;Dilluns;Dl;Laboral;2018;4;Abril;23;3;Nit;No és causa del  vianant;1;0;1;2;2;427207.19 ;4577346.22;2.128.826;41.342.475
2018S001414    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;B-10 (Llobregat)                                  ;K165      ;Dimecres;Dc;Laboral;2018;2;Febrer;21;20;Tarda;No és causa del  vianant;0;0;0;0;1;427655.35 ;4577568.49;2.134.155;41.344.517
2018S000563    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;Número 1 Zona Franca / A Zona Franca              ;;Dilluns;Dl;Laboral;2018;1;Gener;22;11;Matí;No és causa del  vianant;0;1;0;1;2;428632.75 ;4577540.59;214.584;41.344.353
2018S000189    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca / Número 1 Zona Franca              ;;Dimarts;Dm;Laboral;2018;1;Gener;9;9;Matí;No és causa del  vianant;0;1;0;1;2;428632.75 ;4577540.59;214.584;41.344.353
2018S005221    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K163      ;Divendres;Dv;Laboral;2018;7;Juliol;6;17;Tarda;No és causa del  vianant;0;1;0;1;2;427570.9  ;4577512.76;2.133.152;41.344.008
2018S005850    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;2-ago;Dissabte;Ds;Laboral;2018;7;Juliol;28;21;Tarda;No és causa del  vianant;0;0;1;1;1;427203.73 ;4577641.57;2.128.749;41.345.135
2018S004471    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;1-sept;Dilluns;Dl;Laboral;2018;6;Juny;11;7;Matí;No és causa del  vianant;0;1;0;1;2;427198.18 ;4577688.11;2.128.677;41.345.553
2018S002198    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;B-10 (Besòs)                                      ;K160      ;Dilluns;Dl;Laboral;2018;3;Març;19;10;Matí;No és causa del  vianant;0;0;0;0;2;427843.56 ;4577637.92;2.136.396;41.345.159
2018S004777    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K162      ;Dijous;Dj;Laboral;2018;6;Juny;21;18;Tarda;No és causa del  vianant;0;1;0;1;3;427661.78 ;4577554.48;2.134.234;41.344.391
2018S005186    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K160      ;Dijous;Dj;Laboral;2018;7;Juliol;5;17;Tarda;No és causa del  vianant;0;3;0;3;4;427843.56 ;4577637.92;2.136.396;41.345.159
2018S000114    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K160      ;Dissabte;Ds;Laboral;2018;1;Gener;6;2;Nit;No és causa del  vianant;0;0;0;0;1;427843.56 ;4577637.92;2.136.396;41.345.159
2018S007732    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Besòs)                                   ;K159      ;Dijous;Dj;Laboral;2018;10;Octubre;11;16;Tarda;No és causa del  vianant;0;1;0;1;3;427935.52 ;4577677.3 ;2.137.491;41.345.522
2018S000618    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K155      ;Dimecres;Dc;Laboral;2018;1;Gener;24;6;Matí;No és causa del  vianant;0;2;0;2;3;428296.55 ;4577849.21;2.141.785;41.347.103
2018S003981    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K158      ;Dimecres;Dc;Laboral;2018;5;Maig;23;17;Tarda;No és causa del  vianant;0;1;0;1;2;428026.41 ;4577719.18;2.138.572;41.345.908
2018S000313    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;29-39     ;Dissabte;Ds;Laboral;2018;1;Gener;13;1;Nit;No és causa del  vianant;0;0;0;0;1;427482.89 ;4577823.67;2.132.063;413.468
2018S000873    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;S14       ;Dijous;Dj;Laboral;2018;2;Febrer;1;20;Tarda;No és causa del  vianant;0;1;0;1;3;429359.74 ;4578350.94;2.154.434;41.351.716
2018S002607    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;B-10 (Besòs)                                      ;K156      ;Divendres;Dv;Laboral;2018;4;Abril;6;0;Nit;No és causa del  vianant;0;0;0;0;1;428208.12 ;4577802.65;2.140.734;41.346.676
2018S007441    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 62 Zona Franca / A Zona Franca             ;;Dimecres;Dc;Laboral;2018;10;Octubre;3;5;Nit;No és causa del  vianant;0;1;0;1;2;428608.62 ;4577923.34;2.145.506;41.347.798
2018S000396    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 62 Zona Franca / A Zona Franca             ;;Dimarts;Dm;Laboral;2018;1;Gener;16;12;Matí;No és causa del  vianant;0;1;0;1;2;428608.62 ;4577923.34;2.145.506;41.347.798
2018S009403    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 62 Zona Franca / A Zona Franca             ;;Dilluns;Dl;Laboral;2018;12;Desembre;10;6;Matí;No és causa del  vianant;0;1;0;1;2;428608.62 ;4577923.34;2.145.506;41.347.798
2018S000769    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 62 Zona Franca / LLETRA A                  ;3;Dilluns;Dl;Laboral;2018;1;Gener;29;9;Matí;No és causa del  vianant;0;1;0;1;2;428085.71 ;4577533.55;2.139.303;41.344.241
2018S007575    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;42-48     ;Dissabte;Ds;Laboral;2018;10;Octubre;6;19;Tarda;No és causa del  vianant;0;0;0;0;2;427766.97 ;4577891.73;2.135.451;41.347.438
2018S000235    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;22-40     ;Dimecres;Dc;Laboral;2018;1;Gener;10;19;Tarda;No és causa del  vianant;0;1;0;1;2;427589.97 ;4577813.31;2.133.344;41.346.716
2018S003348    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K155      ;Dilluns;Dl;Laboral;2018;4;Abril;30;18;Tarda;No és causa del  vianant;0;1;0;1;3;428296.55 ;4577849.21;2.141.785;41.347.103
2018S004497    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;53-59     ;Dilluns;Dl;Laboral;2018;6;Juny;11;18;Tarda;No és causa del  vianant;0;1;0;1;2;427728.32 ;4577932.12;2.134.984;41.347.799
2018S003631    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;22-40     ;Dijous;Dj;Laboral;2018;5;Maig;10;14;Tarda;No és causa del  vianant;0;2;0;2;2;427589.97 ;4577813.31;2.133.344;41.346.716
2018S009890    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;53-59     ;Dijous;Dj;Laboral;2018;12;Desembre;27;18;Tarda;No és causa del  vianant;0;1;0;1;2;427728.32 ;4577932.12;2.134.984;41.347.799
2018S000634    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;53-59     ;Dimecres;Dc;Laboral;2018;1;Gener;24;14;Tarda;No és causa del  vianant;0;1;0;1;2;427728.32 ;4577932.12;2.134.984;41.347.799
2018S001579    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors                                            ;61;Dimarts;Dm;Laboral;2018;2;Febrer;27;15;Tarda;No és causa del  vianant;0;1;0;1;2;427816.82 ;4577971.14;2.136.037;41.348.158
2018S005761    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;E14       ;Dimecres;Dc;Laboral;2018;7;Juliol;25;18;Tarda;No és causa del  vianant;0;1;0;1;2;429595.67 ;4578423.7 ;2.157.246;41.352.392
2018S003414    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;B-10 (Besòs)                                      ;K153      ;Dijous;Dj;Laboral;2018;5;Maig;3;8;Matí;No és causa del  vianant;0;1;0;1;3;428481.73 ;4577927.64;2.143.989;41.347.826
2018S002590    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;369408;A Zona Franca                                     ;119;Dijous;Dj;Laboral;2018;4;Abril;5;14;Tarda;No és causa del  vianant;0;1;0;1;2;428687.32 ;4577782.11;2.146.463;41.346.533
2018S009072    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K150      ;Dimarts;Dm;Laboral;2018;11;Novembre;27;19;Tarda;No és causa del  vianant;0;0;0;0;3;428737.42 ;4578084;2.147.027;41.349.257
2018S005596    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K150      ;Dijous;Dj;Laboral;2018;7;Juliol;19;17;Tarda;No és causa del  vianant;0;1;0;1;2;428737.42 ;4578084;2.147.027;41.349.257
2018S001098    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K150      ;Divendres;Dv;Laboral;2018;2;Febrer;9;15;Tarda;No és causa del  vianant;0;1;0;1;2;428737.42 ;4578084;2.147.027;41.349.257
2018S001320    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;210309;Metal·lúrgia                                      ;12U       ;Diumenge;Dg;Laboral;2018;2;Febrer;18;12;Matí;Creuar per fora pas de vianants;0;1;0;1;1;427923.69 ;4578107.29;2.137.298;41.349.394
2018S006707    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K150      ;Dimecres;Dc;Laboral;2018;9;Setembre;5;8;Matí;No és causa del  vianant;0;1;0;1;2;428737.42 ;4578084;2.147.027;41.349.257
2018S002528    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;K149      ;Dimarts;Dm;Laboral;2018;4;Abril;3;18;Tarda;No és causa del  vianant;0;1;0;1;2;428824.7  ;4578132.39;2.148.064;413.497
