Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2017S008286    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;116140;Estació del Morrot;0001 0003;Dissabte;Ds;Laboral;2017;10;Octubre;7;Tarda;20;No és causa del  vianant;Turisme;Home;25;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430724,34;4579706,06;2.170.586;41.364.039
2017S008287    ;10;Sant Martí;68;el Poblenou;700654;Litoral;0064 0064;Dissabte;Ds;Laboral;2017;10;Octubre;7;Tarda;20;No és causa del  vianant;Turisme;Dona;43;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;433685,58;4583040,05;220.562;41.394.317
2017S008287    ;10;Sant Martí;68;el Poblenou;700654;Litoral;0064 0064;Dissabte;Ds;Laboral;2017;10;Octubre;7;Tarda;20;No és causa del  vianant;Turisme;Home;32;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433685,58;4583040,05;220.562;41.394.317
2017S008288    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors;0042 0042;Dissabte;Ds;Laboral;2017;10;Octubre;7;Tarda;21;No és causa del  vianant;Turisme;Home;54;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427727,58;4577874,3;2.134.975;41.347.275
2017S008289    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20730000;Dissabte;Ds;Laboral;2017;10;Octubre;7;Tarda;19;No és causa del  vianant;Bicicleta;Home;17;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433224,2;4585110,24;2.199.878;41.412.923
2017S008290    ;10;Sant Martí;65;el Clot;153205;Guipúscoa;0016 0016;Dissabte;Ds;Laboral;2017;10;Octubre;7;Nit;22;Desobeir el senyal del semàfor;Turisme;Home;17;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;432690,49;4585166,49;2.193.483;41.413.383
2017S008291    ;2;Eixample;7;la Dreta de l'Eixample;49509;Bruc;0139 0139;Dissabte;Ds;Laboral;2017;10;Octubre;7;Nit;22;No és causa del  vianant;Ciclomotor;Home;45;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430292,71;4583436,46;2.164.992;41.397.597
2017S008296    ;7;Horta-Guinardó;33;el Baix Guinardó;297001;Sant Antoni Maria Claret;0109 0109;Divendres;Dv;Laboral;2017;10;Octubre;6;Matí;12;No és causa del  vianant;Motocicleta;Desconegut;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430782,54;4584658,85;2.170.713;41.408.645
2017S008297    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0377 0377;Diumenge;Dg;Laboral;2017;10;Octubre;8;Matí;9;No és causa del  vianant;Turisme;Dona;34;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431378,26;4585010,37;2.177.803;41.411.867
2017S008297    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0377 0377;Diumenge;Dg;Laboral;2017;10;Octubre;8;Matí;9;No és causa del  vianant;Turisme;Dona;77;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431378,26;4585010,37;2.177.803;41.411.867
2017S008297    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0377 0377;Diumenge;Dg;Laboral;2017;10;Octubre;8;Matí;9;No és causa del  vianant;Turisme;Home;1;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431378,26;4585010,37;2.177.803;41.411.867
2017S008297    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0377 0377;Diumenge;Dg;Laboral;2017;10;Octubre;8;Matí;9;No és causa del  vianant;Turisme;Home;35;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431378,26;4585010,37;2.177.803;41.411.867
2017S008298    ;4;Les Corts;20;la Maternitat i Sant Ramon;700931;Josep Samitier;0001 0001;Diumenge;Dg;Laboral;2017;10;Octubre;8;Matí;11;No és causa del  vianant;Motocicleta;Dona;37;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;426422,65;4581657,25;2.118.918;41.381.229
2017S008299    ;3;Sants-Montjuïc;16;la Bordeta;89707;Constitució;0183 0185;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;14;Creuar per fora pas de vianants;Motocicleta;Dona;57;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427485,2;4580208;2.131.803;41.368.275
2017S008299    ;3;Sants-Montjuïc;16;la Bordeta;89707;Constitució;0183 0185;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;14;Creuar per fora pas de vianants;Motocicleta;Home;21;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427485,2;4580208;2.131.803;41.368.275
2017S008300    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;236007;Orient;0003 0003;Diumenge;Dg;Laboral;2017;10;Octubre;8;Matí;13;Creuar per fora pas de vianants;Turisme;Dona;77;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;427187,87;4583514,97;2.127.843;41.398.024
2017S008301    ;9;Sant Andreu;60;Sant Andreu;339101;Torras i Bages;0021 0023;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;14;No és causa del  vianant;Turisme;Home;61;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;432502,93;4587850,91;2.190.933;41.437.541
2017S008302    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0187 0187;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;15;No és causa del  vianant;Motocicleta;Dona;58;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429749,64;4582339,19;2.158.624;41.387.669
2017S008303    ;4;Les Corts;21;Pedralbes;115400;Esplugues;0063 0063;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;17;No és causa del  vianant;Turisme;Dona;23;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;425436,17;4582505,84;2.107.023;41.388.776
2017S008305    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;194406;Maragall;0310 0310;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;18;No és causa del  vianant;Bicicleta;Home;90;Vianant;Desconegut;Ferit lleu: Rebutja assistència sanitària;430671,97;4586744,34;2.169.146;41.427.423
2017S008306    ;6;Gràcia;31;la Vila de Gràcia;90502;Còrsega;0335 0335;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;18;No és causa del  vianant;Motocicleta;Dona;24;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429926,73;4583444,67;2.160.613;41.397.637
2017S008307    ;3;Sants-Montjuïc;18;Sants;187207;Madrid;0172 0172;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;18;No és causa del  vianant;Motocicleta;Home;35;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;427487,85;4581559,35;2.131.666;41.380.443
2017S008308    ;10;Sant Martí;72;Sant Martí de Provençals;128106;Fluvià;0294 0294;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;18;Creuar per fora pas de vianants;Turisme;Home;1;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432732,66;4585563,86;2.193.941;41.416.962
2017S008310    ;4;Les Corts;19;les Corts;40300;Berlín;0075 0075;Diumenge;Dg;Laboral;2017;10;Octubre;8;Tarda;20;No és causa del  vianant;Motocicleta;Dona;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428185,27;4581933,76;2.139.968;41.383.874
2017S008311    ;7;Horta-Guinardó;37;el Carmel;275304;Ramon Rocafull;0064 0064;Diumenge;Dg;Laboral;2017;10;Octubre;8;Nit;22;No és causa del  vianant;Bicicleta;Home;17;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429370,56;4586275,61;2.153.632;41.423.086
2017S008311    ;7;Horta-Guinardó;37;el Carmel;275304;Ramon Rocafull;0064 0064;Diumenge;Dg;Laboral;2017;10;Octubre;8;Nit;22;No és causa del  vianant;Motocicleta;Dona;28;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429370,56;4586275,61;2.153.632;41.423.086
2017S008312    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;369204;Zamora;0078 0088;Diumenge;Dg;Laboral;2017;10;Octubre;8;Nit;22;No és causa del  vianant;Bicicleta;Dona;30;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432376,59;4583239,02;2.189.941;41396
2017S008313    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0299 0299;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;8;No és causa del  vianant;Motocicleta;Home;60;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430521,59;4583095,68;216.777;41.394.545
2017S008314    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Consell de Cent;0259 0259;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;8;No és causa del  vianant;Motocicleta;Home;40;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429862,27;4582255,62;2.159.985;41.386.922
2017S008315    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0670 0670;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;8;Transitar a peu per la calçada;Motocicleta;Desconegut;42;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427029,41;4582450,96;2.126.081;41.388.426
2017S008315    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0670 0670;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;8;Transitar a peu per la calçada;Motocicleta;Dona;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427029,41;4582450,96;2.126.081;41.388.426
2017S008316    ;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;9;No és causa del  vianant;Motocicleta;Desconegut;27;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427556,27;4582525,23;2.132.375;4.138.915
2017S008317    ;3;Sants-Montjuïc;17;Sants - Badal;187207;Madrid;0122 0126;Dilluns;Dl;Laboral;2017;10;Octubre;9;Nit;4;No és causa del  vianant;Ciclomotor;Desconegut;24;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427242,98;4581402,56;2.128.755;41.379.007
2017S008318    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0501 0501;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;11;No és causa del  vianant;Motocicleta;Home;75;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429605,41;4581629,73;2.156.985;41.381.262
2017S008319    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;70607;Casanova;0069 0069;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;12;No és causa del  vianant;Motocicleta;Home;41;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429704,39;4582127,08;2.158.111;41.385.756
2017S008320    ;10;Sant Martí;68;el Poblenou;144601;Diagonal;0118X0118X;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;12;No és causa del  vianant;Motocicleta;Home;44;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;433451,95;4584469,72;2.202.664;41.407.169
2017S008321    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;286504;Roger de Flor;0263 0263;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;13;No és causa del  vianant;Motocicleta;Home;39;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430389,98;4584104,49;2.166.075;41.403.622
2017S008321    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;286504;Roger de Flor;0263 0263;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;13;No és causa del  vianant;Motocicleta;Home;56;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430389,98;4584104,49;2.166.075;41.403.622
2017S008322    ;1;Ciutat Vella;2;el Barri Gòtic;82901;Colom;0015 0015;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;12;No és causa del  vianant;Motocicleta;Home;44;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431524,64;4581361,69;2.179.963;41.379.014
2017S008323    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;Garcia Fària;0073 0073;Dissabte;Ds;Laboral;2017;7;Juliol;15;Matí;13;No és causa del  vianant;Turisme;Dona;19;Passatger;Desconegut;Ferit lleu: Rebutja assistència sanitària;434506,78;4584215,19;2.215.313;41.404.968
2017S008323    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;Garcia Fària;0073 0073;Dissabte;Ds;Laboral;2017;7;Juliol;15;Matí;13;No és causa del  vianant;Turisme;Home;22;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;434506,78;4584215,19;2.215.313;41.404.968
2017S008324    ;8;Nou Barris;52;la Prosperitat;351901;Valldaura;0261 0261;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;9;No és causa del  vianant;Turisme;Dona;46;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431697,52;4588061,46;2.181.275;41.439.373
2017S008325    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0361B0361B;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;16;No és causa del  vianant;Motocicleta;Home;55;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430142,09;4583396,02;2.163.202;41.397.223
2017S008326    ;2;Eixample;5;el Fort Pienc;18505;Aragó;0416 0416;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;16;No és causa del  vianant;Motocicleta;Dona;22;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431127,34;4583644,75;2.174.956;41.399.542
2017S008326    ;2;Eixample;5;el Fort Pienc;18505;Aragó;0416 0416;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;16;No és causa del  vianant;Motocicleta;Home;23;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431127,34;4583644,75;2.174.956;41.399.542
2017S008327    ;10;Sant Martí;71;Provençals del Poblenou;249304;Pere IV;0462 0462;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;15;No és causa del  vianant;Bicicleta;Home;41;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433770,63;4585228,89;2.206.397;41.414.031
2017S008328    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;Mallorca;0181 0181;Dilluns;Dl;Laboral;2017;10;Octubre;9;Matí;13;No és causa del  vianant;Autobús articulat;Home;87;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429572,82;4582533,56;2.156.485;41.389.401
2017S008329    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau;0181 0181;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;16;No és causa del  vianant;Ciclomotor;Home;38;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429157,98;4583069,05;2.151.459;41.394.192
2017S008330    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;16;No és causa del  vianant;Autobús;Home;21;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;426268,48;4582116,12;2.117.021;41.385.349
2017S008331    ;1;Ciutat Vella;2;el Barri Gòtic;130403;Fontanella;0002 0002;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;18;No és causa del  vianant;Bicicleta;Home;22;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430841,29;4582260,12;2.171.693;41.387.052
2017S008332    ;9;Sant Andreu;63;Navas;81603;Clot;0207 0207;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;16;Desobeir el senyal del semàfor;Motocicleta;Dona;43;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432502,35;4585510,14;2.191.195;41.416.465
2017S008333    ;4;Les Corts;19;les Corts;162002;Josep Tarradellas;0139S0139S;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;17;No és causa del  vianant;Motocicleta;Home;44;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428486,42;4582640,43;2.143.484;41.390.269
2017S008334    ;3;Sants-Montjuïc;18;Sants;351300;Valladolid;0037B0037B;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;19;No és causa del  vianant;Bicicleta;Dona;88;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;427931,19;4581299,01;2.137.006;41.378.141
2017S008335    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau;0038 0038;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;20;No és causa del  vianant;Ciclomotor;Home;20;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429919,16;4582325,93;2.160.659;41.387.558
2017S008336    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0521 0521;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;20;No és causa del  vianant;Turisme;Dona;24;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429697,48;4581720,28;2.158.074;41.382.089
2017S008336    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0521 0521;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;20;No és causa del  vianant;Turisme;Dona;24;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429697,48;4581720,28;2.158.074;41.382.089
2017S008337    ;7;Horta-Guinardó;37;el Carmel;101201;Doctor Bové;0116 0116;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;20;No és causa del  vianant;Autobús;Desconegut;63;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429944,57;4586018,94;216.053;41.420.822
2017S008337    ;7;Horta-Guinardó;37;el Carmel;101201;Doctor Bové;0116 0116;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;20;No és causa del  vianant;Autobús;Home;5;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429944,57;4586018,94;216.053;41.420.822
2017S008338    ;2;Eixample;6;la Sagrada Família;238400;Padilla;0296B0296B;Dilluns;Dl;Laboral;2017;10;Octubre;9;Nit;22;No és causa del  vianant;Motocicleta;Home;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431110,93;4584565,66;2.174.648;41.407.836
2017S008339    ;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;320908;Sarrià a Vallvidrera;0237 0237;Dilluns;Dl;Laboral;2017;10;Octubre;9;Nit;23;No és causa del  vianant;Motocicleta;Home;33;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;425282,59;4584933,6;2.104.881;41.410.629
2017S008340    ;7;Horta-Guinardó;36;la Font d'en Fargues;220404;Montserrat de Casanovas;0158 0158;Dilluns;Dl;Laboral;2017;10;Octubre;9;Tarda;15;No és causa del  vianant;Autobús;Dona;38;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;430076,64;4586199,12;2.162.089;41.422.463
2017S008341    ;3;Sants-Montjuïc;15;Hostafrancs;331507;Tarragona;0101 0101;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;8;No és causa del  vianant;Bicicleta;Dona;49;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428833,31;4581065,21;2.147.819;41.376.114
2017S008342    ;2;Eixample;7;la Dreta de l'Eixample;350308;València;0241 0241;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;8;No és causa del  vianant;Ciclomotor;Home;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430082,08;4582845,3;2.162.548;41.392.255
2017S008343    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;356304;Ventalló;0041 0041;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;8;No és causa del  vianant;Motocicleta;Dona;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430339,76;4584587,06;2.165.421;41.407.967
2017S008344    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701266;Litoral (Llobregat);810000;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;9;No és causa del  vianant;Motocicleta;Home;38;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;433331,93;4582763,2;2.201.417;41.391.793
2017S008345    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0412 0412;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;9;No és causa del  vianant;Motocicleta;Home;34;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429204,37;4581164,82;2.152.244;41.377.038
2017S008346    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;209900;Meridiana;0365B0365B;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;10;No és causa del  vianant;Turisme;Dona;62;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431904,73;4586856,55;2.183.888;41.428.538
2017S008346    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;209900;Meridiana;0365B0365B;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;10;No és causa del  vianant;Turisme;Dona;87;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431904,73;4586856,55;2.183.888;41.428.538
2017S008348    ;9;Sant Andreu;57;la Trinitat Vella;701267;Dalt (Besòs);1570000;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;8;No és causa del  vianant;Turisme;Home;22;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432418,11;4588904,25;218.981;41.447.027
2017S008348    ;9;Sant Andreu;57;la Trinitat Vella;701267;Dalt (Besòs);1570000;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;8;No és causa del  vianant;Turisme;Home;48;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432418,11;4588904,25;218.981;41.447.027
2017S008349    ;2;Eixample;7;la Dreta de l'Eixample;74506;Catalunya;0044 0044;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;11;No és causa del  vianant;Motocicleta;Home;71;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430241,08;4582651,41;2.164.472;41.390.522
2017S008350    ;2;Eixample;7;la Dreta de l'Eixample;350308;València;0312 0312;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;11;No és causa del  vianant;Motocicleta;Home;64;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430432,61;4583158,66;2.166.698;41.395.105
2017S008351    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0341 0341;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;9;No és causa del  vianant;Motocicleta;Home;38;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;428441,78;4584079,95;2.142.776;41.403.225
2017S008352    ;3;Sants-Montjuïc;18;Sants;142504;Gaiarre;0029 0029;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;12;No és causa del  vianant;Bicicleta;Home;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428193,71;4580855,64;2.140.191;41.374.166
2017S008353    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;243206;Pamplona;0088 0088;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;13;No és causa del  vianant;Turisme;Dona;36;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432489,13;4583336,19;2.191.282;41.396.884
2017S008353    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;243206;Pamplona;0088 0088;Dimarts;Dm;Laboral;2017;10;Octubre;10;Matí;13;No és causa del  vianant;Turisme;Dona;Desconegut;Conductor;Citat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432489,13;4583336,19;2.191.282;41.396.884
2017S008355    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació;0209 0209;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;15;Desobeir el senyal del semàfor;Bicicleta;Home;42;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430029,29;4582231,98;2.161.985;41.386.721
2017S008355    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació;0209 0209;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;15;Desobeir el senyal del semàfor;Bicicleta;Home;58;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430029,29;4582231,98;2.161.985;41.386.721
2017S008356    ;3;Sants-Montjuïc;18;Sants;187207;Madrid;0198 0198;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;15;Desobeir el senyal del semàfor;Ciclomotor;Desconegut;12;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427635,21;4581614,49;2.133.429;41.380.952
2017S008357    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0162 0162;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;16;No és causa del  vianant;Motocicleta;Dona;32;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428534,6;4583665,31;2.143.937;41.399.505
2017S008358    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0361 0371;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;16;No és causa del  vianant;Bicicleta;Dona;32;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428832,19;4580872,8;214.783;41.374.376
2017S008359    ;6;Gràcia;31;la Vila de Gràcia;344101;Gràcia;0094 0094;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;14;No és causa del  vianant;Ciclomotor;Home;55;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429337,55;4583550,05;2.153.556;4.139.854
2017S008360    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0172 0172;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;15;No és causa del  vianant;Motocicleta;Home;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429632,76;4582183,94;2.157.243;41.386.254
2017S008362    ;4;Les Corts;19;les Corts;144601;Diagonal;0648B0648B;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;17;No és causa del  vianant;Turisme;Dona;51;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427604,27;4582654,54;2.132.934;41.390.316
2017S008363    ;2;Eixample;6;la Sagrada Família;268003;Provença;0443 0443;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;14;No és causa del  vianant;Bicicleta;Home;30;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431064,4;4584181,55;2.174.141;41.404.373
2017S008364    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0619 0619;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;18;No és causa del  vianant;Motocicleta;Desconegut;39;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430644,92;4582647,46;2.169.293;41.390.521
