dates,prices
"June 29, 2020",18
"June 29, 2020",178
"June 29, 2020",158
"June 29, 2020",15
"June 29, 2020",1545
"June 29, 2020",13
"June 29, 2020",1575
"June 29, 2020",1415
"June 28, 2020",1457
"June 28, 2020",1546
"June 28, 2020",1582
"June 28, 2020",15
"June 28, 2020",1495
"June 28, 2020",177
"June 28, 2020",14
"June 28, 2020",1576
"June 28, 2020",1076
"June 27, 2020",148
"June 27, 2020",1499
"June 27, 2020",1306
"June 27, 2020",15
"June 27, 2020",1799
"June 27, 2020",1076
"June 27, 2020",1663
"June 26, 2020",1599
"June 26, 2020",1555
"June 26, 2020",145
"June 26, 2020",15
"June 26, 2020",1598
"June 26, 2020",1545
"June 26, 2020",13
"June 26, 2020",14
"June 26, 2020",179
"June 27, 2020",1663
"June 26, 2020",1599
"June 26, 2020",1555
"June 26, 2020",145
"June 26, 2020",15
"June 26, 2020",1598
"June 26, 2020",1545
"June 26, 2020",13
"June 26, 2020",14
"June 26, 2020",179
"June 26, 2020",1405
"June 26, 2020",179
"June 26, 2020",178
"June 26, 2020",142
"June 26, 2020",1535
"June 26, 2020",1834
"June 26, 2020",1833
"June 26, 2020",178
"June 26, 2020",155
"June 26, 2020",155
"June 26, 2020",1405
"June 26, 2020",179
"June 26, 2020",178
"June 26, 2020",142
"June 26, 2020",1535
"June 26, 2020",1834
"June 26, 2020",1833
"June 26, 2020",178
"June 26, 2020",155
"June 26, 2020",155
"June 26, 2020",143
"June 26, 2020",1833
"June 26, 2020",181
"June 25, 2020",155
"June 25, 2020",1539
"June 25, 2020",1478
"June 25, 2020",1641
"June 25, 2020",1551
"June 25, 2020",1477
"June 24, 2020",18
"June 24, 2020",185
"June 24, 2020",15
"June 24, 2020",1785
"June 24, 2020",14
"June 24, 2020",1465
"June 24, 2020",175
"June 24, 2020",1784
"June 24, 2020",13
"June 24, 2020",147
"June 24, 2020",18
"June 24, 2020",1715
"June 24, 2020",1472
"June 24, 2020",1699
"June 24, 2020",1557
"June 24, 2020",13
"June 23, 2020",1249
"June 23, 2020",1425
"June 23, 2020",1383
"June 23, 2020",174
"June 23, 2020",1739
"June 23, 2020",15
"June 23, 2020",1779
"June 23, 2020",14
"June 23, 2020",139
"June 23, 2020",1649
"June 23, 2020",174
"June 23, 2020",1906
"June 23, 2020",1425
"June 23, 2020",155
"June 23, 2020",164
"June 23, 2020",15
"June 23, 2020",1779
"June 23, 2020",14
"June 23, 2020",139
"June 23, 2020",1649
"June 23, 2020",174
"June 23, 2020",1906
"June 23, 2020",1425
"June 23, 2020",155
"June 23, 2020",164
"June 23, 2020",1389
"June 23, 2020",1839
"June 22, 2020",1838
"June 22, 2020",155
"June 22, 2020",15
"June 22, 2020",1462
"June 22, 2020",1838
"June 22, 2020",1327
"June 22, 2020",107
"June 22, 2020",1575
"June 23, 2020",1389
"June 23, 2020",1839
"June 22, 2020",1838
"June 22, 2020",155
"June 22, 2020",15
"June 22, 2020",1462
"June 22, 2020",1838
"June 22, 2020",1327
"June 22, 2020",107
"June 22, 2020",1575
"June 23, 2020",1389
"June 23, 2020",1839
"June 22, 2020",1838
"June 22, 2020",155
"June 22, 2020",15
"June 22, 2020",1462
"June 22, 2020",1838
"June 22, 2020",1327
"June 22, 2020",107
"June 22, 2020",1575
"June 22, 2020",18
"June 22, 2020",17
"June 22, 2020",165
"June 22, 2020",155
"June 22, 2020",125
"June 22, 2020",1405
"June 22, 2020",109
"June 22, 2020",1455
"June 22, 2020",13
"June 21, 2020",135
"June 21, 2020",1735
"June 21, 2020",161
"June 21, 2020",161
"June 21, 2020",1605
"June 21, 2020",18
"June 21, 2020",165
"June 21, 2020",125
"June 21, 2020",1535
"June 21, 2020",1532
"June 21, 2020",15
"June 21, 2020",1441
"June 20, 2020",13
"June 20, 2020",1743
"June 20, 2020",157
"June 20, 2020",1705
"June 20, 2020",1519
"June 20, 2020",1375
"June 20, 2020",179
"June 19, 2020",1611
"June 19, 2020",1501
"June 19, 2020",169
"June 19, 2020",1505
"June 19, 2020",1465
"June 19, 2020",144
"June 19, 2020",159
"June 19, 2020",1385
"June 19, 2020",1698
"June 19, 2020",1568
"June 19, 2020",155
"June 19, 2020",1293
"June 19, 2020",1589
"June 19, 2020",1418
"June 18, 2020",1649
"June 18, 2020",1872
"June 18, 2020",15
"June 18, 2020",15
"June 18, 2020",145
"June 18, 2020",1091
"June 18, 2020",1544
"June 18, 2020",15
"June 19, 2020",169
"June 19, 2020",1505
"June 19, 2020",1465
"June 19, 2020",144
"June 19, 2020",159
"June 19, 2020",1385
"June 19, 2020",1698
"June 19, 2020",1568
"June 19, 2020",155
"June 19, 2020",1293
"June 19, 2020",1589
"June 19, 2020",1418
"June 18, 2020",1649
"June 18, 2020",1872
"June 18, 2020",15
"June 18, 2020",15
"June 18, 2020",145
"June 18, 2020",1091
"June 18, 2020",1544
"June 18, 2020",15
"June 19, 2020",1589
"June 19, 2020",1418
"June 18, 2020",1649
"June 18, 2020",1872
"June 18, 2020",15
"June 18, 2020",15
"June 18, 2020",145
"June 18, 2020",1091
"June 18, 2020",1544
"June 18, 2020",15
"June 18, 2020",13
"June 18, 2020",126
"June 18, 2020",1485
"June 18, 2020",1545
"June 18, 2020",1395
"June 18, 2020",1838
"June 18, 2020",132
"June 18, 2020",1525
"June 17, 2020",175
"June 17, 2020",148
"June 18, 2020",13
"June 18, 2020",126
"June 18, 2020",1485
"June 18, 2020",1545
"June 18, 2020",1395
"June 18, 2020",1838
"June 18, 2020",132
"June 18, 2020",1525
"June 17, 2020",175
"June 17, 2020",148
"June 18, 2020",13
"June 18, 2020",126
"June 18, 2020",1485
"June 18, 2020",1545
"June 18, 2020",1395
"June 18, 2020",1838
"June 18, 2020",132
"June 18, 2020",1525
"June 17, 2020",175
"June 17, 2020",148
"June 17, 2020",1075
"June 17, 2020",105
"June 17, 2020",1402
"June 17, 2020",151
"June 17, 2020",16
"June 17, 2020",1215
"June 17, 2020",1515
"June 17, 2020",2315
"June 17, 2020",163
"June 17, 2020",2369
"June 17, 2020",1075
"June 17, 2020",105
"June 17, 2020",1402
"June 17, 2020",151
"June 17, 2020",16
"June 17, 2020",1215
"June 17, 2020",1515
"June 17, 2020",2315
"June 17, 2020",163
"June 17, 2020",2369
"June 17, 2020",1075
"June 17, 2020",105
"June 17, 2020",1402
"June 17, 2020",151
"June 17, 2020",16
"June 17, 2020",1215
"June 17, 2020",1515
"June 17, 2020",2315
"June 17, 2020",163
"June 17, 2020",2369
"June 17, 2020",1075
"June 17, 2020",105
"June 17, 2020",1402
"June 17, 2020",151
"June 17, 2020",16
"June 17, 2020",1215
"June 17, 2020",1515
"June 17, 2020",2315
"June 17, 2020",163
"June 17, 2020",2369
"June 17, 2020",1075
"June 17, 2020",105
"June 17, 2020",1402
"June 17, 2020",151
"June 17, 2020",16
"June 17, 2020",1215
"June 17, 2020",1515
"June 17, 2020",2315
"June 17, 2020",163
"June 17, 2020",2369
"June 17, 2020",149
"June 17, 2020",155
"June 17, 2020",13
"June 17, 2020",1486
"June 17, 2020",1375
"June 17, 2020",148
"June 17, 2020",217
"June 17, 2020",1632
"June 16, 2020",1639
"June 16, 2020",141
"June 17, 2020",149
"June 17, 2020",155
"June 17, 2020",13
"June 17, 2020",1486
"June 17, 2020",1375
"June 17, 2020",148
"June 17, 2020",217
"June 17, 2020",1632
"June 16, 2020",1639
"June 16, 2020",141
"June 17, 2020",149
"June 17, 2020",155
"June 17, 2020",13
"June 17, 2020",1486
"June 17, 2020",1375
"June 17, 2020",148
"June 17, 2020",217
"June 17, 2020",1632
"June 16, 2020",1639
"June 16, 2020",141
"June 17, 2020",149
"June 17, 2020",155
"June 17, 2020",13
"June 17, 2020",1486
"June 17, 2020",1375
"June 17, 2020",148
"June 17, 2020",217
"June 17, 2020",1632
"June 16, 2020",1639
"June 16, 2020",141
"June 17, 2020",149
"June 17, 2020",155
"June 17, 2020",13
"June 17, 2020",1486
"June 17, 2020",1375
"June 17, 2020",148
"June 17, 2020",217
"June 17, 2020",1632
"June 16, 2020",1639
"June 16, 2020",141
"June 17, 2020",149
"June 17, 2020",155
"June 17, 2020",13
"June 17, 2020",1486
"June 17, 2020",1375
"June 17, 2020",148
"June 17, 2020",217
"June 17, 2020",1632
"June 16, 2020",1639
"June 16, 2020",141
"June 17, 2020",149
"June 17, 2020",155
"June 17, 2020",13
"June 17, 2020",1486
"June 17, 2020",1375
"June 17, 2020",148
"June 17, 2020",217
"June 17, 2020",1632
"June 16, 2020",1639
"June 16, 2020",141
"June 16, 2020",1393
"June 16, 2020",145
"June 16, 2020",1393
"June 16, 2020",1839
"June 16, 2020",1859
"June 16, 2020",1718
"June 16, 2020",1595
"June 16, 2020",1469
"June 16, 2020",1849
"June 16, 2020",12
"June 16, 2020",1393
"June 16, 2020",145
"June 16, 2020",1393
"June 16, 2020",1839
"June 16, 2020",1859
"June 16, 2020",1718
"June 16, 2020",1595
"June 16, 2020",1469
"June 16, 2020",1849
"June 16, 2020",12
"June 16, 2020",1393
"June 16, 2020",145
"June 16, 2020",1393
"June 16, 2020",1839
"June 16, 2020",1859
"June 16, 2020",1718
"June 16, 2020",1595
"June 16, 2020",1469
"June 16, 2020",1849
"June 16, 2020",12
"June 16, 2020",1393
"June 16, 2020",145
"June 16, 2020",1393
"June 16, 2020",1839
"June 16, 2020",1859
"June 16, 2020",1718
"June 16, 2020",1595
"June 16, 2020",1469
"June 16, 2020",1849
"June 16, 2020",12
"June 16, 2020",1698
"June 16, 2020",1689
"June 16, 2020",1599
"June 16, 2020",1671
"June 16, 2020",132
"June 16, 2020",16
"June 15, 2020",16
"June 15, 2020",1718
"June 15, 2020",1478
"June 15, 2020",12
"June 16, 2020",1393
"June 16, 2020",145
"June 16, 2020",1393
"June 16, 2020",1839
"June 16, 2020",1859
"June 16, 2020",1718
"June 16, 2020",1595
"June 16, 2020",1469
"June 16, 2020",1849
"June 16, 2020",12
"June 16, 2020",1698
"June 16, 2020",1689
"June 16, 2020",1599
"June 16, 2020",1671
"June 16, 2020",132
"June 16, 2020",16
"June 15, 2020",16
"June 15, 2020",1718
"June 15, 2020",1478
"June 15, 2020",12
"June 16, 2020",1393
"June 16, 2020",145
"June 16, 2020",1393
"June 16, 2020",1839
"June 16, 2020",1859
"June 16, 2020",1718
"June 16, 2020",1595
"June 16, 2020",1469
"June 16, 2020",1849
"June 16, 2020",12
"June 16, 2020",1698
"June 16, 2020",1689
"June 16, 2020",1599
"June 16, 2020",1671
"June 16, 2020",132
"June 16, 2020",16
"June 15, 2020",16
"June 15, 2020",1718
"June 15, 2020",1478
"June 15, 2020",12
"June 16, 2020",1698
"June 16, 2020",1689
"June 16, 2020",1599
"June 16, 2020",1671
"June 16, 2020",132
"June 16, 2020",16
"June 15, 2020",16
"June 15, 2020",1718
"June 15, 2020",1478
"June 15, 2020",12
"June 16, 2020",1698
"June 16, 2020",1689
"June 16, 2020",1599
"June 16, 2020",1671
"June 16, 2020",132
"June 16, 2020",16
"June 15, 2020",16
"June 15, 2020",1718
"June 15, 2020",1478
"June 15, 2020",12
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 16, 2020",1698
"June 16, 2020",1689
"June 16, 2020",1599
"June 16, 2020",1671
"June 16, 2020",132
"June 16, 2020",16
"June 15, 2020",16
"June 15, 2020",1718
"June 15, 2020",1478
"June 15, 2020",12
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 14, 2020",15
"June 14, 2020",1398
"June 14, 2020",1613
"June 14, 2020",105
"June 14, 2020",1475
"June 14, 2020",177
"June 14, 2020",1
"June 14, 2020",1595
"June 13, 2020",1505
"June 13, 2020",1718
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 14, 2020",15
"June 14, 2020",1398
"June 14, 2020",1613
"June 14, 2020",105
"June 14, 2020",1475
"June 14, 2020",177
"June 14, 2020",1
"June 14, 2020",1595
"June 13, 2020",1505
"June 13, 2020",1718
"June 15, 2020",1818
"June 15, 2020",1871
"June 15, 2020",1694
"June 15, 2020",13
"June 14, 2020",1848
"June 14, 2020",15
"June 14, 2020",163
"June 14, 2020",169
"June 14, 2020",1681
"June 14, 2020",1443
"June 14, 2020",15
"June 14, 2020",1398
"June 14, 2020",1613
"June 14, 2020",105
"June 14, 2020",1475
"June 14, 2020",177
"June 14, 2020",1
"June 14, 2020",1595
"June 13, 2020",1505
"June 13, 2020",1718
"June 14, 2020",15
"June 14, 2020",1398
"June 14, 2020",1613
"June 14, 2020",105
"June 14, 2020",1475
"June 14, 2020",177
"June 14, 2020",1
"June 14, 2020",1595
"June 13, 2020",1505
"June 13, 2020",1718
"June 14, 2020",15
"June 14, 2020",1398
"June 14, 2020",1613
"June 14, 2020",105
"June 14, 2020",1475
"June 14, 2020",177
"June 14, 2020",1
"June 14, 2020",1595
"June 13, 2020",1505
"June 13, 2020",1718
"June 14, 2020",15
"June 14, 2020",1398
"June 14, 2020",1613
"June 14, 2020",105
"June 14, 2020",1475
"June 14, 2020",177
"June 14, 2020",1
"June 14, 2020",1595
"June 13, 2020",1505
"June 13, 2020",1718
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 14, 2020",15
"June 14, 2020",1398
"June 14, 2020",1613
"June 14, 2020",105
"June 14, 2020",1475
"June 14, 2020",177
"June 14, 2020",1
"June 14, 2020",1595
"June 13, 2020",1505
"June 13, 2020",1718
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 12, 2020",145
"June 12, 2020",1692
"June 12, 2020",155
"June 12, 2020",1307
"June 12, 2020",17
"June 12, 2020",145
"June 12, 2020",1834
"June 12, 2020",145
"June 12, 2020",1346
"June 12, 2020",132
"June 13, 2020",1675
"June 13, 2020",154
"June 13, 2020",132
"June 13, 2020",1566
"June 13, 2020",175
"June 13, 2020",175
"June 13, 2020",151
"June 13, 2020",157
"June 12, 2020",155
"June 12, 2020",118
"June 12, 2020",145
"June 12, 2020",1692
"June 12, 2020",155
"June 12, 2020",1307
"June 12, 2020",17
"June 12, 2020",145
"June 12, 2020",1834
"June 12, 2020",145
"June 12, 2020",1346
"June 12, 2020",132
"June 12, 2020",145
"June 12, 2020",1692
"June 12, 2020",155
"June 12, 2020",1307
"June 12, 2020",17
"June 12, 2020",145
"June 12, 2020",1834
"June 12, 2020",145
"June 12, 2020",1346
"June 12, 2020",132
"June 12, 2020",145
"June 12, 2020",1692
"June 12, 2020",155
"June 12, 2020",1307
"June 12, 2020",17
"June 12, 2020",145
"June 12, 2020",1834
"June 12, 2020",145
"June 12, 2020",1346
"June 12, 2020",132
"June 12, 2020",145
"June 12, 2020",1692
"June 12, 2020",155
"June 12, 2020",1307
"June 12, 2020",17
"June 12, 2020",145
"June 12, 2020",1834
"June 12, 2020",145
"June 12, 2020",1346
"June 12, 2020",132
"June 12, 2020",1595
"June 11, 2020",1549
"June 11, 2020",175
"June 11, 2020",135
"June 11, 2020",13
"June 11, 2020",1448
"June 11, 2020",13
"June 11, 2020",175
"June 11, 2020",1841
"June 11, 2020",144
"June 12, 2020",1595
"June 11, 2020",1549
"June 11, 2020",175
"June 11, 2020",135
"June 11, 2020",13
"June 11, 2020",1448
"June 11, 2020",13
"June 11, 2020",175
"June 11, 2020",1841
"June 11, 2020",144
"June 11, 2020",1421
"June 11, 2020",175
"June 11, 2020",1391
"June 11, 2020",1398
"June 11, 2020",121
"June 11, 2020",142
"June 10, 2020",13
"June 10, 2020",1694
"June 10, 2020",159
"June 10, 2020",1561
"June 12, 2020",1595
"June 11, 2020",1549
"June 11, 2020",175
"June 11, 2020",135
"June 11, 2020",13
"June 11, 2020",1448
"June 11, 2020",13
"June 11, 2020",175
"June 11, 2020",1841
"June 11, 2020",144
"June 11, 2020",1421
"June 11, 2020",175
"June 11, 2020",1391
"June 11, 2020",1398
"June 11, 2020",121
"June 11, 2020",142
"June 10, 2020",13
"June 10, 2020",1694
"June 10, 2020",159
"June 10, 2020",1561
"June 12, 2020",1595
"June 11, 2020",1549
"June 11, 2020",175
"June 11, 2020",135
"June 11, 2020",13
"June 11, 2020",1448
"June 11, 2020",13
"June 11, 2020",175
"June 11, 2020",1841
"June 11, 2020",144
"June 12, 2020",1595
"June 11, 2020",1549
"June 11, 2020",175
"June 11, 2020",135
"June 11, 2020",13
"June 11, 2020",1448
"June 11, 2020",13
"June 11, 2020",175
"June 11, 2020",1841
"June 11, 2020",144
"June 11, 2020",1421
"June 11, 2020",175
"June 11, 2020",1391
"June 11, 2020",1398
"June 11, 2020",121
"June 11, 2020",142
"June 10, 2020",13
"June 10, 2020",1694
"June 10, 2020",159
"June 10, 2020",1561
"June 10, 2020",1561
"June 10, 2020",175
"June 10, 2020",175
"June 10, 2020",142
"June 10, 2020",152
"June 10, 2020",13
"June 10, 2020",16
"June 10, 2020",1376
"June 10, 2020",1408
"June 10, 2020",1201
"June 11, 2020",144
"June 11, 2020",1421
"June 11, 2020",175
"June 11, 2020",1391
"June 11, 2020",1398
"June 11, 2020",121
"June 11, 2020",142
"June 10, 2020",13
"June 10, 2020",1694
"June 10, 2020",159
"June 11, 2020",144
"June 11, 2020",1421
"June 11, 2020",175
"June 11, 2020",1391
"June 11, 2020",1398
"June 11, 2020",121
"June 11, 2020",142
"June 10, 2020",13
"June 10, 2020",1694
"June 10, 2020",159
"June 10, 2020",1561
"June 10, 2020",175
"June 10, 2020",175
"June 10, 2020",142
"June 10, 2020",152
"June 10, 2020",13
"June 10, 2020",16
"June 10, 2020",1376
"June 10, 2020",1408
"June 10, 2020",1201
"June 10, 2020",1297
"June 9, 2020",161
"June 9, 2020",1426
"June 9, 2020",1575
"June 9, 2020",1623
"June 9, 2020",14
"June 9, 2020",1575
"June 9, 2020",1601
"June 9, 2020",129
"June 9, 2020",1549
"June 11, 2020",144
"June 11, 2020",1421
"June 11, 2020",175
"June 11, 2020",1391
"June 11, 2020",1398
"June 11, 2020",121
"June 11, 2020",142
"June 10, 2020",13
"June 10, 2020",1694
"June 10, 2020",159
"June 10, 2020",1561
"June 10, 2020",175
"June 10, 2020",175
"June 10, 2020",142
"June 10, 2020",152
"June 10, 2020",13
"June 10, 2020",16
"June 10, 2020",1376
"June 10, 2020",1408
"June 10, 2020",1201
"June 10, 2020",1561
"June 10, 2020",175
"June 10, 2020",175
"June 10, 2020",142
"June 10, 2020",152
"June 10, 2020",13
"June 10, 2020",16
"June 10, 2020",1376
"June 10, 2020",1408
"June 10, 2020",1201
"June 10, 2020",1297
"June 9, 2020",161
"June 9, 2020",1426
"June 9, 2020",1575
"June 9, 2020",1623
"June 9, 2020",14
"June 9, 2020",1575
"June 9, 2020",1601
"June 9, 2020",129
"June 9, 2020",1549
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 10, 2020",1561
"June 10, 2020",175
"June 10, 2020",175
"June 10, 2020",142
"June 10, 2020",152
"June 10, 2020",13
"June 10, 2020",16
"June 10, 2020",1376
"June 10, 2020",1408
"June 10, 2020",1201
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 10, 2020",1297
"June 9, 2020",161
"June 9, 2020",1426
"June 9, 2020",1575
"June 9, 2020",1623
"June 9, 2020",14
"June 9, 2020",1575
"June 9, 2020",1601
"June 9, 2020",129
"June 9, 2020",1549
"June 10, 2020",1297
"June 9, 2020",161
"June 9, 2020",1426
"June 9, 2020",1575
"June 9, 2020",1623
"June 9, 2020",14
"June 9, 2020",1575
"June 9, 2020",1601
"June 9, 2020",129
"June 9, 2020",1549
"June 10, 2020",1297
"June 9, 2020",161
"June 9, 2020",1426
"June 9, 2020",1575
"June 9, 2020",1623
"June 9, 2020",14
"June 9, 2020",1575
"June 9, 2020",1601
"June 9, 2020",129
"June 9, 2020",1549
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 10, 2020",1297
"June 9, 2020",161
"June 9, 2020",1426
"June 9, 2020",1575
"June 9, 2020",1623
"June 9, 2020",14
"June 9, 2020",1575
"June 9, 2020",1601
"June 9, 2020",129
"June 9, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 9, 2020",1693
"June 9, 2020",13
"June 9, 2020",13
"June 9, 2020",1752
"June 8, 2020",1655
"June 8, 2020",189
"June 8, 2020",155
"June 8, 2020",129
"June 8, 2020",158
"June 8, 2020",155
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
