id,name,geoid,geoname,value,datetime
93,Waste,,,298.8,2019-07-22T00:00:00+02:00
93,Waste,,,299.8,2019-07-22T01:00:00+02:00
93,Waste,,,296.3,2019-07-22T02:00:00+02:00
93,Waste,,,297.1,2019-07-22T03:00:00+02:00
93,Waste,,,298.8,2019-07-22T04:00:00+02:00
93,Waste,,,299.5,2019-07-22T05:00:00+02:00
93,Waste,,,299.5,2019-07-22T06:00:00+02:00
93,Waste,,,299.4,2019-07-22T07:00:00+02:00
93,Waste,,,298.8,2019-07-22T08:00:00+02:00
93,Waste,,,298.7,2019-07-22T09:00:00+02:00
93,Waste,,,298.7,2019-07-22T10:00:00+02:00
93,Waste,,,298.1,2019-07-22T11:00:00+02:00
93,Waste,,,297.9,2019-07-22T12:00:00+02:00
93,Waste,,,298.2,2019-07-22T13:00:00+02:00
93,Waste,,,298,2019-07-22T14:00:00+02:00
93,Waste,,,295,2019-07-22T15:00:00+02:00
93,Waste,,,295.2,2019-07-22T16:00:00+02:00
93,Waste,,,295.4,2019-07-22T17:00:00+02:00
93,Waste,,,295.4,2019-07-22T18:00:00+02:00
93,Waste,,,295.4,2019-07-22T19:00:00+02:00
93,Waste,,,295.8,2019-07-22T20:00:00+02:00
93,Waste,,,294.1,2019-07-22T21:00:00+02:00
93,Waste,,,298.5,2019-07-22T22:00:00+02:00
93,Waste,,,298.6,2019-07-22T23:00:00+02:00
84,SolarPV,,,0,2019-07-21T00:00:00+02:00
84,SolarPV,,,0,2019-07-21T01:00:00+02:00
84,SolarPV,,,0,2019-07-21T02:00:00+02:00
84,SolarPV,,,0,2019-07-21T03:00:00+02:00
84,SolarPV,,,0,2019-07-21T04:00:00+02:00
84,SolarPV,,,0,2019-07-21T05:00:00+02:00
84,SolarPV,,,3.8,2019-07-21T06:00:00+02:00
84,SolarPV,,,135.6,2019-07-21T07:00:00+02:00
84,SolarPV,,,838.4,2019-07-21T08:00:00+02:00
84,SolarPV,,,1620,2019-07-21T09:00:00+02:00
84,SolarPV,,,2401.6,2019-07-21T10:00:00+02:00
84,SolarPV,,,3051.7,2019-07-21T11:00:00+02:00
84,SolarPV,,,3443.2,2019-07-21T12:00:00+02:00
84,SolarPV,,,3638.4,2019-07-21T13:00:00+02:00
84,SolarPV,,,3663.1,2019-07-21T14:00:00+02:00
84,SolarPV,,,3560.4,2019-07-21T15:00:00+02:00
84,SolarPV,,,3334.1,2019-07-21T16:00:00+02:00
84,SolarPV,,,2822.7,2019-07-21T17:00:00+02:00
84,SolarPV,,,2051.3,2019-07-21T18:00:00+02:00
84,SolarPV,,,1357.3,2019-07-21T19:00:00+02:00
84,SolarPV,,,455.9,2019-07-21T20:00:00+02:00
84,SolarPV,,,50.8,2019-07-21T21:00:00+02:00
84,SolarPV,,,0,2019-07-21T22:00:00+02:00
84,SolarPV,,,0,2019-07-21T23:00:00+02:00
84,SolarPV,,,0,2019-07-22T00:00:00+02:00
84,SolarPV,,,0,2019-07-22T01:00:00+02:00
84,SolarPV,,,0,2019-07-22T02:00:00+02:00
84,SolarPV,,,0,2019-07-22T03:00:00+02:00
84,SolarPV,,,0,2019-07-22T04:00:00+02:00
84,SolarPV,,,0,2019-07-22T05:00:00+02:00
84,SolarPV,,,3.9,2019-07-22T06:00:00+02:00
84,SolarPV,,,129.6,2019-07-22T07:00:00+02:00
84,SolarPV,,,711.2,2019-07-22T08:00:00+02:00
84,SolarPV,,,1586.7,2019-07-22T09:00:00+02:00
84,SolarPV,,,2349.2,2019-07-22T10:00:00+02:00
84,SolarPV,,,3137,2019-07-22T11:00:00+02:00
84,SolarPV,,,3682.8,2019-07-22T12:00:00+02:00
84,SolarPV,,,3960.2,2019-07-22T13:00:00+02:00
84,SolarPV,,,3876.5,2019-07-22T14:00:00+02:00
84,SolarPV,,,3762.5,2019-07-22T15:00:00+02:00
84,SolarPV,,,3536.4,2019-07-22T16:00:00+02:00
84,SolarPV,,,3110.1,2019-07-22T17:00:00+02:00
84,SolarPV,,,2219,2019-07-22T18:00:00+02:00
84,SolarPV,,,1375.3,2019-07-22T19:00:00+02:00
84,SolarPV,,,597.4,2019-07-22T20:00:00+02:00
84,SolarPV,,,142,2019-07-22T21:00:00+02:00
84,SolarPV,,,200,2019-07-22T22:00:00+02:00
84,SolarPV,,,200,2019-07-22T23:00:00+02:00
85,SolarThermal,,,301.3,2019-07-21T00:00:00+02:00
85,SolarThermal,,,320.3,2019-07-21T01:00:00+02:00
85,SolarThermal,,,302.2,2019-07-21T02:00:00+02:00
85,SolarThermal,,,288.3,2019-07-21T03:00:00+02:00
85,SolarThermal,,,285.3,2019-07-21T04:00:00+02:00
85,SolarThermal,,,182,2019-07-21T05:00:00+02:00
85,SolarThermal,,,55,2019-07-21T06:00:00+02:00
85,SolarThermal,,,0.1,2019-07-21T07:00:00+02:00
85,SolarThermal,,,11.1,2019-07-21T08:00:00+02:00
85,SolarThermal,,,624.7,2019-07-21T09:00:00+02:00
85,SolarThermal,,,1458.7,2019-07-21T10:00:00+02:00
85,SolarThermal,,,1822.4,2019-07-21T11:00:00+02:00
85,SolarThermal,,,1940.5,2019-07-21T12:00:00+02:00
85,SolarThermal,,,1969.6,2019-07-21T13:00:00+02:00
85,SolarThermal,,,1963,2019-07-21T14:00:00+02:00
85,SolarThermal,,,1879.5,2019-07-21T15:00:00+02:00
85,SolarThermal,,,1803.5,2019-07-21T16:00:00+02:00
85,SolarThermal,,,1665.5,2019-07-21T17:00:00+02:00
85,SolarThermal,,,1616.8,2019-07-21T18:00:00+02:00
85,SolarThermal,,,1409,2019-07-21T19:00:00+02:00
85,SolarThermal,,,997.7,2019-07-21T20:00:00+02:00
85,SolarThermal,,,597.8,2019-07-21T21:00:00+02:00
85,SolarThermal,,,488,2019-07-21T22:00:00+02:00
85,SolarThermal,,,435.5,2019-07-21T23:00:00+02:00
85,SolarThermal,,,175,2019-07-22T00:00:00+02:00
85,SolarThermal,,,78,2019-07-22T01:00:00+02:00
85,SolarThermal,,,30,2019-07-22T02:00:00+02:00
85,SolarThermal,,,10,2019-07-22T03:00:00+02:00
85,SolarThermal,,,16,2019-07-22T04:00:00+02:00
85,SolarThermal,,,16,2019-07-22T05:00:00+02:00
85,SolarThermal,,,16,2019-07-22T06:00:00+02:00
85,SolarThermal,,,16.1,2019-07-22T07:00:00+02:00
85,SolarThermal,,,24.5,2019-07-22T08:00:00+02:00
85,SolarThermal,,,384.6,2019-07-22T09:00:00+02:00
85,SolarThermal,,,1347.6,2019-07-22T10:00:00+02:00
85,SolarThermal,,,1777.5,2019-07-22T11:00:00+02:00
85,SolarThermal,,,1889.9,2019-07-22T12:00:00+02:00
85,SolarThermal,,,1913.7,2019-07-22T13:00:00+02:00
85,SolarThermal,,,1946.8,2019-07-22T14:00:00+02:00
85,SolarThermal,,,1949.7,2019-07-22T15:00:00+02:00
85,SolarThermal,,,1937.9,2019-07-22T16:00:00+02:00
85,SolarThermal,,,1864.2,2019-07-22T17:00:00+02:00
85,SolarThermal,,,1714,2019-07-22T18:00:00+02:00
85,SolarThermal,,,1399,2019-07-22T19:00:00+02:00
85,SolarThermal,,,1015.7,2019-07-22T20:00:00+02:00
85,SolarThermal,,,623.1,2019-07-22T21:00:00+02:00
85,SolarThermal,,,469.5,2019-07-22T22:00:00+02:00
85,SolarThermal,,,446.4,2019-07-22T23:00:00+02:00
