datetime,id,name,geoid,geoname,value
2014-09-28 22:00:00,600,,2,Francia,43.0066666666667
2014-09-28 22:00:00,600,,3,España,66.1275
2014-09-29 22:00:00,600,,1,Portugal,66.9770833333333
2014-09-29 22:00:00,600,,2,Francia,45.8370833333333
2014-09-29 22:00:00,600,,3,España,66.9770833333333
2014-09-30 22:00:00,600,,1,Portugal,61.30625
2014-09-30 22:00:00,600,,2,Francia,53.3245833333333
2014-09-30 22:00:00,600,,3,España,61.30625
2014-10-01 22:00:00,600,,1,Portugal,62.0191666666667
2014-10-01 22:00:00,600,,2,Francia,48.5429166666667
2014-10-01 22:00:00,600,,3,España,62.0191666666667
2014-10-02 22:00:00,600,,1,Portugal,69.90625
2014-10-02 22:00:00,600,,2,Francia,51.08875
2014-10-02 22:00:00,600,,3,España,69.90625
2014-10-03 22:00:00,600,,1,Portugal,62.4579166666667
2014-10-03 22:00:00,600,,2,Francia,36.97875
2014-10-03 22:00:00,600,,3,España,62.4579166666667
2014-10-04 22:00:00,600,,1,Portugal,49.78
2014-10-04 22:00:00,600,,2,Francia,35.0158333333333
2014-10-04 22:00:00,600,,3,España,47.3525
2014-10-05 22:00:00,600,,1,Portugal,53.54625
2014-10-05 22:00:00,600,,2,Francia,50.6133333333333
2014-10-05 22:00:00,600,,3,España,53.4591666666667
2014-10-06 22:00:00,600,,1,Portugal,51.1266666666667
2014-10-06 22:00:00,600,,2,Francia,45.9016666666667
2014-10-06 22:00:00,600,,3,España,48.7354166666667
2014-10-07 22:00:00,600,,1,Portugal,49.41375
2014-10-07 22:00:00,600,,2,Francia,42.1770833333333
2014-10-07 22:00:00,600,,3,España,48.745
2014-10-08 22:00:00,600,,1,Portugal,54.7795833333333
2014-10-08 22:00:00,600,,2,Francia,42.55875
2014-10-08 22:00:00,600,,3,España,53.9254166666667
2014-10-09 22:00:00,600,,1,Portugal,71.0616666666667
2014-10-09 22:00:00,600,,2,Francia,44.4333333333333
2014-10-09 22:00:00,600,,3,España,71.0616666666667
2014-10-10 22:00:00,600,,1,Portugal,62.5758333333333
2014-10-10 22:00:00,600,,2,Francia,36.6170833333333
2014-10-10 22:00:00,600,,3,España,62.5758333333333
2014-10-11 22:00:00,600,,1,Portugal,42.8708333333333
2014-10-11 22:00:00,600,,2,Francia,31.86375
2014-10-11 22:00:00,600,,3,España,42.8283333333333
2014-10-12 22:00:00,600,,1,Portugal,49.2395833333333
2014-10-12 22:00:00,600,,2,Francia,42.3041666666667
2014-10-12 22:00:00,600,,3,España,49.1929166666667
2014-10-13 22:00:00,600,,1,Portugal,56.5579166666667
2014-10-13 22:00:00,600,,2,Francia,46.2370833333333
2014-10-13 22:00:00,600,,3,España,56.5579166666667
2014-10-14 22:00:00,600,,1,Portugal,43.52625
2014-10-14 22:00:00,600,,2,Francia,43.985
2014-10-14 22:00:00,600,,3,España,43.40625
2014-10-15 22:00:00,600,,1,Portugal,43.7129166666667
2014-10-15 22:00:00,600,,2,Francia,42.315
2014-10-15 22:00:00,600,,3,España,43.045
2014-10-16 22:00:00,600,,1,Portugal,42.7829166666667
2014-10-16 22:00:00,600,,2,Francia,40.9175
2014-10-16 22:00:00,600,,3,España,42.7829166666667
2014-10-17 22:00:00,600,,1,Portugal,40.9095833333333
2014-10-17 22:00:00,600,,2,Francia,32.11
2014-10-17 22:00:00,600,,3,España,40.9095833333333
2014-10-18 22:00:00,600,,1,Portugal,43.7516666666667
2014-10-18 22:00:00,600,,2,Francia,21.7395833333333
2014-10-18 22:00:00,600,,3,España,43.7516666666667
2014-10-19 22:00:00,600,,1,Portugal,58.7158333333333
2014-10-19 22:00:00,600,,2,Francia,38.8970833333333
2014-10-19 22:00:00,600,,3,España,58.175
2014-10-20 22:00:00,600,,1,Portugal,64.9895833333333
2014-10-20 22:00:00,600,,2,Francia,36.5241666666667
2014-10-20 22:00:00,600,,3,España,64.9895833333333
2014-10-21 22:00:00,600,,1,Portugal,51.6929166666667
2014-10-21 22:00:00,600,,2,Francia,39.8225
2014-10-21 22:00:00,600,,3,España,51.0758333333333
2014-10-22 22:00:00,600,,1,Portugal,60.89125
2014-10-22 22:00:00,600,,2,Francia,53.6366666666667
2014-10-22 22:00:00,600,,3,España,60.89125
2014-10-23 22:00:00,600,,1,Portugal,60.56625
2014-10-23 22:00:00,600,,2,Francia,44.0029166666667
2014-10-23 22:00:00,600,,3,España,60.56625
2014-10-24 22:00:00,600,,1,Portugal,56.6425
2014-10-24 22:00:00,600,,2,Francia,37.6666666666667
2014-10-24 22:00:00,600,,3,España,56.6425
2014-10-25 22:00:00,600,,1,Portugal,49.5572
2014-10-25 22:00:00,600,,2,Francia,31.8572
2014-10-25 22:00:00,600,,3,España,49.5572
2014-10-26 23:00:00,600,,1,Portugal,64.1295833333333
2014-10-26 23:00:00,600,,2,Francia,43.1016666666667
2014-10-26 23:00:00,600,,3,España,64.1295833333333
2014-10-27 23:00:00,600,,1,Portugal,60.7229166666667
2014-10-27 23:00:00,600,,2,Francia,46.8958333333333
2014-10-27 23:00:00,600,,3,España,60.7229166666667
2014-10-28 23:00:00,600,,1,Portugal,63.4966666666667
2014-10-28 23:00:00,600,,2,Francia,47.0416666666667
2014-10-28 23:00:00,600,,3,España,63.4966666666667
2014-10-29 23:00:00,600,,1,Portugal,63.0791666666667
2014-10-29 23:00:00,600,,2,Francia,48.4666666666667
2014-10-29 23:00:00,600,,3,España,63.0791666666667
2014-10-30 23:00:00,600,,1,Portugal,51.41125
2014-10-30 23:00:00,600,,2,Francia,40.65
2014-10-30 23:00:00,600,,3,España,51.41125
2014-10-31 23:00:00,600,,1,Portugal,57.2720833333333
2014-10-31 23:00:00,600,,2,Francia,25.07625
2014-10-31 23:00:00,600,,3,España,57.2720833333333
2014-11-01 23:00:00,600,,1,Portugal,45.9554166666667
2014-11-01 23:00:00,600,,2,Francia,17.56875
2014-11-01 23:00:00,600,,3,España,45.9554166666667
2014-11-02 23:00:00,600,,1,Portugal,44.7941666666667
2014-11-02 23:00:00,600,,2,Francia,37.6183333333333
2014-11-02 23:00:00,600,,3,España,44.7941666666667
2014-11-03 23:00:00,600,,1,Portugal,45.285
2014-11-03 23:00:00,600,,2,Francia,50.0929166666667
2014-11-03 23:00:00,600,,3,España,45.0983333333333
2014-11-04 23:00:00,600,,1,Portugal,55.4616666666667
2014-11-04 23:00:00,600,,2,Francia,48.6325
2014-11-04 23:00:00,600,,3,España,55.4616666666667
2014-11-05 23:00:00,600,,1,Portugal,57.8291666666667
2014-11-05 23:00:00,600,,2,Francia,51.30875
2014-11-05 23:00:00,600,,3,España,57.8291666666667
2014-11-06 23:00:00,600,,1,Portugal,52.8970833333333
2014-11-06 23:00:00,600,,2,Francia,38.54625
2014-11-06 23:00:00,600,,3,España,50.15125
2014-11-07 23:00:00,600,,1,Portugal,48.7966666666667
2014-11-07 23:00:00,600,,2,Francia,37.1045833333333
2014-11-07 23:00:00,600,,3,España,48.7966666666667
2014-11-08 23:00:00,600,,1,Portugal,48.1825
2014-11-08 23:00:00,600,,2,Francia,30.4895833333333
2014-11-08 23:00:00,600,,3,España,48.1825
2014-11-09 23:00:00,600,,1,Portugal,57.39625
2014-11-09 23:00:00,600,,2,Francia,43.0004166666667
2014-11-09 23:00:00,600,,3,España,57.39625
2014-11-10 23:00:00,600,,1,Portugal,42.655
2014-11-10 23:00:00,600,,2,Francia,38.0620833333333
2014-11-10 23:00:00,600,,3,España,42.655
2014-11-11 23:00:00,600,,1,Portugal,45.4491666666667
2014-11-11 23:00:00,600,,2,Francia,41.6295833333333
2014-11-11 23:00:00,600,,3,España,44.9404166666667
2014-11-12 23:00:00,600,,1,Portugal,45.39875
2014-11-12 23:00:00,600,,2,Francia,43.2154166666667
2014-11-12 23:00:00,600,,3,España,45.4920833333333
2014-11-13 23:00:00,600,,1,Portugal,45.79375
2014-11-13 23:00:00,600,,2,Francia,39.2566666666667
2014-11-13 23:00:00,600,,3,España,45.79375
2014-11-14 23:00:00,600,,1,Portugal,24.5079166666667
2014-11-14 23:00:00,600,,2,Francia,32.0441666666667
2014-11-14 23:00:00,600,,3,España,23.29125
2014-11-15 23:00:00,600,,1,Portugal,16.9820833333333
2014-11-15 23:00:00,600,,2,Francia,26.0175
2014-11-15 23:00:00,600,,3,España,16.4279166666667
2014-11-16 23:00:00,600,,1,Portugal,48.8520833333333
2014-11-16 23:00:00,600,,2,Francia,44.71125
2014-11-16 23:00:00,600,,3,España,48.8520833333333
2014-11-17 23:00:00,600,,1,Portugal,55.5433333333333
2014-11-17 23:00:00,600,,2,Francia,47.5520833333333
2014-11-17 23:00:00,600,,3,España,55.5433333333333
2014-11-18 23:00:00,600,,1,Portugal,52.8145833333333
2014-11-18 23:00:00,600,,2,Francia,49.045
2014-11-18 23:00:00,600,,3,España,52.8145833333333
2014-11-19 23:00:00,600,,1,Portugal,44.24125
2014-11-19 23:00:00,600,,2,Francia,46.8666666666667
2014-11-19 23:00:00,600,,3,España,44.3316666666667
2014-11-20 23:00:00,600,,1,Portugal,47.2358333333333
2014-11-20 23:00:00,600,,2,Francia,45.5675
2014-11-20 23:00:00,600,,3,España,47.2358333333333
2014-11-21 23:00:00,600,,1,Portugal,44.8516666666667
2014-11-21 23:00:00,600,,2,Francia,34.8925
2014-11-21 23:00:00,600,,3,España,44.8516666666667
2014-11-22 23:00:00,600,,1,Portugal,35.6716666666667
2014-11-22 23:00:00,600,,2,Francia,26.01625
2014-11-22 23:00:00,600,,3,España,35.4675
2014-11-23 23:00:00,600,,1,Portugal,57.3470833333333
2014-11-23 23:00:00,600,,2,Francia,41.48
2014-11-23 23:00:00,600,,3,España,57.3470833333333
2014-11-24 23:00:00,600,,1,Portugal,64.8658333333333
2014-11-24 23:00:00,600,,2,Francia,49.1791666666667
2014-11-24 23:00:00,600,,3,España,64.8658333333333
2014-11-25 23:00:00,600,,1,Portugal,65.2575
2014-11-25 23:00:00,600,,2,Francia,45.78625
2014-11-25 23:00:00,600,,3,España,65.7283333333333
2014-11-26 23:00:00,600,,1,Portugal,48.0625
2014-11-26 23:00:00,600,,2,Francia,48.2716666666667
2014-11-26 23:00:00,600,,3,España,48.0625
2014-11-27 23:00:00,600,,1,Portugal,40.24
2014-11-27 23:00:00,600,,2,Francia,31.0991666666667
2014-11-27 23:00:00,600,,3,España,40.24
2014-11-28 23:00:00,600,,1,Portugal,43.9408333333333
2014-11-28 23:00:00,600,,2,Francia,28.785
2014-11-28 23:00:00,600,,3,España,43.9408333333333
2014-11-29 23:00:00,600,,1,Portugal,25.15625
2014-11-29 23:00:00,600,,2,Francia,25.5483333333333
2014-11-29 23:00:00,600,,3,España,25.15625
2014-11-30 23:00:00,600,,1,Portugal,42.32625
2014-11-30 23:00:00,600,,2,Francia,45.3175
2014-11-30 23:00:00,600,,3,España,42.2616666666667
2014-12-01 23:00:00,600,,1,Portugal,45.3658333333333
2014-12-01 23:00:00,600,,2,Francia,52.56
2014-12-01 23:00:00,600,,3,España,45.3658333333333
2014-12-02 23:00:00,600,,1,Portugal,55.8166666666667
2014-12-02 23:00:00,600,,2,Francia,57.6866666666667
2014-12-02 23:00:00,600,,3,España,55.8166666666667
2014-12-03 23:00:00,600,,1,Portugal,60.53
2014-12-03 23:00:00,600,,2,Francia,59.835
2014-12-03 23:00:00,600,,3,España,60.53
2014-12-04 23:00:00,600,,1,Portugal,56.8745833333333
2014-12-04 23:00:00,600,,2,Francia,58.7079166666667
2014-12-04 23:00:00,600,,3,España,56.8745833333333
2014-12-05 23:00:00,600,,1,Portugal,44.225
2014-12-05 23:00:00,600,,2,Francia,47.91125
2014-12-05 23:00:00,600,,3,España,44.225
2014-12-06 23:00:00,600,,1,Portugal,33.47125
2014-12-06 23:00:00,600,,2,Francia,44.4029166666667
2014-12-06 23:00:00,600,,3,España,33.47125
2014-12-07 23:00:00,600,,1,Portugal,45.5670833333333
2014-12-07 23:00:00,600,,2,Francia,49.41
2014-12-07 23:00:00,600,,3,España,45.5670833333333
2014-12-08 23:00:00,600,,1,Portugal,43.5166666666667
2014-12-08 23:00:00,600,,2,Francia,54.67
2014-12-08 23:00:00,600,,3,España,43.5166666666667
2014-12-09 23:00:00,600,,1,Portugal,52.5470833333333
2014-12-09 23:00:00,600,,2,Francia,51.3595833333333
2014-12-09 23:00:00,600,,3,España,52.5470833333333
2014-12-10 23:00:00,600,,1,Portugal,55.25625
2014-12-10 23:00:00,600,,2,Francia,48.1808333333333
2014-12-10 23:00:00,600,,3,España,55.25625
2014-12-11 23:00:00,600,,1,Portugal,52.605
2014-12-11 23:00:00,600,,2,Francia,47.8366666666667
2014-12-11 23:00:00,600,,3,España,52.605
2014-12-12 23:00:00,600,,1,Portugal,45.94625
2014-12-12 23:00:00,600,,2,Francia,44.8125
2014-12-12 23:00:00,600,,3,España,45.94625
2014-12-13 23:00:00,600,,1,Portugal,47.94875
2014-12-13 23:00:00,600,,2,Francia,46.9054166666667
2014-12-13 23:00:00,600,,3,España,47.94875
2014-12-14 23:00:00,600,,1,Portugal,54.7325
2014-12-14 23:00:00,600,,2,Francia,53.3041666666667
2014-12-14 23:00:00,600,,3,España,54.7325
2014-12-15 23:00:00,600,,1,Portugal,49.9358333333333
2014-12-15 23:00:00,600,,2,Francia,49.8416666666667
2014-12-15 23:00:00,600,,3,España,49.9358333333333
2014-12-16 23:00:00,600,,1,Portugal,49.1983333333333
2014-12-16 23:00:00,600,,2,Francia,45.7429166666667
2014-12-16 23:00:00,600,,3,España,49.0808333333333
2014-12-17 23:00:00,600,,1,Portugal,54.995
2014-12-17 23:00:00,600,,2,Francia,36.4579166666667
2014-12-17 23:00:00,600,,3,España,54.92
2014-12-18 23:00:00,600,,1,Portugal,58.7116666666667
2014-12-18 23:00:00,600,,2,Francia,25.945
2014-12-18 23:00:00,600,,3,España,58.7116666666667
2014-12-19 23:00:00,600,,1,Portugal,50.8620833333333
2014-12-19 23:00:00,600,,2,Francia,20.9095833333333
2014-12-19 23:00:00,600,,3,España,50.8620833333333
2014-12-20 23:00:00,600,,1,Portugal,47.4141666666667
2014-12-20 23:00:00,600,,2,Francia,22.08875
2014-12-20 23:00:00,600,,3,España,47.4141666666667
2014-12-21 23:00:00,600,,1,Portugal,54.4129166666667
2014-12-21 23:00:00,600,,2,Francia,27.6083333333333
2014-12-21 23:00:00,600,,3,España,54.4129166666667
2014-12-22 23:00:00,600,,1,Portugal,55.9983333333333
2014-12-22 23:00:00,600,,2,Francia,28.06
2014-12-22 23:00:00,600,,3,España,55.9983333333333
2014-12-23 23:00:00,600,,1,Portugal,48.8354166666667
2014-12-23 23:00:00,600,,2,Francia,20.5245833333333
2014-12-23 23:00:00,600,,3,España,48.8354166666667
2014-12-24 23:00:00,600,,1,Portugal,41.9008333333333
2014-12-24 23:00:00,600,,2,Francia,20.63
2014-12-24 23:00:00,600,,3,España,41.9008333333333
2014-12-25 23:00:00,600,,1,Portugal,43.8604166666667
2014-12-25 23:00:00,600,,2,Francia,36.0091666666667
2014-12-25 23:00:00,600,,3,España,43.8604166666667
2014-12-26 23:00:00,600,,1,Portugal,35.15375
2014-12-26 23:00:00,600,,2,Francia,29.4333333333333
2014-12-26 23:00:00,600,,3,España,35.15375
2014-12-27 23:00:00,600,,1,Portugal,23.3725
2014-12-27 23:00:00,600,,2,Francia,33.7045833333333
2014-12-27 23:00:00,600,,3,España,20.0883333333333
2014-12-28 23:00:00,600,,1,Portugal,37.295
2014-12-28 23:00:00,600,,2,Francia,49.3945833333333
2014-12-28 23:00:00,600,,3,España,36.0033333333333
2014-12-29 23:00:00,600,,1,Portugal,43.195
2014-12-29 23:00:00,600,,2,Francia,46.31875
2014-12-29 23:00:00,600,,3,España,41.40125
2014-12-30 23:00:00,600,,1,Portugal,46.3820833333333
2014-12-30 23:00:00,600,,2,Francia,45.8854166666667
2014-12-30 23:00:00,600,,3,España,46.3820833333333
2014-12-31 23:00:00,600,,1,Portugal,46.7025
2014-12-31 23:00:00,600,,2,Francia,41.4995833333333
2014-12-31 23:00:00,600,,3,España,46.7025
2015-01-01 23:00:00,600,,1,Portugal,54.3220833333333
2015-01-01 23:00:00,600,,2,Francia,41.00125
2015-01-01 23:00:00,600,,3,España,54.3220833333333
2015-01-02 23:00:00,600,,1,Portugal,53.7683333333333
2015-01-02 23:00:00,600,,2,Francia,41.6575
2015-01-02 23:00:00,600,,3,España,53.7683333333333
2015-01-03 23:00:00,600,,1,Portugal,46.2258333333333
2015-01-03 23:00:00,600,,2,Francia,34.4175
2015-01-03 23:00:00,600,,3,España,45.7570833333333
2015-01-04 23:00:00,600,,1,Portugal,59.77625
2015-01-04 23:00:00,600,,2,Francia,44.42625
2015-01-04 23:00:00,600,,3,España,59.77625
2015-01-05 23:00:00,600,,1,Portugal,53.79125
2015-01-05 23:00:00,600,,2,Francia,45.1633333333333
2015-01-05 23:00:00,600,,3,España,53.4220833333333
2015-01-06 23:00:00,600,,1,Portugal,64.3966666666667
2015-01-06 23:00:00,600,,2,Francia,45.3658333333333
2015-01-06 23:00:00,600,,3,España,64.3966666666667
2015-01-07 23:00:00,600,,1,Portugal,65.9620833333333
2015-01-07 23:00:00,600,,2,Francia,43.0141666666667
2015-01-07 23:00:00,600,,3,España,65.7179166666667
2015-01-08 23:00:00,600,,1,Portugal,63.6004166666667
2015-01-08 23:00:00,600,,2,Francia,33.5591666666667
2015-01-08 23:00:00,600,,3,España,63.6004166666667
2015-01-09 23:00:00,600,,1,Portugal,57.4379166666667
2015-01-09 23:00:00,600,,2,Francia,17.7983333333333
2015-01-09 23:00:00,600,,3,España,56.7458333333333
2015-01-10 23:00:00,600,,1,Portugal,46.5754166666667
2015-01-10 23:00:00,600,,2,Francia,26.0175
2015-01-10 23:00:00,600,,3,España,46.51625
2015-01-11 23:00:00,600,,1,Portugal,58.4504166666667
2015-01-11 23:00:00,600,,2,Francia,36.2733333333333
2015-01-11 23:00:00,600,,3,España,58.19875
2015-01-12 23:00:00,600,,1,Portugal,57.07875
2015-01-12 23:00:00,600,,2,Francia,36.7583333333333
2015-01-12 23:00:00,600,,3,España,56.87875
2015-01-13 23:00:00,600,,1,Portugal,61.5895833333333
2015-01-13 23:00:00,600,,2,Francia,39.0891666666667
2015-01-13 23:00:00,600,,3,España,61.4975
2015-01-14 23:00:00,600,,1,Portugal,47.6583333333333
2015-01-14 23:00:00,600,,2,Francia,36.8504166666667
2015-01-14 23:00:00,600,,3,España,47.6583333333333
2015-01-15 23:00:00,600,,1,Portugal,52.64
2015-01-15 23:00:00,600,,2,Francia,42.1166666666667
2015-01-15 23:00:00,600,,3,España,52.64
2015-01-16 23:00:00,600,,1,Portugal,46.6083333333333
2015-01-16 23:00:00,600,,2,Francia,36.98625
2015-01-16 23:00:00,600,,3,España,46.6083333333333
2015-01-17 23:00:00,600,,1,Portugal,42.8033333333333
2015-01-17 23:00:00,600,,2,Francia,36.7929166666667
2015-01-17 23:00:00,600,,3,España,42.8033333333333
2015-01-18 23:00:00,600,,1,Portugal,52.16875
2015-01-18 23:00:00,600,,2,Francia,46.2416666666667
2015-01-18 23:00:00,600,,3,España,52.16875
2015-01-19 23:00:00,600,,1,Portugal,60.5741666666667
2015-01-19 23:00:00,600,,2,Francia,49.73375
2015-01-19 23:00:00,600,,3,España,60.5741666666667
2015-01-20 23:00:00,600,,1,Portugal,52.115
2015-01-20 23:00:00,600,,2,Francia,50.1345833333333
2015-01-20 23:00:00,600,,3,España,52.115
2015-01-21 23:00:00,600,,1,Portugal,50.6433333333333
2015-01-21 23:00:00,600,,2,Francia,51.49125
2015-01-21 23:00:00,600,,3,España,50.6433333333333
2015-01-22 23:00:00,600,,1,Portugal,53.85125
2015-01-22 23:00:00,600,,2,Francia,48.41875
2015-01-22 23:00:00,600,,3,España,53.6491666666667
2015-01-23 23:00:00,600,,1,Portugal,46.9416666666667
2015-01-23 23:00:00,600,,2,Francia,42.3825
2015-01-23 23:00:00,600,,3,España,46.9416666666667
2015-01-24 23:00:00,600,,1,Portugal,40.69375
2015-01-24 23:00:00,600,,2,Francia,40.2495833333333
2015-01-24 23:00:00,600,,3,España,40.69375
2015-01-25 23:00:00,600,,1,Portugal,57.5875
2015-01-25 23:00:00,600,,2,Francia,47.1395833333333
2015-01-25 23:00:00,600,,3,España,57.5875
2015-01-26 23:00:00,600,,1,Portugal,56.4120833333333
2015-01-26 23:00:00,600,,2,Francia,48.2295833333333
2015-01-26 23:00:00,600,,3,España,55.5766666666667
2015-01-27 23:00:00,600,,1,Portugal,57.44875
2015-01-27 23:00:00,600,,2,Francia,45.1375
2015-01-27 23:00:00,600,,3,España,57.44875
2015-01-28 23:00:00,600,,1,Portugal,44.35375
2015-01-28 23:00:00,600,,2,Francia,49.5975
2015-01-28 23:00:00,600,,3,España,44.35375
2015-01-29 23:00:00,600,,1,Portugal,33.9641666666667
2015-01-29 23:00:00,600,,2,Francia,41.6829166666667
2015-01-29 23:00:00,600,,3,España,33.5641666666667
2015-01-30 23:00:00,600,,1,Portugal,20.3370833333333
2015-01-30 23:00:00,600,,2,Francia,41.9945833333333
2015-01-30 23:00:00,600,,3,España,17.1779166666667
2015-01-31 23:00:00,600,,1,Portugal,16.5308333333333
2015-01-31 23:00:00,600,,2,Francia,36.2708333333333
2015-01-31 23:00:00,600,,3,España,16.5308333333333
2015-02-01 23:00:00,600,,1,Portugal,47.6079166666667
2015-02-01 23:00:00,600,,2,Francia,54.0766666666667
2015-02-01 23:00:00,600,,3,España,48.25875
2015-02-02 23:00:00,600,,1,Portugal,43.3929166666667
2015-02-02 23:00:00,600,,2,Francia,56.7016666666667
2015-02-02 23:00:00,600,,3,España,43.3929166666667
2015-02-03 23:00:00,600,,1,Portugal,39.5191666666667
2015-02-03 23:00:00,600,,2,Francia,53.5520833333333
2015-02-03 23:00:00,600,,3,España,39.5191666666667
2015-02-04 23:00:00,600,,1,Portugal,42.6495833333333
2015-02-04 23:00:00,600,,2,Francia,52.6054166666667
2015-02-04 23:00:00,600,,3,España,42.6495833333333
2015-02-05 23:00:00,600,,1,Portugal,46.11875
2015-02-05 23:00:00,600,,2,Francia,51.7241666666667
2015-02-05 23:00:00,600,,3,España,46.11875
2015-02-06 23:00:00,600,,1,Portugal,53.0933333333333
2015-02-06 23:00:00,600,,2,Francia,52.10625
2015-02-06 23:00:00,600,,3,España,53.0933333333333
2015-02-07 23:00:00,600,,1,Portugal,40.22
2015-02-07 23:00:00,600,,2,Francia,48.7320833333333
2015-02-07 23:00:00,600,,3,España,40.22
2015-02-08 23:00:00,600,,1,Portugal,51.6675
2015-02-08 23:00:00,600,,2,Francia,62.1179166666667
2015-02-08 23:00:00,600,,3,España,51.6045833333333
2015-02-09 23:00:00,600,,1,Portugal,60.1766666666667
2015-02-09 23:00:00,600,,2,Francia,62.1033333333333
2015-02-09 23:00:00,600,,3,España,60.21125
2015-02-10 23:00:00,600,,1,Portugal,63.7
2015-02-10 23:00:00,600,,2,Francia,56.0266666666667
2015-02-10 23:00:00,600,,3,España,63.7
2015-02-11 23:00:00,600,,1,Portugal,65.7770833333333
2015-02-11 23:00:00,600,,2,Francia,54.0691666666667
2015-02-11 23:00:00,600,,3,España,65.33625
2015-02-12 23:00:00,600,,1,Portugal,51.4695833333333
2015-02-12 23:00:00,600,,2,Francia,49.2441666666667
2015-02-12 23:00:00,600,,3,España,51.4695833333333
2015-02-13 23:00:00,600,,1,Portugal,39.0191666666667
2015-02-13 23:00:00,600,,2,Francia,40.3591666666667
2015-02-13 23:00:00,600,,3,España,39.0191666666667
2015-02-14 23:00:00,600,,1,Portugal,28.9020833333333
2015-02-14 23:00:00,600,,2,Francia,41.5645833333333
2015-02-14 23:00:00,600,,3,España,28.9020833333333
2015-02-15 23:00:00,600,,1,Portugal,51.2325
2015-02-15 23:00:00,600,,2,Francia,55.0345833333333
2015-02-15 23:00:00,600,,3,España,51.2325
2015-02-16 23:00:00,600,,1,Portugal,39.83125
2015-02-16 23:00:00,600,,2,Francia,49.8170833333333
2015-02-16 23:00:00,600,,3,España,39.83125
2015-02-17 23:00:00,600,,1,Portugal,45.98875
2015-02-17 23:00:00,600,,2,Francia,51.1270833333333
2015-02-17 23:00:00,600,,3,España,45.8158333333333
2015-02-18 23:00:00,600,,1,Portugal,56.2704166666667
2015-02-18 23:00:00,600,,2,Francia,52.0441666666667
2015-02-18 23:00:00,600,,3,España,56.2704166666667
2015-02-19 23:00:00,600,,1,Portugal,52.00875
2015-02-19 23:00:00,600,,2,Francia,50.885
2015-02-19 23:00:00,600,,3,España,52.00875
2015-02-20 23:00:00,600,,1,Portugal,35.3979166666667
2015-02-20 23:00:00,600,,2,Francia,48.4970833333333
2015-02-20 23:00:00,600,,3,España,35.3979166666667
2015-02-21 23:00:00,600,,1,Portugal,16.46875
2015-02-21 23:00:00,600,,2,Francia,39.6016666666667
2015-02-21 23:00:00,600,,3,España,16.35
2015-02-22 23:00:00,600,,1,Portugal,29.6541666666667
2015-02-22 23:00:00,600,,2,Francia,46.8858333333333
2015-02-22 23:00:00,600,,3,España,29.6541666666667
2015-02-23 23:00:00,600,,1,Portugal,26.175
2015-02-23 23:00:00,600,,2,Francia,46.11125
2015-02-23 23:00:00,600,,3,España,26.175
2015-02-24 23:00:00,600,,1,Portugal,34.0154166666667
2015-02-24 23:00:00,600,,2,Francia,49.0995833333333
2015-02-24 23:00:00,600,,3,España,34.0154166666667
2015-02-25 23:00:00,600,,1,Portugal,40.4991666666667
2015-02-25 23:00:00,600,,2,Francia,48.0870833333333
2015-02-25 23:00:00,600,,3,España,40.4991666666667
2015-02-26 23:00:00,600,,1,Portugal,39.6395833333333
2015-02-26 23:00:00,600,,2,Francia,48.42625
2015-02-26 23:00:00,600,,3,España,39.6395833333333
2015-02-27 23:00:00,600,,1,Portugal,34.9866666666667
2015-02-27 23:00:00,600,,2,Francia,47.235
2015-02-27 23:00:00,600,,3,España,34.9866666666667
2015-02-28 23:00:00,600,,1,Portugal,25.9754166666667
2015-02-28 23:00:00,600,,2,Francia,27.0325
2015-02-28 23:00:00,600,,3,España,25.7991666666667
2015-03-01 23:00:00,600,,1,Portugal,42.73375
2015-03-01 23:00:00,600,,2,Francia,44.4229166666667
2015-03-01 23:00:00,600,,3,España,42.73375
2015-03-02 23:00:00,600,,1,Portugal,54.5954166666667
2015-03-02 23:00:00,600,,2,Francia,51.5241666666667
2015-03-02 23:00:00,600,,3,España,54.5954166666667
2015-03-03 23:00:00,600,,1,Portugal,35.15875
2015-03-03 23:00:00,600,,2,Francia,47.5479166666667
2015-03-03 23:00:00,600,,3,España,35.15875
2015-03-04 23:00:00,600,,1,Portugal,26.4970833333333
2015-03-04 23:00:00,600,,2,Francia,49.5495833333333
2015-03-04 23:00:00,600,,3,España,26.4970833333333
2015-03-05 23:00:00,600,,1,Portugal,47.895
2015-03-05 23:00:00,600,,2,Francia,50.1783333333333
2015-03-05 23:00:00,600,,3,España,47.9058333333333
2015-03-06 23:00:00,600,,1,Portugal,45.4891666666667
2015-03-06 23:00:00,600,,2,Francia,41.3741666666667
2015-03-06 23:00:00,600,,3,España,45.4891666666667
2015-03-07 23:00:00,600,,1,Portugal,37.6020833333333
2015-03-07 23:00:00,600,,2,Francia,30.3491666666667
2015-03-07 23:00:00,600,,3,España,37.6020833333333
2015-03-08 23:00:00,600,,1,Portugal,46.27625
2015-03-08 23:00:00,600,,2,Francia,44.4975
2015-03-08 23:00:00,600,,3,España,46.27625
2015-03-09 23:00:00,600,,1,Portugal,53.5045833333333
2015-03-09 23:00:00,600,,2,Francia,47.1966666666667
2015-03-09 23:00:00,600,,3,España,53.5045833333333
2015-03-10 23:00:00,600,,1,Portugal,48.5
2015-03-10 23:00:00,600,,2,Francia,46.19125
2015-03-10 23:00:00,600,,3,España,48.5
