"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2017,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Euros/m2 construït",NA
2017,1,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Euros/m2 construït",NA
2017,1,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Euros/m2 construït",NA
2017,1,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Euros/m2 construït",NA
2017,1,3,"Sants-Montjuïc",18,"Sants","Nou. Euros/m2 construït",NA
2017,1,4,"Les Corts",19,"les Corts","Nou. Euros/m2 construït",7656
2017,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Euros/m2 construït",NA
2017,1,4,"Les Corts",21,"Pedralbes","Nou. Euros/m2 construït",NA
2017,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Euros/m2 construït",NA
2017,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Euros/m2 construït",NA
2017,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Euros/m2 construït",NA
2017,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Euros/m2 construït",5223.6
2017,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Euros/m2 construït",4281.6
2017,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït",3239.3
2017,1,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït",3449.9
2017,1,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït",NA
2017,1,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït",NA
2017,1,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït",5005.3
2017,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït",2248.2
2017,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït",4019.3
2017,1,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït",NA
2017,1,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït",NA
2017,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït",3232.5
2017,1,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït",2126.5
2017,1,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït",2133.8
2017,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït",NA
2017,1,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït",2271.5
2017,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït",NA
2017,1,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït",NA
2017,1,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït",3219.2
2017,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït",NA
2017,1,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït",NA
2017,1,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït",NA
2017,1,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït",NA
2017,1,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït",NA
2017,1,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït",NA
2017,1,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït",NA
2017,1,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït",NA
2017,1,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït",NA
2017,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït",NA
2017,1,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït",3099.8
2017,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït",NA
2017,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït",NA
2017,1,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït",5389.6
2017,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït",NA
2017,1,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït",2263.6
2017,1,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït",NA
2017,1,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït",NA
2017,1,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït",2578.7
2017,1,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït",2803.5
2017,1,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït",4383.2
2017,1,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït",4297.9
2017,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït",4244.4
2017,1,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït",4436.9
2017,1,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït",3458.8
2017,1,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït",4184.5
2017,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït",4039.2
2017,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït",4251.3
2017,1,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït",2980.7
2017,1,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït",3946
2017,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït",1181.4
2017,1,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït",2641.7
2017,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït",2520.8
2017,1,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït",3567.4
2017,1,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït",2852.2
2017,1,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït",2111.4
2017,1,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït",3199.3
2017,1,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït",3935.3
2017,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït",4494
2017,1,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït",5232.3
2017,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït",3408.7
2017,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït",5793
2017,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït",5675.1
2017,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït",4632.2
2017,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït",4364
2017,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït",4760.7
2017,1,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït",3473.4
2017,1,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït",2087.1
2017,1,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït",3526.3
2017,1,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït",4688.9
2017,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït",3652.3
2017,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït",3204.1
2017,1,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït",2867.8
2017,1,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït",2317.1
2017,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït",3507.7
2017,1,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït",1941.2
2017,1,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït",1930.5
2017,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït",2117.1
2017,1,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït",2257.4
2017,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït",3602.9
2017,1,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït",NA
2017,1,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït",2486.4
2017,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït",2391.8
2017,1,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït",2126.1
2017,1,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït",1429.9
2017,1,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït",NA
2017,1,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït",1999.4
2017,1,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït",1882.7
2017,1,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït",1736.2
2017,1,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït",1904
2017,1,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït",1974.2
2017,1,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït",1368.5
2017,1,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït",NA
2017,1,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït",1143.4
2017,1,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït",1182.5
2017,1,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït",1875.4
2017,1,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït",NA
2017,1,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït",1684.2
2017,1,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït",2679.5
2017,1,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït",3038.9
2017,1,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït",2500.9
2017,1,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït",3211.4
2017,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït",3769.7
2017,1,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït",3697.1
2017,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït",3309.2
2017,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït",3266.4
2017,1,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït",4095
2017,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït",6562.5
2017,1,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït",2820
2017,1,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït",4520.4
2017,1,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït",2952.2
2017,1,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït",1851.8
2017,2,1,"Ciutat Vella",1,"el Raval","Total. Milers d'euros",179.1
2017,2,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Milers d'euros",605.2
2017,2,1,"Ciutat Vella",3,"la Barceloneta","Total. Milers d'euros",211.2
2017,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Milers d'euros",304.8
2017,2,2,"Eixample",5,"el Fort Pienc","Total. Milers d'euros",392.8
2017,2,2,"Eixample",6,"la Sagrada Família","Total. Milers d'euros",192.4
2017,2,2,"Eixample",7,"la Dreta de l'Eixample","Total. Milers d'euros",472.5
2017,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Milers d'euros",326.3
2017,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Milers d'euros",373.3
2017,2,2,"Eixample",10,"Sant Antoni","Total. Milers d'euros",304.3
2017,2,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Milers d'euros",182.7
2017,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Milers d'euros",157.3
2017,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Milers d'euros",166.2
2017,2,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Milers d'euros",171.1
2017,2,3,"Sants-Montjuïc",16,"la Bordeta","Total. Milers d'euros",252
2017,2,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Milers d'euros",189.3
2017,2,3,"Sants-Montjuïc",18,"Sants","Total. Milers d'euros",223
2017,2,4,"Les Corts",19,"les Corts","Total. Milers d'euros",416.7
2017,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Milers d'euros",358.5
2017,2,4,"Les Corts",21,"Pedralbes","Total. Milers d'euros",891.8
2017,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Milers d'euros",650.4
2017,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total. Milers d'euros",764.9
2017,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total. Milers d'euros",833.4
2017,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total. Milers d'euros",573
2017,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total. Milers d'euros",565.7
2017,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total. Milers d'euros",467.4
2017,2,6,"Gràcia",28,"Vallcarca i els Penitents","Total. Milers d'euros",305.7
2017,2,6,"Gràcia",29,"el Coll","Total. Milers d'euros",215.4
2017,2,6,"Gràcia",30,"la Salut","Total. Milers d'euros",309
2017,2,6,"Gràcia",31,"la Vila de Gràcia","Total. Milers d'euros",330.8
2017,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Milers d'euros",333.2
2017,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Milers d'euros",294.3
2017,2,7,"Horta-Guinardó",34,"Can Baró","Total. Milers d'euros",225.4
2017,2,7,"Horta-Guinardó",35,"el Guinardó","Total. Milers d'euros",210.8
2017,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Milers d'euros",234.1
2017,2,7,"Horta-Guinardó",37,"el Carmel","Total. Milers d'euros",142.2
2017,2,7,"Horta-Guinardó",38,"la Teixonera","Total. Milers d'euros",146.9
2017,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Milers d'euros",156.8
2017,2,7,"Horta-Guinardó",40,"Montbau","Total. Milers d'euros",156.4
2017,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Milers d'euros",275
2017,2,7,"Horta-Guinardó",42,"la Clota","Total. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",43,"Horta","Total. Milers d'euros",169.2
2017,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Milers d'euros",156.4
2017,2,8,"Nou Barris",45,"Porta","Total. Milers d'euros",200.9
2017,2,8,"Nou Barris",46,"el Turó de la Peira","Total. Milers d'euros",111.5
2017,2,8,"Nou Barris",47,"Can Peguera","Total. Milers d'euros",NA
2017,2,8,"Nou Barris",48,"la Guineueta","Total. Milers d'euros",203
2017,2,8,"Nou Barris",49,"Canyelles","Total. Milers d'euros",117.4
2017,2,8,"Nou Barris",50,"les Roquetes","Total. Milers d'euros",118.7
2017,2,8,"Nou Barris",51,"Verdun","Total. Milers d'euros",116.2
2017,2,8,"Nou Barris",52,"la Prosperitat","Total. Milers d'euros",123.7
2017,2,8,"Nou Barris",53,"la Trinitat Nova","Total. Milers d'euros",76.2
2017,2,8,"Nou Barris",54,"Torre Baró","Total. Milers d'euros",NA
2017,2,8,"Nou Barris",55,"Ciutat Meridiana","Total. Milers d'euros",69.1
2017,2,8,"Nou Barris",56,"Vallbona","Total. Milers d'euros",167.1
2017,2,9,"Sant Andreu",57,"la Trinitat Vella","Total. Milers d'euros",150.1
2017,2,9,"Sant Andreu",58,"Baró de Viver","Total. Milers d'euros",270
2017,2,9,"Sant Andreu",59,"el Bon Pastor","Total. Milers d'euros",134.3
2017,2,9,"Sant Andreu",60,"Sant Andreu","Total. Milers d'euros",197.6
2017,2,9,"Sant Andreu",61,"la Sagrera","Total. Milers d'euros",205.4
2017,2,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Milers d'euros",191.5
2017,2,9,"Sant Andreu",63,"Navas","Total. Milers d'euros",316.2
2017,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Milers d'euros",331.6
2017,2,10,"Sant Martí",65,"el Clot","Total. Milers d'euros",296.3
2017,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Milers d'euros",247.4
2017,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Milers d'euros",530.5
2017,2,10,"Sant Martí",68,"el Poblenou","Total. Milers d'euros",307
2017,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Milers d'euros",802.2
2017,2,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Milers d'euros",229.9
2017,2,10,"Sant Martí",71,"Provençals del Poblenou","Total. Milers d'euros",282.4
2017,2,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Milers d'euros",333.2
2017,2,10,"Sant Martí",73,"la Verneda i la Pau","Total. Milers d'euros",135.2
2017,2,1,"Ciutat Vella",1,"el Raval","Nou. Milers d'euros",NA
2017,2,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Milers d'euros",1564.4
2017,2,1,"Ciutat Vella",3,"la Barceloneta","Nou. Milers d'euros",229.3
2017,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Milers d'euros",370.3
2017,2,2,"Eixample",5,"el Fort Pienc","Nou. Milers d'euros",499
2017,2,2,"Eixample",6,"la Sagrada Família","Nou. Milers d'euros",NA
2017,2,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Milers d'euros",145.6
2017,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Milers d'euros",319
2017,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Milers d'euros",467.2
2017,2,2,"Eixample",10,"Sant Antoni","Nou. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",18,"Sants","Nou. Milers d'euros",NA
2017,2,4,"Les Corts",19,"les Corts","Nou. Milers d'euros",672.4
2017,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Milers d'euros",NA
2017,2,4,"Les Corts",21,"Pedralbes","Nou. Milers d'euros",NA
2017,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Milers d'euros",NA
2017,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Milers d'euros",NA
2017,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Milers d'euros",NA
2017,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Milers d'euros",497.6
2017,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Milers d'euros",533.9
2017,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Milers d'euros",385
2017,2,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Milers d'euros",254.8
2017,2,6,"Gràcia",29,"el Coll","Nou. Milers d'euros",230.5
2017,2,6,"Gràcia",30,"la Salut","Nou. Milers d'euros",NA
2017,2,6,"Gràcia",31,"la Vila de Gràcia","Nou. Milers d'euros",350
2017,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",34,"Can Baró","Nou. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",35,"el Guinardó","Nou. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",37,"el Carmel","Nou. Milers d'euros",136.3
2017,2,7,"Horta-Guinardó",38,"la Teixonera","Nou. Milers d'euros",124.8
2017,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",40,"Montbau","Nou. Milers d'euros",158.8
2017,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",42,"la Clota","Nou. Milers d'euros",NA
2017,2,7,"Horta-Guinardó",43,"Horta","Nou. Milers d'euros",164.2
2017,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",45,"Porta","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",46,"el Turó de la Peira","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",47,"Can Peguera","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",48,"la Guineueta","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",49,"Canyelles","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",50,"les Roquetes","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",51,"Verdun","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",52,"la Prosperitat","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",53,"la Trinitat Nova","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",54,"Torre Baró","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Milers d'euros",NA
2017,2,8,"Nou Barris",56,"Vallbona","Nou. Milers d'euros",NA
2017,2,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Milers d'euros",NA
2017,2,9,"Sant Andreu",58,"Baró de Viver","Nou. Milers d'euros",NA
2017,2,9,"Sant Andreu",59,"el Bon Pastor","Nou. Milers d'euros",84.1
2017,2,9,"Sant Andreu",60,"Sant Andreu","Nou. Milers d'euros",NA
2017,2,9,"Sant Andreu",61,"la Sagrera","Nou. Milers d'euros",NA
2017,2,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Milers d'euros",NA
2017,2,9,"Sant Andreu",63,"Navas","Nou. Milers d'euros",269.5
2017,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Milers d'euros",446.1
2017,2,10,"Sant Martí",65,"el Clot","Nou. Milers d'euros",591.8
2017,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Milers d'euros",NA
2017,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Milers d'euros",NA
2017,2,10,"Sant Martí",68,"el Poblenou","Nou. Milers d'euros",289.3
2017,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Milers d'euros",NA
2017,2,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Milers d'euros",124.1
2017,2,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Milers d'euros",NA
2017,2,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Milers d'euros",NA
2017,2,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Milers d'euros",120
2017,2,1,"Ciutat Vella",1,"el Raval","Usat. Milers d'euros",179.1
2017,2,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Milers d'euros",466.4
2017,2,1,"Ciutat Vella",3,"la Barceloneta","Usat. Milers d'euros",209.6
2017,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Milers d'euros",295.4
2017,2,2,"Eixample",5,"el Fort Pienc","Usat. Milers d'euros",378.3
2017,2,2,"Eixample",6,"la Sagrada Família","Usat. Milers d'euros",192.4
2017,2,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Milers d'euros",489.5
2017,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Milers d'euros",326.9
2017,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Milers d'euros",294
2017,2,2,"Eixample",10,"Sant Antoni","Usat. Milers d'euros",304.3
2017,2,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Milers d'euros",182.7
2017,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Milers d'euros",NA
2017,2,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Milers d'euros",157.3
2017,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Milers d'euros",166.2
2017,2,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Milers d'euros",171.1
2017,2,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Milers d'euros",252
2017,2,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Milers d'euros",183.8
2017,2,3,"Sants-Montjuïc",18,"Sants","Usat. Milers d'euros",224.1
2017,2,4,"Les Corts",19,"les Corts","Usat. Milers d'euros",331.5
2017,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Milers d'euros",355.7
2017,2,4,"Les Corts",21,"Pedralbes","Usat. Milers d'euros",891.8
2017,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Milers d'euros",650.4
2017,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Milers d'euros",764.9
2017,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Milers d'euros",833.4
