"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2015,1,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Euros/m2 construït",NA
2015,1,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Euros/m2 construït",2691.9
2015,1,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Euros/m2 construït",NA
2015,1,3,"Sants-Montjuïc",18,"Sants","Nou. Euros/m2 construït",NA
2015,1,4,"Les Corts",19,"les Corts","Nou. Euros/m2 construït",7286.6
2015,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Euros/m2 construït",4199.5
2015,1,4,"Les Corts",21,"Pedralbes","Nou. Euros/m2 construït",NA
2015,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Euros/m2 construït",NA
2015,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Euros/m2 construït",NA
2015,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Euros/m2 construït",NA
2015,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Euros/m2 construït",6553.8
2015,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Euros/m2 construït",3523.5
2015,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït",2790.7
2015,1,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït",2581.9
2015,1,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït",NA
2015,1,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït",NA
2015,1,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït",3379.5
2015,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït",2091.5
2015,1,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït",1482.6
2015,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït",NA
2015,1,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït",NA
2015,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït",NA
2015,1,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït",3079.3
2015,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït",NA
2015,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït",NA
2015,1,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït",4439.8
2015,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït",NA
2015,1,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït",2600.4
2015,1,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït",NA
2015,1,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït",3715.5
2015,1,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït",1836.6
2015,1,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït",2813
2015,1,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït",3566.5
2015,1,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït",3747.3
2015,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït",3926.1
2015,1,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït",3443.1
2015,1,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït",3117.1
2015,1,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït",3545.4
2015,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït",3880
2015,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït",3120
2015,1,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït",2798.8
2015,1,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït",2606.5
2015,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït",NA
2015,1,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït",2212.3
2015,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït",2216.6
2015,1,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït",1958.8
2015,1,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït",2216.8
2015,1,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït",2248.7
2015,1,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït",4283.6
2015,1,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït",2847
2015,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït",3155.9
2015,1,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït",3184.6
2015,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït",4305.5
2015,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït",4480.6
2015,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït",4201.2
2015,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït",4146.8
2015,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït",4258.5
2015,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït",3564.4
2015,1,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït",2767.8
2015,1,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït",1763.2
2015,1,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït",2975.4
2015,1,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït",3620
2015,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït",3460.9
2015,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït",3259
2015,1,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït",1724.4
2015,1,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït",2619.6
2015,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït",2508.7
2015,1,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït",1849
2015,1,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït",1834.6
2015,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït",1861.4
2015,1,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït",1760.5
2015,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït",3174.2
2015,1,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït",NA
2015,1,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït",2115.9
2015,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït",2192.3
2015,1,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït",2019.7
2015,1,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït",1650.2
2015,1,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït",NA
2015,1,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït",1228.3
2015,1,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït",1332
2015,1,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït",1520.7
2015,1,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït",1558.3
2015,1,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït",1686.9
2015,1,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït",1275.9
2015,1,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït",NA
2015,1,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït",1156.6
2015,1,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït",1622.3
2015,1,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït",NA
2015,1,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït",1899.4
2015,1,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït",2122.9
2015,1,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït",2456.7
2015,1,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït",2405.7
2015,1,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït",2620.8
2015,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït",3170.8
2015,1,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït",3007.4
2015,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït",2803.1
2015,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït",NA
2015,1,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït",2830.7
2015,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït",6933
2015,1,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït",2123.3
2015,1,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït",4601.6
2015,1,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït",2912.1
2015,1,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït",1717.9
2015,2,1,"Ciutat Vella",1,"el Raval","Total. Milers d'euros",195.2
2015,2,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Milers d'euros",338.2
2015,2,1,"Ciutat Vella",3,"la Barceloneta","Total. Milers d'euros",271.2
2015,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Milers d'euros",268.3
2015,2,2,"Eixample",5,"el Fort Pienc","Total. Milers d'euros",332.2
2015,2,2,"Eixample",6,"la Sagrada Família","Total. Milers d'euros",250
2015,2,2,"Eixample",7,"la Dreta de l'Eixample","Total. Milers d'euros",347
2015,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Milers d'euros",392.3
2015,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Milers d'euros",251.5
2015,2,2,"Eixample",10,"Sant Antoni","Total. Milers d'euros",272.1
2015,2,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Milers d'euros",156.4
2015,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Milers d'euros",117.9
2015,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Milers d'euros",185
2015,2,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Milers d'euros",210
2015,2,3,"Sants-Montjuïc",16,"la Bordeta","Total. Milers d'euros",136.2
2015,2,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Milers d'euros",121.5
2015,2,3,"Sants-Montjuïc",18,"Sants","Total. Milers d'euros",252.7
2015,2,4,"Les Corts",19,"les Corts","Total. Milers d'euros",256.1
2015,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Milers d'euros",382.5
2015,2,4,"Les Corts",21,"Pedralbes","Total. Milers d'euros",599.8
2015,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Milers d'euros",386.7
2015,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total. Milers d'euros",638.1
2015,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total. Milers d'euros",724.9
2015,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total. Milers d'euros",694.5
2015,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total. Milers d'euros",584.6
2015,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total. Milers d'euros",416.7
2015,2,6,"Gràcia",28,"Vallcarca i els Penitents","Total. Milers d'euros",315.7
2015,2,6,"Gràcia",29,"el Coll","Total. Milers d'euros",155.2
2015,2,6,"Gràcia",30,"la Salut","Total. Milers d'euros",251.2
2015,2,6,"Gràcia",31,"la Vila de Gràcia","Total. Milers d'euros",267.9
2015,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Milers d'euros",403.3
2015,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Milers d'euros",186.8
2015,2,7,"Horta-Guinardó",34,"Can Baró","Total. Milers d'euros",217
2015,2,7,"Horta-Guinardó",35,"el Guinardó","Total. Milers d'euros",190.1
2015,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Milers d'euros",277
2015,2,7,"Horta-Guinardó",37,"el Carmel","Total. Milers d'euros",104.7
2015,2,7,"Horta-Guinardó",38,"la Teixonera","Total. Milers d'euros",103.3
2015,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Milers d'euros",150
2015,2,7,"Horta-Guinardó",40,"Montbau","Total. Milers d'euros",131.2
2015,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",42,"la Clota","Total. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",43,"Horta","Total. Milers d'euros",199
2015,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Milers d'euros",130.6
2015,2,8,"Nou Barris",45,"Porta","Total. Milers d'euros",136.8
2015,2,8,"Nou Barris",46,"el Turó de la Peira","Total. Milers d'euros",91.9
2015,2,8,"Nou Barris",47,"Can Peguera","Total. Milers d'euros",NA
2015,2,8,"Nou Barris",48,"la Guineueta","Total. Milers d'euros",156.6
2015,2,8,"Nou Barris",49,"Canyelles","Total. Milers d'euros",190
2015,2,8,"Nou Barris",50,"les Roquetes","Total. Milers d'euros",231.6
2015,2,8,"Nou Barris",51,"Verdun","Total. Milers d'euros",92.3
2015,2,8,"Nou Barris",52,"la Prosperitat","Total. Milers d'euros",132.3
2015,2,8,"Nou Barris",53,"la Trinitat Nova","Total. Milers d'euros",70
2015,2,8,"Nou Barris",54,"Torre Baró","Total. Milers d'euros",NA
2015,2,8,"Nou Barris",55,"Ciutat Meridiana","Total. Milers d'euros",52.1
2015,2,8,"Nou Barris",56,"Vallbona","Total. Milers d'euros",NA
2015,2,9,"Sant Andreu",57,"la Trinitat Vella","Total. Milers d'euros",150.5
2015,2,9,"Sant Andreu",58,"Baró de Viver","Total. Milers d'euros",284.8
2015,2,9,"Sant Andreu",59,"el Bon Pastor","Total. Milers d'euros",125.8
2015,2,9,"Sant Andreu",60,"Sant Andreu","Total. Milers d'euros",154
2015,2,9,"Sant Andreu",61,"la Sagrera","Total. Milers d'euros",151.7
2015,2,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Milers d'euros",206.5
2015,2,9,"Sant Andreu",63,"Navas","Total. Milers d'euros",270.5
2015,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Milers d'euros",270.1
2015,2,10,"Sant Martí",65,"el Clot","Total. Milers d'euros",268.4
2015,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Milers d'euros",199.1
2015,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Milers d'euros",NA
2015,2,10,"Sant Martí",68,"el Poblenou","Total. Milers d'euros",299.3
2015,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Milers d'euros",549.9
2015,2,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Milers d'euros",214.4
2015,2,10,"Sant Martí",71,"Provençals del Poblenou","Total. Milers d'euros",270.5
2015,2,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Milers d'euros",233.3
2015,2,10,"Sant Martí",73,"la Verneda i la Pau","Total. Milers d'euros",113.3
2015,2,1,"Ciutat Vella",1,"el Raval","Nou. Milers d'euros",NA
2015,2,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Milers d'euros",399.6
2015,2,1,"Ciutat Vella",3,"la Barceloneta","Nou. Milers d'euros",1096.7
2015,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Milers d'euros",621.3
2015,2,2,"Eixample",5,"el Fort Pienc","Nou. Milers d'euros",435.5
2015,2,2,"Eixample",6,"la Sagrada Família","Nou. Milers d'euros",NA
2015,2,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Milers d'euros",211.8
2015,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Milers d'euros",NA
2015,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Milers d'euros",NA
2015,2,2,"Eixample",10,"Sant Antoni","Nou. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",18,"Sants","Nou. Milers d'euros",NA
2015,2,4,"Les Corts",19,"les Corts","Nou. Milers d'euros",362.5
2015,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Milers d'euros",415.7
2015,2,4,"Les Corts",21,"Pedralbes","Nou. Milers d'euros",NA
2015,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Milers d'euros",NA
2015,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Milers d'euros",NA
2015,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Milers d'euros",585.9
2015,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Milers d'euros",780
2015,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Milers d'euros",739.1
2015,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Milers d'euros",454.6
2015,2,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Milers d'euros",347.1
2015,2,6,"Gràcia",29,"el Coll","Nou. Milers d'euros",169.7
2015,2,6,"Gràcia",30,"la Salut","Nou. Milers d'euros",NA
2015,2,6,"Gràcia",31,"la Vila de Gràcia","Nou. Milers d'euros",330.1
2015,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",34,"Can Baró","Nou. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",35,"el Guinardó","Nou. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",37,"el Carmel","Nou. Milers d'euros",100.2
2015,2,7,"Horta-Guinardó",38,"la Teixonera","Nou. Milers d'euros",102.2
2015,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Milers d'euros",147.3
2015,2,7,"Horta-Guinardó",40,"Montbau","Nou. Milers d'euros",116.4
2015,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",42,"la Clota","Nou. Milers d'euros",NA
2015,2,7,"Horta-Guinardó",43,"Horta","Nou. Milers d'euros",185.7
2015,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",45,"Porta","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",46,"el Turó de la Peira","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",47,"Can Peguera","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",48,"la Guineueta","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",49,"Canyelles","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",50,"les Roquetes","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",51,"Verdun","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",52,"la Prosperitat","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",53,"la Trinitat Nova","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",54,"Torre Baró","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Milers d'euros",NA
2015,2,8,"Nou Barris",56,"Vallbona","Nou. Milers d'euros",NA
2015,2,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Milers d'euros",NA
2015,2,9,"Sant Andreu",58,"Baró de Viver","Nou. Milers d'euros",NA
2015,2,9,"Sant Andreu",59,"el Bon Pastor","Nou. Milers d'euros",NA
2015,2,9,"Sant Andreu",60,"Sant Andreu","Nou. Milers d'euros",NA
2015,2,9,"Sant Andreu",61,"la Sagrera","Nou. Milers d'euros",NA
2015,2,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Milers d'euros",169.5
2015,2,9,"Sant Andreu",63,"Navas","Nou. Milers d'euros",275.5
2015,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Milers d'euros",284.6
2015,2,10,"Sant Martí",65,"el Clot","Nou. Milers d'euros",185.8
2015,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Milers d'euros",NA
2015,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Milers d'euros",NA
2015,2,10,"Sant Martí",68,"el Poblenou","Nou. Milers d'euros",368.7
2015,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Milers d'euros",NA
2015,2,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Milers d'euros",309.8
2015,2,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Milers d'euros",NA
2015,2,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Milers d'euros",283.3
2015,2,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Milers d'euros",NA
2015,2,1,"Ciutat Vella",1,"el Raval","Usat. Milers d'euros",195.6
2015,2,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Milers d'euros",303.7
2015,2,1,"Ciutat Vella",3,"la Barceloneta","Usat. Milers d'euros",168
2015,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Milers d'euros",240.2
2015,2,2,"Eixample",5,"el Fort Pienc","Usat. Milers d'euros",321.2
2015,2,2,"Eixample",6,"la Sagrada Família","Usat. Milers d'euros",250
2015,2,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Milers d'euros",366.8
2015,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Milers d'euros",397.5
2015,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Milers d'euros",247.7
2015,2,2,"Eixample",10,"Sant Antoni","Usat. Milers d'euros",272.1
2015,2,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Milers d'euros",157
2015,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Milers d'euros",NA
2015,2,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Milers d'euros",117.9
2015,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Milers d'euros",185
2015,2,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Milers d'euros",215
2015,2,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Milers d'euros",136.2
2015,2,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Milers d'euros",121.5
2015,2,3,"Sants-Montjuïc",18,"Sants","Usat. Milers d'euros",252.7
2015,2,4,"Les Corts",19,"les Corts","Usat. Milers d'euros",253.7
2015,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Milers d'euros",374.8
2015,2,4,"Les Corts",21,"Pedralbes","Usat. Milers d'euros",599.8
2015,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Milers d'euros",386.7
2015,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Milers d'euros",638.1
2015,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Milers d'euros",751.7
2015,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Milers d'euros",669.4
