date,source,value_MWh
2015-04-19,hydro_2,11793.3
2015-04-19,natural_gas,63266.3
2015-04-19,nuclear,168283.9
2015-04-19,solar_PV,28672.1
2015-04-19,wind_power,62030.0
2015-04-20,CHP,30091.2
2015-04-20,coal,107875.1
2015-04-20,hydro_1,81038.7
2015-04-20,hydro_2,5183.7
2015-04-20,natural_gas,64691.2
2015-04-20,nuclear,169822.9
2015-04-20,solar_PV,24290.2
2015-04-20,wind_power,175602.7
2015-04-21,CHP,31714.2
2015-04-21,coal,129900.6
2015-04-21,hydro_1,96514.5
2015-04-21,hydro_2,7458.0
2015-04-21,natural_gas,65610.4
2015-04-21,nuclear,161496.1
2015-04-21,solar_PV,26025.0
2015-04-21,wind_power,118298.1
2015-04-22,CHP,33035.2
2015-04-22,coal,154180.8
2015-04-22,hydro_1,116131.0
2015-04-22,hydro_2,5384.9
2015-04-22,natural_gas,64899.3
2015-04-22,nuclear,145636.3
2015-04-22,solar_PV,28912.1
2015-04-22,wind_power,49497.8
2015-04-23,CHP,33458.2
2015-04-23,coal,167055.0
2015-04-23,hydro_1,92563.8
2015-04-23,hydro_2,9825.3
2015-04-23,natural_gas,64771.2
2015-04-23,nuclear,147953.6
2015-04-23,solar_PV,24069.1
2015-04-23,wind_power,83180.0
2015-04-24,CHP,34001.2
2015-04-24,coal,23234.4
2015-04-24,hydro_1,66497.5
2015-04-24,hydro_2,3533.9
2015-04-24,natural_gas,57427.9
2015-04-24,nuclear,145401.4
2015-04-24,solar_PV,19424.5
2015-04-24,wind_power,172876.4
2015-04-25,CHP,34427.2
2015-04-25,coal,6912.6
2015-04-25,hydro_1,58422.5
2015-04-25,hydro_2,1315.6
2015-04-25,natural_gas,58562.9
2015-04-25,nuclear,130336.2
2015-04-25,solar_PV,19361.0
2015-04-25,wind_power,202955.2
2015-04-26,CHP,35273.2
2015-04-26,coal,53403.5
2015-04-26,hydro_1,78662.5
2015-04-26,hydro_2,6236.1
2015-04-26,natural_gas,65249.3
2015-04-26,nuclear,119851.3
2015-04-26,solar_PV,23423.0
2015-04-26,wind_power,247089.9
2015-04-27,CHP,36663.2
2015-04-27,coal,154382.4
2015-04-27,hydro_1,99407.8
2015-04-27,hydro_2,19721.0
2015-04-27,natural_gas,66503.5
2015-04-27,nuclear,119673.5
2015-04-27,solar_PV,25081.2
2015-04-27,wind_power,110428.1
2015-04-28,CHP,35793.0
2015-04-28,coal,177456.0
2015-04-28,hydro_1,102989.8
2015-04-28,hydro_2,12940.9
2015-04-28,natural_gas,66312.3
2015-04-28,nuclear,112334.0
2015-04-28,solar_PV,28962.9
2015-04-28,wind_power,76260.6
2015-04-29,CHP,35550.2
2015-04-29,coal,161583.5
2015-04-29,hydro_1,97640.4
2015-04-29,hydro_2,7685.0
2015-04-29,natural_gas,66532.0
2015-04-29,nuclear,95937.0
2015-04-29,solar_PV,29034.0
2015-04-29,wind_power,132844.7
2015-04-30,CHP,37167.2
2015-04-30,coal,12892.8
2015-04-30,hydro_1,69954.1
2015-04-30,hydro_2,6364.5
2015-04-30,natural_gas,58247.5
2015-04-30,nuclear,95925.1
2015-04-30,solar_PV,26558.6
2015-04-30,wind_power,188764.8
2015-05-01,CHP,37807.2
2015-05-01,coal,32689.0
2015-05-01,hydro_1,86888.6
2015-05-01,hydro_2,10146.1
2015-05-01,natural_gas,56545.1
2015-05-01,nuclear,96504.0
2015-05-01,solar_PV,27304.2
2015-05-01,wind_power,152172.6
2015-05-02,CHP,37699.2
2015-05-02,coal,36803.0
2015-05-02,hydro_1,89569.7
2015-05-02,hydro_2,10456.5
2015-05-02,natural_gas,56009.6
2015-05-02,nuclear,96451.8
2015-05-02,solar_PV,22200.7
2015-05-02,wind_power,141043.2
2015-05-03,CHP,38266.2
2015-05-03,coal,66237.7
2015-05-03,hydro_1,86590.1
2015-05-03,hydro_2,9858.4
2015-05-03,natural_gas,64798.2
2015-05-03,nuclear,95639.7
2015-05-03,solar_PV,21654.1
2015-05-03,wind_power,190484.3
2015-05-04,CHP,33574.2
2015-05-04,coal,101378.8
2015-05-04,hydro_1,96827.6
2015-05-04,hydro_2,12684.5
2015-05-04,natural_gas,65647.6
2015-05-04,nuclear,95400.2
2015-05-04,solar_PV,23667.5
2015-05-04,wind_power,200296.1
2015-05-05,CHP,36934.2
2015-05-05,coal,166805.8
2015-05-05,hydro_1,135302.4
2015-05-05,hydro_2,23388.5
2015-05-05,natural_gas,66557.3
2015-05-05,nuclear,95519.2
2015-05-05,solar_PV,28152.6
2015-05-05,wind_power,57042.7
2015-05-06,CHP,34120.2
2015-05-06,coal,124644.9
2015-05-06,hydro_1,114739.3
2015-05-06,hydro_2,4717.6
2015-05-06,natural_gas,68176.4
2015-05-06,nuclear,96776.1
2015-05-06,solar_PV,30639.9
2015-05-06,wind_power,137623.2
2015-05-07,CHP,35676.2
2015-05-07,coal,33062.8
2015-05-07,hydro_1,110644.9
2015-05-07,hydro_2,3854.5
2015-05-07,natural_gas,67626.6
2015-05-07,nuclear,108584.6
2015-05-07,solar_PV,30724.3
2015-05-07,wind_power,225333.3
2015-05-08,CHP,35315.2
2015-05-08,coal,110140.5
2015-05-08,hydro_1,116462.0
2015-05-08,hydro_2,15212.5
2015-05-08,natural_gas,60106.1
2015-05-08,nuclear,117746.6
2015-05-08,solar_PV,31677.7
2015-05-08,wind_power,54721.0
2015-05-09,CHP,35320.2
2015-05-09,coal,41847.8
2015-05-09,hydro_1,109910.2
2015-05-09,hydro_2,1971.8
2015-05-09,natural_gas,58211.3
2015-05-09,nuclear,121154.3
2015-05-09,solar_PV,30237.4
2015-05-09,wind_power,111892.7
2015-05-10,CHP,38845.2
2015-05-10,coal,128420.8
2015-05-10,hydro_1,124359.8
2015-05-10,hydro_2,10695.4
2015-05-10,natural_gas,65365.5
2015-05-10,nuclear,120926.4
2015-05-10,solar_PV,30795.7
2015-05-10,wind_power,94523.7
2015-05-11,CHP,36535.2
2015-05-11,coal,158490.4
2015-05-11,hydro_1,123183.6
2015-05-11,hydro_2,11215.2
2015-05-11,natural_gas,67175.3
2015-05-11,nuclear,120861.0
2015-05-11,solar_PV,30891.4
2015-05-11,wind_power,83910.0
2015-05-12,CHP,35310.2
2015-05-12,coal,123990.7
2015-05-12,hydro_1,112104.0
2015-05-12,hydro_2,9855.8
2015-05-12,natural_gas,67422.1
2015-05-12,nuclear,120820.7
2015-05-12,solar_PV,28005.4
2015-05-12,wind_power,146035.1
2015-05-13,CHP,31346.2
2015-05-13,coal,55005.4
2015-05-13,hydro_1,99132.8
2015-05-13,hydro_2,4833.5
2015-05-13,natural_gas,67258.6
2015-05-13,nuclear,121112.6
2015-05-13,solar_PV,27718.2
2015-05-13,wind_power,223159.2
2015-05-14,CHP,32547.2
2015-05-14,coal,16782.0
2015-05-14,hydro_1,90752.1
2015-05-14,hydro_2,6740.3
2015-05-14,natural_gas,67135.9
2015-05-14,nuclear,120842.9
2015-05-14,solar_PV,29997.6
2015-05-14,wind_power,241994.7
2015-05-15,CHP,32790.2
2015-05-15,coal,9521.4
2015-05-15,hydro_1,81193.4
2015-05-15,hydro_2,186.5
2015-05-15,natural_gas,60981.4
2015-05-15,nuclear,120863.7
2015-05-15,solar_PV,31896.8
2015-05-15,wind_power,217051.3
2015-05-16,CHP,32886.2
2015-05-16,coal,8198.3
2015-05-16,hydro_1,74475.5
2015-05-16,hydro_2,2256.0
2015-05-16,natural_gas,59175.8
2015-05-16,nuclear,121005.6
2015-05-16,solar_PV,31212.6
2015-05-16,wind_power,204701.4
2015-05-17,CHP,33780.2
2015-05-17,coal,95669.2
2015-05-17,hydro_1,113090.1
2015-05-17,hydro_2,23408.1
2015-05-17,natural_gas,67780.6
2015-05-17,nuclear,121083.6
2015-05-17,solar_PV,28719.1
2015-05-17,wind_power,119378.9
2015-05-18,CHP,34370.2
2015-05-18,coal,45779.4
2015-05-18,hydro_1,98549.6
2015-05-18,hydro_2,5773.3
2015-05-18,natural_gas,66991.1
2015-05-18,nuclear,120977.0
2015-05-18,solar_PV,25010.7
2015-05-18,wind_power,215513.1
2015-05-19,CHP,33780.2
2015-05-19,coal,70267.7
2015-05-19,hydro_1,93986.6
2015-05-19,hydro_2,10217.7
2015-05-19,natural_gas,66031.8
2015-05-19,nuclear,121108.0
2015-05-19,solar_PV,27875.0
2015-05-19,wind_power,180155.2
2015-05-20,CHP,32545.2
2015-05-20,coal,59572.4
2015-05-20,hydro_1,95118.3
2015-05-20,hydro_2,10242.5
2015-05-20,natural_gas,67187.7
2015-05-20,nuclear,121149.9
2015-05-20,solar_PV,30348.5
2015-05-20,wind_power,205265.2
2015-05-21,CHP,32551.2
2015-05-21,coal,29425.9
2015-05-21,hydro_1,92751.9
2015-05-21,hydro_2,5420.6
2015-05-21,natural_gas,69035.3
2015-05-21,nuclear,121168.6
2015-05-21,solar_PV,31467.0
2015-05-21,wind_power,217676.6
2015-05-22,CHP,36259.2
2015-05-22,coal,8887.7
2015-05-22,hydro_1,69643.6
2015-05-22,hydro_2,104.0
2015-05-22,natural_gas,62085.6
2015-05-22,nuclear,121128.8
2015-05-22,solar_PV,30893.8
2015-05-22,wind_power,206988.5
2015-05-23,CHP,36259.2
2015-05-23,coal,4011.4
2015-05-23,hydro_1,60110.2
2015-05-23,hydro_2,1027.7
2015-05-23,natural_gas,59272.6
2015-05-23,nuclear,116904.7
2015-05-23,solar_PV,22534.7
2015-05-23,wind_power,198787.5
2015-05-24,CHP,33783.2
2015-05-24,coal,49305.5
2015-05-24,hydro_1,90168.6
2015-05-24,hydro_2,17328.2
2015-05-24,natural_gas,67595.1
2015-05-24,nuclear,121206.2
2015-05-24,solar_PV,24680.2
2015-05-24,wind_power,171151.0
2015-05-25,CHP,34287.2
2015-05-25,coal,60771.3
2015-05-25,hydro_1,77332.9
2015-05-25,hydro_2,9535.8
2015-05-25,natural_gas,69664.3
2015-05-25,nuclear,121184.8
2015-05-25,solar_PV,31156.3
2015-05-25,wind_power,205748.4
2015-05-26,CHP,30914.2
2015-05-26,coal,92350.8
2015-05-26,hydro_1,77875.1
2015-05-26,hydro_2,7092.3
2015-05-26,natural_gas,68932.2
2015-05-26,nuclear,121146.0
2015-05-26,solar_PV,30859.7
2015-05-26,wind_power,180359.0
2015-05-27,CHP,30525.2
2015-05-27,coal,128253.1
2015-05-27,hydro_1,86774.2
2015-05-27,hydro_2,12338.1
2015-05-27,natural_gas,69161.3
2015-05-27,nuclear,121122.2
2015-05-27,solar_PV,30997.6
2015-05-27,wind_power,139127.7
2015-05-28,CHP,32564.2
2015-05-28,coal,129389.5
2015-05-28,hydro_1,93508.5
2015-05-28,hydro_2,17526.6
2015-05-28,natural_gas,70403.8
2015-05-28,nuclear,121049.5
2015-05-28,solar_PV,26707.8
2015-05-28,wind_power,104842.6
2015-05-29,CHP,25841.2
2015-05-29,coal,133713.2
2015-05-29,hydro_1,72309.3
2015-05-29,hydro_2,8027.2
2015-05-29,natural_gas,61950.7
2015-05-29,nuclear,120485.0
2015-05-29,solar_PV,30042.3
2015-05-29,wind_power,63066.7
2015-05-30,CHP,29444.2
2015-05-30,coal,113181.7
2015-05-30,hydro_1,56758.2
2015-05-30,hydro_2,463.3
2015-05-30,natural_gas,59068.5
2015-05-30,nuclear,120512.8
2015-05-30,solar_PV,28938.9
2015-05-30,wind_power,60002.8
2015-05-31,CHP,31184.2
2015-05-31,coal,163471.3
2015-05-31,hydro_1,94207.0
2015-05-31,hydro_2,6889.5
2015-05-31,natural_gas,72874.0
2015-05-31,nuclear,114162.9
2015-05-31,solar_PV,28056.0
2015-05-31,wind_power,68330.4
2015-06-01,CHP,34244.2
2015-06-01,coal,192397.3
2015-06-01,hydro_1,92896.4
2015-06-01,hydro_2,3287.9
2015-06-01,natural_gas,76219.5
2015-06-01,nuclear,120302.2
2015-06-01,solar_PV,28434.5
2015-06-01,wind_power,69294.2
2015-06-02,CHP,33044.2
2015-06-02,coal,184820.3
2015-06-02,hydro_1,90620.6
2015-06-02,hydro_2,5421.1
2015-06-02,natural_gas,75352.8
2015-06-02,nuclear,120145.1
2015-06-02,solar_PV,29207.5
2015-06-02,wind_power,102118.0
2015-06-03,CHP,33044.2
2015-06-03,coal,170095.2
2015-06-03,hydro_1,87577.3
2015-06-03,hydro_2,4311.4
2015-06-03,natural_gas,75377.9
2015-06-03,nuclear,120010.7
2015-06-03,solar_PV,30754.7
2015-06-03,wind_power,100450.6
2015-06-04,CHP,37652.2
2015-06-04,coal,179862.4
2015-06-04,hydro_1,84474.2
2015-06-04,hydro_2,6152.3
2015-06-04,natural_gas,75680.7
2015-06-04,nuclear,119555.0
2015-06-04,solar_PV,29825.7
2015-06-04,wind_power,111883.2
2015-06-05,CHP,33133.2
2015-06-05,coal,125308.1
2015-06-05,hydro_1,62034.8
2015-06-05,hydro_2,225.0
2015-06-05,natural_gas,68601.6
2015-06-05,nuclear,110716.7
2015-06-05,solar_PV,29414.4
2015-06-05,wind_power,160687.2
2015-06-06,CHP,35930.2
2015-06-06,coal,83245.8
2015-06-06,hydro_1,63207.8
2015-06-06,hydro_2,743.0
2015-06-06,natural_gas,67039.6
2015-06-06,nuclear,115257.5
2015-06-06,solar_PV,28369.3
2015-06-06,wind_power,141415.0
2015-06-07,CHP,37713.2
2015-06-07,coal,163504.1
2015-06-07,hydro_1,77755.4
2015-06-07,hydro_2,2198.0
2015-06-07,natural_gas,72844.3
2015-06-07,nuclear,120025.8
2015-06-07,solar_PV,27465.2
2015-06-07,wind_power,126535.4
2015-06-08,CHP,39614.9
2015-06-08,coal,189515.4
2015-06-08,hydro_1,81280.4
2015-06-08,hydro_2,1483.5
2015-06-08,natural_gas,74045.4
2015-06-08,nuclear,120219.5
2015-06-08,solar_PV,25676.9
2015-06-08,wind_power,119839.2
2015-06-09,CHP,37711.2
2015-06-09,coal,192470.5
2015-06-09,hydro_1,81108.4
2015-06-09,hydro_2,5692.3
2015-06-09,natural_gas,74792.0
2015-06-09,nuclear,120200.2
2015-06-09,solar_PV,23694.8
2015-06-09,wind_power,114415.4
2015-06-10,CHP,49553.6
2015-06-10,coal,189074.1
2015-06-10,hydro_1,93839.0
2015-06-10,hydro_2,2869.7
2015-06-10,natural_gas,76637.5
2015-06-10,nuclear,120178.7
2015-06-10,solar_PV,20803.3
2015-06-10,wind_power,91114.1
2015-06-11,CHP,38016.1
2015-06-11,coal,190968.7
2015-06-11,hydro_1,87516.5
2015-06-11,hydro_2,4633.6
2015-06-11,natural_gas,77691.3
2015-06-11,nuclear,120325.3
2015-06-11,solar_PV,24853.4
2015-06-11,wind_power,96229.2
2015-06-12,CHP,30223.2
2015-06-12,coal,181548.0
2015-06-12,hydro_1,74661.5
2015-06-12,hydro_2,1788.9
2015-06-12,natural_gas,69997.4
2015-06-12,nuclear,120447.0
2015-06-12,solar_PV,24226.8
2015-06-12,wind_power,78052.2
2015-06-13,CHP,27103.2
2015-06-13,coal,150243.6
2015-06-13,hydro_1,68381.8
2015-06-13,hydro_2,1821.7
2015-06-13,natural_gas,68526.7
2015-06-13,nuclear,120393.5
2015-06-13,solar_PV,24442.8
2015-06-13,wind_power,76297.9
2015-06-14,CHP,31311.2
2015-06-14,coal,194555.6
2015-06-14,hydro_1,87076.9
2015-06-14,hydro_2,8104.5
2015-06-14,natural_gas,75108.0
2015-06-14,nuclear,120720.2
2015-06-14,solar_PV,22774.8
2015-06-14,wind_power,104248.8
2015-06-15,CHP,31311.2
2015-06-15,coal,178527.9
2015-06-15,hydro_1,71796.9
2015-06-15,hydro_2,3632.4
2015-06-15,natural_gas,76407.9
2015-06-15,nuclear,120771.8
2015-06-15,solar_PV,26362.8
2015-06-15,wind_power,131671.4
2015-06-16,CHP,31311.2
2015-06-16,coal,134541.6
2015-06-16,hydro_1,67595.7
2015-06-16,hydro_2,912.0
2015-06-16,natural_gas,76385.7
2015-06-16,nuclear,120933.2
2015-06-16,solar_PV,30325.3
2015-06-16,wind_power,188260.1
2015-06-17,CHP,33031.2
2015-06-17,coal,117883.1
2015-06-17,hydro_1,66066.9
2015-06-17,hydro_2,808.0
2015-06-17,natural_gas,76642.9
2015-06-17,nuclear,120906.2
2015-06-17,solar_PV,31674.1
2015-06-17,wind_power,191510.3
2015-06-18,CHP,33031.2
2015-06-18,coal,125631.1
2015-06-18,hydro_1,69106.2
2015-06-18,hydro_2,2832.0
2015-06-18,natural_gas,75454.2
2015-06-18,nuclear,120806.5
2015-06-18,solar_PV,31196.0
2015-06-18,wind_power,179612.8
2015-06-19,CHP,27847.2
2015-06-19,coal,114012.2
2015-06-19,hydro_1,60673.5
2015-06-19,hydro_2,1730.0
2015-06-19,natural_gas,69044.8
2015-06-19,nuclear,120718.0
2015-06-19,solar_PV,31528.7
2015-06-19,wind_power,154225.6
2015-06-20,CHP,31467.2
2015-06-20,coal,116305.5
2015-06-20,hydro_1,59332.2
2015-06-20,hydro_2,1061.9
2015-06-20,natural_gas,67306.1
2015-06-20,nuclear,120537.4
2015-06-20,solar_PV,30712.3
2015-06-20,wind_power,92008.0
2015-06-21,CHP,35111.3
2015-06-21,coal,207235.6
2015-06-21,hydro_1,88396.3
2015-06-21,hydro_2,7634.5
2015-06-21,natural_gas,73230.7
2015-06-21,nuclear,128827.1
2015-06-21,solar_PV,29003.4
2015-06-21,wind_power,50880.7
2015-06-22,CHP,38626.3
2015-06-22,coal,212014.8
2015-06-22,hydro_1,74198.7
2015-06-22,hydro_2,1573.7
2015-06-22,natural_gas,76237.5
2015-06-22,nuclear,137138.7
2015-06-22,solar_PV,27424.6
2015-06-22,wind_power,82213.9
2015-06-23,CHP,32539.2
2015-06-23,coal,207965.4
2015-06-23,hydro_1,76222.9
2015-06-23,hydro_2,1119.2
2015-06-23,natural_gas,74983.8
2015-06-23,nuclear,141664.3
2015-06-23,solar_PV,29107.7
2015-06-23,wind_power,56370.2
2015-06-24,CHP,48728.1
2015-06-24,coal,221408.8
2015-06-24,hydro_1,83484.3
2015-06-24,hydro_2,544.0
2015-06-24,natural_gas,75514.4
2015-06-24,nuclear,145117.2
2015-06-24,solar_PV,29874.3
2015-06-24,wind_power,47538.4
2015-06-25,CHP,52028.2
2015-06-25,coal,212121.3
2015-06-25,hydro_1,86394.1
2015-06-25,hydro_2,648.3
2015-06-25,natural_gas,75872.4
2015-06-25,nuclear,144769.9
2015-06-25,solar_PV,30351.1
2015-06-25,wind_power,61084.2
2015-06-26,CHP,33556.2
2015-06-26,coal,188780.3
2015-06-26,hydro_1,65679.0
2015-06-26,hydro_2,167.0
2015-06-26,natural_gas,67589.5
2015-06-26,nuclear,141253.7
2015-06-26,solar_PV,29925.5
2015-06-26,wind_power,76940.0
2015-06-27,CHP,33505.2
2015-06-27,coal,159888.9
2015-06-27,hydro_1,52202.9
2015-06-27,hydro_2,156.0
2015-06-27,natural_gas,65850.7
2015-06-27,nuclear,144322.0
2015-06-27,solar_PV,29878.9
2015-06-27,wind_power,64928.8
2015-06-28,CHP,48814.4
2015-06-28,coal,207789.9
2015-06-28,hydro_1,76418.9
2015-06-28,hydro_2,1934.9
2015-06-28,natural_gas,72869.6
2015-06-28,nuclear,143981.1
2015-06-28,solar_PV,29796.3
2015-06-28,wind_power,79225.2
2015-06-29,CHP,39599.1
2015-06-29,coal,214016.2
2015-06-29,hydro_1,68813.7
2015-06-29,hydro_2,1252.7
2015-06-29,natural_gas,74453.5
2015-06-29,nuclear,144008.4
2015-06-29,solar_PV,29457.1
2015-06-29,wind_power,114086.8
2015-06-30,CHP,43272.1
2015-06-30,coal,212185.9
2015-06-30,hydro_1,66199.9
2015-06-30,hydro_2,930.0
2015-06-30,natural_gas,72611.9
2015-06-30,nuclear,144027.1
2015-06-30,solar_PV,28207.0
2015-06-30,wind_power,138114.9
2015-07-01,CHP,78431.1
2015-07-01,coal,216990.9
2015-07-01,hydro_1,84792.5
2015-07-01,hydro_2,2005.0
2015-07-01,natural_gas,72214.3
2015-07-01,nuclear,143717.7
2015-07-01,solar_PV,25032.8
2015-07-01,wind_power,89200.7
2015-07-02,CHP,53400.9
2015-07-02,coal,192895.0
2015-07-02,hydro_1,68194.2
2015-07-02,hydro_2,364.0
2015-07-02,natural_gas,72933.3
2015-07-02,nuclear,143497.4
2015-07-02,solar_PV,28481.2
2015-07-02,wind_power,150715.6
2015-07-03,CHP,39088.2
2015-07-03,coal,187774.5
2015-07-03,hydro_1,62850.4
2015-07-03,natural_gas,65717.8
2015-07-03,nuclear,143436.3
2015-07-03,solar_PV,28997.2
2015-07-03,wind_power,97726.5
2015-07-04,CHP,30274.2
2015-07-04,coal,149667.1
2015-07-04,hydro_1,52869.4
2015-07-04,hydro_2,135.0
2015-07-04,natural_gas,64394.3
2015-07-04,nuclear,143497.5
2015-07-04,solar_PV,28313.8
2015-07-04,wind_power,99864.5
2015-07-05,CHP,73166.4
2015-07-05,coal,210314.7
2015-07-05,hydro_1,71785.9
2015-07-05,hydro_2,1355.0
2015-07-05,natural_gas,70158.5
2015-07-05,nuclear,143591.3
2015-07-05,solar_PV,28175.3
2015-07-05,wind_power,108180.0
2015-07-06,CHP,92639.6
2015-07-06,coal,213336.8
2015-07-06,hydro_1,73266.1
2015-07-06,hydro_2,1420.0
2015-07-06,natural_gas,70329.8
2015-07-06,nuclear,143486.7
2015-07-06,solar_PV,26394.8
2015-07-06,wind_power,91411.7
2015-07-07,CHP,74558.8
2015-07-07,coal,199448.2
2015-07-07,hydro_1,70047.5
2015-07-07,hydro_2,400.0
2015-07-07,natural_gas,70008.4
2015-07-07,nuclear,143063.0
2015-07-07,solar_PV,26198.7
2015-07-07,wind_power,143651.5
2015-07-08,CHP,92745.1
2015-07-08,coal,193772.3
2015-07-08,hydro_1,77566.6
2015-07-08,hydro_2,953.4
2015-07-08,natural_gas,73547.5
2015-07-08,nuclear,142948.1
2015-07-08,solar_PV,27719.9
2015-07-08,wind_power,137082.9
2015-07-09,CHP,99807.5
2015-07-09,coal,202888.0
2015-07-09,hydro_1,76126.4
2015-07-09,hydro_2,624.0
2015-07-09,natural_gas,74714.6
2015-07-09,nuclear,142311.9
2015-07-09,solar_PV,29813.8
2015-07-09,wind_power,93385.2
2015-07-10,CHP,49558.3
2015-07-10,coal,181918.6
2015-07-10,hydro_1,56734.8
2015-07-10,hydro_2,684.0
2015-07-10,natural_gas,67473.9
2015-07-10,nuclear,147244.6
2015-07-10,solar_PV,29237.1
2015-07-10,wind_power,100213.3
2015-07-11,CHP,25456.2
2015-07-11,coal,172223.2
2015-07-11,hydro_1,53128.1
2015-07-11,hydro_2,368.0
2015-07-11,natural_gas,67678.6
2015-07-11,nuclear,152536.3
2015-07-11,solar_PV,29178.9
2015-07-11,wind_power,86995.7
2015-07-12,CHP,104941.7
2015-07-12,coal,196312.8
2015-07-12,hydro_1,75551.0
2015-07-12,hydro_2,1113.0
2015-07-12,natural_gas,74571.0
2015-07-12,nuclear,158965.5
2015-07-12,solar_PV,29079.8
2015-07-12,wind_power,79764.1
2015-07-13,CHP,100127.7
2015-07-13,coal,198498.6
2015-07-13,hydro_1,67776.2
2015-07-13,hydro_2,390.0
2015-07-13,natural_gas,77605.4
2015-07-13,nuclear,162085.1
2015-07-13,solar_PV,28071.5
2015-07-13,wind_power,103010.8
2015-07-14,CHP,95305.2
2015-07-14,coal,200419.8
2015-07-14,hydro_1,70297.6
2015-07-14,hydro_2,460.0
2015-07-14,natural_gas,76319.6
2015-07-14,nuclear,164783.2
2015-07-14,solar_PV,28729.2
2015-07-14,wind_power,101678.3
2015-07-15,CHP,118422.6
2015-07-15,coal,209982.7
2015-07-15,hydro_1,73230.3
2015-07-15,hydro_2,1572.0
2015-07-15,natural_gas,75197.7
2015-07-15,nuclear,164440.1
2015-07-15,solar_PV,27508.2
2015-07-15,wind_power,81590.2
2015-07-16,CHP,126475.3
2015-07-16,coal,201351.6
2015-07-16,hydro_1,68850.7
2015-07-16,hydro_2,48.0
2015-07-16,natural_gas,76421.7
2015-07-16,nuclear,164302.3
2015-07-16,solar_PV,24064.7
2015-07-16,wind_power,76559.4
2015-07-17,CHP,52044.0
2015-07-17,coal,196616.5
2015-07-17,hydro_1,61072.2
2015-07-17,hydro_2,605.5
2015-07-17,natural_gas,69752.8
2015-07-17,nuclear,164436.0
2015-07-17,solar_PV,26373.8
2015-07-17,wind_power,64282.3
2015-07-18,CHP,38421.5
2015-07-18,coal,169600.1
2015-07-18,hydro_1,50257.3
2015-07-18,hydro_2,1265.0
2015-07-18,natural_gas,68227.7
2015-07-18,nuclear,161793.1
2015-07-18,solar_PV,28002.7
2015-07-18,wind_power,65070.3
2015-07-19,CHP,122647.0
2015-07-19,coal,207228.8
2015-07-19,hydro_1,71089.3
2015-07-19,hydro_2,2931.9
2015-07-19,natural_gas,75049.4
2015-07-19,nuclear,164171.6
2015-07-19,solar_PV,28545.5
2015-07-19,wind_power,46850.9
2015-07-20,CHP,123010.7
2015-07-20,coal,207629.4
2015-07-20,hydro_1,71189.1
2015-07-20,hydro_2,3744.9
2015-07-20,natural_gas,76808.8
2015-07-20,nuclear,160691.7
2015-07-20,solar_PV,28344.2
2015-07-20,wind_power,54508.6
2015-07-21,CHP,118458.6
2015-07-21,coal,205117.6
2015-07-21,hydro_1,66701.7
2015-07-21,hydro_2,1781.1
2015-07-21,natural_gas,75619.5
2015-07-21,nuclear,164017.1
2015-07-21,solar_PV,27869.2
2015-07-21,wind_power,82889.8
2015-07-22,CHP,105091.8
2015-07-22,coal,201522.8
2015-07-22,hydro_1,78690.9
2015-07-22,hydro_2,1987.2
2015-07-22,natural_gas,75964.7
2015-07-22,nuclear,160397.8
2015-07-22,solar_PV,27347.5
2015-07-22,wind_power,74152.7
2015-07-23,CHP,47204.8
2015-07-23,coal,207928.0
2015-07-23,hydro_1,58177.9
2015-07-23,hydro_2,1117.5
2015-07-23,natural_gas,75059.3
2015-07-23,nuclear,164243.6
2015-07-23,solar_PV,28820.0
2015-07-23,wind_power,128044.3
2015-07-24,CHP,38022.9
2015-07-24,coal,157640.5
2015-07-24,hydro_1,47907.7
2015-07-24,hydro_2,1170.0
2015-07-24,natural_gas,69394.5
2015-07-24,nuclear,164423.4
2015-07-24,solar_PV,28296.5
2015-07-24,wind_power,131991.0
2015-07-25,CHP,34698.2
2015-07-25,coal,154386.8
2015-07-25,hydro_1,46823.2
2015-07-25,hydro_2,1492.0
2015-07-25,natural_gas,67238.5
2015-07-25,nuclear,164450.8
2015-07-25,solar_PV,28235.6
2015-07-25,wind_power,86564.4
2015-07-26,CHP,55954.8
2015-07-26,coal,196784.2
2015-07-26,hydro_1,68343.2
2015-07-26,hydro_2,7725.5
2015-07-26,natural_gas,73675.3
2015-07-26,nuclear,164517.5
2015-07-26,solar_PV,28222.8
2015-07-26,wind_power,89867.7
2015-07-27,CHP,56843.1
2015-07-27,coal,210424.4
2015-07-27,hydro_1,63612.3
2015-07-27,hydro_2,6479.2
2015-07-27,natural_gas,75710.6
2015-07-27,nuclear,164734.9
2015-07-27,solar_PV,28295.7
2015-07-27,wind_power,76066.7
2015-07-28,CHP,44114.1
2015-07-28,coal,207683.6
2015-07-28,hydro_1,59442.1
2015-07-28,hydro_2,5877.7
2015-07-28,natural_gas,75886.6
2015-07-28,nuclear,164141.5
2015-07-28,solar_PV,28643.9
2015-07-28,wind_power,101340.3
2015-07-29,CHP,41640.2
2015-07-29,coal,202696.5
2015-07-29,hydro_1,52231.7
2015-07-29,hydro_2,934.5
2015-07-29,natural_gas,76925.8
2015-07-29,nuclear,162735.7
2015-07-29,solar_PV,26767.4
2015-07-29,wind_power,161238.7
2015-07-30,CHP,41985.4
2015-07-30,coal,203948.8
2015-07-30,hydro_1,53434.3
2015-07-30,hydro_2,3883.9
2015-07-30,natural_gas,76819.9
2015-07-30,nuclear,161250.6
