,time,type,rate,votes
2051,114 min,movie,6.3,"14,975"
2052,,,,
2053,93 min,movie,5.6,"2,234"
2054,92 min,movie,6.6,418
2055,,,,
2056,,,,
2057,,,,
2058,,,,
2059,93 min,movie,6.7,"3,244"
2060,92 min,movie,5.5,"1,451"
2061,,,,
2062,,,,
2063,,,,
2064,,,,
2065,100 min,movie,5.7,298
2066,,,,
2067,,,,
2068,,,,
2069,,,,
2070,,,,
2071,92 min,movie,5.4,297
2072,101 min,movie,6.0,"30,312"
2073,,,,
2074,94 min,movie,6.7,"4,227"
2075,,,,
2076,85 min,movie,8.1,39
2077,,,,
2078,98 min,movie,4.7,"14,183"
2079,86 min,movie,6.7,"1,154"
2080,87 min,movie,5.1,"4,309"
2081,,,,
2082,105 min,movie,5.3,"1,873"
2083,110 min,movie,6.3,"2,680"
2084,107 min,movie,6.1,187
2085,,,,
2086,70 min,movie,6.8,57
2087,104 min,movie,4.8,295
2088,,,,
2089,,,,
2090,,,,
2091,,,,
2092,,,,
2093,115 min,movie,5.8,"3,242"
2094,N/A,series,6.9,70
2095,86 min,movie,6.9,"270,709"
2096,72 min,movie,6.9,29
2097,108 min,movie,6.6,"3,224"
2098,103 min,movie,7.8,610
2099,112 min,movie,5.6,118
2100,103 min,movie,6.0,"1,962"
2101,,,,
2102,,,,
2103,181 min,movie,7.5,"12,682"
2104,97 min,movie,6.5,"47,675"
2105,,,,
2106,90 min,movie,8.3,187
2107,96 min,movie,5.3,440
2108,,,,
2109,115 min,movie,4.4,"31,193"
2110,,,,
2111,,,,
2112,90 min,movie,7.3,"217,478"
2113,,,,
2114,44 min,series,9.0,"235,635"
2115,,,,
2116,98 min,movie,4.9,"40,814"
2117,,,,
2118,85 min,movie,7.1,"1,844"
2119,98 min,movie,6.8,544
2120,,,,
2121,122 min,movie,7.0,"3,016"
2122,113 min,movie,7.7,"298,189"
2123,101 min,movie,7.6,"2,963"
2124,,,,
2125,77 min,movie,5.0,"1,135"
2126,25 min,series,7.1,"1,008"
2127,,,,
2128,114 min,movie,7.5,"53,300"
2129,,,,
2130,,,,
2131,92 min,movie,5.6,"2,665"
2132,,,,
2133,95 min,series,7.4,"1,088"
2134,,,,
2135,98 min,movie,6.7,"42,415"
2136,89 min,movie,5.7,"93,634"
2137,101 min,movie,5.4,"12,261"
2138,,,,
2139,119 min,movie,7.0,"71,265"
2140,138 min,movie,6.4,"4,948"
2141,84 min,movie,6.8,"1,517"
2142,,,,
2143,,,,
2144,,,,
2145,60 min,movie,8.3,197
2146,,,,
2147,,,,
2148,111 min,movie,6.2,"1,978"
2149,110 min,movie,7.5,"44,884"
2150,98 min,movie,5.7,"3,468"
2151,,,,
2152,127 min,movie,6.4,"186,466"
2153,112 min,movie,6.0,"65,650"
2154,108 min,movie,5.5,"2,977"
2155,83 min,movie,4.7,878
2156,76 min,movie,6.3,213
2157,,,,
2158,,,,
2159,,,,
2160,,,,
2161,112 min,movie,6.8,"19,184"
2162,,,,
2163,121 min,movie,6.1,"60,213"
2164,104 min,movie,7.8,"13,844"
2165,220 min,movie,6.8,"1,148"
2166,,,,
2167,107 min,movie,6.8,"22,677"
2168,,,,
2169,,,,
2170,,,,
2171,,,,
2172,,,,
2173,103 min,movie,6.5,"55,120"
2174,110 min,movie,6.8,"54,401"
2175,75 min,series,7.3,92
2176,30 min,movie,7.2,452
2177,118 min,movie,6.2,"16,420"
2178,107 min,movie,8.2,"514,783"
2179,,,,
2180,101 min,movie,6.4,"9,051"
2181,,,,
2182,116 min,movie,5.8,"12,618"
2183,85 min,movie,6.5,833
2184,97 min,movie,6.2,288
2185,,,,
2186,119 min,movie,6.9,"229,770"
2187,,,,
2188,95 min,movie,6.9,"6,463"
2189,152 min,series,8.0,"9,787"
2190,126 min,movie,7.1,"2,066"
2191,85 min,movie,7.7,281
2192,146 min,movie,7.6,"88,918"
2193,,,,
2194,,,,
2195,,,,
2196,,,,
2197,N/A,movie,4.1,212
2198,127 min,movie,6.3,"5,279"
2199,102 min,movie,6.2,"15,357"
2200,108 min,movie,5.5,"70,416"
2201,,,,
2202,,,,
2203,,,,
2204,N/A,series,6.7,112
2205,,,,
2206,,,,
2207,58 min,movie,N/A,N/A
2208,,,,
2209,109 min,movie,7.6,"26,444"
2210,,,,
2211,,,,
2212,101 min,movie,7.3,"34,949"
2213,,,,
2214,105 min,movie,6.7,"3,027"
2215,60 min,movie,7.1,89
2216,,,,
2217,98 min,movie,6.8,"22,893"
2218,,,,
2219,,,,
2220,,,,
2221,,,,
2222,,,,
2223,92 min,movie,6.9,"3,198"
2224,,,,
2225,,,,
2226,,,,
2227,106 min,movie,5.8,593
2228,32 min,movie,7.5,284
2229,97 min,movie,5.7,"1,156"
2230,90 min,movie,6.6,"1,210"
2231,,,,
2232,,,,
2233,,,,
2234,,,,
2235,108 min,movie,6.6,"8,188"
2236,,,,
2237,,,,
2238,,,,
2239,89 min,movie,5.4,"6,304"
2240,,,,
2241,,,,
2242,,,,
2243,109 min,movie,5.7,"4,957"
2244,,,,
2245,,,,
2246,193 min,movie,7.2,"2,098"
2247,89 min,movie,5.1,"2,728"
2248,71 min,movie,7.7,"6,558"
2249,,,,
2250,100 min,movie,7.3,166
2251,120 min,movie,5.9,"24,452"
2252,128 min,movie,7.4,"182,412"
2253,,,,
2254,101 min,movie,5.6,"16,111"
2255,,,,
2256,141 min,movie,6.8,"3,756"
2257,6 min,movie,5.7,25
2258,85 min,movie,6.2,"1,353"
2259,,,,
2260,,,,
2261,,,,
2262,,,,
2263,90 min,movie,5.9,"3,051"
2264,,,,
2265,99 min,movie,3.6,"11,155"
2266,,,,
2267,,,,
2268,,,,
2269,,,,
2270,151 min,movie,5.4,"1,584"
2271,,,,
2272,,,,
2273,150 min,movie,8.4,65
2274,,,,
2275,5 min,movie,7.8,272
2276,,,,
2277,104 min,movie,6.1,"3,409"
2278,92 min,movie,4.6,782
2279,79 min,movie,7.0,165
2280,,,,
2281,,,,
2282,,,,
2283,97 min,movie,5.8,"4,424"
2284,,,,
2285,117 min,movie,6.0,"4,736"
2286,102 min,movie,5.9,"2,599"
2287,93 min,movie,5.9,"9,518"
2288,,,,
2289,101 min,movie,4.1,"2,023"
2290,,,,
2291,,,,
2292,132 min,movie,6.9,"2,259"
2293,97 min,movie,6.2,"1,029"
2294,105 min,movie,6.3,"1,042"
2295,,,,
2296,,,,
2297,,,,
2298,,,,
2299,97 min,movie,7.3,"5,076"
2300,,,,
2301,81 min,movie,7.3,"12,133"
2302,128 min,movie,6.9,"19,701"
2303,105 min,movie,5.2,"1,416"
2304,108 min,movie,6.2,"14,836"
2305,,,,
2306,79 min,movie,6.1,"15,719"
2307,,,,
2308,87 min,movie,7.1,"4,141"
2309,,,,
2310,156 min,movie,7.6,"5,803"
2311,111 min,movie,7.8,"10,007"
2312,,,,
2313,80 min,movie,7.2,367
2314,80 min,movie,7.7,"42,837"
2315,,,,
2316,100 min,movie,5.9,"8,020"
2317,,,,
2318,106 min,movie,4.3,298
2319,,,,
2320,,,,
2321,,,,
2322,85 min,movie,6.2,"3,565"
2323,30 min,series,6.1,"3,472"
2324,104 min,movie,7.1,"2,590"
2325,89 min,movie,7.1,"4,739"
2326,97 min,movie,7.3,"5,775"
2327,,,,
2328,,,,
2329,84 min,movie,7.6,"4,958"
2330,150 min,movie,6.5,181
2331,105 min,movie,7.2,"7,421"
2332,102 min,movie,8.0,"39,692"
2333,,,,
2334,,,,
2335,82 min,movie,6.6,"3,198"
2336,,,,
2337,93 min,movie,4.8,"30,389"
2338,102 min,movie,6.2,"43,167"
2339,106 min,movie,6.8,"3,622"
2340,102 min,movie,5.8,"33,284"
2341,86 min,movie,7.1,"2,006"
2342,100 min,movie,7.2,"98,691"
2343,91 min,movie,5.2,102
2344,98 min,movie,7.6,"16,473"
2345,,,,
2346,,,,
2347,,,,
2348,111 min,movie,7.5,"102,866"
2349,,,,
2350,104 min,movie,7.3,"7,510"
2351,,,,
2352,110 min,movie,6.2,"11,762"
2353,81 min,movie,7.7,117
2354,,,,
2355,,,,
2356,,,,
2357,,,,
2358,93 min,movie,5.7,"2,466"
2359,91 min,movie,7.4,"7,596"
2360,103 min,movie,8.3,"208,447"
2361,96 min,movie,6.6,"5,744"
2362,92 min,movie,7.7,"58,730"
2363,104 min,movie,N/A,N/A
2364,158 min,movie,5.1,"2,468"
2365,94 min,movie,7.1,"5,085"
2366,88 min,movie,5.8,"17,850"
2367,,,,
2368,,,,
2369,,,,
2370,113 min,movie,6.4,"3,941"
2371,106 min,movie,7.4,"60,680"
2372,108 min,movie,7.7,"421,120"
2373,167 min,movie,7.1,803
2374,106 min,movie,5.9,"1,529"
2375,95 min,movie,6.1,"18,913"
2376,116 min,movie,5.6,"119,092"
2377,190 min,series,6.3,306
2378,,,,
2379,201 min,movie,7.6,"32,650"
2380,116 min,movie,6.3,"11,651"
2381,100 min,movie,6.6,"1,502"
2382,89 min,movie,5.4,303
2383,,,,
2384,,,,
2385,,,,
2386,113 min,movie,6.1,"8,165"
2387,,,,
2388,96 min,movie,5.2,"8,372"
2389,101 min,movie,6.9,"18,072"
2390,,,,
2391,90 min,movie,6.0,"122,289"
2392,,,,
2393,,,,
2394,,,,
2395,111 min,movie,7.2,"273,842"
2396,,,,
2397,75 min,movie,6.5,11
2398,,,,
2399,,,,
2400,120 min,movie,6.7,"285,157"
2401,,,,
2402,103 min,movie,5.1,996
2403,52 min,movie,8.5,82
2404,58 min,movie,7.3,73
2405,,,,
2406,,,,
2407,93 min,movie,5.7,"6,460"
2408,94 min,movie,8.0,"19,723"
2409,106 min,movie,6.5,"10,794"
2410,97 min,movie,6.6,"2,277"
2411,,,,
2412,,,,
2413,300 min,series,7.3,"1,630"
2414,80 min,movie,6.3,476
2415,,,,
2416,287 min,movie,7.7,"2,197"
2417,175 min,movie,5.7,696
2418,97 min,movie,7.1,"6,589"
2419,60 min,movie,8.4,402
2420,,,,
2421,110 min,movie,7.8,53
2422,77 min,movie,6.9,"93,656"
2423,94 min,movie,6.7,"35,721"
2424,80 min,movie,8.2,"1,140"
2425,,,,
2426,,,,
2427,60 min,series,8.1,288
2428,,,,
2429,90 min,movie,8.4,83
2430,,,,
2431,180 min,series,7.3,"5,472"
2432,,,,
2433,15 min,series,8.0,"10,083"
2434,127 min,series,7.2,128
2435,86 min,movie,6.1,"29,830"
2436,,,,
2437,,,,
2438,,,,
2439,,,,
2440,,,,
2441,,,,
2442,89 min,movie,5.7,"3,765"
2443,105 min,movie,7.1,"16,229"
2444,,,,
2445,86 min,movie,6.5,511
2446,,,,
2447,120 min,movie,6.6,100
2448,,,,
2449,106 min,movie,7.1,"4,814"
2450,117 min,movie,6.3,"1,367"
2451,,,,
2452,178 min,movie,8.8,"1,586,250"
2453,21 min,movie,N/A,N/A
2454,,,,
2455,85 min,movie,6.4,56
2456,99 min,movie,8.0,"185,208"
2457,95 min,movie,5.9,"77,822"
2458,121 min,movie,6.1,"2,479"
2459,84 min,movie,5.3,"3,555"
2460,93 min,movie,6.1,"37,048"
2461,90 min,movie,4.2,"2,364"
2462,93 min,movie,7.6,"116,616"
2463,,,,
2464,,,,
2465,82 min,movie,7.9,N/A
2466,N/A,series,6.3,205
2467,104 min,movie,4.4,"4,553"
2468,98 min,movie,6.6,"2,632"
2469,,,,
2470,94 min,movie,7.0,"138,519"
2471,,,,
2472,114 min,movie,5.7,"10,100"
2473,103 min,movie,5.9,"7,613"
2474,,,,
2475,87 min,movie,4.3,"26,667"
2476,,,,
2477,92 min,movie,2.8,"3,673"
2478,102 min,movie,7.0,"21,265"
2479,,,,
2480,,,,
2481,,,,
2482,99 min,movie,5.2,"17,703"
2483,80 min,movie,4.6,"3,913"
2484,89 min,movie,3.7,97
2485,,,,
2486,43 min,series,6.4,"1,441"
2487,,,,
2488,181 min,movie,7.3,"5,446"
2489,102 min,movie,6.1,890
2490,46 min,movie,6.8,79
2491,,,,
2492,98 min,movie,7.3,"9,114"
2493,104 min,movie,5.9,"5,973"
2494,,,,
2495,101 min,movie,5.6,"31,287"
2496,101 min,movie,7.7,"2,981"
2497,69 min,movie,7.2,622
2498,100 min,movie,7.5,979
2499,102 min,movie,5.7,"53,458"
2500,,,,
2501,,,,
2502,103 min,movie,7.8,"6,535"
2503,,,,
2504,,,,
2505,147 min,movie,7.8,"15,307"
2506,,,,
2507,,,,
2508,,,,
2509,110 min,movie,7.1,"4,840"
2510,93 min,movie,6.7,"2,545"
2511,,,,
2512,95 min,movie,7.1,"13,025"
2513,60 min,series,7.6,439
2514,95 min,movie,7.3,"23,120"
2515,206 min,movie,7.5,"17,309"
2516,82 min,movie,6.0,661
2517,,,,
2518,115 min,movie,6.8,"25,407"
2519,119 min,movie,7.1,"24,551"
2520,100 min,movie,5.3,"3,167"
2521,128 min,movie,5.9,"7,731"
2522,,,,
2523,,,,
2524,99 min,movie,6.5,"34,624"
2525,,,,
2526,177 min,movie,7.6,"45,429"
2527,,,,
2528,109 min,movie,6.4,"60,901"
2529,138 min,movie,7.0,"7,158"
2530,153 min,movie,7.1,"3,097"
2531,,,,
2532,,,,
2533,98 min,movie,6.6,"7,022"
2534,,,,
2535,,,,
2536,60 min,series,6.6,121
2537,140 min,movie,6.5,"11,903"
2538,,,,
2539,,,,
2540,,,,
2541,92 min,movie,4.4,"1,108"
2542,,,,
2543,93 min,movie,5.7,"1,040"
2544,,,,
2545,91 min,movie,3.7,"1,518"
2546,53 min,movie,3.3,86
2547,,,,
2548,,,,
2549,,,,
2550,,,,
2551,,,,
2552,104 min,movie,6.8,"8,843"
2553,30 min,series,7.8,102
2554,100 min,movie,7.4,"126,419"
2555,,,,
