,time,type,rate,votes
9732,,,,
9733,107 min,movie,7.8,"45,778"
9734,89 min,movie,7.8,"7,504"
9735,N/A,movie,7.8,56
9736,,,,
9737,,,,
9738,98 min,movie,7.4,"3,987"
9739,22 min,movie,7.2,483
9740,97 min,movie,6.4,"11,575"
9741,102 min,movie,6.6,"113,510"
9742,88 min,movie,6.8,"2,449"
9743,,,,
9744,127 min,movie,6.6,"2,056"
9745,,,,
9746,95 min,movie,6.4,"16,725"
9747,121 min,movie,7.5,"2,473"
9748,95 min,movie,3.3,"1,008"
9749,,,,
9750,100 min,movie,6.0,799
9751,,,,
9752,,,,
9753,93 min,movie,6.8,914
9754,99 min,movie,5.5,"1,288"
9755,84 min,movie,4.4,"1,370"
9756,96 min,movie,5.8,"131,220"
9757,84 min,movie,6.9,"40,421"
9758,144 min,movie,7.6,"2,541"
9759,96 min,movie,5.5,"9,565"
9760,,,,
9761,101 min,movie,6.9,"8,348"
9762,89 min,movie,3.0,"39,049"
9763,102 min,movie,6.8,501
9764,,,,
9765,,,,
9766,60 min,movie,8.1,"1,573"
9767,108 min,movie,7.0,852
9768,98 min,movie,6.5,"57,618"
9769,,,,
9770,,,,
9771,122 min,movie,8.2,"32,309"
9772,118 min,movie,6.9,"2,214"
9773,89 min,movie,5.3,558
9774,134 min,movie,7.3,"81,660"
9775,,,,
9776,97 min,movie,4.8,"10,227"
9777,,,,
9778,136 min,movie,6.1,"3,208"
9779,91 min,movie,8.6,"1,277"
9780,98 min,movie,5.4,"20,978"
9781,90 min,movie,N/A,N/A
9782,108 min,movie,6.5,"1,332"
9783,,,,
9784,127 min,movie,7.5,"2,550"
9785,81 min,movie,6.8,"50,067"
9786,,,,
9787,139 min,series,7.1,"3,759"
9788,83 min,movie,6.5,"142,416"
9789,73 min,movie,7.7,123
9790,,,,
9791,100 min,movie,6.7,476
9792,,,,
9793,122 min,movie,5.6,757
9794,N/A,movie,N/A,N/A
9795,,,,
9796,95 min,movie,5.8,"4,281"
9797,109 min,movie,6.3,"1,371"
9798,115 min,movie,6.6,"26,680"
9799,,,,
9800,114 min,movie,5.9,"123,564"
9801,95 min,movie,7.0,"4,766"
9802,,,,
9803,,,,
9804,45 min,movie,5.3,180
9805,92 min,movie,6.8,"6,856"
9806,94 min,movie,6.2,"1,030"
9807,,,,
9808,,,,
9809,,,,
9810,,,,
9811,,,,
9812,92 min,movie,6.5,"3,680"
9813,92 min,movie,7.5,"2,765"
9814,,,,
9815,90 min,movie,8.4,575
9816,175 min,movie,6.9,"15,956"
9817,109 min,movie,6.5,"4,694"
9818,138 min,movie,8.2,"512,757"
9819,115 min,series,7.9,"3,344"
9820,117 min,movie,7.6,649
9821,60 min,series,6.2,12
9822,,,,
9823,,,,
9824,,,,
9825,50 min,series,8.0,109
9826,,,,
9827,88 min,movie,4.5,"1,706"
9828,106 min,movie,6.9,"62,119"
9829,,,,
9830,,,,
9831,99 min,movie,7.2,"25,630"
9832,,,,
9833,137 min,movie,7.5,"21,542"
9834,,,,
9835,,,,
9836,,,,
9837,,,,
9838,10 min,movie,5.3,15
9839,95 min,movie,6.4,908
9840,97 min,movie,8.3,42
9841,102 min,movie,5.2,"16,600"
9842,180 min,movie,6.1,157
9843,,,,
9844,,,,
9845,,,,
9846,,,,
9847,95 min,movie,4.6,"6,528"
9848,214 min,movie,8.3,"1,289"
9849,,,,
9850,,,,
9851,125 min,movie,5.9,"2,705"
9852,89 min,movie,4.9,320
9853,,,,
9854,,,,
9855,90 min,movie,5.0,523
9856,86 min,movie,4.6,"3,431"
9857,,,,
9858,,,,
9859,99 min,movie,5.3,"16,332"
9860,,,,
9861,120 min,movie,7.8,354
9862,99 min,movie,6.6,"2,194"
9863,123 min,movie,5.9,"113,773"
9864,,,,
9865,,,,
9866,,,,
9867,,,,
9868,,,,
9869,,,,
9870,120 min,movie,7.4,"1,229"
9871,,,,
9872,,,,
9873,,,,
9874,,,,
9875,94 min,movie,7.3,"1,877"
9876,,,,
9877,100 min,movie,N/A,N/A
9878,,,,
9879,96 min,movie,5.5,"1,050"
9880,,,,
9881,59 min,movie,4.2,28
9882,126 min,movie,7.7,"419,192"
9883,,,,
9884,,,,
9885,,,,
9886,136 min,movie,6.5,"698,744"
9887,98 min,movie,5.1,"4,461"
9888,127 min,movie,6.5,"6,671"
9889,80 min,movie,4.8,200
9890,,,,
9891,,,,
9892,N/A,movie,8.4,39
9893,,,,
9894,103 min,movie,5.7,166
9895,,,,
9896,,,,
9897,80 min,movie,3.6,220
9898,82 min,movie,7.0,"4,529"
9899,99 min,movie,6.3,"5,643"
9900,92 min,movie,6.1,"44,618"
9901,,,,
9902,92 min,movie,7.6,"15,791"
9903,82 min,movie,N/A,N/A
9904,,,,
9905,93 min,movie,7.2,"6,664"
9906,,,,
9907,99 min,movie,7.0,"3,937"
9908,140 min,movie,7.9,"4,783"
9909,,,,
9910,60 min,series,7.3,132
9911,90 min,movie,4.0,"3,227"
9912,87 min,movie,5.6,"1,520"
9913,100 min,movie,7.4,"69,466"
9914,,,,
9915,,,,
9916,95 min,movie,6.8,"7,979"
9917,150 min,movie,7.0,"1,646"
9918,,,,
9919,,,,
9920,,,,
9921,91 min,movie,6.7,"1,006"
9922,43 min,movie,7.1,293
9923,,,,
9924,,,,
9925,,,,
9926,95 min,movie,5.4,"9,284"
9927,98 min,movie,5.5,"28,801"
9928,94 min,movie,5.8,"1,195"
9929,,,,
9930,94 min,movie,6.5,18
9931,,,,
9932,,,,
9933,26 min,movie,4.0,5
9934,,,,
9935,,,,
9936,112 min,movie,7.5,"9,150"
9937,,,,
9938,94 min,movie,7.1,"1,045"
9939,101 min,movie,5.5,"54,707"
9940,96 min,movie,7.9,"111,078"
9941,,,,
9942,91 min,movie,2.8,"6,148"
9943,108 min,movie,7.8,"1,736"
9944,,,,
9945,,,,
9946,,,,
9947,57 min,movie,7.3,258
9948,62 min,movie,7.1,136
9949,,,,
9950,95 min,movie,6.2,"45,069"
9951,258 min,series,7.2,"2,439"
9952,90 min,movie,7.3,"6,474"
9953,,,,
9954,100 min,movie,7.8,"35,436"
9955,105 min,movie,6.9,"4,191"
9956,82 min,movie,5.5,781
9957,,,,
9958,124 min,movie,7.9,"14,822"
9959,94 min,movie,6.7,"29,063"
9960,132 min,movie,8.2,"752,270"
9961,225 min,movie,7.6,58
9962,85 min,movie,6.2,"1,320"
9963,91 min,movie,5.0,"1,245"
9964,118 min,movie,7.9,"12,107"
9965,98 min,movie,6.2,"18,087"
9966,101 min,movie,6.1,"7,629"
9967,106 min,movie,6.0,"1,428"
9968,,,,
9969,,,,
9970,74 min,movie,6.4,"3,176"
9971,100 min,movie,7.2,"2,446"
9972,90 min,movie,5.7,"1,343"
9973,148 min,movie,8.2,485
9974,98 min,movie,5.2,"14,004"
9975,90 min,movie,4.8,555
9976,,,,
9977,122 min,movie,6.6,"7,591"
9978,,,,
9979,150 min,movie,7.6,"1,624"
9980,90 min,movie,7.5,702
9981,,,,
9982,,,,
9983,111 min,movie,7.9,"4,026"
9984,73 min,movie,7.1,"1,329"
9985,102 min,movie,6.2,"8,270"
9986,97 min,movie,7.7,"54,574"
9987,92 min,movie,7.4,"8,843"
9988,121 min,movie,7.6,"3,468"
9989,100 min,movie,6.0,502
9990,,,,
9991,99 min,movie,7.8,"58,967"
9992,90 min,movie,5.2,"1,086"
9993,,,,
9994,,,,
9995,94 min,movie,7.4,"8,034"
9996,95 min,movie,5.2,"24,409"
9997,97 min,movie,5.5,"2,191"
9998,93 min,movie,6.8,314
9999,77 min,movie,3.7,"1,940"
10000,90 min,movie,4.5,"2,565"
10001,,,,
10002,,,,
10003,95 min,movie,4.1,"1,038"
10004,,,,
10005,,,,
10006,75 min,movie,5.6,949
10007,,,,
10008,180 min,movie,7.4,"2,383"
10009,,,,
10010,90 min,movie,5.1,"2,957"
10011,180 min,movie,8.9,178
10012,94 min,movie,5.9,"14,672"
10013,103 min,movie,6.3,"31,521"
10014,102 min,movie,6.8,240
10015,,,,
10016,64 min,movie,7.6,21
10017,,,,
10018,127 min,movie,8.3,"22,503"
10019,108 min,movie,7.2,"19,645"
10020,89 min,movie,7.9,582
10021,,,,
10022,113 min,movie,6.3,"12,353"
10023,100 min,movie,7.5,"1,075"
10024,96 min,movie,5.3,"2,974"
10025,105 min,movie,7.1,"1,682"
10026,,,,
10027,113 min,movie,7.7,"108,710"
10028,,,,
10029,,,,
10030,,,,
10031,,,,
10032,117 min,movie,8.0,"58,580"
10033,88 min,movie,6.0,"49,701"
10034,103 min,movie,6.2,"1,408"
10035,,,,
10036,80 min,movie,8.1,"4,820"
10037,100 min,movie,5.9,"4,041"
10038,108 min,movie,6.2,"31,176"
10039,108 min,movie,6.0,180
10040,88 min,movie,6.2,"9,595"
10041,118 min,movie,6.2,"18,350"
10042,115 min,movie,8.4,"849,994"
10043,112 min,movie,7.7,"8,835"
10044,109 min,movie,6.6,"27,116"
10045,103 min,movie,6.4,"1,218"
10046,80 min,movie,7.2,620
10047,,,,
10048,,,,
10049,,,,
10050,,,,
10051,88 min,movie,6.5,"4,817"
10052,101 min,movie,6.6,"3,216"
10053,153 min,movie,7.4,"32,916"
10054,110 min,movie,6.0,180
10055,92 min,movie,6.7,"17,101"
10056,,,,
10057,,,,
10058,,,,
10059,83 min,movie,4.3,116
10060,65 min,movie,6.5,163
10061,4 min,movie,N/A,N/A
10062,N/A,series,6.8,48
10063,,,,
10064,,,,
10065,,,,
10066,86 min,movie,5.8,"3,322"
10067,,,,
10068,,,,
10069,140 min,movie,7.0,"1,059"
10070,90 min,movie,6.0,885
10071,,,,
10072,,,,
10073,113 min,movie,6.0,"7,912"
10074,,,,
10075,80 min,movie,3.6,462
10076,,,,
10077,108 min,movie,7.6,"6,047"
10078,117 min,movie,6.0,"60,089"
10079,,,,
10080,,,,
10081,,,,
10082,86 min,movie,4.5,"21,005"
10083,121 min,movie,6.3,"7,056"
10084,115 min,movie,7.9,"18,752"
10085,,,,
10086,,,,
10087,,,,
10088,,,,
10089,98 min,movie,2.9,"1,516"
10090,,,,
10091,97 min,movie,6.8,"1,252"
10092,,,,
10093,,,,
10094,145 min,movie,7.3,"19,492"
10095,,,,
10096,113 min,movie,6.7,"11,621"
10097,82 min,movie,6.0,24
10098,90 min,movie,5.4,604
10099,,,,
10100,126 min,movie,6.2,"4,721"
10101,96 min,movie,6.6,"13,267"
10102,104 min,movie,6.9,"5,462"
10103,,,,
10104,105 min,movie,7.2,"6,105"
10105,,,,
10106,,,,
10107,,,,
10108,93 min,movie,5.1,"4,244"
10109,105 min,movie,5.6,"24,185"
10110,116 min,movie,5.5,"3,822"
10111,122 min,movie,7.2,"13,614"
10112,,,,
10113,,,,
10114,125 min,movie,6.6,"10,510"
10115,126 min,movie,6.1,"2,234"
10116,,,,
10117,,,,
10118,,,,
10119,97 min,movie,7.1,"54,897"
10120,60 min,movie,7.7,302
10121,,,,
10122,,,,
10123,108 min,movie,6.0,"87,895"
10124,,,,
10125,119 min,movie,6.6,"3,429"
10126,126 min,movie,7.5,"70,186"
10127,,,,
10128,134 min,movie,6.9,"13,201"
10129,88 min,movie,5.5,"1,110"
10130,87 min,movie,7.6,557
10131,98 min,movie,7.0,"6,678"
10132,88 min,movie,7.5,"4,186"
10133,215 min,movie,6.5,486
10134,,,,
10135,,,,
10136,,,,
10137,28 min,series,8.0,"6,591"
10138,25 min,movie,7.9,365
10139,480 min,series,8.2,209
10140,,,,
10141,,,,
10142,,,,
10143,151 min,movie,7.7,"15,288"
10144,113 min,movie,6.9,"16,562"
10145,,,,
10146,,,,
10147,133 min,movie,7.2,241
10148,,,,
10149,99 min,movie,6.3,"1,607"
10150,,,,
10151,,,,
10152,91 min,movie,7.3,"24,319"
10153,,,,
10154,59 min,movie,7.5,134
10155,100 min,movie,6.2,"22,884"
10156,,,,
10157,,,,
10158,,,,
10159,144 min,movie,7.6,"43,366"
10160,106 min,movie,6.7,550
10161,,,,
10162,151 min,movie,8.0,"116,723"
10163,178 min,movie,5.4,"1,936"
10164,60 min,series,8.7,535
10165,90 min,movie,4.9,"16,706"
10166,,,,
10167,25 min,series,7.8,"1,134"
10168,110 min,movie,5.8,"162,515"
10169,N/A,series,8.1,537
10170,108 min,movie,6.4,"232,112"
10171,89 min,movie,4.7,"5,479"
10172,86 min,movie,5.2,"6,117"
10173,91 min,movie,6.6,"8,284"
10174,99 min,movie,5.8,"6,478"
10175,,,,
10176,97 min,movie,6.4,"46,199"
10177,102 min,movie,6.8,"1,340"
10178,,,,
10179,109 min,movie,7.5,"6,205"
10180,,,,
10181,,,,
10182,133 min,movie,6.0,"2,330"
10183,N/A,series,N/A,N/A
10184,,,,
10185,,,,
10186,95 min,movie,6.4,"8,718"
10187,,,,
10188,,,,
10189,99 min,movie,6.7,"6,169"
10190,,,,
10191,95 min,movie,7.0,"4,865"
10192,90 min,movie,5.7,"1,181"
10193,111 min,movie,8.7,377
10194,101 min,movie,5.9,329
10195,,,,
10196,,,,
10197,,,,
10198,100 min,movie,4.9,"33,444"
10199,,,,
10200,,,,
10201,,,,
10202,,,,
10203,121 min,movie,6.8,"4,913"
10204,95 min,movie,5.2,"1,548"
10205,,,,
10206,87 min,movie,6.1,"2,871"
10207,,,,
10208,90 min,movie,3.9,"2,735"
10209,118 min,movie,6.1,"17,999"
10210,87 min,movie,6.8,386
10211,,,,
10212,94 min,movie,6.6,"76,261"
10213,,,,
10214,110 min,movie,5.8,"23,422"
10215,30 min,series,6.9,472
10216,92 min,movie,6.8,874
10217,90 min,movie,4.3,"4,427"
10218,146 min,movie,8.5,"4,830"
10219,,,,
10220,88 min,movie,7.4,26
10221,98 min,movie,6.5,"7,822"
10222,85 min,movie,7.1,"31,053"
10223,N/A,series,N/A,N/A
10224,,,,
10225,101 min,movie,8.0,"558,782"
10226,,,,
10227,,,,
10228,,,,
10229,141 min,movie,6.2,"20,450"
10230,97 min,movie,7.2,"76,456"
10231,99 min,movie,7.7,"121,502"
10232,97 min,movie,5.6,"1,842"
10233,,,,
10234,107 min,movie,5.4,"1,596"
10235,,,,
10236,107 min,movie,6.3,"122,069"
10237,,,,
10238,,,,
10239,105 min,movie,7.1,"32,403"
10240,104 min,movie,5.0,"14,770"
10241,126 min,movie,6.7,"51,991"
10242,,,,
10243,98 min,movie,4.9,"49,528"
10244,88 min,movie,3.5,395
10245,,,,
10246,108 min,movie,6.1,"2,909"
10247,,,,
10248,,,,
10249,93 min,movie,6.2,"3,422"
10250,,,,
10251,,,,
10252,,,,
10253,115 min,movie,6.3,"2,683"
10254,113 min,movie,7.6,"19,322"
10255,115 min,movie,7.5,"26,532"
10256,,,,
10257,,,,
10258,,,,
10259,12 min,series,7.7,"1,512"
10260,,,,
10261,,,,
10262,,,,
10263,,,,
10264,,,,
10265,,,,
10266,,,,
10267,,,,
10268,94 min,movie,4.0,295
10269,104 min,movie,6.1,"1,013"
10270,,,,
10271,108 min,movie,6.5,"10,181"
10272,,,,
10273,,,,
10274,114 min,movie,6.6,"59,260"
10275,109 min,movie,6.7,"195,322"
10276,88 min,movie,8.2,"142,770"
10277,,,,
10278,,,,
10279,,,,
10280,,,,
10281,,,,
10282,139 min,movie,5.4,"177,404"
10283,30 min,movie,7.5,368
10284,,,,
10285,90 min,movie,7.4,"2,400"
10286,,,,
10287,,,,
10288,,,,
10289,,,,
10290,,,,
10291,80 min,movie,5.2,"6,881"
10292,,,,
10293,,,,
10294,165 min,movie,7.0,"37,500"
10295,87 min,movie,6.5,"16,728"
10296,150 min,movie,6.5,"1,818"
10297,,,,
10298,180 min,movie,7.7,"2,812"
10299,89 min,movie,7.8,"13,622"
10300,110 min,movie,6.6,"7,148"
10301,,,,
10302,99 min,movie,5.5,"8,324"
10303,,,,
10304,105 min,movie,5.9,"18,315"
10305,109 min,movie,5.1,"1,839"
10306,90 min,movie,5.3,"2,572"
10307,90 min,movie,6.8,499
10308,,,,
10309,86 min,movie,4.2,"1,120"
10310,,,,
10311,,,,
10312,,,,
10313,,,,
10314,,,,
10315,90 min,movie,5.5,"1,491"
10316,,,,
10317,87 min,movie,7.7,596
10318,,,,
10319,,,,
10320,97 min,movie,7.1,"2,442"
10321,,,,
10322,79 min,movie,6.6,67
10323,,,,
10324,28 min,movie,7.3,350
10325,96 min,movie,7.0,"1,487"
10326,56 min,movie,7.5,185
10327,97 min,movie,5.6,"2,628"
10328,,,,
10329,100 min,movie,5.0,"1,182"
10330,,,,
10331,,,,
10332,N/A,series,N/A,N/A
10333,,,,
10334,,,,
10335,,,,
10336,,,,
10337,98 min,movie,6.0,"73,534"
10338,138 min,movie,7.2,"6,126"
10339,266 min,series,6.7,738
10340,,,,
10341,97 min,movie,7.6,"3,835"
10342,,,,
10343,106 min,movie,6.1,"7,614"
10344,97 min,movie,6.6,"88,908"
10345,97 min,movie,6.8,"12,674"
10346,85 min,movie,6.2,"3,121"
10347,,,,
10348,,,,
10349,106 min,movie,7.8,399
10350,94 min,movie,7.1,"5,272"
10351,90 min,movie,4.9,"1,505"
10352,,,,
10353,127 min,movie,7.7,"8,577"
10354,,,,
10355,360 min,series,8.2,94
10356,,,,
10357,,,,
10358,125 min,movie,6.5,"342,903"
10359,116 min,movie,5.5,"89,972"
10360,132 min,movie,7.7,"11,468"
10361,,,,
10362,,,,
10363,,,,
10364,90 min,movie,7.9,221
10365,,,,
10366,,,,
10367,,,,
10368,92 min,movie,4.8,"1,415"
10369,,,,
10370,,,,
10371,105 min,movie,7.4,"28,376"
10372,138 min,movie,8.2,"114,294"
10373,,,,
10374,,,,
10375,105 min,movie,6.3,"122,919"
10376,,,,
10377,94 min,movie,2.5,217
10378,118 min,movie,6.7,"148,505"
10379,124 min,movie,6.8,"117,370"
10380,99 min,movie,7.5,"4,013"
10381,,,,
10382,193 min,series,7.1,"1,596"
10383,,,,
10384,84 min,movie,6.5,176
10385,,,,
10386,86 min,movie,4.2,"3,019"
10387,,,,
10388,91 min,movie,6.9,"14,155"
10389,100 min,movie,7.3,487
10390,,,,
10391,95 min,movie,6.4,527
10392,170 min,movie,7.6,"165,771"
10393,,,,
10394,93 min,movie,5.8,"1,362"
10395,95 min,movie,6.7,"6,240"
10396,32 min,movie,N/A,N/A
10397,87 min,movie,4.5,"4,493"
10398,30 min,series,N/A,N/A
10399,,,,
10400,,,,
10401,110 min,movie,6.6,117
10402,,,,
10403,96 min,movie,5.7,"8,193"
10404,94 min,movie,7.7,618
10405,121 min,movie,6.9,"1,195"
10406,,,,
10407,124 min,movie,5.7,"25,006"
10408,27 min,movie,N/A,N/A
10409,102 min,movie,6.4,"3,258"
10410,,,,
10411,64 min,movie,5.7,28
10412,,,,
10413,94 min,movie,5.2,"12,981"
10414,119 min,movie,6.3,"5,420"
10415,158 min,movie,6.9,"1,132"
10416,91 min,movie,6.4,"1,932"
10417,62 min,movie,6.0,97
10418,,,,
10419,90 min,movie,5.9,"14,043"
10420,94 min,movie,6.9,"18,619"
10421,84 min,movie,5.5,"132,682"
10422,105 min,movie,5.0,872
10423,140 min,movie,7.2,"7,124"
10424,144 min,movie,7.9,"193,111"
10425,100 min,movie,6.1,"17,123"
10426,143 min,movie,7.9,"9,845"
10427,,,,
10428,,,,
10429,90 min,movie,6.2,"146,675"
10430,107 min,movie,4.8,"4,747"
10431,,,,
10432,,,,
10433,120 min,movie,8.0,"49,605"
10434,,,,
10435,99 min,movie,6.7,"1,249"
10436,93 min,movie,6.4,"153,264"
10437,122 min,movie,7.7,"17,621"
10438,103 min,movie,6.5,"4,632"
10439,72 min,movie,8.2,"24,644"
10440,,,,
10441,N/A,movie,9.3,55
10442,,,,
10443,90 min,movie,7.3,"2,586"
10444,93 min,movie,7.0,"4,374"
10445,,,,
10446,134 min,movie,7.8,"61,308"
10447,,,,
10448,85 min,movie,5.4,"8,350"
10449,,,,
10450,68 min,movie,7.0,"3,826"
10451,136 min,movie,8.3,"726,554"
10452,95 min,movie,5.6,576
10453,,,,
10454,,,,
10455,100 min,movie,7.6,486
10456,,,,
10457,,,,
10458,7 min,movie,7.4,470
10459,,,,
10460,,,,
10461,109 min,movie,7.4,"28,087"
10462,N/A,series,N/A,N/A
10463,103 min,movie,3.9,"2,973"
10464,,,,
10465,,,,
10466,76 min,movie,7.3,"116,990"
10467,,,,
10468,,,,
10469,95 min,movie,5.3,506
10470,88 min,movie,5.8,309
10471,146 min,movie,8.3,723
10472,,,,
10473,110 min,movie,5.3,"3,874"
10474,128 min,movie,6.8,"6,308"
10475,,,,
10476,83 min,movie,8.0,"12,234"
10477,120 min,movie,8.5,"6,811"
10478,87 min,movie,4.7,316
10479,,,,
10480,91 min,movie,6.8,"2,615"
10481,87 min,movie,4.7,715
10482,,,,
10483,86 min,movie,5.0,591
10484,104 min,movie,6.8,454
10485,,,,
10486,,,,
10487,,,,
10488,,,,
10489,74 min,movie,7.3,"1,529"
10490,122 min,movie,6.8,"3,693"
10491,110 min,movie,7.3,"140,526"
10492,,,,
10493,110 min,movie,6.0,"4,586"
10494,171 min,movie,5.9,593
10495,,,,
10496,163 min,movie,6.0,505
10497,94 min,movie,6.1,"2,634"
10498,87 min,movie,5.5,315
10499,,,,
10500,,,,
10501,210 min,series,6.7,"2,436"
10502,,,,
10503,102 min,movie,6.0,"7,478"
10504,,,,
10505,98 min,movie,5.3,"25,903"
10506,188 min,movie,8.0,"2,416"
10507,,,,
10508,,,,
10509,101 min,movie,6.8,"3,479"
10510,105 min,movie,6.6,"7,351"
10511,99 min,movie,6.0,181
10512,,,,
10513,96 min,movie,6.1,"1,001"
10514,,,,
10515,,,,
10516,97 min,movie,5.9,466
10517,N/A,movie,N/A,N/A
10518,116 min,movie,5.9,"1,709"
10519,N/A,movie,7.9,122
10520,,,,
10521,,,,
10522,90 min,movie,5.8,"2,473"
10523,,,,
10524,,,,
10525,,,,
10526,108 min,movie,4.6,"6,141"
10527,110 min,movie,6.2,"89,109"
10528,,,,
10529,121 min,movie,7.0,"3,348"
10530,145 min,movie,8.0,"11,672"
10531,,,,
10532,,,,
10533,,,,
10534,,,,
10535,,,,
10536,,,,
10537,120 min,movie,6.3,825
10538,,,,
10539,,,,
10540,,,,
10541,,,,
10542,23 min,series,7.1,395
10543,100 min,movie,6.3,"1,130"
10544,95 min,movie,5.5,144
10545,84 min,movie,7.4,"5,549"
10546,,,,
10547,,,,
10548,100 min,movie,7.1,"3,252"
10549,N/A,movie,5.1,244
10550,154 min,movie,7.2,"135,775"
10551,104 min,movie,6.4,"2,462"
10552,,,,
10553,,,,
10554,180 min,movie,7.4,"11,536"
10555,166 min,movie,6.1,"5,477"
10556,,,,
10557,110 min,movie,5.8,18
10558,,,,
10559,,,,
10560,116 min,movie,8.4,"100,643"
10561,98 min,movie,6.0,"23,891"
10562,93 min,movie,5.6,396
10563,,,,
10564,,,,
10565,93 min,movie,4.9,157
10566,,,,
10567,,,,
10568,,,,
10569,,,,
10570,106 min,movie,6.7,"3,013"
10571,95 min,movie,5.6,"1,090"
10572,,,,
10573,,,,
10574,105 min,movie,7.2,"2,114"
10575,,,,
10576,107 min,movie,7.8,"5,862"
10577,,,,
10578,,,,
10579,96 min,movie,6.0,"5,219"
10580,"1,140 min",series,9.2,"3,501"
10581,50 min,series,6.4,558
10582,120 min,movie,8.4,"488,667"
10583,,,,
10584,100 min,movie,7.1,"1,172"
10585,164 min,movie,5.5,"6,627"
10586,,,,
10587,,,,
10588,91 min,movie,6.0,"6,537"
10589,,,,
10590,88 min,movie,6.0,"1,215"
10591,100 min,movie,5.6,"1,594"
10592,100 min,movie,7.3,881
10593,97 min,movie,7.5,"11,786"
10594,89 min,movie,6.2,"2,717"
10595,,,,
10596,88 min,movie,5.6,"45,905"
10597,,,,
10598,,,,
10599,,,,
10600,94 min,movie,4.3,581
10601,102 min,movie,7.9,"35,857"
10602,,,,
10603,,,,
10604,111 min,movie,7.1,"2,429"
10605,95 min,movie,7.3,"7,585"
10606,,,,
10607,138 min,movie,7.2,"126,176"
10608,89 min,movie,7.2,"7,863"
10609,,,,
10610,88 min,movie,6.0,"2,924"
10611,,,,
10612,126 min,movie,7.2,"13,189"
10613,101 min,movie,7.2,"8,405"
10614,91 min,movie,4.1,"2,868"
10615,,,,
10616,47 min,series,7.8,378
10617,102 min,movie,7.6,"26,285"
10618,,,,
10619,,,,
10620,112 min,movie,7.9,"60,531"
10621,,,,
10622,107 min,movie,5.1,"13,542"
10623,,,,
10624,103 min,movie,7.3,"10,009"
10625,134 min,movie,6.1,"63,820"
10626,,,,
10627,127 min,movie,7.9,"107,197"
10628,,,,
10629,,,,
10630,,,,
10631,94 min,movie,6.3,"4,121"
10632,104 min,movie,6.0,"2,500"
10633,109 min,movie,5.6,"4,554"
10634,,,,
10635,103 min,movie,7.1,793
10636,,,,
10637,,,,
10638,,,,
10639,,,,
10640,,,,
10641,,,,
10642,,,,
10643,,,,
10644,,,,
10645,88 min,movie,5.9,"37,552"
10646,90 min,movie,6.6,"6,008"
10647,381 min,series,7.7,"1,348"
10648,101 min,movie,5.5,"1,400"
10649,93 min,movie,5.8,"2,155"
10650,78 min,movie,5.9,598
10651,,,,
10652,,,,
10653,,,,
10654,,,,
10655,94 min,movie,7.4,"7,811"
10656,,,,
10657,104 min,movie,6.6,"1,423"
10658,,,,
10659,,,,
10660,92 min,movie,7.6,"4,084"
10661,136 min,movie,8.2,"47,523"
10662,124 min,movie,8.0,"154,498"
10663,,,,
10664,,,,
10665,36 min,movie,8.0,12
10666,,,,
10667,87 min,movie,7.2,"5,314"
10668,,,,
10669,,,,
10670,,,,
10671,,,,
10672,,,,
10673,84 min,movie,6.8,"95,629"
10674,93 min,movie,5.8,174
10675,82 min,movie,3.6,"2,500"
10676,,,,
10677,N/A,movie,N/A,N/A
10678,143 min,movie,7.2,"5,254"
10679,,,,
10680,122 min,movie,5.9,"9,607"
10681,109 min,movie,7.7,"17,955"
10682,,,,
10683,,,,
10684,91 min,movie,3.3,"16,414"
10685,76 min,movie,6.0,"6,148"
10686,,,,
10687,94 min,movie,4.9,52
10688,80 min,movie,6.8,"8,004"
10689,,,,
10690,,,,
10691,123 min,movie,6.4,"1,784"
10692,360 min,series,8.6,297
10693,,,,
10694,,,,
10695,,,,
10696,87 min,movie,6.2,"1,375"
10697,98 min,movie,6.4,"1,140"
10698,107 min,movie,6.2,"2,485"
10699,109 min,movie,7.8,"11,681"
10700,,,,
10701,101 min,movie,6.2,"6,445"
10702,96 min,movie,6.9,"22,659"
10703,112 min,movie,2.4,"1,545"
10704,117 min,movie,5.8,"78,535"
10705,,,,
10706,,,,
10707,,,,
10708,87 min,movie,5.2,269
10709,89 min,movie,7.1,"1,007"
10710,,,,
10711,93 min,movie,6.0,"2,340"
10712,99 min,movie,6.0,"27,483"
10713,119 min,movie,6.6,"3,005"
10714,80 min,movie,4.2,124
10715,,,,
10716,,,,
10717,,,,
10718,5 min,movie,N/A,N/A
10719,91 min,movie,3.2,275
10720,,,,
10721,95 min,movie,5.4,"16,970"
10722,107 min,movie,6.2,"2,784"
10723,90 min,movie,3.2,"1,961"
10724,120 min,movie,6.3,"21,532"
10725,,,,
10726,,,,
10727,93 min,movie,5.7,217
10728,,,,
10729,162 min,movie,8.2,"105,160"
10730,167 min,movie,7.5,"389,675"
10731,96 min,movie,6.1,748
10732,105 min,movie,7.2,"14,975"
10733,90 min,movie,5.4,"3,761"
10734,163 min,movie,7.7,"88,819"
10735,124 min,movie,8.4,88
10736,97 min,movie,6.4,"8,810"
10737,60 min,movie,7.6,313
10738,83 min,movie,7.4,"2,992"
10739,132 min,movie,6.5,"151,222"
10740,70 min,movie,6.4,44
10741,107 min,movie,4.4,319
10742,,,,
10743,125 min,movie,8.6,"1,076"
10744,,,,
10745,86 min,movie,6.6,"6,159"
10746,,,,
