,time,type,rate,votes
13899,216 min,movie,7.1,"25,809"
13900,,,,
13901,85 min,movie,7.2,"1,241"
13902,91 min,movie,6.6,669
13903,,,,
13904,,,,
13905,91 min,movie,6.5,"3,959"
13906,,,,
13907,162 min,movie,3.7,553
13908,97 min,movie,7.1,"5,826"
13909,,,,
13910,86 min,movie,4.4,"10,510"
13911,,,,
13912,109 min,movie,7.5,"6,639"
13913,,,,
13914,80 min,movie,6.7,893
13915,100 min,movie,8.2,72
13916,100 min,movie,6.7,"4,702"
13917,90 min,movie,4.9,"2,236"
13918,,,,
13919,,,,
13920,,,,
13921,100 min,movie,6.3,"1,007"
13922,,,,
13923,143 min,movie,7.8,"499,270"
13924,85 min,movie,7.1,480
13925,80 min,movie,5.4,"12,227"
13926,,,,
13927,90 min,movie,7.9,"3,789"
13928,,,,
13929,95 min,movie,4.5,337
13930,107 min,movie,6.6,"65,951"
13931,,,,
13932,,,,
13933,,,,
13934,122 min,movie,7.8,"18,897"
13935,100 min,movie,6.8,610
13936,114 min,movie,7.0,"1,042"
13937,97 min,movie,7.4,"3,006"
13938,91 min,movie,4.1,"2,672"
13939,,,,
13940,155 min,movie,6.9,"3,018"
13941,115 min,movie,7.3,"44,729"
13942,,,,
13943,97 min,movie,6.2,663
13944,,,,
13945,103 min,movie,5.0,209
13946,,,,
13947,84 min,movie,4.7,367
13948,,,,
13949,,,,
13950,,,,
13951,,,,
13952,162 min,movie,7.4,535
13953,,,,
13954,90 min,movie,3.4,309
13955,103 min,movie,7.1,"105,902"
13956,96 min,movie,8.0,"3,880"
13957,,,,
13958,120 min,movie,6.8,"1,437"
13959,102 min,movie,7.6,"161,313"
13960,142 min,movie,7.7,"19,624"
13961,,,,
13962,,,,
13963,,,,
13964,103 min,movie,7.3,"7,322"
13965,,,,
13966,98 min,movie,6.5,651
13967,,,,
13968,122 min,movie,6.3,"1,625"
13969,,,,
13970,90 min,movie,5.6,"4,891"
13971,,,,
13972,,,,
13973,,,,
13974,90 min,movie,5.4,"16,578"
13975,88 min,movie,6.8,"4,209"
13976,95 min,movie,4.0,679
13977,,,,
13978,129 min,movie,5.9,"3,991"
13979,105 min,movie,8.0,"6,948"
13980,,,,
13981,97 min,movie,7.2,"138,717"
13982,94 min,movie,7.7,"4,416"
13983,,,,
13984,90 min,movie,2.8,346
13985,52 min,movie,6.6,121
13986,91 min,movie,5.8,"1,424"
13987,93 min,movie,5.5,"2,637"
13988,98 min,movie,6.0,"3,128"
13989,N/A,movie,8.9,299
13990,85 min,movie,6.6,"7,420"
13991,92 min,movie,4.8,"5,051"
13992,,,,
13993,,,,
13994,,,,
13995,,,,
13996,97 min,movie,6.5,"8,964"
13997,95 min,movie,5.6,"2,052"
13998,116 min,movie,6.9,"4,420"
13999,96 min,movie,7.0,808
14000,,,,
14001,,,,
14002,99 min,movie,5.3,"9,792"
14003,111 min,movie,7.2,"9,244"
14004,,,,
14005,,,,
14006,94 min,movie,4.9,"4,211"
14007,95 min,movie,5.4,578
14008,,,,
14009,85 min,movie,6.8,"1,533"
14010,,,,
14011,69 min,movie,5.8,"1,373"
14012,90 min,movie,4.7,469
14013,129 min,movie,6.5,"10,976"
14014,100 min,movie,7.2,434
14015,,,,
14016,102 min,movie,6.1,"21,521"
14017,,,,
14018,,,,
14019,,,,
14020,,,,
14021,88 min,movie,7.2,"5,709"
14022,,,,
14023,,,,
14024,N/A,series,5.2,6
14025,,,,
14026,,,,
14027,114 min,movie,6.4,"22,145"
14028,,,,
14029,120 min,movie,7.4,"16,711"
14030,,,,
14031,,,,
14032,,,,
14033,,,,
14034,91 min,movie,3.7,"2,571"
14035,95 min,movie,5.0,119
14036,,,,
14037,,,,
14038,N/A,movie,7.2,23
14039,119 min,movie,7.7,"162,196"
14040,140 min,movie,7.3,"7,161"
14041,,,,
14042,147 min,movie,8.0,"304,488"
14043,90 min,movie,5.0,231
14044,,,,
14045,75 min,movie,8.0,266
14046,,,,
14047,121 min,movie,6.6,"109,963"
14048,61 min,movie,6.7,341
14049,109 min,movie,7.3,858
14050,100 min,movie,7.8,"169,107"
14051,137 min,movie,7.7,"1,120"
14052,261 min,series,6.7,774
14053,N/A,movie,8.5,10
14054,,,,
14055,,,,
14056,,,,
14057,97 min,movie,7.9,"18,779"
14058,,,,
14059,,,,
14060,,,,
14061,,,,
14062,80 min,movie,5.7,"7,139"
14063,77 min,movie,6.9,"5,634"
14064,123 min,movie,7.0,"3,235"
14065,119 min,movie,6.1,"9,450"
14066,105 min,movie,5.1,"5,642"
14067,,,,
14068,92 min,movie,6.4,623
14069,102 min,movie,6.4,"1,351"
14070,106 min,movie,7.1,"8,058"
14071,60 min,movie,6.4,54
14072,109 min,movie,6.7,"14,170"
14073,100 min,movie,6.4,539
14074,95 min,movie,5.8,"10,398"
14075,,,,
14076,70 min,movie,8.8,375
14077,,,,
14078,,,,
14079,,,,
14080,,,,
14081,N/A,movie,N/A,N/A
14082,64 min,movie,7.6,34
14083,,,,
14084,,,,
14085,,,,
14086,,,,
14087,,,,
14088,,,,
14089,,,,
14090,80 min,movie,7.9,130
14091,129 min,movie,7.3,"19,680"
14092,,,,
14093,,,,
14094,70 min,movie,5.7,329
14095,,,,
14096,88 min,movie,7.5,"2,544"
14097,,,,
14098,96 min,movie,6.1,"5,028"
14099,62 min,movie,5.1,125
14100,52 min,movie,6.0,6
14101,,,,
14102,89 min,movie,6.6,452
14103,123 min,movie,7.8,"494,794"
14104,117 min,movie,6.0,"2,856"
14105,,,,
14106,,,,
14107,,,,
14108,150 min,movie,4.2,548
14109,113 min,movie,7.5,"288,384"
14110,85 min,movie,5.3,452
14111,,,,
14112,118 min,movie,7.6,"41,174"
14113,60 min,movie,6.2,"7,622"
14114,,,,
14115,,,,
14116,,,,
14117,,,,
14118,110 min,movie,5.7,"37,717"
14119,181 min,movie,8.1,"60,534"
14120,,,,
14121,90 min,movie,7.5,206
14122,32 min,movie,8.0,6
14123,143 min,movie,6.3,145
14124,60 min,series,7.0,"5,872"
14125,,,,
14126,,,,
14127,,,,
14128,120 min,movie,5.8,5
14129,120 min,movie,7.9,212
14130,89 min,movie,5.3,582
14131,98 min,movie,5.5,"13,341"
14132,98 min,movie,5.7,"2,293"
14133,,,,
14134,96 min,movie,7.9,"38,595"
14135,,,,
14136,,,,
14137,96 min,movie,5.7,"64,204"
14138,,,,
14139,235 min,series,7.5,"1,682"
14140,,,,
14141,153 min,movie,7.2,"1,563"
14142,166 min,movie,7.3,"4,202"
14143,,,,
14144,106 min,movie,6.9,"25,295"
14145,,,,
14146,113 min,movie,6.0,"12,221"
14147,122 min,movie,7.2,"21,162"
14148,,,,
14149,132 min,movie,7.3,"221,091"
14150,,,,
14151,,,,
14152,87 min,movie,3.5,"2,329"
14153,103 min,movie,5.7,"1,854"
14154,89 min,movie,6.6,"46,132"
14155,170 min,movie,8.0,"55,123"
14156,95 min,movie,5.3,865
14157,,,,
14158,108 min,movie,6.4,"8,210"
14159,,,,
14160,,,,
14161,106 min,movie,7.6,"17,566"
14162,98 min,movie,5.7,"1,716"
14163,,,,
14164,114 min,movie,5.6,"4,218"
14165,140 min,movie,8.2,616
14166,97 min,movie,6.3,"17,979"
14167,89 min,movie,4.8,"12,114"
14168,,,,
14169,88 min,movie,5.0,"4,541"
14170,,,,
14171,,,,
14172,125 min,movie,7.0,"6,631"
14173,102 min,movie,7.4,"6,776"
14174,119 min,movie,7.0,"4,985"
14175,99 min,movie,6.7,"10,861"
14176,118 min,movie,6.4,"11,856"
14177,,,,
14178,115 min,movie,7.1,"2,713"
14179,86 min,movie,5.9,8
14180,115 min,movie,6.4,463
14181,90 min,movie,7.3,254
14182,,,,
14183,97 min,movie,7.8,"20,159"
14184,,,,
14185,139 min,movie,7.8,"151,417"
14186,139 min,movie,7.2,"33,590"
14187,99 min,movie,8.5,"5,631"
14188,111 min,movie,6.3,"12,321"
14189,,,,
14190,240 min,series,7.5,"2,933"
14191,,,,
14192,129 min,movie,7.2,"259,026"
14193,122 min,movie,5.4,"10,463"
14194,90 min,movie,5.8,"19,797"
14195,,,,
14196,,,,
14197,109 min,movie,6.6,774
14198,,,,
14199,129 min,movie,5.7,872
14200,98 min,movie,7.4,582
14201,,,,
14202,74 min,movie,7.3,55
14203,121 min,movie,5.4,"228,272"
14204,,,,
14205,,,,
14206,,,,
14207,,,,
14208,,,,
14209,109 min,movie,7.1,"220,093"
14210,89 min,movie,8.5,"216,366"
14211,89 min,movie,7.5,"32,642"
14212,109 min,movie,6.5,"19,301"
14213,118 min,movie,6.6,"1,575"
14214,,,,
14215,106 min,movie,6.0,"80,310"
14216,,,,
14217,84 min,movie,5.3,775
14218,107 min,movie,7.8,"175,024"
14219,,,,
14220,116 min,movie,7.3,"4,488"
14221,97 min,movie,5.4,823
14222,,,,
14223,50 min,series,7.0,281
14224,N/A,movie,6.0,87
14225,,,,
14226,88 min,movie,5.6,"4,414"
14227,90 min,movie,5.5,"5,093"
14228,,,,
14229,114 min,movie,7.1,"20,543"
14230,100 min,movie,5.6,"4,195"
14231,91 min,movie,7.5,569
14232,94 min,movie,3.4,131
14233,97 min,movie,7.3,"39,535"
14234,,,,
14235,,,,
14236,,,,
14237,,,,
14238,118 min,movie,6.9,942
14239,30 min,series,7.0,"2,474"
14240,201 min,movie,8.9,"1,576,026"
14241,130 min,movie,6.7,"9,774"
14242,114 min,movie,7.0,"12,970"
14243,,,,
14244,,,,
14245,113 min,movie,8.4,180
14246,,,,
14247,,,,
14248,106 min,movie,6.1,"34,760"
14249,10 min,movie,7.4,"1,038"
14250,113 min,movie,7.5,"95,097"
14251,87 min,movie,4.8,"1,556"
14252,,,,
14253,137 min,movie,6.9,"49,332"
14254,175 min,movie,7.4,"49,267"
14255,155 min,movie,6.0,"4,143"
14256,,,,
14257,96 min,movie,7.0,"2,309"
14258,101 min,movie,7.7,"28,744"
14259,159 min,movie,7.9,"59,661"
14260,,,,
14261,64 min,movie,8.8,853
14262,117 min,movie,7.4,"10,508"
14263,97 min,movie,6.5,"1,585"
14264,30 min,series,N/A,N/A
14265,89 min,movie,5.8,"15,608"
14266,,,,
14267,N/A,movie,8.3,10
14268,80 min,movie,6.3,154
14269,111 min,movie,7.2,"3,695"
14270,,,,
14271,,,,
14272,,,,
14273,,,,
14274,107 min,movie,6.6,"61,255"
14275,,,,
14276,89 min,movie,5.1,"4,335"
14277,,,,
14278,106 min,movie,7.6,"16,670"
14279,,,,
14280,110 min,movie,8.0,"195,155"
14281,123 min,movie,7.9,"12,841"
14282,,,,
14283,,,,
14284,98 min,movie,5.5,"6,174"
14285,95 min,movie,5.9,536
14286,84 min,movie,6.7,730
14287,94 min,movie,4.8,954
14288,,,,
14289,106 min,movie,7.2,"4,673"
14290,,,,
14291,138 min,movie,6.0,"4,771"
14292,90 min,movie,4.3,"2,103"
14293,99 min,movie,7.2,"21,140"
14294,,,,
14295,76 min,movie,6.8,82
14296,113 min,movie,6.8,"84,204"
14297,100 min,movie,6.0,"4,485"
14298,,,,
14299,,,,
14300,132 min,movie,6.5,"4,526"
14301,110 min,movie,7.1,"5,209"
14302,,,,
14303,122 min,movie,7.0,"6,639"
14304,112 min,movie,7.6,573
14305,,,,
14306,95 min,movie,6.0,"2,140"
14307,,,,
14308,95 min,movie,5.6,801
14309,124 min,movie,7.8,"12,868"
14310,86 min,movie,2.9,434
14311,,,,
14312,127 min,movie,8.1,"826,693"
14313,165 min,movie,7.2,"246,349"
14314,,,,
14315,22 min,movie,7.0,33
14316,93 min,movie,6.2,"2,795"
14317,87 min,movie,5.2,"24,773"
14318,,,,
14319,90 min,movie,6.9,"2,236"
14320,,,,
14321,,,,
14322,93 min,movie,7.1,"3,341"
14323,90 min,movie,8.2,256
14324,,,,
14325,80 min,movie,5.6,"7,251"
14326,,,,
14327,145 min,movie,8.1,"81,389"
14328,91 min,movie,5.8,"3,258"
14329,93 min,movie,4.9,629
14330,102 min,movie,6.9,"6,171"
14331,120 min,movie,7.2,882
14332,,,,
14333,,,,
14334,111 min,movie,6.3,"13,986"
14335,185 min,movie,8.1,"141,423"
14336,92 min,movie,7.0,"1,826"
14337,162 min,movie,7.5,"9,888"
14338,,,,
14339,98 min,movie,6.2,644
14340,98 min,movie,6.6,686
14341,98 min,movie,7.7,"1,424"
14342,135 min,movie,7.4,"27,046"
14343,87 min,movie,5.7,"17,445"
14344,118 min,movie,5.3,"2,790"
14345,88 min,movie,6.2,"1,861"
14346,50 min,series,8.3,128
14347,,,,
14348,,,,
14349,,,,
14350,,,,
14351,,,,
14352,N/A,movie,5.8,33
14353,,,,
14354,,,,
14355,97 min,movie,6.4,"64,365"
14356,,,,
14357,,,,
14358,91 min,movie,8.2,"481,116"
14359,114 min,movie,6.2,"4,934"
14360,23 min,series,7.5,79
14361,,,,
14362,95 min,movie,5.8,"4,534"
14363,,,,
14364,105 min,movie,5.8,"57,398"
14365,134 min,movie,5.4,"13,202"
14366,,,,
14367,127 min,movie,6.6,"148,682"
14368,,,,
14369,,,,
14370,94 min,movie,6.5,609
14371,90 min,movie,6.4,"1,651"
14372,,,,
14373,102 min,movie,5.2,279
14374,90 min,movie,6.4,714
14375,,,,
14376,98 min,movie,7.2,"35,737"
14377,91 min,movie,5.1,"7,833"
14378,54 min,movie,2.2,"8,090"
14379,97 min,movie,7.3,"2,970"
14380,62 min,movie,6.3,910
14381,,,,
14382,94 min,movie,7.3,"121,488"
14383,,,,
14384,,,,
14385,82 min,movie,6.0,575
14386,30 min,movie,8.0,49
14387,108 min,movie,6.9,"12,427"
14388,110 min,movie,6.0,990
14389,,,,
14390,,,,
14391,111 min,movie,6.6,"45,275"
14392,103 min,movie,4.6,"1,715"
14393,117 min,movie,8.2,"15,353"
14394,,,,
14395,88 min,movie,6.9,930
14396,,,,
14397,108 min,movie,6.7,"3,565"
14398,104 min,movie,6.8,707
14399,138 min,movie,6.9,"3,504"
14400,,,,
14401,,,,
14402,114 min,movie,5.1,"32,458"
14403,121 min,movie,6.8,"70,179"
14404,,,,
14405,90 min,movie,N/A,N/A
14406,91 min,movie,4.5,"1,630"
14407,131 min,movie,7.0,"68,325"
14408,124 min,movie,7.0,"11,459"
14409,,,,
14410,121 min,movie,7.3,"666,064"
14411,,,,
14412,,,,
14413,92 min,movie,5.3,"4,361"
14414,81 min,movie,4.2,"1,280"
14415,,,,
14416,,,,
14417,83 min,movie,7.2,835
14418,178 min,movie,8.8,"658,445"
14419,105 min,movie,7.3,"5,391"
14420,,,,
14421,97 min,movie,6.4,327
14422,,,,
14423,,,,
14424,,,,
14425,547 min,series,8.1,"10,891"
14426,,,,
14427,,,,
14428,,,,
14429,,,,
14430,102 min,movie,6.3,"8,257"
14431,108 min,movie,7.8,"56,292"
14432,,,,
14433,,,,
14434,,,,
14435,,,,
14436,,,,
14437,60 min,series,8.6,"3,420"
14438,120 min,movie,4.8,800
14439,121 min,movie,6.8,"91,806"
14440,88 min,movie,6.7,"2,553"
14441,103 min,movie,7.2,"1,078"
14442,,,,
14443,15 min,movie,5.0,25
14444,165 min,movie,6.6,"3,207"
14445,90 min,movie,N/A,N/A
14446,97 min,movie,6.1,518
14447,85 min,movie,7.4,961
14448,96 min,movie,7.0,290
14449,,,,
14450,,,,
14451,83 min,movie,4.5,"1,051"
14452,96 min,movie,5.4,225
14453,,,,
14454,111 min,movie,8.1,"952,398"
14455,150 min,movie,7.5,341
14456,117 min,movie,7.3,"13,194"
14457,118 min,movie,7.3,"16,304"
14458,99 min,movie,4.9,"4,083"
14459,100 min,movie,7.0,"80,435"
14460,102 min,movie,5.4,262
14461,,,,
14462,,,,
14463,101 min,movie,5.7,"25,029"
14464,,,,
14465,,,,
14466,,,,
14467,119 min,movie,5.3,"21,164"
14468,,,,
14469,,,,
14470,89 min,movie,3.1,81
14471,,,,
14472,102 min,movie,7.0,"24,204"
14473,84 min,movie,7.3,"3,499"
14474,,,,
14475,121 min,movie,7.3,"9,429"
14476,106 min,movie,5.7,"13,839"
14477,124 min,movie,5.7,"6,575"
14478,,,,
14479,97 min,movie,7.3,"4,782"
14480,135 min,movie,6.4,"44,485"
14481,106 min,movie,5.7,"5,081"
14482,129 min,movie,8.0,"560,444"
14483,120 min,movie,7.6,"30,953"
14484,85 min,movie,7.6,"144,205"
14485,,,,
14486,,,,
14487,,,,
14488,,,,
14489,87 min,movie,6.3,833
14490,,,,
14491,,,,
14492,,,,
14493,,,,
14494,101 min,movie,6.3,562
14495,94 min,movie,6.1,"1,189"
14496,,,,
14497,240 min,series,7.0,978
14498,103 min,movie,6.4,"3,000"
14499,150 min,movie,5.1,73
14500,105 min,movie,6.7,519
14501,,,,
14502,,,,
14503,106 min,movie,6.0,"4,146"
14504,120 min,movie,7.2,"62,317"
14505,126 min,movie,6.8,"11,752"
14506,,,,
14507,162 min,movie,6.9,"109,481"
14508,,,,
14509,,,,
14510,,,,
14511,120 min,movie,7.0,"7,923"
14512,89 min,movie,6.2,"3,433"
14513,114 min,movie,5.9,"63,513"
14514,24 min,series,6.9,48
14515,,,,
14516,,,,
14517,,,,
14518,,,,
14519,,,,
14520,93 min,movie,5.9,"4,601"
14521,,,,
14522,78 min,movie,5.6,"2,337"
14523,110 min,movie,7.0,334
14524,,,,
14525,139 min,movie,7.6,"31,694"
14526,45 min,movie,7.0,518
14527,131 min,movie,6.8,"244,136"
14528,99 min,movie,5.4,"51,295"
14529,104 min,movie,6.2,"4,022"
14530,,,,
14531,107 min,movie,7.4,"303,279"
14532,,,,
14533,,,,
14534,108 min,movie,6.4,"1,654"
14535,84 min,movie,7.2,"5,076"
14536,,,,
14537,,,,
14538,116 min,movie,6.4,"200,281"
14539,86 min,movie,6.6,"3,917"
14540,,,,
14541,99 min,movie,4.9,"31,262"
14542,,,,
14543,,,,
14544,92 min,movie,6.4,56
14545,126 min,movie,6.3,"156,171"
14546,83 min,movie,6.9,305
14547,107 min,movie,7.1,"1,339"
14548,95 min,movie,4.5,"2,183"
14549,112 min,movie,7.5,"10,658"
14550,,,,
14551,94 min,movie,5.5,"2,564"
14552,108 min,movie,6.9,773
14553,150 min,movie,7.3,"1,466"
14554,165 min,movie,7.3,"7,671"
14555,85 min,movie,3.9,"2,037"
14556,,,,
14557,,,,
14558,120 min,movie,7.2,201
14559,,,,
14560,77 min,movie,8.0,"2,191"
14561,,,,
14562,,,,
14563,,,,
14564,78 min,movie,7.1,"38,098"
14565,130 min,movie,7.4,"4,280"
14566,,,,
14567,,,,
14568,,,,
14569,,,,
14570,,,,
14571,92 min,movie,7.9,"504,561"
14572,3 min,movie,N/A,N/A
14573,90 min,movie,6.0,"2,967"
14574,119 min,movie,6.6,"185,406"
14575,100 min,movie,5.3,810
14576,89 min,movie,6.7,815
14577,125 min,movie,7.1,"9,936"
14578,152 min,movie,6.6,"12,073"
14579,81 min,movie,6.2,"42,435"
14580,,,,
14581,105 min,movie,5.4,449
14582,,,,
14583,,,,
14584,81 min,movie,7.7,"187,437"
14585,,,,
14586,124 min,movie,6.5,760
14587,,,,
14588,,,,
14589,,,,
14590,128 min,movie,7.6,"353,083"
14591,,,,
14592,,,,
14593,117 min,movie,6.8,"10,130"
14594,89 min,movie,5.4,144
14595,,,,
14596,119 min,movie,6.8,"1,841"
14597,78 min,movie,2.2,454
14598,,,,
14599,128 min,movie,8.2,"7,536"
14600,93 min,movie,7.1,"6,105"
14601,91 min,movie,7.9,"67,494"
14602,127 min,movie,6.3,"34,919"
14603,112 min,movie,7.1,"14,669"
14604,79 min,movie,4.2,"1,439"
14605,,,,
14606,96 min,movie,5.9,"80,217"
14607,,,,
14608,22 min,series,6.3,"1,828"
14609,,,,
14610,,,,
14611,,,,
14612,,,,
14613,,,,
14614,,,,
14615,,,,
14616,101 min,movie,6.4,"3,647"
14617,,,,
14618,103 min,movie,8.1,"881,234"
14619,100 min,movie,7.9,82
14620,,,,
14621,,,,
14622,,,,
14623,85 min,movie,6.1,"4,270"
14624,113 min,movie,7.4,"29,409"
14625,,,,
14626,,,,
14627,30 min,series,8.2,141
14628,93 min,movie,5.5,"4,039"
14629,110 min,movie,6.8,"14,621"
14630,,,,
14631,74 min,movie,7.0,"5,682"
14632,,,,
14633,,,,
14634,106 min,movie,7.0,"7,981"
14635,240 min,series,8.5,356
14636,,,,
14637,120 min,movie,7.5,"6,565"
14638,,,,
14639,105 min,movie,5.5,"3,087"
14640,,,,
14641,,,,
14642,85 min,movie,7.9,"93,657"
14643,92 min,movie,6.9,"1,518"
14644,93 min,movie,5.3,"58,442"
14645,96 min,movie,7.1,"2,098"
14646,103 min,movie,6.6,"90,631"
14647,99 min,movie,5.8,767
14648,,,,
14649,,,,
14650,,,,
14651,108 min,movie,7.5,"4,937"
14652,104 min,movie,6.0,"19,978"
14653,111 min,movie,5.1,"15,170"
14654,136 min,movie,6.8,"24,823"
14655,,,,
14656,,,,
14657,,,,
14658,,,,
14659,,,,
14660,90 min,movie,6.1,"143,144"
14661,,,,
14662,114 min,movie,5.3,471
14663,96 min,movie,6.2,"10,153"
14664,101 min,movie,7.4,"118,946"
14665,,,,
14666,105 min,movie,7.4,"23,993"
14667,107 min,movie,7.5,"103,434"
14668,140 min,movie,6.7,651
14669,115 min,movie,7.4,"4,880"
14670,126 min,movie,7.5,"326,682"
14671,156 min,movie,8.2,"317,971"
14672,91 min,movie,5.3,"3,654"
14673,100 min,movie,6.3,"3,129"
14674,,,,
14675,130 min,movie,5.4,"3,463"
14676,,,,
14677,375 min,series,7.0,303
14678,,,,
14679,90 min,movie,7.8,81
14680,154 min,movie,5.3,"1,278"
14681,71 min,movie,8.2,"11,255"
14682,89 min,movie,6.1,403
14683,140 min,movie,8.7,259
14684,,,,
14685,147 min,movie,7.4,"16,213"
14686,93 min,movie,5.7,164
14687,,,,
14688,95 min,movie,7.2,"2,414"
14689,95 min,movie,7.0,"1,953"
14690,109 min,movie,4.8,775
14691,136 min,movie,8.7,"1,597,196"
14692,,,,
14693,104 min,movie,6.5,598
14694,,,,
14695,,,,
14696,,,,
14697,92 min,movie,4.2,239
14698,109 min,movie,7.1,"28,908"
14699,125 min,movie,6.2,"2,542"
14700,,,,
14701,,,,
14702,108 min,movie,7.8,"36,982"
14703,,,,
14704,135 min,movie,8.1,"28,672"
14705,,,,
14706,,,,
14707,155 min,movie,7.6,358
14708,,,,
14709,,,,
14710,,,,
14711,97 min,movie,6.0,454
14712,100 min,movie,5.8,"191,831"
14713,102 min,movie,6.2,"2,472"
14714,,,,
14715,,,,
14716,102 min,movie,7.4,"14,699"
14717,94 min,movie,6.3,916
14718,,,,
14719,96 min,movie,8.1,"25,824"
14720,92 min,movie,6.6,"1,084"
14721,118 min,movie,7.6,"4,231"
14722,86 min,movie,7.1,"1,066"
14723,88 min,movie,5.5,"18,420"
14724,147 min,movie,7.1,"5,691"
14725,95 min,movie,6.6,"210,919"
14726,,,,
14727,129 min,movie,6.4,"16,630"
14728,79 min,movie,6.6,"1,770"
14729,,,,
14730,,,,
14731,87 min,movie,6.4,"35,001"
14732,96 min,movie,7.6,"7,919"
14733,102 min,movie,5.1,"5,338"
14734,108 min,movie,6.5,"41,776"
14735,100 min,movie,7.6,"1,661"
14736,76 min,movie,4.5,425
14737,84 min,movie,5.2,"53,260"
14738,,,,
14739,,,,
14740,,,,
14741,126 min,movie,8.2,"12,818"
14742,,,,
14743,85 min,movie,7.3,132
14744,93 min,movie,5.5,"3,551"
14745,,,,
14746,,,,
14747,,,,
14748,74 min,movie,6.8,"4,955"
14749,90 min,movie,8.5,85
14750,,,,
14751,,,,
14752,94 min,movie,6.4,489
14753,163 min,movie,7.6,"25,608"
14754,,,,
14755,81 min,movie,6.5,"223,349"
14756,90 min,movie,6.2,"4,816"
14757,,,,
14758,,,,
14759,138 min,movie,6.7,"57,697"
14760,93 min,movie,5.6,"4,690"
14761,,,,
14762,90 min,movie,4.8,"4,512"
14763,60 min,movie,7.4,101
14764,96 min,movie,7.6,"12,384"
14765,N/A,movie,N/A,N/A
14766,,,,
14767,96 min,movie,4.8,"3,153"
14768,,,,
14769,124 min,movie,5.3,444
14770,115 min,movie,6.5,"7,103"
14771,,,,
14772,,,,
14773,,,,
14774,72 min,movie,4.8,"1,626"
14775,90 min,movie,2.5,216
14776,220 min,movie,7.8,"59,561"
14777,,,,
14778,95 min,movie,6.8,"2,311"
14779,,,,
14780,92 min,movie,7.5,"246,969"
14781,56 min,movie,7.5,"1,274"
14782,,,,
14783,90 min,movie,5.2,158
14784,91 min,movie,5.5,987
14785,,,,
14786,89 min,movie,7.3,"7,567"
14787,110 min,movie,6.5,"2,125"
14788,104 min,movie,6.3,"3,037"
14789,125 min,movie,7.2,"3,143"
14790,N/A,movie,8.3,108
14791,,,,
14792,,,,
14793,,,,
14794,,,,
14795,91 min,movie,5.3,"9,338"
14796,128 min,movie,7.2,"5,453"
14797,92 min,movie,4.6,413
14798,,,,
14799,,,,
14800,,,,
14801,,,,
14802,60 min,movie,7.1,170
14803,95 min,movie,7.9,15
14804,131 min,movie,7.2,"15,118"
14805,,,,
14806,,,,
14807,,,,
14808,,,,
14809,114 min,movie,6.7,"3,537"
14810,,,,
14811,100 min,movie,5.2,233
14812,315 min,series,8.4,"1,383"
14813,100 min,movie,6.2,"4,619"
14814,,,,
14815,114 min,movie,7.0,"33,290"
14816,,,,
14817,,,,
14818,,,,
14819,,,,
14820,96 min,movie,7.4,"40,825"
14821,125 min,movie,7.4,"12,862"
14822,94 min,movie,7.1,"107,184"
14823,,,,
14824,,,,
14825,129 min,movie,7.8,"42,380"
14826,90 min,movie,7.3,"2,481"
14827,137 min,movie,6.6,"30,344"
14828,,,,
14829,,,,
14830,90 min,movie,7.4,"5,435"
14831,57 min,movie,6.2,5
14832,128 min,movie,7.0,"6,556"
14833,142 min,movie,7.2,"1,528"
14834,,,,
14835,360 min,series,8.3,960
14836,88 min,movie,N/A,N/A
14837,95 min,movie,7.1,"12,690"
14838,,,,
14839,96 min,movie,6.7,558
14840,83 min,movie,5.1,"5,649"
14841,,,,
14842,106 min,movie,7.1,"9,652"
14843,,,,
14844,98 min,movie,6.3,762
14845,,,,
14846,,,,
14847,,,,
14848,,,,
14849,86 min,movie,6.1,301
14850,148 min,series,8.3,760
14851,,,,
14852,126 min,movie,6.9,"22,218"
14853,90 min,movie,8.2,"3,601"
14854,,,,
14855,100 min,movie,7.7,"92,083"
14856,122 min,movie,7.5,"85,581"
14857,92 min,movie,4.7,397
14858,91 min,movie,6.7,"112,503"
14859,60 min,series,8.7,"8,812"
14860,,,,
14861,,,,
14862,229 min,movie,8.4,"294,678"
14863,68 min,movie,5.0,563
14864,105 min,movie,5.9,"2,619"
14865,108 min,movie,5.8,"13,619"
14866,,,,
14867,87 min,movie,6.1,492
14868,,,,
14869,117 min,movie,8.1,"663,604"
14870,91 min,movie,5.3,"19,423"
14871,61 min,movie,6.3,"1,406"
14872,,,,
14873,106 min,movie,6.9,"21,324"
14874,120 min,movie,6.6,"4,617"
14875,30 min,movie,8.1,31
14876,100 min,movie,5.5,823
14877,97 min,movie,6.5,"2,733"
14878,155 min,movie,7.4,"11,853"
14879,48 min,movie,3.7,19
14880,,,,
14881,185 min,series,6.9,"4,079"
14882,97 min,movie,6.4,"51,118"
14883,,,,
14884,83 min,movie,7.1,513
14885,,,,
14886,113 min,movie,6.4,"5,372"
14887,68 min,movie,3.2,525
14888,,,,
14889,108 min,movie,5.8,"71,836"
14890,98 min,movie,7.2,"155,589"
14891,,,,
14892,,,,
14893,80 min,movie,3.7,365
14894,,,,
14895,96 min,movie,6.0,901
14896,131 min,movie,7.6,56
14897,,,,
14898,91 min,movie,5.7,"31,352"
14899,,,,
14900,,,,
14901,96 min,movie,5.0,216
14902,30 min,movie,6.4,416
14903,,,,
14904,,,,
14905,,,,
