,time,type,rate,votes
6362,83 min,movie,7.1,"61,253"
6363,,,,
6364,102 min,movie,6.3,"1,539"
6365,,,,
6366,92 min,movie,6.7,"43,614"
6367,100 min,movie,7.2,"2,743"
6368,102 min,movie,7.2,"2,858"
6369,,,,
6370,75 min,movie,6.5,"10,480"
6371,108 min,movie,7.0,"4,550"
6372,97 min,movie,6.4,"11,506"
6373,116 min,movie,7.3,"16,167"
6374,,,,
6375,,,,
6376,202 min,movie,6.7,"2,372"
6377,,,,
6378,182 min,movie,7.6,"12,728"
6379,170 min,series,7.9,"1,958"
6380,50 min,movie,N/A,N/A
6381,,,,
6382,,,,
6383,97 min,movie,4.9,527
6384,,,,
6385,,,,
6386,100 min,movie,6.4,"82,652"
6387,92 min,movie,5.5,"1,086"
6388,,,,
6389,N/A,series,7.5,157
6390,,,,
6391,94 min,movie,3.8,452
6392,,,,
6393,110 min,movie,6.5,103
6394,99 min,movie,6.1,"43,237"
6395,,,,
6396,,,,
6397,,,,
6398,87 min,movie,5.7,"63,363"
6399,,,,
6400,,,,
6401,60 min,movie,4.2,82
6402,,,,
6403,,,,
6404,,,,
6405,106 min,movie,5.9,"1,687"
6406,60 min,series,7.7,6
6407,,,,
6408,N/A,series,N/A,N/A
6409,101 min,movie,5.7,835
6410,66 min,movie,8.4,5
6411,,,,
6412,N/A,series,N/A,N/A
6413,,,,
6414,N/A,movie,6.1,487
6415,118 min,movie,6.7,"10,796"
6416,94 min,movie,6.6,"4,285"
6417,94 min,movie,7.1,412
6418,101 min,movie,7.0,"36,940"
6419,94 min,movie,6.1,450
6420,25 min,movie,7.2,"8,031"
6421,90 min,movie,7.2,493
6422,,,,
6423,32 min,movie,6.8,608
6424,,,,
6425,,,,
6426,,,,
6427,99 min,movie,5.8,"1,749"
6428,129 min,movie,8.2,"284,138"
6429,,,,
6430,91 min,movie,6.1,"5,583"
6431,88 min,movie,3.4,"2,261"
6432,103 min,movie,5.9,"5,532"
6433,,,,
6434,,,,
6435,93 min,movie,6.4,"2,956"
6436,375 min,movie,8.2,73
6437,89 min,movie,4.2,"29,071"
6438,85 min,movie,7.3,"8,423"
6439,,,,
6440,114 min,movie,6.6,"9,394"
6441,,,,
6442,95 min,movie,2.8,949
6443,,,,
6444,94 min,movie,6.5,927
6445,228 min,movie,8.3,"255,490"
6446,,,,
6447,3 min,movie,N/A,N/A
6448,130 min,movie,5.7,"1,053"
6449,130 min,movie,6.4,"71,104"
6450,130 min,movie,8.6,"674,394"
6451,100 min,movie,5.5,"16,646"
6452,,,,
6453,104 min,movie,6.5,740
6454,77 min,movie,7.0,"2,430"
6455,84 min,movie,3.5,"1,547"
6456,90 min,movie,5.8,"2,284"
6457,102 min,movie,6.8,"2,688"
6458,,,,
6459,104 min,movie,6.5,"2,732"
6460,,,,
6461,,,,
6462,97 min,movie,4.5,184
6463,89 min,movie,4.5,464
6464,124 min,movie,6.7,"76,291"
6465,,,,
6466,101 min,movie,6.5,"1,357"
6467,,,,
6468,,,,
6469,,,,
6470,102 min,movie,5.8,"4,413"
6471,86 min,movie,7.1,860
6472,120 min,movie,6.7,115
6473,99 min,movie,6.7,"2,625"
6474,88 min,movie,4.2,338
6475,131 min,movie,6.4,"76,021"
6476,,,,
6477,,,,
6478,80 min,movie,5.2,700
6479,102 min,movie,6.2,"1,625"
6480,,,,
6481,93 min,movie,5.6,"1,396"
6482,106 min,movie,7.3,"187,715"
6483,,,,
6484,,,,
6485,92 min,movie,7.2,"2,717"
6486,110 min,movie,7.2,"14,726"
6487,64 min,movie,N/A,N/A
6488,,,,
6489,,,,
6490,,,,
6491,,,,
6492,,,,
6493,,,,
6494,,,,
6495,111 min,movie,6.3,"3,832"
6496,81 min,movie,5.1,981
6497,115 min,movie,6.2,"51,320"
6498,,,,
6499,,,,
6500,108 min,movie,6.5,"12,586"
6501,95 min,movie,6.2,382
6502,94 min,movie,6.9,"6,892"
6503,91 min,movie,6.2,"2,330"
6504,,,,
6505,,,,
6506,,,,
6507,90 min,movie,5.6,167
6508,103 min,movie,7.1,"28,977"
6509,,,,
6510,95 min,movie,7.2,"257,065"
6511,,,,
6512,101 min,movie,7.5,"18,605"
6513,,,,
6514,,,,
6515,74 min,movie,5.0,"12,439"
6516,88 min,movie,5.6,"3,785"
6517,165 min,movie,6.1,"6,402"
6518,107 min,movie,6.4,857
6519,50 min,series,6.7,"3,670"
6520,110 min,movie,7.5,"4,246"
6521,,,,
6522,,,,
6523,106 min,movie,6.0,"11,485"
6524,100 min,movie,6.9,"14,028"
6525,30 min,series,7.7,23
6526,106 min,movie,5.4,"3,032"
6527,90 min,movie,6.4,464
6528,,,,
6529,,,,
6530,,,,
6531,,,,
6532,109 min,movie,7.2,"13,174"
6533,144 min,movie,6.1,"6,842"
6534,,,,
6535,120 min,movie,7.3,"4,950"
6536,,,,
6537,N/A,movie,N/A,N/A
6538,,,,
6539,,,,
6540,N/A,series,7.5,121
6541,,,,
6542,106 min,movie,6.9,"7,213"
6543,99 min,movie,7.6,"1,211"
6544,,,,
6545,15 min,movie,8.8,40
6546,,,,
6547,94 min,movie,3.7,"7,358"
6548,,,,
6549,55 min,movie,7.2,"3,278"
6550,,,,
6551,60 min,movie,7.3,34
6552,98 min,movie,5.5,"170,381"
6553,89 min,movie,6.7,797
6554,,,,
6555,118 min,movie,7.2,"262,061"
6556,120 min,movie,6.7,"202,273"
6557,56 min,movie,N/A,N/A
6558,94 min,movie,6.0,"10,152"
6559,66 min,movie,6.7,"5,489"
6560,,,,
6561,87 min,movie,6.8,85
6562,,,,
6563,,,,
6564,,,,
6565,84 min,movie,5.6,"4,807"
6566,,,,
6567,105 min,movie,6.8,"5,564"
6568,,,,
6569,,,,
6570,150 min,movie,7.7,"5,810"
6571,116 min,movie,6.4,"10,851"
6572,,,,
6573,201 min,movie,7.3,8
6574,107 min,movie,6.4,"30,186"
6575,87 min,movie,8.2,"17,874"
6576,,,,
6577,,,,
6578,,,,
6579,121 min,movie,7.2,"5,123"
6580,96 min,movie,6.4,"1,146"
6581,173 min,movie,6.3,"1,527"
6582,95 min,movie,5.2,"2,961"
6583,,,,
6584,150 min,movie,7.7,"3,155"
6585,99 min,movie,5.0,"25,534"
6586,107 min,movie,6.4,"10,291"
6587,110 min,movie,7.2,"10,645"
6588,,,,
6589,74 min,movie,6.2,"2,245"
6590,,,,
6591,106 min,movie,6.5,"2,598"
6592,97 min,movie,6.6,"2,329"
6593,,,,
6594,93 min,movie,3.2,339
6595,,,,
6596,118 min,movie,6.7,"14,197"
6597,57 min,movie,8.5,6
6598,,,,
6599,106 min,movie,6.1,"48,777"
6600,,,,
6601,49 min,movie,6.3,6
6602,92 min,movie,7.5,"3,707"
6603,90 min,movie,6.2,"1,980"
6604,104 min,movie,7.0,"2,800"
6605,93 min,movie,6.0,"1,720"
6606,,,,
6607,102 min,movie,5.9,"2,056"
6608,105 min,movie,7.1,"2,378"
6609,104 min,movie,4.9,"13,777"
6610,,,,
6611,89 min,movie,5.5,"4,939"
6612,110 min,movie,7.7,"26,247"
6613,,,,
6614,65 min,movie,4.7,477
6615,133 min,movie,7.6,"140,165"
6616,192 min,movie,7.1,"27,763"
6617,,,,
6618,94 min,movie,6.8,"36,326"
6619,,,,
6620,105 min,movie,6.6,"1,367"
6621,91 min,movie,4.1,245
6622,,,,
6623,136 min,movie,7.3,"9,706"
6624,,,,
6625,,,,
6626,97 min,movie,3.9,"5,723"
6627,95 min,movie,6.8,"3,408"
6628,84 min,movie,8.2,201
6629,,,,
6630,120 min,movie,6.6,"14,583"
6631,118 min,movie,5.6,"66,078"
6632,102 min,movie,6.8,"25,478"
6633,,,,
6634,93 min,movie,6.5,"14,810"
6635,,,,
6636,,,,
6637,127 min,movie,6.7,"13,404"
6638,,,,
6639,,,,
6640,109 min,movie,5.5,"8,022"
6641,118 min,movie,6.4,"15,947"
6642,121 min,movie,7.8,"122,480"
6643,94 min,movie,7.3,171
6644,,,,
6645,,,,
6646,84 min,movie,3.8,528
6647,99 min,movie,5.6,"5,363"
6648,129 min,movie,7.0,"50,489"
6649,84 min,movie,7.7,290
6650,43 min,movie,6.7,"4,897"
6651,122 min,movie,6.1,"1,365"
6652,95 min,movie,7.3,29
6653,,,,
6654,,,,
6655,,,,
6656,165 min,series,4.8,"3,659"
6657,85 min,movie,7.2,"3,814"
6658,,,,
6659,,,,
6660,,,,
6661,108 min,movie,6.9,"59,914"
6662,N/A,movie,N/A,N/A
6663,,,,
6664,103 min,movie,7.8,"17,150"
6665,92 min,movie,6.1,"13,170"
6666,110 min,movie,7.1,"79,365"
6667,117 min,movie,6.9,"10,713"
6668,104 min,movie,5.9,797
6669,59 min,movie,7.7,"8,571"
6670,106 min,movie,5.8,"30,969"
6671,,,,
6672,,,,
6673,102 min,movie,4.8,"24,410"
6674,,,,
6675,108 min,movie,5.9,689
6676,,,,
6677,100 min,movie,6.1,"15,409"
6678,,,,
6679,75 min,movie,6.9,"1,554"
6680,,,,
6681,,,,
6682,,,,
6683,108 min,movie,6.8,"39,984"
6684,,,,
6685,100 min,movie,6.0,"1,488"
6686,,,,
6687,105 min,movie,5.8,"119,840"
6688,,,,
6689,87 min,movie,7.3,"4,013"
6690,,,,
6691,,,,
6692,113 min,movie,6.3,"103,859"
6693,79 min,movie,7.3,"1,783"
6694,,,,
6695,,,,
6696,60 min,series,7.2,"4,889"
6697,89 min,movie,7.1,"9,320"
6698,92 min,movie,8.2,366
6699,96 min,movie,7.3,"6,912"
6700,99 min,movie,5.7,72
6701,108 min,movie,6.2,"5,911"
6702,107 min,movie,6.6,"39,224"
6703,,,,
6704,84 min,movie,5.8,"2,113"
6705,65 min,movie,6.6,63
6706,96 min,movie,5.3,"12,800"
6707,30 min,series,8.3,"11,409"
6708,101 min,movie,6.4,"72,194"
6709,120 min,movie,9.1,"2,014"
6710,89 min,movie,8.0,"22,065"
6711,136 min,movie,6.1,"1,865"
6712,102 min,movie,7.2,"10,720"
6713,91 min,movie,5.8,190
6714,,,,
6715,99 min,movie,3.7,"3,172"
6716,102 min,movie,6.4,"42,535"
6717,,,,
6718,122 min,movie,6.3,"15,405"
6719,,,,
6720,144 min,movie,7.7,"351,565"
6721,99 min,movie,5.8,"18,508"
6722,94 min,movie,5.1,"3,482"
6723,,,,
6724,,,,
6725,,,,
6726,114 min,movie,6.3,"5,334"
6727,,,,
6728,107 min,movie,6.2,898
6729,98 min,movie,6.1,"21,992"
6730,100 min,movie,6.2,"2,288"
6731,79 min,movie,7.2,"1,420"
6732,,,,
6733,,,,
6734,139 min,movie,7.3,"6,564"
6735,106 min,movie,6.4,"27,366"
6736,91 min,movie,6.3,"127,314"
6737,93 min,movie,4.8,"1,203"
6738,134 min,movie,8.2,"4,568"
6739,112 min,movie,8.4,"419,441"
6740,96 min,movie,4.0,230
6741,122 min,movie,7.0,"4,950"
6742,92 min,movie,7.6,"17,343"
6743,95 min,movie,6.2,"4,716"
6744,93 min,movie,7.0,715
6745,161 min,movie,6.5,796
6746,,,,
6747,,,,
6748,95 min,movie,7.1,"6,410"
6749,,,,
6750,91 min,movie,8.1,396
6751,104 min,movie,5.1,"2,275"
6752,78 min,movie,8.3,89
6753,,,,
6754,107 min,movie,6.4,662
6755,114 min,movie,6.7,"1,200"
6756,,,,
6757,,,,
6758,71 min,movie,8.4,936
6759,,,,
6760,116 min,movie,6.1,"17,627"
6761,96 min,movie,5.7,581
6762,N/A,series,N/A,N/A
6763,,,,
6764,105 min,movie,7.4,"9,147"
6765,,,,
6766,87 min,movie,4.7,"2,267"
6767,86 min,movie,6.1,"6,155"
6768,,,,
6769,52 min,movie,6.8,50
6770,92 min,movie,2.1,171
6771,99 min,movie,5.6,"57,256"
6772,,,,
6773,,,,
6774,91 min,movie,2.7,776
6775,144 min,movie,7.5,"30,454"
6776,60 min,series,7.6,"1,069"
6777,130 min,movie,8.0,110
6778,83 min,movie,4.0,"2,043"
6779,77 min,movie,7.1,"1,130"
6780,,,,
6781,,,,
6782,99 min,movie,5.8,"1,581"
6783,,,,
6784,101 min,movie,6.5,"1,791"
6785,N/A,movie,7.5,21
6786,,,,
6787,,,,
6788,120 min,movie,7.7,"2,763"
6789,92 min,movie,6.6,"4,048"
6790,99 min,movie,7.7,"6,745"
6791,108 min,movie,6.6,"3,056"
6792,,,,
6793,,,,
6794,70 min,movie,5.1,559
6795,,,,
6796,,,,
6797,97 min,movie,7.9,"337,142"
6798,,,,
6799,,,,
6800,,,,
6801,,,,
6802,96 min,movie,6.6,"1,637"
6803,114 min,movie,5.3,"1,947"
6804,,,,
6805,89 min,movie,5.1,"1,907"
6806,,,,
6807,,,,
6808,,,,
6809,140 min,movie,5.1,"1,258"
6810,97 min,movie,7.0,"8,630"
6811,94 min,movie,6.5,"1,590"
6812,81 min,movie,7.5,"7,851"
6813,86 min,movie,6.7,788
6814,N/A,series,7.9,"3,221"
6815,,,,
6816,85 min,movie,6.5,"52,482"
6817,,,,
6818,94 min,movie,4.8,"10,610"
6819,,,,
6820,,,,
6821,,,,
6822,100 min,movie,4.9,"3,858"
6823,30 min,series,7.4,423
6824,116 min,movie,7.3,"27,458"
6825,117 min,movie,7.5,"2,206"
6826,,,,
6827,,,,
6828,,,,
6829,115 min,movie,6.4,"37,190"
6830,58 min,movie,5.3,6
6831,,,,
6832,,,,
6833,89 min,movie,6.4,"126,326"
6834,83 min,movie,7.3,"1,987"
6835,,,,
6836,,,,
6837,108 min,movie,7.4,"40,953"
6838,,,,
6839,,,,
6840,108 min,movie,4.4,"7,467"
6841,,,,
6842,94 min,movie,5.5,"9,414"
6843,72 min,movie,5.7,399
6844,106 min,movie,6.8,"332,907"
6845,,,,
6846,115 min,movie,7.1,"44,890"
6847,95 min,movie,5.9,"5,144"
6848,11 min,series,6.8,"9,159"
6849,110 min,movie,7.4,"35,250"
6850,107 min,movie,7.1,"50,711"
6851,,,,
6852,67 min,movie,6.7,"19,905"
6853,32 min,movie,N/A,N/A
6854,92 min,movie,6.5,"4,992"
6855,85 min,movie,5.8,534
6856,72 min,movie,6.5,"3,729"
6857,97 min,movie,5.8,"4,289"
6858,111 min,movie,6.7,354
6859,98 min,movie,5.9,"90,580"
6860,108 min,movie,6.9,"22,478"
6861,76 min,movie,7.1,"13,778"
6862,,,,
6863,123 min,movie,5.7,"1,110"
6864,88 min,movie,5.9,"4,741"
6865,,,,
6866,,,,
6867,,,,
6868,89 min,movie,5.3,"14,804"
6869,,,,
6870,93 min,movie,5.9,902
6871,,,,
6872,91 min,movie,6.9,"5,192"
6873,,,,
6874,101 min,movie,6.9,"31,787"
6875,,,,
6876,68 min,movie,5.9,161
6877,120 min,movie,5.0,625
6878,,,,
6879,,,,
6880,95 min,movie,6.1,39
6881,,,,
6882,,,,
6883,,,,
6884,,,,
6885,,,,
6886,19 min,movie,N/A,N/A
6887,,,,
6888,90 min,movie,5.3,604
6889,,,,
6890,,,,
6891,,,,
6892,,,,
6893,,,,
6894,,,,
6895,96 min,movie,4.9,195
6896,117 min,movie,7.3,"7,746"
6897,142 min,movie,6.1,563
6898,,,,
6899,88 min,movie,6.1,"1,265"
6900,,,,
6901,104 min,movie,7.0,"3,778"
6902,105 min,movie,7.2,"31,442"
6903,45 min,movie,6.1,89
6904,108 min,movie,7.8,"3,227"
6905,84 min,movie,7.5,"1,088"
6906,,,,
6907,,,,
6908,107 min,movie,5.5,"54,038"
6909,15 min,movie,8.1,40
6910,91 min,movie,5.0,"13,952"
6911,94 min,movie,7.0,"61,649"
6912,104 min,movie,7.7,"24,429"
6913,,,,
6914,95 min,movie,7.7,"9,206"
6915,165 min,movie,7.3,"2,932"
6916,,,,
6917,92 min,movie,7.1,"8,001"
6918,122 min,movie,6.0,"15,160"
6919,94 min,movie,6.5,"3,696"
6920,112 min,movie,6.5,"3,846"
6921,,,,
6922,,,,
6923,121 min,movie,5.2,"21,969"
6924,25 min,movie,7.2,376
6925,,,,
6926,,,,
6927,99 min,movie,7.3,"39,478"
6928,,,,
6929,,,,
6930,121 min,movie,6.6,"3,935"
6931,109 min,movie,6.3,"365,812"
6932,,,,
6933,89 min,movie,1.7,188
6934,,,,
6935,,,,
6936,12 min,movie,N/A,N/A
6937,,,,
6938,N/A,movie,6.4,24
6939,660 min,series,9.0,"1,709"
6940,,,,
6941,74 min,movie,7.7,"2,164"
6942,97 min,movie,7.0,"24,871"
6943,100 min,movie,6.3,225
6944,,,,
6945,,,,
6946,,,,
6947,,,,
6948,,,,
6949,108 min,movie,6.0,"2,211"
6950,133 min,movie,7.2,"1,153"
6951,,,,
6952,,,,
6953,111 min,movie,7.2,"3,611"
6954,193 min,movie,6.6,"1,479"
6955,,,,
6956,,,,
6957,60 min,series,7.2,"13,137"
6958,180 min,series,7.3,"2,461"
6959,115 min,movie,6.5,"16,507"
6960,111 min,movie,7.4,"11,964"
6961,92 min,movie,5.4,"68,409"
6962,85 min,movie,4.3,"5,138"
6963,111 min,movie,7.1,423
6964,,,,
6965,,,,
6966,114 min,movie,5.8,"2,841"
6967,57 min,movie,8.1,90
6968,,,,
6969,,,,
6970,89 min,movie,4.1,"1,152"
6971,103 min,movie,7.8,"304,854"
6972,151 min,movie,6.7,"384,768"
6973,107 min,movie,6.3,"15,256"
6974,106 min,movie,8.5,"951,109"
6975,,,,
6976,105 min,movie,7.3,"7,318"
6977,101 min,movie,5.7,"2,074"
6978,96 min,movie,6.1,"146,755"
6979,100 min,movie,7.0,"1,496"
6980,149 min,movie,6.9,"6,146"
6981,128 min,movie,4.5,844
6982,85 min,movie,5.1,"6,335"
6983,98 min,movie,6.3,"7,745"
6984,,,,
6985,99 min,movie,7.1,"2,311"
6986,,,,
6987,90 min,movie,5.3,"1,254"
6988,95 min,movie,7.0,"36,852"
6989,118 min,movie,7.3,"207,918"
6990,105 min,movie,7.3,127
6991,N/A,movie,7.3,105
6992,153 min,movie,7.5,"11,947"
6993,,,,
6994,98 min,movie,6.7,"106,248"
6995,88 min,movie,6.9,"2,438"
6996,143 min,movie,6.6,"3,355"
6997,96 min,movie,5.2,"5,106"
6998,99 min,movie,4.2,523
6999,,,,
7000,,,,
7001,91 min,movie,6.8,"1,552"
7002,95 min,movie,4.9,656
7003,,,,
7004,86 min,movie,4.7,"8,954"
7005,113 min,movie,6.0,"1,735"
7006,104 min,movie,7.7,"3,914"
7007,100 min,movie,8.5,976
7008,96 min,movie,6.4,"1,474"
7009,86 min,movie,5.8,"32,665"
7010,109 min,movie,6.0,"7,542"
7011,103 min,movie,6.2,568
7012,,,,
7013,,,,
7014,133 min,movie,8.3,"15,076"
7015,,,,
7016,,,,
7017,,,,
7018,,,,
7019,114 min,movie,6.2,"16,493"
7020,87 min,movie,7.1,427
7021,95 min,movie,5.3,"2,486"
7022,88 min,movie,5.7,"3,211"
7023,,,,
7024,86 min,movie,6.4,"13,917"
7025,75 min,movie,6.5,"1,712"
7026,,,,
7027,,,,
7028,,,,
7029,,,,
7030,,,,
7031,,,,
7032,94 min,movie,6.2,"189,523"
7033,,,,
7034,,,,
7035,,,,
7036,,,,
7037,71 min,movie,5.8,"2,267"
7038,,,,
7039,,,,
7040,,,,
7041,,,,
7042,,,,
7043,,,,
7044,,,,
7045,,,,
7046,99 min,movie,5.4,980
7047,185 min,movie,8.4,"15,176"
7048,102 min,movie,5.0,"31,879"
7049,,,,
7050,,,,
7051,,,,
7052,,,,
7053,98 min,movie,5.9,"8,962"
7054,,,,
7055,105 min,movie,6.9,"73,328"
7056,85 min,movie,6.9,"1,039"
7057,,,,
7058,91 min,movie,6.9,"24,232"
7059,83 min,movie,4.3,915
7060,115 min,movie,8.7,"6,913"
7061,123 min,movie,6.6,42
7062,,,,
7063,,,,
7064,114 min,movie,5.3,"28,208"
7065,102 min,movie,6.2,"2,056"
7066,,,,
7067,106 min,movie,4.9,"117,358"
7068,,,,
7069,122 min,movie,6.1,"10,032"
7070,165 min,movie,8.5,"287,595"
7071,94 min,movie,7.2,"13,197"
7072,87 min,movie,6.7,"7,131"
7073,,,,
7074,,,,
7075,72 min,movie,4.7,363
7076,,,,
7077,,,,
7078,,,,
7079,97 min,movie,6.5,903
7080,85 min,movie,6.0,"12,975"
7081,111 min,movie,7.0,879
7082,138 min,movie,7.2,"2,210"
7083,,,,
7084,,,,
7085,,,,
7086,,,,
7087,,,,
7088,,,,
7089,,,,
7090,93 min,movie,6.1,484
7091,135 min,movie,7.0,"6,859"
7092,105 min,movie,6.4,88
7093,,,,
7094,,,,
7095,,,,
7096,,,,
7097,92 min,movie,2.5,924
7098,70 min,movie,6.9,773
7099,,,,
7100,285 min,series,8.6,"4,084"
7101,91 min,movie,6.5,"3,721"
7102,30 min,series,7.0,"1,348"
7103,,,,
7104,,,,
7105,,,,
7106,90 min,movie,3.2,336
7107,,,,
7108,,,,
7109,,,,
7110,,,,
7111,25 min,series,6.7,291
7112,134 min,movie,7.6,"18,542"
7113,,,,
7114,,,,
7115,,,,
7116,,,,
7117,96 min,movie,7.8,"45,003"
7118,,,,
7119,,,,
7120,187 min,movie,4.8,"2,298"
7121,109 min,movie,6.5,"28,627"
7122,80 min,movie,6.1,715
7123,115 min,movie,5.5,848
7124,,,,
7125,92 min,movie,6.8,"73,172"
7126,72 min,movie,4.4,"1,367"
7127,98 min,movie,7.5,"31,585"
7128,N/A,movie,6.8,61
7129,,,,
7130,90 min,movie,6.0,"7,137"
7131,106 min,movie,6.6,"13,377"
7132,82 min,movie,7.1,"3,043"
7133,30 min,movie,7.4,26
7134,81 min,movie,6.4,"2,492"
7135,,,,
7136,,,,
7137,,,,
7138,91 min,movie,5.7,"3,816"
7139,,,,
7140,91 min,movie,6.6,"3,498"
7141,97 min,movie,7.1,"3,982"
7142,98 min,movie,3.3,"24,197"
7143,,,,
7144,90 min,movie,5.4,"2,287"
7145,105 min,movie,6.7,"71,606"
7146,,,,
7147,,,,
7148,,,,
7149,86 min,movie,6.6,"3,222"
7150,180 min,series,6.1,"25,729"
7151,120 min,series,8.2,89
7152,94 min,movie,6.1,"1,314"
7153,94 min,movie,6.8,"1,419"
7154,,,,
7155,141 min,movie,6.6,"73,544"
7156,44 min,movie,7.4,130
7157,,,,
7158,,,,
7159,68 min,movie,6.6,"5,115"
7160,112 min,movie,7.5,"63,050"
7161,45 min,series,8.3,189
7162,,,,
7163,121 min,movie,7.5,"60,785"
7164,116 min,movie,5.3,530
7165,123 min,movie,4.9,"30,539"
7166,57 min,movie,8.8,"8,100"
7167,,,,
7168,96 min,movie,7.0,"6,642"
7169,114 min,movie,6.1,"7,362"
7170,,,,
7171,91 min,movie,4.2,878
7172,102 min,movie,6.7,"34,820"
7173,120 min,movie,7.9,"80,554"
7174,,,,
7175,21 min,movie,8.4,71
7176,,,,
7177,,,,
7178,90 min,movie,3.5,165
7179,,,,
7180,99 min,movie,6.6,"15,774"
7181,,,,
7182,102 min,movie,6.1,"3,120"
7183,88 min,movie,5.4,"2,391"
7184,102 min,movie,5.2,"15,187"
7185,48 min,movie,5.7,472
7186,92 min,movie,6.8,"5,464"
7187,,,,
7188,,,,
7189,,,,
7190,116 min,movie,7.9,"9,253"
7191,65 min,movie,5.5,"1,563"
7192,106 min,movie,4.7,381
7193,98 min,movie,8.1,"377,085"
7194,87 min,movie,6.5,"2,796"
7195,,,,
7196,90 min,movie,7.9,"2,649"
7197,,,,
7198,,,,
7199,,,,
7200,,,,
7201,,,,
7202,,,,
7203,,,,
7204,,,,
7205,99 min,movie,6.6,"1,423"
7206,,,,
7207,90 min,movie,5.9,18
7208,140 min,movie,7.2,"80,582"
7209,101 min,movie,5.9,"19,404"
7210,90 min,movie,8.5,"1,246"
7211,,,,
7212,63 min,movie,6.9,741
7213,136 min,movie,6.5,"698,744"
7214,,,,
7215,115 min,movie,6.1,"3,230"
7216,,,,
7217,109 min,movie,5.9,"8,053"
7218,77 min,movie,4.4,"4,856"
7219,119 min,movie,7.9,"267,487"
7220,128 min,movie,7.0,"2,024"
7221,116 min,movie,6.4,"23,816"
7222,N/A,movie,7.3,51
7223,,,,
7224,120 min,movie,6.4,"5,819"
7225,97 min,movie,5.1,"1,012"
7226,,,,
7227,,,,
7228,,,,
7229,,,,
7230,,,,
7231,107 min,movie,8.1,203
7232,86 min,movie,4.5,169
7233,89 min,movie,8.1,"347,108"
7234,129 min,movie,7.2,"103,643"
7235,,,,
7236,90 min,movie,4.3,924
7237,30 min,series,8.8,"63,667"
7238,,,,
7239,134 min,movie,7.9,"27,868"
7240,100 min,movie,6.5,"102,722"
7241,,,,
7242,104 min,movie,7.5,"3,633"
7243,12 min,movie,N/A,N/A
7244,,,,
7245,85 min,movie,5.1,"2,587"
7246,50 min,movie,6.2,6
7247,97 min,movie,5.7,"1,666"
7248,,,,
7249,103 min,movie,6.2,"49,577"
7250,25 min,series,7.7,283
7251,,,,
7252,,,,
7253,75 min,movie,6.1,"6,519"
7254,37 min,movie,5.2,70
7255,,,,
7256,101 min,movie,6.1,307
7257,121 min,movie,6.5,"10,506"
7258,109 min,movie,6.4,"2,985"
7259,88 min,movie,5.2,"2,099"
7260,,,,
7261,85 min,movie,6.4,"3,402"
7262,208 min,movie,6.8,"8,611"
7263,,,,
7264,138 min,movie,5.3,"7,057"
7265,93 min,movie,6.6,"1,512"
7266,240 min,movie,6.3,628
7267,,,,
7268,,,,
7269,84 min,movie,5.0,717
7270,112 min,movie,7.3,"93,577"
7271,,,,
7272,,,,
7273,,,,
7274,145 min,movie,6.4,"2,573"
7275,,,,
7276,91 min,movie,7.3,235
7277,,,,
7278,,,,
7279,N/A,series,5.6,49
7280,87 min,movie,5.2,829
7281,111 min,movie,7.0,"80,216"
7282,,,,
7283,,,,
7284,,,,
7285,177 min,movie,6.9,"7,205"
7286,123 min,movie,7.7,"4,646"
7287,93 min,movie,8.7,53
7288,,,,
7289,138 min,movie,6.9,"5,650"
7290,82 min,movie,5.9,"2,106"
7291,,,,
7292,,,,
7293,102 min,movie,7.4,"7,889"
7294,,,,
7295,87 min,movie,6.7,204
7296,,,,
7297,,,,
7298,,,,
7299,,,,
7300,60 min,movie,6.7,800
7301,,,,
7302,,,,
7303,,,,
7304,,,,
7305,,,,
7306,116 min,movie,8.4,77
7307,,,,
7308,96 min,movie,7.1,"36,700"
7309,,,,
7310,,,,
7311,99 min,movie,7.7,"5,564"
7312,70 min,movie,5.1,335
7313,93 min,movie,4.6,346
7314,97 min,movie,6.5,"8,837"
7315,,,,
7316,93 min,movie,6.6,211
7317,91 min,movie,4.7,152
7318,132 min,movie,6.0,686
7319,,,,
7320,101 min,movie,6.2,941
7321,86 min,movie,6.5,"9,979"
7322,98 min,movie,6.7,"4,653"
7323,83 min,movie,7.8,"6,259"
7324,88 min,movie,4.5,"25,204"
7325,91 min,movie,4.3,234
7326,,,,
7327,170 min,movie,6.0,581
7328,,,,
7329,,,,
7330,106 min,movie,6.9,"79,075"
7331,96 min,movie,6.6,"175,081"
7332,,,,
7333,40 min,movie,9.0,13
7334,,,,
7335,160 min,movie,7.8,"1,801"
7336,99 min,movie,7.6,"82,707"
7337,91 min,movie,4.8,564
7338,115 min,movie,5.5,"2,318"
7339,116 min,movie,5.6,907
7340,,,,
7341,,,,
7342,,,,
7343,152 min,movie,6.2,"8,193"
7344,175 min,series,6.2,"6,043"
7345,,,,
7346,306 min,series,6.9,"1,564"
7347,104 min,movie,7.1,"47,126"
7348,,,,
7349,,,,
7350,92 min,movie,3.5,"6,410"
7351,108 min,movie,4.4,"7,467"
7352,60 min,movie,5.0,91
7353,95 min,movie,3.1,"2,067"
7354,94 min,movie,4.0,"3,968"
7355,102 min,movie,6.9,"30,562"
7356,120 min,movie,6.2,"157,454"
7357,123 min,movie,6.9,"8,720"
7358,73 min,movie,5.7,"1,297"
7359,,,,
