,Region/Country/Area,Country,Series,Year,Value,Footnotes
5363,702,Singapore,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,41.2,
5364,702,Singapore,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,30.1,
5365,702,Singapore,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2011,28.5,
5366,702,Singapore,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2012,27.5,
5367,702,Singapore,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2013,26.4,
5368,702,Singapore,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2014,20.9,
5369,702,Singapore,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,114.8,
5370,702,Singapore,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,108.5,
5371,702,Singapore,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,111.0,
5372,702,Singapore,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,152.1,
5373,702,Singapore,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,185.8,
5374,702,Singapore,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,198.7,
5375,702,Singapore,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,195.6,
5376,702,Singapore,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,209.0,
5377,702,Singapore,Index of industrial production: Basic metals (Index base: 2005=100),2007,107.3,
5378,702,Singapore,Index of industrial production: Basic metals (Index base: 2005=100),2008,129.6,
5379,702,Singapore,Index of industrial production: Basic metals (Index base: 2005=100),2009,109.3,
5380,702,Singapore,Index of industrial production: Basic metals (Index base: 2005=100),2010,120.7,
5381,702,Singapore,Index of industrial production: Basic metals (Index base: 2005=100),2011,118.1,
5382,702,Singapore,Index of industrial production: Basic metals (Index base: 2005=100),2012,107.0,
5383,702,Singapore,Index of industrial production: Basic metals (Index base: 2005=100),2013,90.3,
5384,702,Singapore,Index of industrial production: Basic metals (Index base: 2005=100),2014,116.1,
5385,702,Singapore,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,120.5,
5386,702,Singapore,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,116.6,
5387,702,Singapore,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,106.8,
5388,702,Singapore,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,134.7,
5389,702,Singapore,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2011,131.8,
5390,702,Singapore,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2012,130.7,
5391,702,Singapore,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2013,134.5,
5392,702,Singapore,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2014,137.2,
5393,702,Singapore,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2007,105.9,Data refers to electricity only.
5394,702,Singapore,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2008,106.5,Data refers to electricity only.
5395,702,Singapore,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2009,107.6,Data refers to electricity only.
5396,702,Singapore,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2010,116.8,Data refers to electricity only.
5397,702,Singapore,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2011,118.4,Data refers to electricity only.
5398,702,Singapore,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2012,120.8,Data refers to electricity only.
5399,702,Singapore,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2013,123.4,Data refers to electricity only.
5400,702,Singapore,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2014,126.6,Data refers to electricity only.
5401,703,Slovakia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2007,135.2,Excluding water and waste management.
5402,703,Slovakia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2008,139.5,Break in the time series.;Excluding water and waste management.
5403,703,Slovakia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2009,117.7,Excluding water and waste management.
5404,703,Slovakia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2010,127.4,Excluding water and waste management.
5405,703,Slovakia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2011,134.2,Excluding water and waste management.
5406,703,Slovakia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2012,144.8,Excluding water and waste management.
5407,703,Slovakia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2013,152.2,Excluding water and waste management.
5408,703,Slovakia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2014,157.9,Excluding water and waste management.
5409,703,Slovakia,Index of industrial production: Mining (Index base: 2005=100),2007,111.7,
5410,703,Slovakia,Index of industrial production: Mining (Index base: 2005=100),2008,99.7,Break in the time series.
5411,703,Slovakia,Index of industrial production: Mining (Index base: 2005=100),2009,100.7,
5412,703,Slovakia,Index of industrial production: Mining (Index base: 2005=100),2010,100.5,
5413,703,Slovakia,Index of industrial production: Mining (Index base: 2005=100),2011,99.2,
5414,703,Slovakia,Index of industrial production: Mining (Index base: 2005=100),2012,96.1,
5415,703,Slovakia,Index of industrial production: Mining (Index base: 2005=100),2013,95.2,
5416,703,Slovakia,Index of industrial production: Mining (Index base: 2005=100),2014,97.9,
5417,703,Slovakia,Index of industrial production: Manufacturing (Index base: 2005=100),2007,146.7,
5418,703,Slovakia,Index of industrial production: Manufacturing (Index base: 2005=100),2008,150.8,Break in the time series.
5419,703,Slovakia,Index of industrial production: Manufacturing (Index base: 2005=100),2009,122.6,
5420,703,Slovakia,Index of industrial production: Manufacturing (Index base: 2005=100),2010,134.6,
5421,703,Slovakia,Index of industrial production: Manufacturing (Index base: 2005=100),2011,144.2,
5422,703,Slovakia,Index of industrial production: Manufacturing (Index base: 2005=100),2012,160.6,
5423,703,Slovakia,Index of industrial production: Manufacturing (Index base: 2005=100),2013,171.0,
5424,703,Slovakia,Index of industrial production: Manufacturing (Index base: 2005=100),2014,179.3,
5425,703,Slovakia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2007,99.3,
5426,703,Slovakia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2008,97.9,Break in the time series.
5427,703,Slovakia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2009,90.7,
5428,703,Slovakia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2010,87.8,
5429,703,Slovakia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2011,92.0,
5430,703,Slovakia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2012,90.8,
5431,703,Slovakia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2013,91.1,
5432,703,Slovakia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2014,89.7,
5433,703,Slovakia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2007,150.3,
5434,703,Slovakia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2008,148.4,Break in the time series.
5435,703,Slovakia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,155.6,
5436,703,Slovakia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,116.3,
5437,703,Slovakia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2011,69.7,
5438,703,Slovakia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2012,81.5,
5439,703,Slovakia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2013,121.7,
5440,703,Slovakia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2014,92.0,
5441,703,Slovakia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,121.2,
5442,703,Slovakia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,120.3,Break in the time series.
5443,703,Slovakia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,114.6,
5444,703,Slovakia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,117.0,
5445,703,Slovakia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,127.5,
5446,703,Slovakia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,119.4,
5447,703,Slovakia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,116.5,
5448,703,Slovakia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,109.2,
5449,703,Slovakia,Index of industrial production: Basic metals (Index base: 2005=100),2007,109.1,
5450,703,Slovakia,Index of industrial production: Basic metals (Index base: 2005=100),2008,90.9,Break in the time series.
5451,703,Slovakia,Index of industrial production: Basic metals (Index base: 2005=100),2009,81.1,
5452,703,Slovakia,Index of industrial production: Basic metals (Index base: 2005=100),2010,96.2,
5453,703,Slovakia,Index of industrial production: Basic metals (Index base: 2005=100),2011,95.4,
5454,703,Slovakia,Index of industrial production: Basic metals (Index base: 2005=100),2012,100.0,
5455,703,Slovakia,Index of industrial production: Basic metals (Index base: 2005=100),2013,103.1,
5456,703,Slovakia,Index of industrial production: Basic metals (Index base: 2005=100),2014,111.9,
5457,703,Slovakia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,204.3,
5458,703,Slovakia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,224.8,Break in the time series.
5459,703,Slovakia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,181.3,
5460,703,Slovakia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,228.2,
5461,703,Slovakia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2011,248.2,
5462,703,Slovakia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2012,296.3,
5463,703,Slovakia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2013,317.2,
5464,703,Slovakia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2014,334.6,
5465,703,Slovakia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2007,92.8,Data refers to electricity and gas only.
5466,703,Slovakia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2008,100.2,Break in the time series.;Data refers to electricity and gas only.
5467,703,Slovakia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2009,99.8,Data refers to electricity and gas only.
5468,703,Slovakia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2010,102.0,Data refers to electricity and gas only.
5469,703,Slovakia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2011,99.1,Data refers to electricity and gas only.
5470,703,Slovakia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2012,90.0,Data refers to electricity and gas only.
5471,703,Slovakia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2013,87.5,Data refers to electricity and gas only.
5472,703,Slovakia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2014,83.7,Data refers to electricity and gas only.
5473,705,Slovenia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2007,113.3,Excluding water and waste management.
5474,705,Slovenia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2008,116.1,Excluding water and waste management.
5475,705,Slovenia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2009,95.9,Excluding water and waste management.
5476,705,Slovenia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2010,102.8,Excluding water and waste management.
5477,705,Slovenia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2011,104.1,Excluding water and waste management.
5478,705,Slovenia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2012,103.0,Excluding water and waste management.
5479,705,Slovenia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2013,102.0,Excluding water and waste management.
5480,705,Slovenia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2014,104.3,Excluding water and waste management.
5481,705,Slovenia,Index of industrial production: Mining (Index base: 2005=100),2007,113.5,
5482,705,Slovenia,Index of industrial production: Mining (Index base: 2005=100),2008,119.7,
5483,705,Slovenia,Index of industrial production: Mining (Index base: 2005=100),2009,116.2,
5484,705,Slovenia,Index of industrial production: Mining (Index base: 2005=100),2010,132.3,
5485,705,Slovenia,Index of industrial production: Mining (Index base: 2005=100),2011,121.9,
5486,705,Slovenia,Index of industrial production: Mining (Index base: 2005=100),2012,112.9,
5487,705,Slovenia,Index of industrial production: Mining (Index base: 2005=100),2013,114.5,
5488,705,Slovenia,Index of industrial production: Mining (Index base: 2005=100),2014,110.1,
5489,705,Slovenia,Index of industrial production: Manufacturing (Index base: 2005=100),2007,115.2,
5490,705,Slovenia,Index of industrial production: Manufacturing (Index base: 2005=100),2008,118.2,
5491,705,Slovenia,Index of industrial production: Manufacturing (Index base: 2005=100),2009,96.2,
5492,705,Slovenia,Index of industrial production: Manufacturing (Index base: 2005=100),2010,103.5,
5493,705,Slovenia,Index of industrial production: Manufacturing (Index base: 2005=100),2011,104.6,
5494,705,Slovenia,Index of industrial production: Manufacturing (Index base: 2005=100),2012,102.1,
5495,705,Slovenia,Index of industrial production: Manufacturing (Index base: 2005=100),2013,100.6,
5496,705,Slovenia,Index of industrial production: Manufacturing (Index base: 2005=100),2014,104.9,
5497,705,Slovenia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2007,98.7,Data refers to food and beverages only.
5498,705,Slovenia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2008,91.1,Data refers to food and beverages only.
5499,705,Slovenia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2009,85.7,Data refers to food and beverages only.
5500,705,Slovenia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2010,85.4,Data refers to food and beverages only.
5501,705,Slovenia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2011,89.5,Data refers to food and beverages only.
5502,705,Slovenia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2012,84.6,Data refers to food and beverages only.
5503,705,Slovenia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2013,83.7,Data refers to food and beverages only.
5504,705,Slovenia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2014,83.4,Data refers to food and beverages only.
5505,705,Slovenia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2007,90.3,
5506,705,Slovenia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2008,81.8,
5507,705,Slovenia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,47.9,
5508,705,Slovenia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,50.1,
5509,705,Slovenia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2011,52.1,
5510,705,Slovenia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2012,47.0,
5511,705,Slovenia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2013,46.5,
5512,705,Slovenia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2014,45.9,
5513,705,Slovenia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,115.5,Excluding pharmaceutical products.
5514,705,Slovenia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,124.0,Excluding pharmaceutical products.
5515,705,Slovenia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,103.9,Excluding pharmaceutical products.
5516,705,Slovenia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,120.5,Excluding pharmaceutical products.
5517,705,Slovenia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,104.0,Excluding pharmaceutical products.
5518,705,Slovenia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,96.2,Excluding pharmaceutical products.
5519,705,Slovenia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,95.0,Excluding pharmaceutical products.
5520,705,Slovenia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,99.1,Excluding pharmaceutical products.
5521,705,Slovenia,Index of industrial production: Basic metals (Index base: 2005=100),2007,127.5,
5522,705,Slovenia,Index of industrial production: Basic metals (Index base: 2005=100),2008,87.5,
5523,705,Slovenia,Index of industrial production: Basic metals (Index base: 2005=100),2009,61.5,
5524,705,Slovenia,Index of industrial production: Basic metals (Index base: 2005=100),2010,70.1,
5525,705,Slovenia,Index of industrial production: Basic metals (Index base: 2005=100),2011,78.4,
5526,705,Slovenia,Index of industrial production: Basic metals (Index base: 2005=100),2012,77.5,
5527,705,Slovenia,Index of industrial production: Basic metals (Index base: 2005=100),2013,79.7,
5528,705,Slovenia,Index of industrial production: Basic metals (Index base: 2005=100),2014,85.3,
5529,705,Slovenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,116.7,
5530,705,Slovenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,128.2,
5531,705,Slovenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,103.6,
5532,705,Slovenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,114.4,
5533,705,Slovenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2011,120.0,
5534,705,Slovenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2012,118.9,
5535,705,Slovenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2013,114.1,
5536,705,Slovenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2014,123.4,
5537,705,Slovenia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2007,88.0,Data refers to electricity and gas only.
5538,705,Slovenia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2008,89.9,Data refers to electricity and gas only.
5539,705,Slovenia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2009,83.9,Data refers to electricity and gas only.
5540,705,Slovenia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2010,85.5,Data refers to electricity and gas only.
5541,705,Slovenia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2011,89.7,Data refers to electricity and gas only.
5542,705,Slovenia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2012,99.2,Data refers to electricity and gas only.
5543,705,Slovenia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2013,103.0,Data refers to electricity and gas only.
5544,705,Slovenia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2014,88.4,Data refers to electricity and gas only.
5545,710,South Africa,Index of industrial production: Mining (Index base: 2005=100),2007,97.8,The indices are based on ISIC Rev. 3.
5546,710,South Africa,Index of industrial production: Mining (Index base: 2005=100),2008,92.2,The indices are based on ISIC Rev. 3.
5547,710,South Africa,Index of industrial production: Mining (Index base: 2005=100),2009,86.1,The indices are based on ISIC Rev. 3.
5548,710,South Africa,Index of industrial production: Mining (Index base: 2005=100),2010,90.3,The indices are based on ISIC Rev. 3.
5549,710,South Africa,Index of industrial production: Mining (Index base: 2005=100),2011,89.5,The indices are based on ISIC Rev. 3.
5550,710,South Africa,Index of industrial production: Mining (Index base: 2005=100),2012,86.7,The indices are based on ISIC Rev. 3.
5551,710,South Africa,Index of industrial production: Mining (Index base: 2005=100),2013,89.9,The indices are based on ISIC Rev. 3.
5552,710,South Africa,Index of industrial production: Mining (Index base: 2005=100),2014,88.5,The indices are based on ISIC Rev. 3.
5553,710,South Africa,Index of industrial production: Manufacturing (Index base: 2005=100),2007,109.1,The indices are based on ISIC Rev. 3.
5554,710,South Africa,Index of industrial production: Manufacturing (Index base: 2005=100),2008,108.7,The indices are based on ISIC Rev. 3.
5555,710,South Africa,Index of industrial production: Manufacturing (Index base: 2005=100),2009,93.7,The indices are based on ISIC Rev. 3.
5556,710,South Africa,Index of industrial production: Manufacturing (Index base: 2005=100),2010,98.0,The indices are based on ISIC Rev. 3.
5557,710,South Africa,Index of industrial production: Manufacturing (Index base: 2005=100),2011,100.8,The indices are based on ISIC Rev. 3.
5558,710,South Africa,Index of industrial production: Manufacturing (Index base: 2005=100),2012,103.1,The indices are based on ISIC Rev. 3.
5559,710,South Africa,Index of industrial production: Manufacturing (Index base: 2005=100),2013,104.6,The indices are based on ISIC Rev. 3.
5560,710,South Africa,Index of industrial production: Manufacturing (Index base: 2005=100),2014,104.3,The indices are based on ISIC Rev. 3.
5561,710,South Africa,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2007,105.2,The indices are based on ISIC Rev. 3.;Data refers to food and beverages only.
5562,710,South Africa,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2008,109.5,The indices are based on ISIC Rev. 3.;Data refers to food and beverages only.
5563,710,South Africa,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2009,111.8,The indices are based on ISIC Rev. 3.;Data refers to food and beverages only.
5564,710,South Africa,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2010,116.4,The indices are based on ISIC Rev. 3.;Data refers to food and beverages only.
5565,710,South Africa,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2011,119.1,The indices are based on ISIC Rev. 3.;Data refers to food and beverages only.
5566,710,South Africa,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2012,121.3,The indices are based on ISIC Rev. 3.;Data refers to food and beverages only.
5567,710,South Africa,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2013,125.7,The indices are based on ISIC Rev. 3.;Data refers to food and beverages only.
5568,710,South Africa,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2014,128.4,The indices are based on ISIC Rev. 3.;Data refers to food and beverages only.
5569,710,South Africa,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2007,105.3,The indices are based on ISIC Rev. 3.
5570,710,South Africa,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2008,104.9,The indices are based on ISIC Rev. 3.
5571,710,South Africa,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,90.3,The indices are based on ISIC Rev. 3.
5572,710,South Africa,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,84.4,The indices are based on ISIC Rev. 3.
5573,710,South Africa,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2011,81.1,The indices are based on ISIC Rev. 3.
5574,710,South Africa,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2012,80.3,The indices are based on ISIC Rev. 3.
5575,710,South Africa,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2013,81.6,The indices are based on ISIC Rev. 3.
5576,710,South Africa,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2014,84.6,The indices are based on ISIC Rev. 3.
5577,710,South Africa,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,110.8,The indices are based on ISIC Rev. 3.
5578,710,South Africa,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,118.3,The indices are based on ISIC Rev. 3.
5579,710,South Africa,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,105.1,The indices are based on ISIC Rev. 3.
5580,710,South Africa,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,112.0,The indices are based on ISIC Rev. 3.
5581,710,South Africa,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,114.2,The indices are based on ISIC Rev. 3.
5582,710,South Africa,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,120.1,The indices are based on ISIC Rev. 3.
5583,710,South Africa,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,121.3,The indices are based on ISIC Rev. 3.
5584,710,South Africa,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,121.9,The indices are based on ISIC Rev. 3.
5585,710,South Africa,Index of industrial production: Basic metals (Index base: 2005=100),2007,108.3,The indices are based on ISIC Rev. 3.
5586,710,South Africa,Index of industrial production: Basic metals (Index base: 2005=100),2008,97.3,The indices are based on ISIC Rev. 3.
5587,710,South Africa,Index of industrial production: Basic metals (Index base: 2005=100),2009,79.3,The indices are based on ISIC Rev. 3.
5588,710,South Africa,Index of industrial production: Basic metals (Index base: 2005=100),2010,86.4,The indices are based on ISIC Rev. 3.
5589,710,South Africa,Index of industrial production: Basic metals (Index base: 2005=100),2011,88.0,The indices are based on ISIC Rev. 3.
5590,710,South Africa,Index of industrial production: Basic metals (Index base: 2005=100),2012,81.2,The indices are based on ISIC Rev. 3.
5591,710,South Africa,Index of industrial production: Basic metals (Index base: 2005=100),2013,86.1,The indices are based on ISIC Rev. 3.
5592,710,South Africa,Index of industrial production: Basic metals (Index base: 2005=100),2014,84.6,The indices are based on ISIC Rev. 3.
5593,710,South Africa,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,112.9,The indices are based on ISIC Rev. 3.
5594,710,South Africa,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,111.7,The indices are based on ISIC Rev. 3.
5595,710,South Africa,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,91.0,The indices are based on ISIC Rev. 3.
5596,710,South Africa,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,97.1,The indices are based on ISIC Rev. 3.
5597,710,South Africa,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2011,102.4,The indices are based on ISIC Rev. 3.
5598,710,South Africa,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2012,106.3,The indices are based on ISIC Rev. 3.
5599,710,South Africa,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2013,106.1,The indices are based on ISIC Rev. 3.
5600,710,South Africa,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2014,105.1,The indices are based on ISIC Rev. 3.
5601,710,South Africa,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2007,107.6,The indices are based on ISIC Rev. 3.;Data refers to electricity only.
5602,710,South Africa,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2008,105.5,The indices are based on ISIC Rev. 3.;Data refers to electricity only.
5603,710,South Africa,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2009,101.9,The indices are based on ISIC Rev. 3.;Data refers to electricity only.
5604,710,South Africa,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2010,106.0,The indices are based on ISIC Rev. 3.;Data refers to electricity only.
