Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2943","Meat","2012","2012","1000 tonnes","83","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2943","Meat","2013","2013","1000 tonnes","59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1961","1961","1000 tonnes","45","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1962","1962","1000 tonnes","49","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1963","1963","1000 tonnes","50","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1964","1964","1000 tonnes","62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1965","1965","1000 tonnes","69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1966","1966","1000 tonnes","82","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1967","1967","1000 tonnes","77","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1968","1968","1000 tonnes","72","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1969","1969","1000 tonnes","70","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1970","1970","1000 tonnes","77","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1971","1971","1000 tonnes","86","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1972","1972","1000 tonnes","99","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1973","1973","1000 tonnes","86","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1974","1974","1000 tonnes","83","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1975","1975","1000 tonnes","69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1976","1976","1000 tonnes","78","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1977","1977","1000 tonnes","87","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1978","1978","1000 tonnes","71","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1979","1979","1000 tonnes","65","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1980","1980","1000 tonnes","31","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1981","1981","1000 tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1982","1982","1000 tonnes","12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1983","1983","1000 tonnes","24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1984","1984","1000 tonnes","48","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1985","1985","1000 tonnes","37","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1986","1986","1000 tonnes","19","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1987","1987","1000 tonnes","30","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1988","1988","1000 tonnes","25","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1989","1989","1000 tonnes","9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1990","1990","1000 tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1991","1991","1000 tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1992","1992","1000 tonnes","25","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1993","1993","1000 tonnes","38","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1994","1994","1000 tonnes","34","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1995","1995","1000 tonnes","41","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1996","1996","1000 tonnes","26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1997","1997","1000 tonnes","26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1998","1998","1000 tonnes","26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","1999","1999","1000 tonnes","27","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2000","2000","1000 tonnes","24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2001","2001","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2002","2002","1000 tonnes","15","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2003","2003","1000 tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2004","2004","1000 tonnes","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2005","2005","1000 tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2006","2006","1000 tonnes","15","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2007","2007","1000 tonnes","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2008","2008","1000 tonnes","16","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2009","2009","1000 tonnes","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2010","2010","1000 tonnes","20","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2011","2011","1000 tonnes","23","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2012","2012","1000 tonnes","27","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2943","Meat","2013","2013","1000 tonnes","34","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1961","1961","1000 tonnes","109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1962","1962","1000 tonnes","111","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1963","1963","1000 tonnes","112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1964","1964","1000 tonnes","117","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1965","1965","1000 tonnes","121","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1966","1966","1000 tonnes","125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1967","1967","1000 tonnes","130","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1968","1968","1000 tonnes","134","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1969","1969","1000 tonnes","144","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1970","1970","1000 tonnes","146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1971","1971","1000 tonnes","151","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1972","1972","1000 tonnes","156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1973","1973","1000 tonnes","160","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1974","1974","1000 tonnes","172","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1975","1975","1000 tonnes","182","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1976","1976","1000 tonnes","195","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1977","1977","1000 tonnes","193","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1978","1978","1000 tonnes","195","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1979","1979","1000 tonnes","198","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1980","1980","1000 tonnes","201","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1981","1981","1000 tonnes","201","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1982","1982","1000 tonnes","213","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1983","1983","1000 tonnes","217","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1984","1984","1000 tonnes","201","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1985","1985","1000 tonnes","218","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1986","1986","1000 tonnes","221","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1987","1987","1000 tonnes","222","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1988","1988","1000 tonnes","230","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1989","1989","1000 tonnes","233","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1990","1990","1000 tonnes","245","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1991","1991","1000 tonnes","252","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1992","1992","1000 tonnes","257","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1993","1993","1000 tonnes","210","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1994","1994","1000 tonnes","214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1995","1995","1000 tonnes","227","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1996","1996","1000 tonnes","231","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1997","1997","1000 tonnes","244","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1998","1998","1000 tonnes","246","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","1999","1999","1000 tonnes","257","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2000","2000","1000 tonnes","262","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2001","2001","1000 tonnes","267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2002","2002","1000 tonnes","267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2003","2003","1000 tonnes","280","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2004","2004","1000 tonnes","292","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2005","2005","1000 tonnes","286","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2006","2006","1000 tonnes","298","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2007","2007","1000 tonnes","306","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2008","2008","1000 tonnes","326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2009","2009","1000 tonnes","346","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2010","2010","1000 tonnes","370","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2011","2011","1000 tonnes","387","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2012","2012","1000 tonnes","406","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2949","Eggs","2013","2013","1000 tonnes","410","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1961","1961","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1962","1962","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1963","1963","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1964","1964","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1965","1965","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1966","1966","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1967","1967","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1968","1968","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1969","1969","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1970","1970","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1971","1971","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1972","1972","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1973","1973","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1974","1974","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1975","1975","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1976","1976","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1977","1977","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1978","1978","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1979","1979","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1980","1980","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1981","1981","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1982","1982","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1983","1983","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1984","1984","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1985","1985","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1986","1986","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1987","1987","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1988","1988","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1989","1989","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1990","1990","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1991","1991","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1992","1992","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1993","1993","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1994","1994","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1995","1995","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1996","1996","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1997","1997","1000 tonnes","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1998","1998","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","1999","1999","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2000","2000","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2001","2001","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2002","2002","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2003","2003","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2004","2004","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2005","2005","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2006","2006","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2007","2007","1000 tonnes","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2008","2008","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2009","2009","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2010","2010","1000 tonnes","7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2011","2011","1000 tonnes","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2012","2012","1000 tonnes","7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2949","Eggs","2013","2013","1000 tonnes","9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2949","Eggs","1961","1961","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2949","Eggs","1962","1962","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
