Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Angola,AGO,..,..,4771654900.80208,5179054574.41704,5653258847.73572,6055226867.49296,6298626982.53682,7389781009.63343,8144591347.27751,8461188997.95781,8500990460.88746,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Benin,BEN,635927713.486653,1096880206.84951,1616134061.72029,1584769734.91602,1616787485.19538,1666883284.95221,1746383141.08805,1840476121.50087,1707286636.49522,1890664598.48725,2028893537.33644,2176979556.40428
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Botswana,BWA,219429905.125192,209457376.12202,300648761.962653,318136790.508714,318693691.350107,291502844.082737,295390176.355935,294349926.459915,295288191.072011,297021940.89871,303426616.729104,312176954.089738
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Burkina Faso,BFA,978396095.101639,1898384213.89261,2604164034.23903,2922104196.23766,2976852583.07901,3213360014.99747,3306702862.2156,3396838584.27879,3301766083.47629,3406842142.40298,3306810811.4431,3586217275.58583
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Burundi,BDI,1059076050.53141,900652855.512823,768543400.279553,780960656.21216,770353871.544969,786795131.129543,853011135.39435,822475951.688851,797801673.138185,757911672.075768,872681839.617509,898860989.813061
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Cabo Verde,CPV,37376511.2350547,101653608.916543,138244074.799484,132974724.593677,139905355.64335,152411387.739429,150398268.34849,150145093.054008,162300426.763657,156620244.238618,123863760.530794,101091222.294326
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Cameroon,CMR,1787490344.56441,2729597406.03445,3478786270.69855,3677822713.35031,3773751696.44166,3911869221.27888,4186641272.50463,4445630289.24822,4680810653.27114,4916592243.23763,5074575492.25421,5208975314.61893
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Central African Republic,CAF,..,..,776760223.740775,799768614.33097,829115722.024255,845382022.6048,468917546.394202,461207361.408808,460442105.380362,481422106.497568,495952751.085886,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Chad,TCD,..,..,4767059488.8935,5536211541.01644,5113156272.34062,5716132358.27552,5596461734.56011,5954635847.9365,6556054128.94957,6162690881.2126,6354217634.59166,6608386284.84154
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Comoros,COM,175999133.178093,214661734.056651,268649532.480668,275901986.227245,281695473.902933,277472947.618928,292177630.549175,288963062.15232,287519230.584241,287806786.137632,292985812.999232,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,"Congo, Dem. Rep.",COD,3772134507.15255,3987126735.06114,4460004914.97735,4621208405.25335,4786276042.28228,4951550803.02286,5161783747.0176,5406441009.49469,5658211438.68386,5842672415.34319,5936764242.08877,6023231047.29681
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,"Congo, Rep.",COG,310734647.988971,280612411.704326,432869218.457208,459950694.257961,498538864.319448,526251321.701322,568286109.746116,614141665.656488,646321726.293632,671793406.372099,691947208.563262,680512049.857561
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Cote d'Ivoire,CIV,..,..,6361702482.58491,6104026369.73149,6540826363.70179,6367019297.00372,6631712282.72308,7704903683.18413,7926677099.78482,8524272651.77814,9476042576.45522,9871972022.06088
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Equatorial Guinea,GNQ,..,..,145983725.251193,172988045.073767,193130358.664297,208852230.480866,225154085.61297,241321004.090575,269677687.484443,284303476.951406,299052080.907017,306868349.235869
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Eswatini,SWZ,382028394.977917,405028797.031821,514184031.874384,450811779.489701,476845468.205481,537833511.890331,568507386.214055,525963458.363652,544228506.609174,504271163.547872,482081415.157727,511195049.583875
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Ethiopia,ETH,5326848377.64395,6650154318.97726,11801168560.0221,12406604219.9984,13525057706.6897,14190774399.3424,15198100508.7656,16025899900.6427,17047998114.1905,17718867018.8263,18904784572.6544,19567847615.2175
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Gabon,GAB,444896307.46776,556506579.01369,592911721.955734,562060237.402504,574712371.181884,601689031.100719,628965852.136,689900291.523346,746802116.835823,833848282.291517,935389938.457012,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,"Gambia, The",GMB,133984557.462757,189315534.782319,247850111.992761,275573504.21248,174755664.325561,197901433.198876,194020142.268616,170014573.520455,188425910.277425,196380757.295758,180473720.189664,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Ghana,GHA,..,..,8569238134.48698,9021400279.52481,9097731591.32226,9307156810.01153,9835623275.72801,9928362248.96808,10152166897.3523,10447301002.2369,11085489773.7372,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Guinea,GIN,529793731.370074,815298003.245908,1001301413.87773,1198325341.39989,1274648530.39029,1336836896.42193,1408764925.10983,1472039550.81014,1561922648.47807,1655174897.51708,1742000750.52909,1830225293.84439
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Guinea-Bissau,GNB,..,298484670.096259,380074681.428402,382820118.842587,419388528.712565,419168816.153168,434797168.623589,406630919.910591,418457223.270021,440757523.455871,439407768.444622,442295543.010515
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Kenya,KEN,6512956661.41442,7573148090.70311,9023699735.94742,9930508928.07561,10165230416.0746,10476916305.7219,11047314334.5115,11529734670.0722,12145742896.046,12714387655.2715,12952740341.0908,13779251810.712
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Lesotho,LSO,130518405.215376,139010600.698513,129062967.593784,122295566.300606,128738451.834028,124418618.000648,154767150.780578,160297951.810364,149482517.730086,182629694.7928,188277378.081234,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Liberia,LBR,..,572752814.60585,863797284.896661,895104600,930681094.435612,947757811.764706,971949827.980922,966257588.871224,966257588.871224,745683323.370429,737144964.705882,735670674.776471
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Madagascar,MDG,1522162527.27739,1816821577.32636,2329472502.4439,2249289695.92574,2264209433.21388,2297124471.99457,2156482747.62105,2226713322.78196,2210617624.53201,2245522410.79726,2222189863.82828,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Malawi,MWI,878352782.006649,1810711886.16668,1929793506.00418,2061093106.56689,2149450890.34446,2146768872.59804,2288091067.18401,2422818681.65094,2373944009.66996,2318630151.36886,2434560662.17147,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Mali,MLI,1526811912.3791,1997009327.83917,3192168573.69295,3525784560.96286,3478559934.04782,3763078021.77884,3682637360.24248,4004869137.67629,4282174268.78343,4607190581.53228,4828335729.54323,5109981399.81589
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Mauritania,MRT,552743375.11329,652567429.112645,836590464.165717,880280107.577548,861250243.585315,925942177.420724,916524922.435354,936356547.081117,991410522.287472,1021153081.82753,1070673448.87274,1132600008.32383
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Mauritius,MUS,314905623.512555,338593717.934351,365679649.01297,364307896.20717,377016938.652818,381188720.5557,383087559.522618,397135264.685491,398147493.886408,412708287.468693,411905752.250317,406458196.099027
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Mozambique,MOZ,1011548327.36418,1348551023.20448,2640316523.51364,2776564992.44702,2891898564.38387,2949240466.14999,3004904419.6027,3117024443.59369,3213865746.97883,3297466382.2899,3439872515.80447,3561374552.64419
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Namibia,NAM,563374932.864353,899828388.788723,922960498.278971,967762962.355898,954888993.607605,973692413.811943,862517319.565099,910108192.646014,859412746.544282,900692500.254238,979580781.514909,978264338.929934
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Niger,NER,..,..,2020044381.34132,2338810403.06737,2269690638.8449,2608108003.16349,2599025143.8882,2815041770.83648,2867911769.53279,3184729077.50199,3364764733.65182,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Nigeria,NGA,23052311174.3114,32209152457.7839,82039185800.8756,86820135996.487,89351679783.4968,95341958123.1953,98141846274.0689,102332628081.545,106137274886.559,110496063384.077,114302886842.14,116729083157.542
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Rwanda,RWA,670228743.863941,959189220.588761,1550228292.00111,1627502504.15473,1698220748.3972,1814095828.24798,1873661552.21337,1998558081.31349,2098011453.33408,2179418112.28972,2322864877.20359,2459123727.72613
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Sao Tome and Principe,STP,..,..,22774746.9849826,22952033.4689797,23625190.0768821,24056036.0392662,24030702.0134786,25081141.6733367,25906004.3715432,26420550.9163594,27117843.6928287,26815476.2414621
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Senegal,SEN,1336954076.33642,1757152448.78903,2451137684.63708,2568080478.60656,2158406875.76304,2377803960.30366,2422696322.00748,2461896817.27418,2723949042.00852,2871082606.00386,3243890762.63577,3493702110.54291
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Seychelles,SYC,28790098.7760443,28787940.4680535,23382204.1866679,21929075.7221697,22698544.2606905,23123064.3985743,28333045.3191825,26326342.5948839,25283118.079597,25520754.1373417,26364172.3234849,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Sierra Leone,SLE,964030012.435867,945647612.718649,1318505451.73743,1364876219.64072,1431634062.63556,1486704985.78669,1554392748.72862,1566885084.08596,1615924057.60184,1670633214.10194,1761160941.66205,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,South Africa,ZAF,6835397952.78918,7329695283.08949,8987985568.75293,8960990930.44856,9139675783.65682,9300844586.42746,9717513060.39176,10378446856.1906,9718888772.50137,8723963634.35784,10269491134.5988,10129277648.8808
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,South Sudan,SSD,..,..,790089056.878765,784795435.810664,669901427.081705,726307108.158825,838884725.727856,880828940.584537,902849684.189505,767422207.452653,..,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Sudan,SDN,7352640613.52148,13190602079.3484,15189775154.5653,15299664223.7641,16376410664.4419,19348940753.1856,20122898308.6983,19295056796.9487,19832259498.7914,20863536891.9987,21374786960.3404,21054165155.9353
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Tanzania,TZA,3875465653.19771,5300526199.09553,7935987592.91994,8190015656.28415,8393526222.02865,8676096745.18411,8915273608.46039,9529520346.89855,10039766358.5803,10517903149.8702,11144747392.862,..
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Togo,TGO,743926218.653392,988640733.936621,970783932.102182,984642614.133101,1033827455.23378,1138123433.0234,1137949923.07157,1301181499.32714,1288188122.12094,1350557183.05631,1368237606.25896,1415361994.47049
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Uganda,UGA,2948502293.28539,3998094125.99188,5147931963.89577,5296035831.47028,5460745908.59092,5493190855.46337,5595474231.61725,5746423244.61003,5881218027.77989,6046440888.84492,6143803730.74342,6378011053.88495
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Zambia,ZMB,1823296595.86,2347458985.63716,2030596693.83586,1909215984.6574,2057722373.93425,2127368618.54037,2045610889.91266,2067290654.77059,1907360697.08782,1978299389.21432,2171937212.06562,1711971816.30568
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,Zimbabwe,ZWE,1892593863.58905,2563772627.08598,1079235929.3351,1157186600,1173449981.81879,1265401891.9322,1232872646.76681,1516429017.44494,1437486011.38118,1381676359.01667,1519843972.73349,1797999873.03629
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 07/10/2019,,,,,,,,,,,,,,,
