,Date,Value
335,2018-05-03,1572.075
336,2018-05-04,1580.95
337,2018-05-07,1600.14
338,2018-05-08,1592.39
339,2018-05-09,1608.0
340,2018-05-10,1609.08
341,2018-05-11,1602.91
342,2018-05-14,1601.54
343,2018-05-15,1576.12
344,2018-05-16,1587.28
345,2018-05-17,1581.76
346,2018-05-18,1574.37
347,2018-05-21,1585.46
348,2018-05-22,1581.4
349,2018-05-23,1601.86
350,2018-05-24,1603.07
351,2018-05-25,1610.15
352,2018-05-29,1612.87
353,2018-05-30,1624.89
354,2018-05-31,1629.62
355,2018-06-01,1641.54
356,2018-06-04,1665.27
357,2018-06-05,1696.35
358,2018-06-06,1695.75
359,2018-06-07,1689.3
360,2018-06-08,1683.99
361,2018-06-11,1689.12
362,2018-06-12,1698.75
363,2018-06-13,1704.86
364,2018-06-14,1723.86
365,2018-06-15,1715.97
366,2018-06-18,1723.79
367,2018-06-19,1734.78
368,2018-06-20,1750.08
369,2018-06-21,1730.22
370,2018-06-22,1715.67
371,2018-06-25,1663.15
372,2018-06-26,1691.09
373,2018-06-27,1660.51
374,2018-06-28,1701.45
375,2018-06-29,1699.8
376,2018-07-02,1713.78
377,2018-07-03,1693.96
378,2018-07-05,1699.73
379,2018-07-06,1710.63
380,2018-07-09,1739.02
381,2018-07-10,1743.07
382,2018-07-11,1755.0
383,2018-07-12,1796.62
384,2018-07-13,1813.03
385,2018-07-16,1822.49
386,2018-07-17,1843.93
387,2018-07-18,1842.92
388,2018-07-19,1812.97
389,2018-07-20,1813.7
390,2018-07-23,1802.0
391,2018-07-24,1829.24
392,2018-07-25,1863.61
393,2018-07-26,1808.0
394,2018-07-27,1817.27
395,2018-07-30,1779.22
396,2018-07-31,1777.44
397,2018-08-01,1797.17
398,2018-08-02,1834.33
399,2018-08-03,1823.29
400,2018-08-06,1847.75
401,2018-08-07,1862.48
402,2018-08-08,1886.52
403,2018-08-09,1898.52
404,2018-08-10,1886.3
405,2018-08-13,1896.2
406,2018-08-14,1919.65
407,2018-08-15,1882.62
408,2018-08-16,1886.52
409,2018-08-17,1882.22
410,2018-08-20,1876.71
411,2018-08-21,1883.42
412,2018-08-22,1904.9
413,2018-08-23,1902.9
414,2018-08-24,1905.39
415,2018-08-27,1927.68
416,2018-08-28,1932.82
417,2018-08-29,1998.1
418,2018-08-30,2002.38
419,2018-08-31,2012.71
420,2018-09-04,2039.51
421,2018-09-05,1994.82
422,2018-09-06,1958.31
423,2018-09-07,1952.07
424,2018-09-10,1939.01
425,2018-09-11,1987.15
426,2018-09-12,1990.0
427,2018-09-13,1989.87
428,2018-09-14,1970.19
429,2018-09-17,1908.03
430,2018-09-18,1941.05
431,2018-09-19,1926.42
432,2018-09-20,1944.3
433,2018-09-21,1915.01
434,2018-09-24,1934.36
435,2018-09-25,1974.55
436,2018-09-26,1974.85
437,2018-09-27,2012.98
438,2018-09-28,2003.0
439,2018-10-01,2004.36
440,2018-10-02,1971.31
441,2018-10-03,1952.76
442,2018-10-04,1909.42
443,2018-10-05,1889.65
444,2018-10-08,1864.42
445,2018-10-09,1870.32
446,2018-10-10,1755.25
447,2018-10-11,1719.36
448,2018-10-12,1788.61
449,2018-10-15,1760.95
450,2018-10-16,1819.96
451,2018-10-17,1831.73
452,2018-10-18,1770.72
453,2018-10-19,1764.03
454,2018-10-22,1789.3
455,2018-10-23,1768.7
456,2018-10-24,1664.2
457,2018-10-25,1782.17
458,2018-10-26,1642.81
459,2018-10-29,1538.88
460,2018-10-30,1530.42
461,2018-10-31,1598.01
462,2018-11-01,1665.53
463,2018-11-02,1665.53
464,2018-11-05,1627.8
465,2018-11-06,1642.81
466,2018-11-07,1755.49
467,2018-11-08,1754.91
468,2018-11-09,1712.43
469,2018-11-12,1636.85
470,2018-11-13,1631.17
471,2018-11-14,1599.01
472,2018-11-15,1619.44
473,2018-11-16,1593.41
474,2018-11-19,1512.29
475,2018-11-20,1495.46
476,2018-11-21,1516.73
477,2018-11-23,1502.06
478,2018-11-26,1581.33
479,2018-11-27,1581.42
480,2018-11-28,1677.75
481,2018-11-29,1673.57
482,2018-11-30,1690.17
483,2018-12-03,1772.36
484,2018-12-04,1668.4
485,2018-12-06,1699.19
486,2018-12-07,1629.13
487,2018-12-10,1641.03
488,2018-12-11,1643.24
489,2018-12-12,1663.54
490,2018-12-13,1658.38
491,2018-12-14,1591.91
492,2018-12-17,1520.91
493,2018-12-18,1551.48
494,2018-12-19,1495.08
495,2018-12-20,1460.83
496,2018-12-21,1377.45
497,2018-12-24,1343.96
498,2018-12-26,1470.9
499,2018-12-27,1461.64
500,2018-12-28,1478.02
501,2018-12-31,1501.97
502,2019-01-02,1539.13
503,2019-01-03,1500.28
504,2019-01-04,1575.39
505,2019-01-07,1629.51
506,2019-01-08,1656.58
507,2019-01-09,1659.42
508,2019-01-10,1656.22
509,2019-01-11,1640.56
510,2019-01-14,1617.21
511,2019-01-15,1674.56
512,2019-01-16,1683.78
513,2019-01-17,1693.22
514,2019-01-18,1696.2
515,2019-01-22,1632.17
516,2019-01-23,1640.02
517,2019-01-24,1654.93
518,2019-01-25,1670.57
519,2019-01-28,1637.89
520,2019-01-29,1593.88
521,2019-01-30,1670.43
522,2019-01-31,1718.73
523,2019-02-01,1626.23
524,2019-02-04,1633.31
525,2019-02-05,1658.81
526,2019-02-06,1640.26
527,2019-02-07,1614.37
528,2019-02-08,1588.22
529,2019-02-11,1591.0
530,2019-02-12,1638.01
531,2019-02-13,1640.0
532,2019-02-14,1622.65
533,2019-02-15,1607.95
534,2019-02-19,1627.58
535,2019-02-20,1622.1
536,2019-02-21,1619.44
537,2019-02-22,1631.56
538,2019-02-25,1633.0
539,2019-02-26,1636.4
540,2019-02-27,1641.09
541,2019-02-28,1639.83
542,2019-03-01,1671.73
543,2019-03-04,1696.17
544,2019-03-05,1692.43
545,2019-03-06,1668.95
546,2019-03-07,1625.95
547,2019-03-08,1620.8
548,2019-03-11,1670.62
549,2019-03-12,1673.1
550,2019-03-13,1690.81
551,2019-03-14,1686.22
552,2019-03-15,1712.36
553,2019-03-18,1742.15
554,2019-03-19,1761.85
555,2019-03-20,1797.27
556,2019-03-21,1819.26
557,2019-03-22,1764.77
558,2019-03-25,1774.26
559,2019-03-26,1783.76
560,2019-03-27,1765.7
561,2019-03-28,1773.42
562,2019-03-29,1780.75
563,2019-04-01,1814.19
564,2019-04-02,1813.98
565,2019-04-03,1820.7
566,2019-04-04,1818.86
567,2019-04-05,1837.28
568,2019-04-08,1849.86
569,2019-04-09,1835.84
570,2019-04-10,1847.33
571,2019-04-11,1844.07
572,2019-04-12,1843.06
573,2019-04-15,1844.87
574,2019-04-16,1863.04
575,2019-04-17,1864.82
576,2019-04-18,1861.69
577,2019-04-22,1887.31
578,2019-04-23,1923.77
579,2019-04-24,1901.75
580,2019-04-25,1902.25
581,2019-04-26,1950.63
582,2019-04-29,1938.43
583,2019-04-30,1926.52
584,2019-05-01,1911.52
585,2019-05-02,1900.82
586,2019-05-03,1962.46
587,2019-05-06,1950.55
588,2019-05-07,1921.0
589,2019-05-08,1917.77
590,2019-05-09,1899.87
591,2019-05-10,1889.98
592,2019-05-13,1822.68
593,2019-05-14,1840.12
594,2019-05-15,1871.15
595,2019-05-16,1907.57
596,2019-05-17,1869.0
597,2019-05-20,1858.97
598,2019-05-21,1857.52
599,2019-05-22,1859.68
600,2019-05-23,1815.48
601,2019-05-24,1823.28
602,2019-05-28,1836.43
603,2019-05-29,1819.19
604,2019-05-30,1816.32
605,2019-05-31,1775.07
606,2019-06-03,1692.69
607,2019-06-04,1729.56
608,2019-06-05,1738.5
609,2019-06-06,1754.36
610,2019-06-07,1804.03
611,2019-06-10,1860.63
612,2019-06-11,1863.7
613,2019-06-12,1855.32
614,2019-06-13,1870.3
615,2019-06-14,1869.67
616,2019-06-17,1886.03
617,2019-06-18,1901.37
618,2019-06-19,1908.79
619,2019-06-20,1918.19
620,2019-06-21,1911.3
621,2019-06-24,1913.9
622,2019-06-25,1878.27
623,2019-06-26,1897.83
624,2019-06-27,1904.28
625,2019-06-28,1893.63
626,2019-07-01,1922.19
627,2019-07-02,1934.31
628,2019-07-03,1939.0
629,2019-07-05,1942.91
630,2019-07-08,1952.32
631,2019-07-09,1988.3
632,2019-07-10,2017.41
633,2019-07-11,2001.07
634,2019-07-12,2011.0
635,2019-07-15,2020.99
636,2019-07-16,2009.9
637,2019-07-17,1992.03
638,2019-07-18,1977.9
639,2019-07-19,1964.52
640,2019-07-22,1985.63
641,2019-07-23,1994.49
642,2019-07-24,2000.81
643,2019-07-25,1973.82
644,2019-07-26,1943.05
645,2019-07-29,1912.45
646,2019-07-30,1898.53
647,2019-07-31,1866.78
648,2019-08-01,1855.32
649,2019-08-02,1823.24
650,2019-08-05,1765.13
651,2019-08-06,1787.83
652,2019-08-07,1793.4
653,2019-08-08,1832.89
654,2019-08-09,1807.58
655,2019-08-12,1784.92
656,2019-08-13,1824.34
657,2019-08-14,1762.96
658,2019-08-15,1776.12
659,2019-08-16,1792.57
660,2019-08-19,1816.12
661,2019-08-20,1801.38
662,2019-08-21,1823.54
663,2019-08-22,1805.6
664,2019-08-23,1749.62
665,2019-08-26,1768.87
666,2019-08-27,1761.83
667,2019-08-28,1764.25
668,2019-08-29,1786.4
669,2019-08-30,1776.29
670,2019-09-03,1789.84
671,2019-09-04,1800.62
672,2019-09-05,1840.72
673,2019-09-06,1833.51
674,2019-09-09,1831.35
675,2019-09-10,1820.55
676,2019-09-11,1822.99
677,2019-09-12,1843.55
678,2019-09-13,1839.34
679,2019-09-16,1807.84
680,2019-09-17,1822.55
681,2019-09-18,1817.46
682,2019-09-19,1821.5
683,2019-09-20,1794.16
684,2019-09-23,1785.3
685,2019-09-24,1741.61
686,2019-09-25,1768.33
687,2019-09-26,1739.84
688,2019-09-27,1725.45
689,2019-09-30,1735.91
690,2019-10-01,1735.65
691,2019-10-02,1713.23
692,2019-10-03,1724.42
693,2019-10-04,1739.65
694,2019-10-07,1732.66
695,2019-10-08,1705.51
696,2019-10-09,1721.99
697,2019-10-10,1720.26
698,2019-10-11,1731.92
699,2019-10-14,1736.43
700,2019-10-15,1767.38
701,2019-10-16,1777.43
702,2019-10-17,1787.48
703,2019-10-18,1757.51
704,2019-10-21,1785.66
705,2019-10-22,1765.73
706,2019-10-23,1762.17
707,2019-10-24,1780.78
708,2019-10-25,1761.33
709,2019-10-28,1777.08
710,2019-10-29,1762.71
711,2019-10-30,1779.99
712,2019-10-31,1776.66
713,2019-11-01,1791.44
714,2019-11-04,1804.66
715,2019-11-05,1801.71
716,2019-11-06,1795.77
717,2019-11-07,1788.2
718,2019-11-08,1785.88
719,2019-11-11,1771.65
720,2019-11-12,1778.0
721,2019-11-13,1753.11
722,2019-11-14,1754.6
723,2019-11-15,1739.49
724,2019-11-18,1752.53
725,2019-11-19,1752.79
