Date,Open,High,Low,Close
2019-09-13,179.387,179.565,178.303,178.363
2019-09-16,178.189,178.729,177.614,177.694
2019-09-17,177.691,178.32,177.68,178.25
2019-09-18,178.245,178.5,177.646,177.93
2019-09-19,177.935,178.578,177.487,177.559
2019-09-20,177.518,177.772,177.074,177.532
2019-09-23,177.545,177.793,176.936,177.424
2019-09-24,177.421,177.557,176.974,177.259
2019-09-25,177.258,177.705,177.085,177.29
2019-09-26,177.28,177.62,177.06,177.111
2019-09-27,177.111,177.858,176.934,177.757
2019-09-30,177.76,177.818,176.8,177.175
2019-10-01,177.17,178.078,176.908,177.622
2019-10-02,177.606,178.066,177.497,177.989
2019-10-03,177.995,178.147,177.27,177.82
2019-10-04,177.794,178.354,177.649,177.946
2019-10-07,178.021,178.35,177.91,178.211
2019-10-08,178.219,179.064,178.166,178.489
2019-10-09,178.465,179.064,178.436,178.951
2019-10-10,178.948,179.678,177.507,177.73
2019-10-11,177.731,177.915,176.292,176.551
2019-10-14,177.324,177.431,176.408,176.58
2019-10-15,176.562,176.853,175.392,175.788
2019-10-16,175.741,176.509,175.278,175.94
2019-10-17,175.938,176.789,175.703,176.152
2019-10-18,176.157,176.605,175.98,176.225
2019-10-21,176.295,176.587,175.657,175.917
2019-10-22,175.946,176.311,175.68,176.265
2019-10-23,176.253,176.405,175.987,176.092
2019-10-24,176.101,176.487,175.898,176.182
2019-10-25,176.161,176.524,175.902,175.979
2019-10-28,175.97,176.28,175.829,176.086
2019-10-29,176.086,176.277,175.716,176.222
2019-10-30,176.223,176.562,175.871,176.509
2019-10-31,176.508,176.576,175.777,176.123
2019-11-01,176.125,176.409,175.71,176.312
2019-11-04,176.332,176.544,176.118,176.121
2019-11-05,176.143,176.414,175.33,175.539
2019-11-06,175.548,175.78,175.432,175.58
2019-11-07,175.569,176.226,175.455,175.674
2019-11-08,175.682,175.778,175.195,175.483
2019-11-11,175.404,175.475,174.81,175.032
2019-11-12,175.032,175.314,174.603,174.728
2019-11-13,174.731,174.904,174.534,174.586
2019-11-14,174.585,174.795,174.307,174.516
2019-11-15,174.506,174.974,174.489,174.937
2019-11-18,174.811,174.954,174.548,174.855
2019-11-19,174.851,175.246,174.717,175.124
2019-11-20,175.128,175.253,174.931,175.081
2019-11-21,175.085,175.211,174.826,175.045
2019-11-22,175.044,175.434,174.913,175.016
