Date, Close/Last, Volume, Open, High, Low
03/09/2017, $138.24, 15523900, $137.72, $138.57, $137.4
03/08/2017, $137.72, 10174840, $137.15, $137.99, $137.0516
03/07/2017, $137.3, 13517880, $137.03, $138.37, $136.99
03/06/2017, $137.42, 12562040, $136.88, $137.83, $136.51
03/03/2017, $137.17, 11154380, $136.63, $137.33, $136.08
03/02/2017, $136.76, 12278560, $137.09, $137.82, $136.31
03/01/2017, $137.42, 16241330, $136.47, $137.48, $136.3
02/28/2017, $135.54, 16096310, $136.79, $136.805, $134.75
02/27/2017, $136.41, 14300970, $135.26, $137.1846, $135.02
02/24/2017, $135.44, 12617180, $134.16, $135.62, $134.16
02/23/2017, $135.36, 18408460, $135.89, $136.12, $134.33
02/22/2017, $136.12, 27331930, $133.6, $136.79, $133.46
02/21/2017, $133.72, 14735860, $133.5, $133.91, $132.9
02/17/2017, $133.53, 12265480, $133.5, $134.0912, $133.17
02/16/2017, $133.84, 12816260, $133.07, $133.87, $133.022
02/15/2017, $133.44, 13215470, $133.45, $133.7, $132.66
02/14/2017, $133.85, 14346090, $134.1, $134.23, $132.55
02/13/2017, $134.05, 13511640, $134.6975, $134.6975, $133.7
02/10/2017, $134.19, 15050270, $134.1, $134.94, $133.68
02/09/2017, $134.14, 16454060, $134.49, $134.5, $133.31
02/08/2017, $134.2, 22370760, $132.6, $134.44, $132.44
02/07/2017, $131.84, 14585030, $132.24, $133, $131.661
02/06/2017, $132.06, 17015610, $130.98, $132.06, $130.3
02/03/2017, $130.98, 24776070, $131.24, $132.85, $130.76
02/02/2017, $130.84, 54281800, $133.22, $135.49, $130.4
02/01/2017, $133.23, 47329480, $132.25, $133.49, $130.68
01/31/2017, $130.32, 19642550, $130.17, $130.66, $129.5157
01/30/2017, $130.98, 18919750, $131.58, $131.58, $129.6
01/27/2017, $132.18, 19505970, $132.68, $132.95, $131.08
01/26/2017, $132.78, 19964800, $131.63, $133.14, $131.4401
01/25/2017, $131.48, 18745640, $130, $131.74, $129.77
01/24/2017, $129.37, 15140910, $129.38, $129.9, $128.38
01/23/2017, $128.93, 16566300, $127.31, $129.25, $126.95
01/20/2017, $127.04, 19068380, $128.1, $128.48, $126.78
01/19/2017, $127.55, 12171270, $128.23, $128.35, $127.45
01/18/2017, $127.92, 13107440, $128.41, $128.43, $126.84
01/17/2017, $127.87, 15279990, $128.04, $128.34, $127.4
01/13/2017, $128.34, 24857410, $127.49, $129.27, $127.37
01/12/2017, $126.62, 18596580, $125.61, $126.73, $124.8
01/11/2017, $126.09, 18334560, $124.35, $126.12, $124.06
01/10/2017, $124.35, 17299590, $124.82, $125.5, $124.28
01/09/2017, $124.9, 22874170, $123.55, $125.43, $123.04
01/06/2017, $123.41, 28525570, $120.98, $123.88, $120.03
01/05/2017, $120.67, 19459380, $118.86, $120.95, $118.3209
01/04/2017, $118.69, 19594560, $117.55, $119.66, $117.29
01/03/2017, $116.86, 20635600, $116.03, $117.84, $115.51
12/30/2016, $115.05, 18668290, $116.595, $116.83, $114.7739
12/29/2016, $116.35, 9925082, $117, $117.531, $116.06
12/28/2016, $116.92, 11985740, $118.19, $118.25, $116.65
12/27/2016, $118.01, 12034590, $116.96, $118.68, $116.864
12/23/2016, $117.27, 10885030, $117, $117.56, $116.3
12/22/2016, $117.4, 16226770, $118.86, $118.99, $116.93
12/21/2016, $119.04, 10747610, $118.92, $119.2, $118.48
12/20/2016, $119.09, 13673570, $119.5, $119.77, $118.8
12/19/2016, $119.24, 15871360, $119.85, $120.36, $118.51
12/16/2016, $119.87, 25316220, $120.9, $121.5, $119.27
12/15/2016, $120.57, 20113550, $120.08, $122.5, $119.63
12/14/2016, $120.21, 25890630, $120, $121.69, $118.85
12/13/2016, $120.31, 29568990, $117.86, $121.52, $117.61
12/12/2016, $117.77, 17782470, $119.22, $119.24, $117.65
12/09/2016, $119.68, 17452710, $119.22, $119.94, $118.95
12/08/2016, $118.91, 22427310, $117.98, $119.5, $117.64
12/07/2016, $117.95, 21891800, $117, $117.95, $116.57
12/06/2016, $117.31, 19089060, $117.69, $117.795, $116.33
12/05/2016, $117.43, 20123920, $115.95, $117.57, $115.07
12/02/2016, $115.4, 25050450, $115.11, $116.48, $114.3
12/01/2016, $115.1, 43231480, $118.38, $118.45, $114
11/30/2016, $118.42, 30135230, $120.32, $121.79, $117.95
11/29/2016, $120.87, 18871130, $120.57, $122.1, $120.4
11/28/2016, $120.41, 18081770, $120.12, $121.69, $119.82
11/25/2016, $120.38, 8658605, $121.01, $121.14, $120.07
11/23/2016, $120.84, 15646580, $121.23, $121.31, $119.94
11/22/2016, $121.47, 26006340, $122.4, $122.98, $120.9
11/21/2016, $121.77, 35359460, $118.2, $121.95, $117.8
11/18/2016, $117.02, 22768330, $118.39, $119.13, $116.84
11/17/2016, $117.79, 18570820, $116.81, $117.79, $116.01
11/16/2016, $116.34, 32358800, $114.48, $117.88, $114.21
11/15/2016, $117.2, 34629110, $116.73, $118.49, $115.83
11/14/2016, $115.08, 51315610, $119.1256, $119.1256, $113.5535
11/11/2016, $119.02, 32814370, $119.53, $120.7, $118.15
11/10/2016, $120.8, 67808300, $123.93, $124.18, $115.27
11/09/2016, $123.18, 31883790, $121.5, $123.81, $120.51
11/08/2016, $124.22, 19391790, $122.03, $124.61, $121.54
11/07/2016, $122.15, 22957100, $122.83, $123.2089, $121.35
11/04/2016, $120.75, 30468330, $119.59, $121.93, $119.25
11/03/2016, $120, 63660540, $122, $123.28, $119.5
11/02/2016, $127.17, 43895660, $130.23, $130.23, $126.28
11/01/2016, $129.5, 21974210, $131.41, $131.94, $128.65
10/31/2016, $130.99, 15649280, $132.01, $132.12, $130.8835
10/28/2016, $131.29, 24500920, $130.5, $132.97, $129.93
10/27/2016, $129.69, 16628680, $131.74, $131.8, $129.27
10/26/2016, $131.04, 13066210, $131.64, $132.26, $130.935
10/25/2016, $132.29, 13307700, $133.5, $133.5, $132.22
10/24/2016, $133.28, 17420290, $132.72, $133.405, $132.15
10/21/2016, $132.07, 18983740, $129.78, $132.13, $129.7
10/20/2016, $130, 13148980, $130.07, $130.66, $129.5
10/19/2016, $130.11, 16723000, $128.74, $130.47, $128.6
10/18/2016, $128.57, 13487280, $128.68, $129.39, $128.01
10/17/2016, $127.54, 11317650, $128.2, $128.47, $127.32
10/14/2016, $127.88, 13335970, $128.49, $128.95, $127.58
10/13/2016, $127.82, 17106910, $128.21, $128.25, $126.75
10/12/2016, $129.05, 11043240, $129.01, $129.66, $128.46
10/11/2016, $128.88, 17508530, $130.23, $130.64, $128.23
10/10/2016, $130.24, 15113560, $129.68, $130.7, $129.2
10/07/2016, $128.99, 12800360, $129.04, $129.25, $128.33
10/06/2016, $128.74, 11673340, $128.43, $129.06, $128.08
10/05/2016, $128.47, 12354920, $128.25, $128.8, $127.83
10/04/2016, $128.19, 14294610, $129.17, $129.2765, $127.5499
10/03/2016, $128.77, 13134510, $128.38, $129.09, $127.8
09/30/2016, $128.27, 18392040, $128.03, $128.59, $127.45
09/29/2016, $128.09, 14489880, $129.18, $129.29, $127.55
09/28/2016, $129.23, 12035720, $129.21, $129.47, $128.4
09/27/2016, $128.69, 15600130, $127.61, $129.01, $127.43
09/26/2016, $127.31, 15041370, $127.37, $128.16, $126.8
09/23/2016, $127.96, 28293920, $127.56, $128.6, $127.3
09/22/2016, $130.08, 15358850, $130.5, $130.73, $129.56
09/21/2016, $129.94, 14045780, $129.13, $130.005, $128.39
09/20/2016, $128.64, 11076150, $128.65, $129.17, $128.0307
09/19/2016, $128.65, 14927990, $129.91, $129.94, $128.26
09/16/2016, $129.07, 24083560, $128.2, $129.18, $128.2
09/15/2016, $128.35, 15084660, $127.98, $129.1, $127.67
09/14/2016, $127.77, 15712050, $126.89, $128.8, $126.89
09/13/2016, $127.21, 17987510, $128.03, $128.35, $126.66
09/12/2016, $128.69, 21159830, $125.96, $128.76, $125.75
09/09/2016, $127.1, 26963940, $129.71, $129.949, $127.1
09/08/2016, $130.27, 15655250, $130.92, $131.08, $129.81
09/07/2016, $131.05, 27942000, $130.04, $131.98, $129.95
09/06/2016, $129.73, 26241480, $126.67, $129.94, $126.47
09/02/2016, $126.51, 12074470, $126.85, $126.86, $126
09/01/2016, $126.17, 13522260, $126.38, $126.63, $125.6
08/31/2016, $126.12, 14183190, $125.6, $126.22, $125.1
08/30/2016, $125.84, 17778300, $126.6, $126.6, $125.15
08/29/2016, $126.54, 15901270, $124.35, $126.73, $124.35
08/26/2016, $124.96, 17467840, $124.05, $125.19, $123.91
08/25/2016, $123.89, 10720680, $123.12, $124.37, $123.1
08/24/2016, $123.48, 12226720, $124.47, $124.69, $123.09
08/23/2016, $124.37, 13302050, $124.51, $125.09, $124.25
08/22/2016, $124.15, 14377070, $123.33, $124.83, $123.11
08/19/2016, $123.56, 11582430, $123.6, $124.157, $123.28
08/18/2016, $123.91, 12378280, $124.01, $124.26, $123.64
08/17/2016, $124.37, 13759700, $123.66, $124.38, $122.85
08/16/2016, $123.3, 14209580, $123.5, $123.92, $122.78
08/15/2016, $123.9, 19280400, $124.91, $124.92, $123.7
08/12/2016, $124.88, 12146150, $124.7, $125, $124.18
08/11/2016, $124.9, 11708610, $125.2, $125.38, $124.75
08/10/2016, $124.88, 10645370, $125.07, $125.48, $124.54
08/09/2016, $125.06, 19587330, $125.34, $126.09, $124.53
08/08/2016, $125.26, 15216950, $125.25, $125.45, $124.55
08/05/2016, $125.15, 20144810, $124.98, $125.835, $124.6184
08/04/2016, $124.36, 21052200, $122.94, $124.79, $122.51
08/03/2016, $122.51, 18479970, $123.09, $123.92, $122.31
08/02/2016, $123.09, 23919790, $124.06, $124.8, $122.07
08/01/2016, $124.31, 24986020, $123.85, $124.58, $122.86
07/29/2016, $123.94, 34943890, $124.65, $125.84, $123.71
07/28/2016, $125, 78673980, $127.52, $128.33, $123.63
07/27/2016, $123.34, 50218420, $122.42, $125, $121.51
07/26/2016, $121.22, 17417060, $122, $122.07, $120.75
07/25/2016, $121.63, 18453230, $121.39, $121.85, $117.78
07/22/2016, $121, 18363590, $119.9, $121.01, $119.31
07/21/2016, $120.61, 17787630, $121.92, $122.1, $120.25
07/20/2016, $121.92, 19991920, $121.25, $122.2, $120.56
07/19/2016, $120.61, 21502910, $118.99, $120.85, $118.66
07/18/2016, $119.37, 20816900, $117.32, $119.61, $116.89
07/15/2016, $116.86, 16601530, $117.74, $118.28, $116.58
07/14/2016, $117.29, 14554060, $117.5, $117.64, $116.7
07/13/2016, $116.78, 16180680, $118.39, $118.4, $116.68
07/12/2016, $117.93, 15084590, $118.63, $118.72, $117.57
07/11/2016, $117.87, 17613670, $117.71, $118.7, $117.5
07/08/2016, $117.24, 18117330, $116.43, $117.5, $115.85
07/07/2016, $115.85, 16612350, $116.63, $116.97, $115.36
07/06/2016, $116.7, 24318520, $113.36, $116.79, $112.97
07/05/2016, $114, 14206220, $113.94, $114.11, $112.97
07/01/2016, $114.19, 14955080, $114.2, $115.13, $113.81
06/30/2016, $114.28, 23159510, $114.67, $115.18, $113.67
06/29/2016, $114.16, 20935530, $113.37, $114.25, $113.04
06/28/2016, $112.7, 26772900, $110.63, $112.75, $110.55
06/27/2016, $108.97, 36172810, $111.57, $111.57, $108.23
06/24/2016, $112.08, 40555840, $111.01, $113.68, $111
06/23/2016, $115.08, 16096460, $114.37, $115.09, $113.54
06/22/2016, $113.91, 14811570, $114.65, $114.74, $113.61
06/21/2016, $114.38, 18997270, $114.12, $115.2142, $113.97
06/20/2016, $113.37, 20746500, $113.77, $114.72, $112.75
06/17/2016, $113.02, 24410770, $114.42, $114.43, $112.56
06/16/2016, $114.39, 19207560, $113.87, $114.5, $112.94
06/15/2016, $114.6, 19789270, $115.3, $115.44, $114.07
06/14/2016, $114.94, 17573960, $114.07, $114.95, $113.58
06/13/2016, $113.95, 31675970, $115, $115.48, $113.31
06/10/2016, $116.62, 18474380, $117.54, $118.11, $116.26
06/09/2016, $118.56, 13842230, $118.13, $118.68, $117.71
06/08/2016, $118.39, 14493990, $117.76, $118.6, $117.27
06/07/2016, $117.76, 17069990, $119.24, $119.3, $117.67
06/06/2016, $118.79, 12721610, $118.62, $119.43, $118.36
06/03/2016, $118.47, 14115480, $118.975, $118.98, $117.86
06/02/2016, $118.93, 13216260, $118.69, $119.44, $118.22
06/01/2016, $118.78, 15003570, $118.5, $119.08, $117.82
05/31/2016, $118.81, 23526050, $119.46, $120.1, $118.121
05/27/2016, $119.38, 13476050, $119.56, $119.85, $119.01
05/26/2016, $119.47, 18437640, $118.24, $119.7601, $117.92
05/25/2016, $117.89, 20026150, $118.13, $118.665, $117.38
05/24/2016, $117.7, 20156400, $116.24, $117.73, $116.12
05/23/2016, $115.97, 20409860, $117.42, $117.6, $115.94
05/20/2016, $117.35, 18893950, $116.96, $117.99, $116.95
05/19/2016, $116.81, 20510770, $117.05, $117.49, $115.88
05/18/2016, $117.65, 21596120, $116.8, $118.27, $116.73
05/17/2016, $117.35, 21296660, $118.82, $119.01, $117.2
05/16/2016, $118.67, 31188070, $119.38, $119.61, $117.35
05/13/2016, $119.81, 18077540, $120.38, $120.64, $119.68
05/12/2016, $120.28, 21649010, $119.98, $120.84, $118.9
05/11/2016, $119.52, 21976560, $120.41, $121.08, $119.42
05/10/2016, $120.5, 23127390, $119.62, $120.5, $119
05/09/2016, $119.24, 21097310, $119.54, $120.28, $118.9
05/06/2016, $119.49, 26362480, $117.16, $119.637, $117.1127
05/05/2016, $117.81, 22032830, $118.04, $118.98, $117.25
05/04/2016, $118.06, 23414270, $116.61, $118.3, $116.57
05/03/2016, $117.43, 24087870, $117.52, $118.16, $117.02
05/02/2016, $118.57, 27789510, $117.83, $118.73, $116.57
04/29/2016, $117.58, 37106010, $116.82, $117.84, $115.84
04/28/2016, $116.73, 86913390, $119.575, $120.79, $116.23
04/27/2016, $108.89, 50504560, $107.94, $108.94, $106.31
04/26/2016, $108.76, 22393840, $110.49, $110.5, $108.15
04/25/2016, $110.1, 20997040, $109.87, $110.67, $109.07
04/22/2016, $110.56, 38397070, $111.21, $111.75, $109.01
04/21/2016, $113.44, 20711310, $112.55, $114.04, $112.31
04/20/2016, $112.42, 21020820, $112.43, $113.27, $111.56
04/19/2016, $112.29, 30177490, $111.1, $112.45, $109.16
04/18/2016, $110.45, 21127750, $109.74, $110.81, $109.2
04/15/2016, $109.64, 20793730, $110.79, $110.97, $109.2
04/14/2016, $110.84, 28439970, $110.62, $112.04, $110.26
04/13/2016, $110.51, 88165850, $112.23, $112.65, $106.52
04/12/2016, $110.61, 26190250, $109.34, $111.1645, $108.99
04/11/2016, $108.99, 39707140, $110.7, $110.91, $108.77
04/08/2016, $110.63, 48467350, $114.25, $114.33, $109.9
04/07/2016, $113.64, 20683460, $113.79, $114.89, $113.0663
04/06/2016, $113.71, 20794390, $112.47, $113.81, $112.42
04/05/2016, $112.22, 22779490, $112.11, $113.32, $111.9
04/04/2016, $112.55, 48418260, $114.07, $114.55, $111.61
04/01/2016, $116.06, 24751160, $113.75, $116.17, $113.35
03/31/2016, $114.1, 21171030, $114.7, $115.01, $113.7682
03/30/2016, $114.7, 33196410, $116.73, $116.99, $114.355
03/29/2016, $116.14, 29789720, $113.83, $116.32, $113.64
03/28/2016, $113.69, 21332720, $113.32, $114.5889, $112.95
03/24/2016, $113.05, 17157540, $112.13, $113.09, $111.68
03/23/2016, $112.54, 18546450, $112.01, $113.19, $112
03/22/2016, $112.25, 18989920, $111.36, $112.88, $111.17
03/21/2016, $111.85, 18430870, $111.66, $112.37, $111.03
03/18/2016, $111.45, 36265530, $111.56, $112.42, $110.27
03/17/2016, $111.02, 24215410, $112.15, $112.69, $110.73
03/16/2016, $112.18, 24696190, $110.49, $112.5, $110.1
03/15/2016, $110.67, 17596280, $109.11, $110.83, $108.84
03/14/2016, $109.89, 17240940, $109.28, $110.33, $108.77
03/11/2016, $109.41, 20667610, $108.48, $109.42, $107.92
03/10/2016, $107.32, 24835810, $107.91, $108.66, $105.7699
03/09/2016, $107.51, 20458320, $106.7, $107.51, $105.49
03/08/2016, $105.93, 25582660, $104.78, $107.37, $104.4
03/07/2016, $105.73, 31487180, $108.07, $108.07, $104.72
03/04/2016, $108.39, 24908230, $110.05, $110.05, $107.93
03/03/2016, $109.58, 21337720, $110.25, $110.3, $108.54
03/02/2016, $109.95, 25656490, $109.68, $110.55, $108.77
03/01/2016, $109.82, 26743550, $107.83, $109.82, $107.6
02/29/2016, $106.92, 32739960, $107.6, $108.9101, $106.75
02/26/2016, $107.92, 26658020, $108.7, $109.45, $107.16
02/25/2016, $108.07, 29862100, $107.11, $108.07, $105.61
02/24/2016, $106.88, 34313290, $104.21, $106.95, $102.74
02/23/2016, $105.46, 25279170, $106.85, $107.47, $105.12
02/22/2016, $107.16, 35675920, $105.49, $108.25, $105.34
02/19/2016, $104.57, 32385500, $102.55, $105.02, $102.06
02/18/2016, $103.47, 29543040, $105.8, $106, $103.03
02/17/2016, $105.2, 44009090, $101.94, $105.72, $100.4
02/16/2016, $101.61, 45604490, $103.8, $103.93, $100.24
02/12/2016, $102.01, 36158700, $103.74, $104.24, $101.09
02/11/2016, $101.91, 43598890, $99.6, $105.11, $98.88
02/10/2016, $101, 45044840, $101.55, $103.25, $100.24
02/09/2016, $99.54, 62616740, $97.14, $102.4, $96.82
02/08/2016, $99.75, 71119290, $100.41, $102.68, $97.46
02/05/2016, $104.07, 76801180, $109.51, $109.58, $103.18
02/04/2016, $110.49, 38784240, $111.8, $111.94, $109.25
02/03/2016, $112.69, 56867520, $115.27, $115.3407, $109.75
02/02/2016, $114.61, 59704890, $114.8, $117.59, $113.2
02/01/2016, $115.09, 46025570, $112.27, $115.72, $112.01
01/29/2016, $112.21, 62660640, $108.99, $112.84, $108.84
01/28/2016, $109.11, 107251300, $107.2, $110.34, $104.81
01/27/2016, $94.45, 53505580, $97.79, $97.85, $94.23
01/26/2016, $97.34, 26749760, $97.76, $97.88, $95.66
01/25/2016, $97.01, 32382100, $98.72, $99.48, $96.93
01/22/2016, $97.94, 30371970, $96.41, $98.07, $95.49
01/21/2016, $94.16, 30479780, $94.91, $95.99, $92.62
01/20/2016, $94.35, 59015930, $92.83, $95, $89.37
01/19/2016, $95.26, 30840640, $96.53, $97.42, $93.92
01/15/2016, $94.97, 46068460, $93.98, $96.38, $93.54
01/14/2016, $98.37, 48617610, $95.85, $98.87, $92.45
01/13/2016, $95.44, 33297700, $100.58, $100.58, $95.21
01/12/2016, $99.37, 28301680, $99, $99.96, $97.55
01/11/2016, $97.51, 29896390, $97.91, $98.6, $95.39
01/08/2016, $97.33, 35351010, $99.88, $100.5, $97.0311
01/07/2016, $97.92, 45038210, $100.5, $101.43, $97.3
01/06/2016, $102.97, 25046390, $101.13, $103.77, $100.9
01/05/2016, $102.73, 23238890, $102.89, $103.7099, $101.665
01/04/2016, $102.22, 37846820, $101.95, $102.24, $99.75
12/31/2015, $104.66, 18382210, $106, $106.17, $104.62
12/30/2015, $106.22, 13103910, $107, $107.25, $106.06
12/29/2015, $107.26, 17149240, $106.42, $107.74, $106.25
12/28/2015, $105.93, 13045160, $105.02, $105.98, $104.53
12/24/2015, $105.02, 6512134, $104.74, $105.32, $104.5
12/23/2015, $104.63, 19571550, $105.89, $106.11, $103.86
12/22/2015, $105.51, 14584780, $105.22, $105.6601, $104.81
12/21/2015, $104.77, 16105710, $104.91, $105.15, $103.6
12/18/2015, $104.04, 35810840, $106.08, $106.59, $103.97
12/17/2015, $106.22, 21580540, $107.49, $107.75, $106.13
12/16/2015, $106.79, 22095830, $105.37, $107.09, $104.19
12/15/2015, $104.55, 21697070, $105.3, $105.8, $104.28
12/14/2015, $104.66, 24693110, $102.285, $104.74, $101.46
12/11/2015, $102.12, 26357790, $104.15, $104.34, $101.91
12/10/2015, $105.42, 17435630, $105.05, $106.4, $104.41
12/09/2015, $104.6, 23468200, $106.18, $106.44, $103.55
12/08/2015, $106.49, 20376290, $104, $106.91, $103.95
12/07/2015, $105.61, 15447530, $106.48, $106.83, $104.66
12/04/2015, $106.18, 21212310, $104.81, $107.73, $104.11
12/03/2015, $104.38, 23193110, $106.27, $106.85, $103.35
12/02/2015, $106.07, 24334420, $107, $107.92, $105.79
12/01/2015, $107.12, 22743200, $104.83, $107.15, $104.5
11/30/2015, $104.24, 20055950, $105.84, $106.0999, $103.75
11/27/2015, $105.45, 5913066, $105.78, $105.96, $104.86
11/25/2015, $105.41, 15140370, $106.33, $106.6, $105.1
11/24/2015, $105.74, 23512790, $106, $106.49, $104.39
11/23/2015, $106.95, 19740130, $107.19, $107.468, $106.08
11/20/2015, $107.32, 22102030, $106.84, $107.87, $106.62
11/19/2015, $106.26, 25492640, $107.36, $107.73, $105.95
11/18/2015, $107.77, 23797450, $105.8, $107.88, $105.39
11/17/2015, $105.13, 26774350, $104.62, $106.2, $104.14
11/16/2015, $104.04, 49256510, $103.32, $104.17, $100.47
11/13/2015, $103.95, 30161510, $107.71, $108.25, $103.83
11/12/2015, $108.02, 20852000, $108.48, $109.39, $108
11/11/2015, $109.01, 25023690, $108.27, $109.87, $107.11
11/10/2015, $107.91, 24999520, $105.96, $108.15, $105.24
11/09/2015, $106.49, 26354740, $107, $108.25, $105.86
11/06/2015, $107.095, 35046680, $108.04, $108.74, $105.91
11/05/2015, $108.76, 63142550, $108.8, $110.65, $107.95
11/04/2015, $103.94, 41832160, $103.19, $104.14, $102.48
11/03/2015, $102.58, 21178920, $103.22, $103.65, $102.4
11/02/2015, $103.31, 23972130, $102.46, $103.47, $101.18
10/30/2015, $101.97, 33436740, $104.51, $104.72, $101.65
10/29/2015, $104.88, 20157920, $103.96, $105.12, $103.52
10/28/2015, $104.2, 24053690, $103.9, $104.48, $102.92
10/27/2015, $103.7, 23741160, $102.94, $104.1, $102.4
10/26/2015, $103.77, 25912180, $102.2, $103.81, $101.55
10/23/2015, $102.19, 42754060, $101.91, $102.85, $100.16
10/22/2015, $99.67, 25971110, $97.79, $99.73, $97.55
10/21/2015, $97.11, 21971730, $97.37, $98.18, $96.47
10/20/2015, $97, 30824330, $98.73, $99.59, $96.56
10/19/2015, $98.47, 23605470, $97.18, $98.57, $96.92
10/16/2015, $97.54, 25370980, $96.18, $97.59, $95.35
10/15/2015, $95.96, 27499010, $94.99, $96.3, $94.9
10/14/2015, $94.07, 19197310, $94.08, $95.2, $93.61
10/13/2015, $94.12, 19406320, $93.66, $95.37, $93.55
10/12/2015, $94.26, 18396970, $93.32, $94.6, $92.67
10/09/2015, $93.24, 19979290, $92.9, $93.74, $92.239
10/08/2015, $92.47, 27237050, $91.89, $93.22, $90.47
10/07/2015, $92.4, 24094490, $93.11, $93.66, $91.37
10/06/2015, $92.8, 22459730, $94.08, $94.17, $92.34
10/05/2015, $94.01, 27258120, $92.94, $94.27, $92.66
10/02/2015, $92.07, 37672130, $88.9, $92.2, $88.37
10/01/2015, $90.95, 29219020, $90.05, $90.95, $88.36
09/30/2015, $89.9, 36113040, $88.44, $90.02, $88.01
09/29/2015, $86.67, 42212360, $89.1, $90.06, $85.72
09/28/2015, $89.21, 41060880, $92.08, $92.29, $88.18
09/25/2015, $92.77, 28910510, $95.79, $95.85, $92.06
09/24/2015, $94.41, 29037890, $93.06, $94.765, $92.24
09/23/2015, $93.97, 21672220, $93.4, $94.32, $92.8
09/22/2015, $92.96, 36834600, $93.77, $94.68, $91.92
09/21/2015, $95.55, 28760280, $94.62, $96.49, $94.52
09/18/2015, $94.4, 62232280, $93.2, $95.19, $93.05
09/17/2015, $94.34, 27716330, $93.37, $95.51, $92.9
09/16/2015, $93.45, 16265640, $92.9, $93.6, $92.63
09/15/2015, $92.9, 18820730, $92.37, $93.25, $91.79
09/14/2015, $92.31, 20108630, $92.31, $92.62, $91.6
09/11/2015, $92.05, 21102320, $91.68, $92.08, $91.13
09/10/2015, $91.98, 26392490, $90.07, $92.06, $89.63
09/09/2015, $90.44, 32482750, $90.78, $91.98, $90.17
09/08/2015, $89.53, 26935820, $89.69, $90.24, $88.83
09/04/2015, $88.26, 27277250, $87.2, $88.39, $86.7
09/03/2015, $88.15, 26954140, $89.76, $89.82, $87.73
09/02/2015, $89.89, 27010970, $88.81, $89.89, $87.63
09/01/2015, $87.23, 35958020, $86.85, $89.39, $86.5
08/31/2015, $89.43, 32771380, $90.6, $91.05, $88.89
08/28/2015, $91.01, 33174580, $89.88, $91.48, $89.792
08/27/2015, $89.73, 42290120, $89.1, $90.06, $87.19
08/26/2015, $87.19, 44994100, $85.95, $87.46, $83.26
08/25/2015, $83, 51860780, $86.95, $87.67, $83
08/24/2015, $82.09, 83487210, $77.03, $87.14, $72
08/21/2015, $86.06, 62473650, $87.52, $89.18, $85.61
08/20/2015, $90.56, 44415420, $93.54, $94.77, $90.46
08/19/2015, $95.31, 23176290, $94.63, $96.1, $94.161
08/18/2015, $95.17, 22222720, $94.08, $95.85, $94.04
08/17/2015, $93.93, 18284030, $94.42, $94.46, $93.39
08/14/2015, $94.42, 15904340, $93.54, $94.72, $93.21
08/13/2015, $93.43, 17398890, $94.05, $94.73, $93.35
08/12/2015, $94.19, 27075100, $92.7, $94.44, $91.19
08/11/2015, $93.62, 22244980, $93.73, $94.76, $92.9006
08/10/2015, $94.15, 21461830, $95.68, $95.9, $93.63
08/07/2015, $94.3, 23141300, $95.38, $95.4, $93.61
08/06/2015, $95.12, 42205860, $97.18, $98.74, $94.42
08/05/2015, $96.44, 29718020, $95.25, $97.09, $95.18
08/04/2015, $94.06, 20050730, $93.79, $94.73, $93.33
08/03/2015, $94.14, 29262980, $93.53, $95.08, $92.8
07/31/2015, $94.01, 46386320, $94.95, $96.33, $93.95
07/30/2015, $95.21, 86021630, $94.91, $95.81, $91.8
07/29/2015, $96.99, 61383310, $96.32, $97.28, $94.74
07/28/2015, $95.29, 34826750, $94.84, $95.56, $93.31
07/27/2015, $94.17, 38428000, $96.58, $96.61, $93.8301
07/24/2015, $96.95, 33351170, $97.35, $97.76, $95.88
07/23/2015, $95.44, 29281230, $96.96, $97.45, $94.81
07/22/2015, $97.04, 28196110, $96.74, $97.58, $95.92
07/21/2015, $98.39, 39163900, $98.95, $99.24, $97.1427
07/20/2015, $97.91, 54786320, $95.85, $98.6, $95.36
07/17/2015, $94.97, 53767930, $92.55, $95.39, $92.54
07/16/2015, $90.85, 21417840, $90.28, $90.86, $89.77
07/15/2015, $89.76, 30818700, $90, $90.99, $89.42
07/14/2015, $89.68, 26568630, $90.46, $90.8, $89.65
07/13/2015, $90.1, 29682360, $88.66, $90.22, $88.42
07/10/2015, $87.95, 23191120, $87.35, $88.22, $86.77
07/09/2015, $85.88, 23237200, $86.73, $87.6, $85.6499
07/08/2015, $85.65, 24351990, $86.29, $86.75, $85.445
07/07/2015, $87.22, 33023960, $87.8, $87.85, $85.231
07/06/2015, $87.55, 24592870, $86.49, $88.1846, $86.39
07/02/2015, $87.285, 16875000, $87.4, $87.44, $86.3401
07/01/2015, $86.91, 25198260, $86.77, $87.95, $86.49
06/30/2015, $85.765, 23195430, $86.6, $86.7, $85.57
06/29/2015, $85.8, 35869530, $86.61, $87.5, $85.73
06/26/2015, $88.01, 38185770, $88.12, $88.34, $86.8283
06/25/2015, $87.98, 27245480, $89.26, $89.4, $87.835
06/24/2015, $88.86, 41337040, $87.66, $89.25, $87.45
06/23/2015, $87.88, 50336830, $84.96, $87.97, $84.76
06/22/2015, $84.74, 29076040, $83.41, $84.97, $83.31
06/19/2015, $82.51, 23337800, $82.83, $82.98, $82.12
06/18/2015, $82.905, 26726860, $81.64, $83.19, $81.57
06/17/2015, $81.79, 18326140, $81.76, $82.22, $81.34
06/16/2015, $81.06, 13673040, $80.82, $81.51, $80.45
