Date,Open,High,Low,Close
2018-04-09,280.792,281.072,279.605,280.531
2018-04-10,280.553,280.897,278.57,278.925
2018-04-11,278.947,280.053,278.776,279.921
2018-04-12,279.923,280.259,278.084,278.262
2018-04-13,278.3,278.514,276.744,277.92
2018-04-16,277.69,278.521,277.121,277.481
2018-04-17,277.48,278.688,277.401,278.389
2018-04-18,278.386,278.984,277.333,278.695
2018-04-19,278.725,279.881,277.885,279.591
2018-04-20,279.597,280.181,278.812,279.952
2018-04-23,279.719,280.016,278.1,278.228
2018-04-24,278.228,278.361,276.669,277.461
2018-04-25,277.441,277.572,276.625,276.764
2018-04-26,276.678,277.547,276.512,277.471
2018-04-27,277.461,279.484,277.33,279.323
2018-04-30,279.371,279.72,278.61,279.177
2018-05-01,279.18,280.324,278.855,279.691
2018-05-02,279.689,280.478,279.124,280.205
2018-05-03,280.265,282.849,279.955,281.848
2018-05-04,281.864,283.502,281.755,282.649
2018-05-07,282.629,283.299,281.998,282.551
2018-05-08,282.551,283.751,282.412,282.898
2018-05-09,282.879,282.985,280.518,281.255
2018-05-10,281.268,282.629,280.317,282.164
2018-05-11,282.14,282.716,281.617,282.048
2018-05-14,281.987,282.018,280.548,280.941
2018-05-15,280.94,280.981,279.852,280.165
2018-05-16,280.12,281.472,280.063,280.261
2018-05-17,280.245,280.297,278.914,279.039
2018-05-18,279.044,279.795,278.491,279.604
2018-05-21,279.253,279.664,278.512,279.244
2018-05-22,279.246,279.819,278.638,279.483
2018-05-23,279.493,284.234,279.472,283.094
2018-05-24,283.065,285.301,282.554,284.528
2018-05-25,284.522,285.686,283.376,284.827
2018-05-28,284.056,285.75,283.942,285.266
2018-05-29,285.279,289.504,285.025,288.129
2018-05-30,288.154,288.826,285.974,286.578
2018-05-31,286.581,287.689,285.662,286.668
2018-06-01,286.671,286.803,283.973,284.114
2018-06-04,284.367,284.367,283.097,283.76
2018-06-05,283.752,283.994,282.603,282.627
2018-06-06,282.64,282.715,281.204,281.515
2018-06-07,281.517,282.886,281.139,282.414
2018-06-08,282.397,284.399,281.986,283.423
2018-06-11,283.671,283.671,281.431,282.102
2018-06-12,282.112,282.215,280.93,281.463
2018-06-13,281.461,281.677,280.846,281.568
2018-06-14,281.569,282.896,281.312,282.674
2018-06-15,282.673,283.364,282.255,282.588
2018-06-18,282.408,283.598,282.408,282.996
2018-06-19,282.978,286.271,282.938,285.239
2018-06-20,285.226,285.799,284.083,284.44
2018-06-21,284.438,285.48,283.479,284.653
2018-06-22,284.658,284.705,282.997,284.037
2018-06-25,284.119,285.952,283.442,284.314
2018-06-26,284.29,285.364,284.036,284.419
2018-06-27,284.419,285.65,284.041,285.454
2018-06-28,285.454,286.42,284.97,285.309
2018-06-29,285.31,285.501,282.398,282.848
2018-07-02,282.925,284.013,282.127,283.29
2018-07-03,283.29,283.858,282.29,283.315
2018-07-04,283.322,283.886,282.936,283.246
2018-07-05,283.232,283.735,282.013,282.716
2018-07-06,282.634,283.028,282.19,282.435
2018-07-09,282.04,282.51,281.154,281.69
2018-07-10,281.686,281.731,280.295,281.106
2018-07-11,281.104,281.952,279.204,279.771
2018-07-12,279.738,279.803,278.095,278.447
2018-07-13,278.423,279.61,278.207,278.564
2018-07-16,278.617,278.621,277.734,278.477
2018-07-17,278.476,278.967,277.758,278.509
2018-07-18,278.519,280.018,278.167,279.114
2018-07-19,279.114,281.239,279.018,280.753
2018-07-20,280.745,281.604,280.346,281.385
2018-07-23,281.715,282.956,281.439,282.42
2018-07-24,282.399,283.058,281.898,282.234
2018-07-25,282.227,283.193,281.695,282.414
2018-07-26,282.424,283.017,282.115,282.687
2018-07-27,282.691,283.675,282.679,283.221
2018-07-30,283.313,283.439,282.458,282.571
2018-07-31,282.584,283.306,280.37,280.823
2018-08-01,280.827,281.799,280.083,281.227
2018-08-02,281.244,283.429,281.183,282.857
2018-08-03,282.852,284.268,282.546,284.135
2018-08-06,284.137,284.754,283.88,284.47
2018-08-07,284.48,285.087,284.151,284.407
2018-08-08,284.407,286.322,284.138,286.065
2018-08-09,286.065,286.923,285.26,286.595
2018-08-10,286.596,289.265,286.499,288.541
2018-08-13,289.45,290.755,287.869,288.672
2018-08-14,288.674,289.168,286.985,288.135
2018-08-15,288.155,290.941,287.73,289.791
2018-08-16,289.803,290.454,288.399,288.893
2018-08-17,288.885,290.418,288.705,289.129
2018-08-20,289.357,289.875,288.963,289.804
2018-08-21,289.811,290.147,286.885,287.827
2018-08-22,287.811,288.126,286.493,286.627
2018-08-23,286.624,286.813,285.81,286.116
2018-08-24,286.06,286.105,285.092,285.611
2018-08-27,285.334,286.199,285.014,285.194
2018-08-28,285.2,285.219,284.426,285.029
2018-08-29,285.034,285.432,281.624,281.658
2018-08-30,281.651,283.974,281.528,283.739
2018-08-31,283.739,285.236,283.339,284.345
2018-09-03,284.86,285.652,284.56,285.415
2018-09-04,285.414,286.04,284.693,284.866
2018-09-05,284.865,285.465,282.586,283.854
2018-09-06,283.857,286.003,283.689,285.688
2018-09-07,285.691,286.556,283.803,285.227
2018-09-10,285.144,285.755,283.309,283.717
2018-09-11,283.7,283.804,281.896,282.485
2018-09-12,282.485,283.559,282.345,282.912
2018-09-13,282.912,283.165,280.081,280.305
2018-09-14,280.339,280.864,279.815,280.841
2018-09-17,280.587,280.887,279.343,279.866
2018-09-18,279.873,280.516,278.447,278.749
2018-09-19,278.75,279.538,277.771,279.1
2018-09-20,279.107,279.469,276.638,276.702
2018-09-21,276.694,278.886,275.895,278.678
2018-09-24,278.757,279.138,277.357,277.822
2018-09-25,277.825,277.981,276.518,276.695
2018-09-26,276.686,277.708,276.453,277.574
2018-09-27,277.553,278.656,276.769,277.297
2018-09-28,277.315,278.176,276.738,277.41
2018-10-01,277.153,277.257,275.946,276.625
2018-10-02,276.629,278.63,276.519,278.228
2018-10-03,278.221,278.636,276.486,276.821
2018-10-04,276.821,278.044,276.62,277.401
2018-10-05,277.426,277.716,276.596,276.859
2018-10-08,276.565,279.54,276.177,278.473
2018-10-09,278.455,279.591,277.97,278.416
2018-10-10,278.419,279.783,277.176,279.35
2018-10-11,279.356,279.808,278.328,279.113
2018-10-12,279.15,280.725,278.157,279.944
2018-10-15,280.678,281.573,280.28,280.843
2018-10-16,280.846,280.923,278.959,279.328
2018-10-17,279.327,280.74,278.976,279.546
2018-10-18,279.538,282.355,279.474,281.872
2018-10-19,281.868,281.968,280.131,280.407
2018-10-22,280.28,281.265,279.424,280.916
2018-10-23,280.9,282.953,280.828,281.648
2018-10-24,281.666,283.866,281.046,283.781
2018-10-25,283.746,284.517,282.881,284.05
2018-10-26,284.047,286.562,283.896,285.139
2018-10-29,285.03,285.35,283.581,284.397
2018-10-30,284.398,284.67,283.269,283.79
2018-10-31,283.786,283.956,282.226,283.538
2018-11-01,283.531,283.941,280.744,281.273
2018-11-02,281.285,281.339,279.883,280.246
2018-11-05,279.803,280.29,279.144,279.231
2018-11-06,279.23,279.928,278.025,278.161
2018-11-07,278.169,278.737,277.281,277.553
2018-11-08,277.551,277.801,276.877,277.266
2018-11-09,277.274,279.201,277.24,279.058
2018-11-12,279.39,281.021,278.804,280.821
2018-11-13,280.821,281.316,277.911,278.413
2018-11-14,278.413,280.833,278.105,279.44
2018-11-15,279.439,282.991,278.948,281.987
2018-11-16,281.975,282.949,281.663,282.712
2018-11-19,282.667,283.204,282.074,282.898
2018-11-20,282.878,283.967,282.615,283.473
2018-11-21,283.468,283.639,282.159,282.612
2018-11-22,282.611,282.985,281.186,281.734
2018-11-23,281.734,283.326,281.606,282.872
2018-11-26,282.748,282.916,280.987,281.272
2018-11-27,281.275,282.315,281.235,281.744
2018-11-28,281.73,281.836,280.63,280.769
2018-11-29,280.766,282.385,280.714,281.676
2018-11-30,281.683,282.276,281.431,282.21
2018-12-03,281.768,282.669,281.188,282.038
2018-12-04,282.049,284.91,281.988,284.351
2018-12-05,284.356,284.588,282.795,283.086
2018-12-06,283.094,284.744,283.093,283.516
2018-12-07,283.514,284.356,283.132,284.025
2018-12-10,284.39,286.291,283.732,284.757
2018-12-11,284.75,285.593,284.109,285.471
2018-12-12,285.467,285.596,283.517,283.851
2018-12-13,283.823,283.957,282.63,282.829
2018-12-14,282.837,284.928,282.711,284.491
2018-12-17,284.628,285.607,283.815,285.292
2018-12-18,285.291,286.173,285.202,285.673
2018-12-19,285.684,286.761,285.233,286.179
2018-12-20,286.184,288.99,285.725,288.278
2018-12-21,288.285,289.555,287.765,289.037
2018-12-24,289.487,290.483,288.82,290.101
2018-12-26,290.996,291.008,288.587,288.874
2018-12-27,288.877,290.46,288.802,289.44
2018-12-28,289.437,290.931,289.373,290.567
2018-12-31,290.337,291.735,289.821,291.112
2019-01-02,291.344,307.569,291.095,303.365
2019-01-03,303.242,303.628,296.788,298.381
2019-01-04,298.397,298.73,294.679,294.974
2019-01-07,295.029,295.854,293.291,293.453
2019-01-08,293.447,294.762,292.569,294.039
2019-01-09,294.078,295.234,292.943,294.311
2019-01-10,294.307,295.732,294.065,294.484
2019-01-11,294.483,295.272,293.098,293.098
2019-01-14,293.057,294.623,292.657,293.88
2019-01-15,293.863,295.988,291.702,292.925
2019-01-16,292.876,294.154,291.304,291.569
2019-01-17,291.564,293.245,289.492,290.21
2019-01-18,290.215,290.614,289.582,290.245
2019-01-21,290.234,290.99,290.071,290.181
2019-01-22,290.184,291.468,289.908,290.286
2019-01-23,290.293,290.332,287.637,288.205
2019-01-24,288.203,289.085,287.82,288.59
2019-01-25,288.571,288.749,286.236,286.609
2019-01-28,286.675,288.13,286.589,287.888
2019-01-29,287.877,288.921,286.875,288.541
2019-01-30,288.54,289.285,287.66,288.78
2019-01-31,288.783,290.251,288.77,289.54
2019-02-01,289.535,290.032,287.697,288.078
2019-02-04,288.155,288.322,286.569,287.621
2019-02-05,287.621,289.168,287.279,288.605
2019-02-06,288.619,289.789,288.443,289.065
2019-02-07,289.074,290.544,288.849,289.358
2019-02-08,289.36,289.879,288.89,289.583
2019-02-11,289.537,289.578,288.458,289.084
2019-02-12,289.072,289.14,288.091,288.366
2019-02-13,288.364,288.405,287.195,287.732
2019-02-14,287.735,289.656,287.123,289.487
2019-02-15,289.487,290.284,288.497,288.6
2019-02-18,288.274,288.33,287.541,287.688
2019-02-19,287.645,288.406,285.6,286.011
2019-02-20,286.01,286.1,284.903,285.524
2019-02-21,285.511,286.361,285.259,286.05
2019-02-22,286.077,286.551,285.503,285.906
2019-02-25,285.571,285.941,283.765,284.015
2019-02-26,284.012,284.7,283.065,283.656
2019-02-27,283.657,284.3,281.785,282.2
2019-02-28,282.2,283.079,280.95,281.557
2019-03-01,281.55,281.646,280.064,280.698
2019-03-04,280.731,281.955,280.279,281.682
2019-03-05,281.691,282.314,280.961,281.881
2019-03-06,281.863,282.53,281.69,282.051
2019-03-07,282.076,284.201,281.873,283.846
2019-03-08,283.833,285.984,283.576,285.644
2019-03-11,286.062,286.87,282.241,282.565
2019-03-12,282.603,285.556,282.216,284.212
2019-03-13,284.212,284.551,281.09,281.577
2019-03-14,281.571,282.186,280.306,281.239
2019-03-15,281.241,281.767,280.806,281.24
2019-03-18,281.183,282.289,280.804,281.897
2019-03-19,281.894,282.144,281.228,281.614
2019-03-20,281.62,284.053,280.982,283.677
2019-03-21,283.711,285.818,283.37,284.477
2019-03-22,284.496,286.493,284.087,285.931
2019-03-25,285.814,286.867,285.12,285.658
2019-03-26,285.667,286.044,283.954,284.581
2019-03-27,284.581,285.461,284.157,285.382
2019-03-28,285.382,286.803,285.264,286.134
2019-03-29,286.131,286.663,284.884,285.925
2019-04-01,285.611,285.952,283.498,284.38
2019-04-02,284.379,285.058,283.405,283.709
2019-04-03,283.687,284.003,282.327,282.942
2019-04-04,282.962,283.966,282.559,283.623
2019-04-05,283.619,284.289,282.853,283.898
2019-04-08,283.805,284.602,283.704,283.861
2019-04-09,283.858,285.226,283.562,284.871
2019-04-10,284.895,285.301,284.18,285.086
2019-04-11,285.093,285.093,283.501,283.702
2019-04-12,283.705,283.748,281.775,282.352
2019-04-15,282.428,282.531,281.753,282.203
2019-04-16,282.143,282.983,282.028,282.822
2019-04-17,282.823,283.135,282.473,282.871
2019-04-18,282.864,284.068,282.79,283.839
2019-04-22,283.971,284.113,283.777,283.994
2019-04-23,283.977,285.137,283.831,284.906
2019-04-24,284.9,285.384,284.261,284.982
2019-04-25,284.985,286.704,284.584,286.356
2019-04-26,286.356,286.748,285.591,285.97
2019-04-29,286.015,286.084,285.138,285.624
2019-04-30,285.633,286.446,284.783,284.805
2019-05-01,284.809,284.972,284.31,284.751
2019-05-02,284.759,285.21,284.11,284.853
2019-05-03,284.855,285.514,283.928,284.276
2019-05-06,285.671,286.585,284.934,286.165
2019-05-07,286.179,287.993,285.488,287.521
2019-05-08,287.524,288.952,287.505,288.745
2019-05-09,288.788,290.383,288.725,289.474
2019-05-10,289.441,289.85,288.551,288.904
2019-05-13,289.268,291.701,289.146,291.213
2019-05-14,291.213,291.386,289.904,290.789
2019-05-15,290.784,292.926,290.621,291.735
2019-05-16,291.736,292.601,291.381,291.704
2019-05-17,291.696,293.284,291.386,292.238
2019-05-20,291.918,292.714,291.239,291.941
2019-05-21,291.976,292.555,289.485,291.076
2019-05-22,291.082,292.494,290.665,292.127
2019-05-23,292.13,294.291,292.113,293.823
2019-05-24,293.81,294.308,292.868,293.918
2019-05-27,293.755,294.123,292.883,293.886
2019-05-28,293.932,294.878,293.546,294.707
2019-05-29,294.701,295.614,294.368,294.609
2019-05-30,294.61,295.065,293.9,294.818
2019-05-31,294.825,297.707,294.738,297.452
2019-06-03,297.677,298.188,297.159,297.59
2019-06-04,297.59,298.177,296.647,296.873
2019-06-05,296.873,297.171,296.038,296.765
2019-06-06,296.773,297.513,295.765,296.24
2019-06-07,296.234,296.649,295.429,296.043
2019-06-10,295.258,296.08,294.971,296.034
2019-06-11,296.029,296.168,294.817,295.219
2019-06-12,295.219,296.135,295.194,295.976
2019-06-13,295.984,296.903,295.834,296.519
2019-06-14,296.506,297.716,296.425,297.547
2019-06-17,297.552,298.189,296.899,297.999
2019-06-18,297.979,299.519,297.931,298.142
2019-06-19,298.129,298.875,297.115,297.869
2019-06-20,297.878,299.027,297.218,298.798
2019-06-21,298.896,299.492,297.68,297.762
2019-06-24,298.035,298.063,297.299,297.899
2019-06-25,297.877,299.493,297.527,299.069
2019-06-26,299.06,299.181,297.121,297.355
2019-06-27,297.376,297.806,296.328,297.495
2019-06-28,297.51,298.15,296.725,297.129
2019-07-01,296.063,297.035,295.294,296.646
2019-07-02,296.64,298.764,296.5,298.623
2019-07-03,298.614,299.893,298.608,299.126
2019-07-04,299.143,299.35,298.947,299.083
2019-07-05,299.07,299.115,297.865,298.207
2019-07-08,298.279,298.813,297.622,297.801
2019-07-09,297.788,298.487,297.319,298.093
2019-07-10,298.062,298.617,297.433,298.48
2019-07-11,298.479,299.614,297.978,298.097
2019-07-12,298.095,299.229,297.806,299.064
2019-07-15,298.955,299.866,298.458,299.716
2019-07-16,299.711,301.069,299.226,300.408
2019-07-17,300.4,300.989,300.092,300.82
2019-07-18,300.858,301.533,300.155,300.914
2019-07-19,300.914,300.943,300.07,300.462
2019-07-22,300.349,300.617,299.586,300.327
2019-07-23,300.337,300.679,299.693,300.148
2019-07-24,300.136,300.971,299.607,299.823
2019-07-25,299.78,300.357,298.547,298.962
2019-07-26,298.959,299.94,298.723,299.766
2019-07-29,299.907,301.806,299.861,301.518
2019-07-30,301.501,303.48,301.258,302.993
2019-07-31,302.981,303.222,301.726,302.829
2019-08-01,302.826,307.433,301.919,307.241
2019-08-02,307.214,309.33,306.606,308.715
2019-08-05,308.764,311.238,308.491,310.963
2019-08-06,310.946,311.332,306.928,308.419
2019-08-07,308.412,310.992,308.342,309.392
2019-08-08,309.406,310.972,308.891,310.408
2019-08-09,310.417,313.192,309.936,312.802
2019-08-12,312.613,313.733,312.288,312.985
2019-08-13,312.988,313.663,308.205,309.164
2019-08-14,309.164,312.186,309.164,312.045
2019-08-15,312.045,312.097,309.047,310.943
2019-08-16,310.926,311.118,308.966,309.537
2019-08-19,309.445,309.748,308.679,309.08
2019-08-20,309.082,310.845,308.799,309.377
2019-08-21,309.388,309.805,308.532,309.039
2019-08-22,309.046,310.083,307.354,307.982
2019-08-23,307.895,310.869,307.484,310.253
2019-08-26,311.886,312.882,308.203,309.043
2019-08-27,309.016,310.632,308.419,309.313
2019-08-28,309.303,311.287,309.04,309.659
2019-08-29,309.657,310.439,308.297,308.755
2019-08-30,308.754,310.345,308.631,310.122
2019-09-02,311.176,312.152,310.048,311.684
2019-09-03,311.691,314.083,311.468,312.107
2019-09-04,312.108,312.318,307.999,308.233
2019-09-05,308.218,308.768,304.854,305.6
2019-09-06,305.555,306.553,305.122,306.222
2019-09-09,306.639,307.037,304.479,304.592
2019-09-10,304.589,305.085,303.585,303.653
2019-09-11,303.649,303.962,302.699,303.407
2019-09-12,303.338,304.911,301.808,302.256
2019-09-13,302.256,302.278,300.098,300.158
2019-09-16,301.226,302.115,300.603,301.334
2019-09-17,301.317,301.725,299.746,300.113
2019-09-18,300.102,300.812,299.324,299.858
2019-09-19,299.857,301.616,299.792,300.103
2019-09-20,300.069,302.243,299.769,302.219
2019-09-23,301.774,303.586,301.487,302.833
2019-09-24,302.823,303.455,301.449,303.101
2019-09-25,303.101,303.936,302.548,303.516
2019-09-26,303.501,304.638,303.279,303.694
2019-09-27,303.691,304.493,302.808,303.652
2019-09-30,303.6,304.214,303.062,303.641
2019-10-01,303.632,305.27,302.642,304.332
2019-10-02,304.336,306.011,304.016,305.888
2019-10-03,305.912,306.465,305.159,306.17
2019-10-04,306.156,306.867,305.852,306.181
2019-10-07,306.881,306.881,304.915,305.724
2019-10-08,305.711,307.799,305.024,307.136
2019-10-09,307.101,307.5,305.581,306.144
2019-10-10,306.151,307.202,301.348,301.868
2019-10-11,301.873,302.103,296.589,297.619
2019-10-14,299.591,299.629,297.891,298.02
2019-10-15,298.04,298.775,294.611,295.198
2019-10-16,295.121,296.866,293.741,294.552
2019-10-17,294.555,295.371,291.701,293.67
2019-10-18,293.664,294.522,293.036,293.392
2019-10-21,293.623,294.481,291.938,292.794
2019-10-22,292.788,294.444,292.223,294.308
2019-10-23,294.312,295.162,293.162,293.343
2019-10-24,293.328,295.153,292.745,294.289
2019-10-25,294.285,295.043,293.961,294.598
2019-10-28,294.423,294.552,293.155,293.37
2019-10-29,293.37,294.211,292.865,293.47
2019-10-30,293.462,293.641,292.618,292.945
2019-10-31,292.936,294.905,292.717,294.647
2019-11-01,294.656,294.784,293.792,294.079
2019-11-04,293.994,294.109,293.392,293.825
2019-11-05,293.838,293.863,292.403,292.608
2019-11-06,292.58,293.788,292.54,293.426
2019-11-07,293.437,294.517,292.56,293.124
2019-11-08,293.121,294.188,292.86,293.904
2019-11-11,293.751,294.494,292.974,293.339
2019-11-12,293.333,293.784,292.617,293.696
2019-11-13,293.709,294.703,293.25,294.153
2019-11-14,294.158,295.148,294.015,294.733
2019-11-15,294.736,294.76,293.223,293.335
2019-11-18,293.271,293.514,291.71,293.057
2019-11-19,293.057,293.917,292.713,293.654
2019-11-20,293.647,294.58,293.324,293.914
2019-11-21,293.924,294.348,292.787,293.768
2019-11-22,293.766,294.933,293.312,294.816
