"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
2/9/2015;450.96;451.10;451.64;447.24
2/10/2015;453.80;451.50;456.03;449.54
2/11/2015;458.27;455.65;459.06;454.83
2/12/2015;460.43;457.71;463.79;457.71
2/13/2015;464.90;462.43;466.06;461.86
2/16/2015;462.82;465.14;465.37;462.00
2/17/2015;463.42;460.18;464.41;457.87
2/18/2015;467.32;465.88;467.32;465.28
2/19/2015;469.79;466.93;470.45;465.46
2/20/2015;469.85;468.98;469.85;466.15
2/23/2015;475.22;474.12;475.22;472.50
2/24/2015;479.94;476.05;480.60;475.75
2/25/2015;478.53;479.80;481.09;477.06
2/26/2015;482.47;478.79;482.61;477.90
2/27/2015;483.93;482.38;483.93;479.93
3/2/2015;485.84;484.36;487.01;483.37
3/3/2015;480.06;486.31;486.79;479.55
3/4/2015;483.57;481.22;483.57;478.80
3/5/2015;488.96;484.96;489.36;484.83
3/6/2015;489.84;488.55;492.36;488.07
3/9/2015;488.21;487.40;488.21;484.76
3/10/2015;483.10;486.88;488.51;482.13
3/11/2015;491.93;484.18;492.60;484.05
3/12/2015;491.64;492.59;494.57;490.91
3/13/2015;492.48;493.21;493.62;489.32
3/16/2015;498.03;493.95;498.66;493.95
3/17/2015;494.40;498.48;499.30;492.70
3/18/2015;496.63;495.44;496.65;492.31
3/19/2015;496.01;497.08;499.94;494.70
3/20/2015;499.12;497.17;500.66;495.45
3/23/2015;497.55;499.56;499.65;495.32
3/24/2015;498.66;495.75;500.44;494.99
3/25/2015;491.64;497.35;499.68;490.92
3/26/2015;486.37;486.28;487.48;480.96
3/27/2015;485.73;488.40;488.60;483.44
3/30/2015;494.69;489.53;495.03;488.59
3/31/2015;489.41;495.12;496.27;487.57
4/1/2015;490.04;486.84;494.80;485.83
4/2/2015;492.38;491.01;493.14;489.91
4/7/2015;503.03;496.05;504.18;495.86
4/8/2015;497.16;500.61;500.87;496.59
4/9/2015;501.97;499.76;501.97;498.54
4/10/2015;507.17;504.37;507.19;503.26
4/13/2015;508.66;507.50;509.64;505.62
4/14/2015;505.86;507.63;510.37;503.84
4/15/2015;507.43;506.48;510.35;505.28
4/16/2015;504.38;508.22;509.51;503.85
4/17/2015;495.03;502.98;503.88;493.28
4/20/2015;500.73;497.28;501.41;496.97
4/21/2015;503.81;503.41;506.85;501.13
4/22/2015;505.72;507.55;508.73;502.35
4/23/2015;503.00;504.99;506.82;499.27
4/24/2015;504.01;504.07;506.21;502.62
4/27/2015;509.24;504.45;510.55;499.16
4/28/2015;501.66;507.79;507.97;498.33
4/29/2015;489.26;502.25;503.67;488.50
4/30/2015;487.85;490.03;491.32;484.80
5/4/2015;491.17;488.24;493.36;484.55
5/5/2015;482.61;490.49;495.16;482.32
5/6/2015;478.15;482.29;483.87;476.96
5/7/2015;478.78;474.84;479.89;469.82
5/8/2015;490.79;482.38;491.10;481.56
5/11/2015;492.75;491.40;493.47;489.41
5/12/2015;488.97;490.74;490.80;486.02
5/13/2015;486.69;490.08;492.58;484.85
5/14/2015;490.69;484.31;491.94;481.06
5/15/2015;490.96;492.38;495.44;489.08
5/18/2015;490.15;491.13;492.83;484.24
5/19/2015;499.18;493.13;499.70;492.94
5/20/2015;501.90;499.84;503.02;498.47
5/21/2015;502.05;500.75;502.48;499.51
5/22/2015;501.89;502.10;503.21;500.03
5/25/2015;501.14;502.69;503.05;498.95
5/26/2015;496.35;500.09;502.69;495.00
5/27/2015;503.52;496.93;504.77;496.68
5/28/2015;502.24;503.06;504.80;499.86
5/29/2015;493.56;502.50;503.01;493.49
6/1/2015;492.25;496.88;498.83;491.36
6/2/2015;486.50;493.85;493.85;485.59
6/3/2015;487.74;487.27;492.77;485.44
6/4/2015;485.29;485.83;489.40;478.40
6/5/2015;479.38;481.74;483.03;477.14
6/8/2015;475.13;479.42;479.43;474.82
6/9/2015;474.70;473.56;475.10;468.59
6/10/2015;481.45;473.90;483.12;471.87
6/11/2015;484.88;480.47;489.32;479.60
6/12/2015;477.76;483.18;483.74;474.01
6/15/2015;472.89;472.94;475.29;470.91
6/16/2015;475.17;469.40;476.73;466.70
6/17/2015;471.56;476.65;477.40;470.12
6/18/2015;472.97;469.59;472.99;464.60
6/19/2015;475.43;472.79;479.76;472.44
6/22/2015;489.72;485.17;490.15;484.35
6/23/2015;494.45;494.28;497.17;492.52
6/24/2015;492.62;494.76;495.94;490.77
6/25/2015;492.39;488.91;497.29;488.77
6/26/2015;494.47;490.13;496.78;488.27
6/29/2015;477.15;474.50;483.51;473.53
6/30/2015;472.58;475.55;480.11;471.32
7/1/2015;482.83;477.84;486.33;474.21
7/2/2015;476.96;482.49;483.38;476.75
7/3/2015;474.14;476.96;478.06;471.82
7/6/2015;467.25;465.18;471.72;463.90
7/7/2015;456.64;468.37;468.37;456.32
7/8/2015;459.04;457.78;461.88;454.86
7/9/2015;469.97;460.71;471.24;459.58
7/10/2015;481.39;480.73;482.75;477.41
7/13/2015;489.90;487.03;490.31;485.58
7/14/2015;493.84;489.98;493.84;489.30
7/15/2015;497.13;494.40;497.49;493.18
7/16/2015;501.01;499.65;503.61;498.96
7/17/2015;500.43;501.54;502.35;499.76
7/20/2015;502.08;502.57;506.05;500.52
7/21/2015;498.76;504.15;504.23;497.97
7/22/2015;496.12;494.72;498.05;494.50
7/23/2015;496.35;501.04;501.04;493.97
7/24/2015;490.04;494.67;498.59;489.26
7/27/2015;481.52;488.22;489.09;480.81
7/28/2015;485.77;484.73;487.51;482.31
7/29/2015;489.29;488.05;490.46;484.92
7/30/2015;495.17;493.48;495.56;491.35
7/31/2015;495.23;496.31;496.64;491.84
8/3/2015;500.43;495.40;501.52;495.40
8/4/2015;500.02;500.14;500.84;496.98
8/5/2015;503.48;501.73;504.00;499.78
8/6/2015;501.23;501.72;503.22;500.49
8/7/2015;496.61;499.29;500.09;496.39
8/10/2015;500.04;499.24;500.12;492.18
8/11/2015;494.36;499.32;499.55;493.85
8/12/2015;477.42;488.41;488.41;475.31
8/13/2015;476.99;483.56;484.14;475.77
8/14/2015;473.89;477.05;479.63;471.85
8/17/2015;474.30;477.42;479.21;469.40
8/18/2015;479.01;474.05;480.85;473.15
8/19/2015;469.24;476.20;476.87;468.68
8/20/2015;459.17;468.00;468.80;458.17
8/21/2015;442.87;451.18;456.84;442.87
8/24/2015;419.68;427.22;431.75;401.87
8/25/2015;436.68;425.66;440.73;423.16
8/26/2015;428.73;430.46;438.85;422.76
8/27/2015;443.36;440.21;445.85;437.20
8/28/2015;445.96;445.29;446.06;440.40
8/31/2015;445.03;442.39;446.03;440.39
9/1/2015;433.53;439.95;441.55;430.03
9/2/2015;433.56;434.63;438.26;429.68
9/3/2015;444.55;438.52;447.98;437.35
9/4/2015;432.94;440.80;440.86;430.46
9/7/2015;435.50;437.17;439.34;434.32
9/8/2015;439.48;438.08;445.35;437.60
9/9/2015;444.26;449.49;451.41;443.90
9/10/2015;436.21;439.80;443.19;433.75
9/11/2015;430.23;437.84;437.84;429.68
9/14/2015;427.88;430.79;435.55;426.68
9/15/2015;432.15;428.74;434.25;425.27
9/16/2015;438.50;435.83;439.11;435.22
9/17/2015;437.63;440.66;441.57;436.66
9/18/2015;427.32;434.98;434.98;422.89
9/21/2015;432.80;426.68;435.13;426.68
9/22/2015;419.98;432.73;432.87;419.30
9/23/2015;419.12;419.51;425.39;417.48
9/24/2015;409.86;418.75;420.78;406.64
9/25/2015;422.80;416.82;425.04;415.99
9/28/2015;412.32;421.22;422.99;411.28
9/29/2015;412.11;406.48;414.96;405.01
9/30/2015;421.14;419.64;422.96;418.25
10/1/2015;418.83;426.77;428.11;416.83
10/2/2015;422.58;423.18;428.97;415.52
10/5/2015;436.90;430.49;438.03;428.98
10/6/2015;440.72;437.57;443.26;434.43
10/7/2015;440.59;443.31;446.47;439.35
10/8/2015;442.08;440.39;442.18;438.77
10/9/2015;441.65;446.54;446.82;440.31
10/12/2015;440.05;442.57;443.36;438.61
10/13/2015;438.25;438.99;439.19;433.09
10/14/2015;434.32;433.57;438.24;431.23
10/15/2015;443.70;440.31;445.03;439.08
10/16/2015;447.86;446.81;448.34;445.49
10/19/2015;449.31;447.38;452.22;447.33
10/20/2015;447.27;449.09;449.80;444.99
10/21/2015;449.78;448.76;451.43;444.84
10/22/2015;457.97;448.17;459.11;447.43
10/23/2015;465.05;461.90;468.64;460.93
10/26/2015;462.87;463.49;466.15;461.56
10/27/2015;458.43;462.59;463.80;458.43
10/28/2015;463.21;459.51;464.29;458.73
10/29/2015;462.99;463.81;464.77;460.26
10/30/2015;462.12;464.17;464.96;458.27
11/2/2015;464.58;457.84;465.57;457.84
11/3/2015;466.85;465.59;466.85;464.08
11/4/2015;468.84;469.78;473.03;468.56
11/5/2015;466.60;470.01;471.31;465.58
11/6/2015;469.83;466.54;472.49;465.05
11/9/2015;465.01;470.90;471.99;464.61
11/10/2015;465.20;467.13;467.83;461.13
11/11/2015;469.20;466.43;472.07;466.41
11/12/2015;459.85;466.96;470.15;459.24
11/13/2015;453.55;457.60;459.16;449.61
11/16/2015;454.29;448.36;455.84;448.36
11/17/2015;466.54;459.66;466.83;458.69
11/18/2015;465.93;464.09;466.43;462.95
11/19/2015;469.00;470.12;472.54;468.37
11/20/2015;468.69;470.91;470.96;466.34
11/23/2015;466.18;467.96;467.96;463.49
11/24/2015;461.29;463.76;463.76;455.32
11/25/2015;468.07;462.42;469.44;461.08
11/26/2015;472.24;468.32;472.49;467.61
11/27/2015;472.17;470.34;474.87;469.16
11/30/2015;469.52;470.92;473.23;469.23
12/1/2015;467.32;471.22;471.96;465.35
12/2/2015;467.06;468.43;470.11;466.48
12/3/2015;449.92;466.64;471.66;449.92
12/4/2015;446.93;448.60;449.43;443.70
12/7/2015;448.46;450.38;454.22;447.47
12/8/2015;441.61;447.44;448.19;439.12
12/9/2015;440.85;442.92;445.02;437.78
12/10/2015;437.84;439.42;441.16;436.06
12/11/2015;429.10;436.90;436.90;426.60
12/14/2015;420.66;430.92;433.90;419.79
12/15/2015;433.63;423.80;434.40;423.38
12/16/2015;433.83;434.74;436.92;431.33
12/17/2015;438.97;442.69;444.67;438.06
12/18/2015;434.15;434.79;437.30;431.58
12/21/2015;428.48;433.22;438.44;428.48
12/22/2015;430.97;432.12;432.88;425.55
12/23/2015;443.72;435.83;445.18;435.79
12/24/2015;444.12;443.65;444.12;442.32
12/28/2015;440.49;445.05;445.57;439.33
12/29/2015;447.70;443.16;447.70;443.16
12/30/2015;446.19;446.50;448.85;445.30
12/31/2015;441.82;445.89;446.48;441.10
1/4/2016;431.70;436.97;436.97;427.22
