"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
9/14/2016;18,185.94;18,280.66;18,334.24;18,121.18
9/15/2016;18,240.64;18,155.72;18,260.60;18,024.88
9/16/2016;17,840.15;18,164.68;18,192.77;17,826.28
9/17/2016;17,840.15;17,840.15;17,840.15;17,840.15
9/19/2016;18,049.05;17,908.82;18,139.49;17,908.82
9/20/2016;17,852.96;18,048.77;18,075.86;17,852.96
9/21/2016;17,992.31;18,031.09;18,151.58;17,974.02
9/22/2016;18,296.77;18,133.78;18,387.18;18,133.78
9/23/2016;18,107.21;18,276.55;18,281.45;18,065.32
9/24/2016;18,107.21;18,107.21;18,107.21;18,107.21
9/26/2016;17,840.88;17,990.52;17,990.52;17,737.93
9/27/2016;17,767.32;17,971.62;17,971.62;17,627.12
9/28/2016;17,866.63;17,813.18;18,014.80;17,809.74
9/29/2016;17,976.28;18,097.80;18,146.59;17,893.99
9/30/2016;18,032.80;17,687.79;18,075.75;17,545.48
10/1/2016;18,032.80;18,032.80;18,032.80;18,032.80
10/3/2016;17,923.82;18,005.20;18,118.01;17,854.38
10/4/2016;17,960.80;17,944.72;18,028.27;17,876.93
10/5/2016;18,125.99;17,852.59;18,138.47;17,785.80
10/6/2016;18,131.01;18,166.92;18,246.27;18,033.47
10/7/2016;18,028.67;18,152.38;18,201.86;17,981.97
10/8/2016;18,028.67;18,028.67;18,028.67;18,028.67
10/10/2016;18,253.79;17,992.10;18,262.21;17,873.64
10/11/2016;18,094.33;18,194.04;18,283.60;18,094.33
10/12/2016;18,093.18;18,088.52;18,199.83;18,043.38
10/13/2016;17,897.61;17,992.00;17,992.00;17,820.06
10/14/2016;18,225.93;17,911.99;18,268.73;17,911.99
10/15/2016;18,225.93;18,225.93;18,225.93;18,225.93
10/17/2016;18,275.53;18,202.34;18,335.06;18,173.19
10/18/2016;18,609.41;18,368.30;18,609.41;18,368.30
10/19/2016;18,705.16;18,617.75;18,729.69;18,538.63
10/20/2016;18,812.25;18,735.06;18,816.81;18,602.77
10/21/2016;18,831.39;18,852.79;18,858.69;18,755.10
10/22/2016;18,831.39;18,831.39;18,831.39;18,831.39
10/24/2016;18,969.04;18,874.11;19,048.26;18,874.11
