,metascore,name,console,playerscore,date,genre,brand
2913,7.7,Mutant Storm Empire,X360,7.8,2007-10-31,Shooter,Microsoft
2914,7.7,Stranglehold,PS3,7.8,2007-10-29,Shooter,Sony
2915,7.7,Stranglehold,X360,7.6,2007-09-05,Shooter,Microsoft
2916,7.7,The Godfather: Blackhand Edition,WII,8.6,2007-03-20,Action-Adventure,Nintendo
2917,7.7,WordJong,DS,7.7,2007-11-16,Puzzle,Nintendo
2918,7.7,Sega Rally Revo,X360,7.2,2007-10-09,Racing,Microsoft
2919,7.7,The Last Guy,PS3,6.8,2008-08-28,Action-Adventure,Sony
2920,7.7,Command & Conquer: Red Alert 3,X360,7.2,2008-11-11,Strategy,Microsoft
2921,7.7,Banjo-Kazooie,X360,8.2,2008-12-03,Platform,Microsoft
2922,7.7,The Sexy Brutale,PS4,7.6,2017-04-11,Action-Adventure,Sony
2923,7.7,NCAA Football 08,PS3,7.9,2007-07-17,Sports,Sony
2924,7.7,FIFA Soccer 06,PSP,7.7,2005-10-11,Sports,Sony
2925,7.7,Ace Combat: Assault Horizon,PS3,6.8,2011-10-11,Action-Adventure,Sony
2926,7.7,Mantis Burn Racing,Switch,7.8,2017-11-23,Racing,Nintendo
2927,7.7,Virginia,PS4,5.8,2016-09-22,Action-Adventure,Sony
2928,7.7,Tom Clancy's Ghost Recon: Shadow Wars,3DS,7.9,2011-03-22,Strategy,Nintendo
2929,7.7,Angry Birds,PSP,3.3,2011-01-04,Puzzle,Sony
2930,7.7,Final Fantasy IV: The Complete Collection,PSP,9.0,2011-04-18,Role-Playing,Sony
2931,7.7,Shadows of the Damned,PS3,8.1,2011-06-21,Action-Adventure,Sony
2932,7.7,Gears of War 3: RAAM's Shadow,X360,7.8,2011-12-13,Shooter,Microsoft
2933,7.7,MotorStorm: Apocalypse,PS3,7.7,2011-05-03,Racing,Sony
2934,7.7,Sonic Generations,X360,8.4,2011-11-01,Platform,Microsoft
2935,7.7,Garou: Mark of the Wolves,X360,8.6,2009-06-24,Fighting,Microsoft
2936,7.7,Hamtaro: Ham-Ham Games,GBA,8.3,2004-07-27,Sports,Nintendo
2937,7.7,NHL 17,XONE,4.2,2016-09-13,Sports,Microsoft
2938,7.7,DoDonPachi Resurrection,X360,8.4,2011-11-04,Shooter,Microsoft
2939,7.7,3D Classics: Kirby's Adventure,3DS,7.9,2011-11-17,Platform,Nintendo
2940,7.7,Pop Island,DS,0.0,2009-12-07,Action-Adventure,Nintendo
2941,7.7,Dragon Ball Z: Budokai 3,PS2,8.8,2004-11-16,Fighting,Sony
2942,7.7,Fable III: Traitor's Keep Quest Pack,X360,7.8,2011-03-01,Role-Playing,Microsoft
2943,7.7,Sleeping Dogs: Definitive Edition,PS4,7.3,2014-10-14,Action-Adventure,Sony
2944,7.7,LEGO Harry Potter: Years 5-7,X360,8.0,2011-11-11,Action-Adventure,Microsoft
2945,7.7,Super Bust-A-Move,GBA,0.0,2001-11-27,Puzzle,Nintendo
2946,7.7,NBA Live 06,PS2,7.1,2005-09-26,Sports,Sony
2947,7.7,SkyDrift,X360,8.0,2011-09-07,Racing,Microsoft
2948,7.7,Strider,PS4,7.1,2014-02-18,Platform,Sony
2949,7.7,Art Style: BASE 10,DS,0.0,2009-07-06,Puzzle,Nintendo
2950,7.7,Retro Game Challenge,DS,7.3,2009-02-10,Action-Adventure,Nintendo
2951,7.7,Operation Flashpoint: Dragon Rising,X360,7.6,2009-10-06,Shooter,Microsoft
2952,7.7,Mortal Kombat: Deception,GC,8.8,2005-03-01,Fighting,Nintendo
2953,7.7,Call of Juarez: Bound in Blood,X360,7.6,2009-06-30,Shooter,Microsoft
2954,7.7,New Play Control! Pikmin,WII,8.6,2009-03-09,Strategy,Nintendo
2955,7.7,Silent Hill: Shattered Memories,PS2,7.0,2010-01-19,Action-Adventure,Sony
2956,7.7,Resident Evil 2,DC,8.9,2000-12-06,Action-Adventure,Sega
2957,7.7,Disney's Kim Possible 2: Drakken's Demise,GBA,8.7,2004-09-15,Platform,Nintendo
2958,7.7,MotoGP,PS2,6.0,2000-10-31,Racing,Sony
2959,7.7,The King of Fighters XIII,PS3,8.2,2011-11-22,Fighting,Sony
2960,7.7,SoulCalibur V,X360,6.3,2012-01-31,Fighting,Microsoft
2961,7.7,Shining Force: Resurrection of the Dark Dragon,GBA,8.9,2004-06-08,Role-Playing,Nintendo
2962,7.7,LEGO Batman 2: DC Super Heroes,WIIU,7.3,2013-05-21,Action-Adventure,Nintendo
2963,7.7,Wasteland 2: Director's Cut,XONE,7.0,2015-10-13,Strategy,Microsoft
2964,7.7,Kirby 64: The Crystal Shards,N64,8.2,2000-06-26,Platform,Nintendo
2965,7.7,F.E.A.R. 2: Project Origin,X360,8.0,2009-02-10,Shooter,Microsoft
2966,7.7,Turok 3: Shadow of Oblivion,N64,7.1,2000-08-30,Shooter,Nintendo
2967,7.7,Army Men: Air Combat,N64,7.8,2000-07-14,Action-Adventure,Nintendo
2968,7.7,Tenchu 2: Birth of the Stealth Assassins,PS,8.7,2000-08-07,Action-Adventure,Sony
2969,7.7,EA Sports UFC 3,XONE,5.5,2018-01-30,Sports,Microsoft
2970,7.7,OutRun 2006: Coast 2 Coast,XBOX,8.0,2006-04-25,Racing,Microsoft
2971,7.7,Need for Speed Underground 2,XBOX,8.7,2004-11-15,Racing,Microsoft
2972,7.7,No Man's Sky,XONE,7.9,2018-07-24,Action-Adventure,Microsoft
2973,7.7,Horizon Chase Turbo,PS4,7.6,2018-05-15,Racing,Sony
2974,7.7,The Lord of the Rings: The Return of the King,GBA,8.2,2003-11-05,Action-Adventure,Nintendo
2975,7.7,Demolition Racer: No Exit,DC,8.5,2000-10-23,Racing,Sega
2976,7.7,de Blob 2,X360,7.1,2011-02-22,Platform,Microsoft
2977,7.7,Railway Empire,XONE,7.0,2018-01-30,Simulation,Microsoft
2978,7.7,Need for Speed Underground,GBA,8.3,2003-12-18,Racing,Nintendo
2979,7.7,Final Fantasy XI: Chains of Promathia,PS2,8.2,2004-09-21,Role-Playing,Sony
2980,7.7,The Vanishing of Ethan Carter,XONE,7.9,2018-01-19,Action-Adventure,Microsoft
2981,7.7,Second Sight,GC,8.3,2004-09-21,Action-Adventure,Nintendo
2982,7.7,The Suffering,PS2,8.8,2004-03-09,Action-Adventure,Sony
2983,7.7,The Suffering,XBOX,8.8,2004-03-09,Action-Adventure,Microsoft
2984,7.7,Mega Man Zero 3,GBA,8.2,2004-10-05,Platform,Nintendo
2985,7.7,Fantasia: Music Evolved,XONE,7.5,2014-10-21,Music,Microsoft
2986,7.7,MLB 11: The Show,PSP,6.0,2011-03-07,Sports,Sony
2987,7.7,L.A. Noire,XONE,7.9,2017-11-14,Action-Adventure,Microsoft
2988,7.7,Black,XBOX,8.0,2006-02-28,Shooter,Microsoft
2989,7.7,Spider-Man: Web of Shadows,DS,7.3,2008-10-21,Action-Adventure,Nintendo
2990,7.7,RUSH,WIIU,7.5,2013-12-12,Puzzle,Nintendo
2991,7.7,College Hoops 2K6,PS2,7.3,2005-11-30,Sports,Sony
2992,7.7,Call of Duty: Infinite Warfare,PS4,3.7,2016-11-04,Shooter,Sony
2993,7.7,Baldur's Gate: Dark Alliance II,XBOX,7.7,2004-01-20,Role-Playing,Microsoft
2994,7.7,Dead or Alive 5 Ultimate,PS3,8.1,2013-09-03,Fighting,Sony
2995,7.7,Crysis 3,PS3,6.4,2013-02-19,Shooter,Sony
2996,7.7,F1 2013,PS3,6.4,2013-10-08,Racing,Sony
2997,7.7,Mega Man 9,PS3,7.1,2008-09-25,Platform,Sony
2998,7.7,NFL Street 2,PS2,8.8,2004-12-22,Sports,Sony
2999,7.7,Dance Dance Revolution Extreme,PS2,8.5,2004-09-21,Simulation,Sony
3000,7.7,Tomb Raider: Anniversary,X360,8.5,2007-10-23,Action-Adventure,Microsoft
3001,7.7,NCAA Football 14,X360,5.9,2013-07-09,Sports,Microsoft
3002,7.7,NHL 2005,XBOX,6.2,2004-09-20,Sports,Microsoft
3003,7.7,Proteus,VITA,6.3,2013-10-29,Action-Adventure,Sony
3004,7.7,Battlefield 2: Modern Combat,X360,7.3,2006-04-11,Shooter,Microsoft
3005,7.7,New Super Luigi U,WIIU,7.9,2013-06-20,Action-Adventure,Nintendo
3006,7.7,Naruto Shippuden: Ultimate Ninja Storm 3,PS3,7.9,2013-03-05,Fighting,Sony
3007,7.7,Hue,PS4,7.3,2016-08-30,Platform,Sony
3008,7.7,NCAA Football 14,PS3,6.3,2013-07-09,Sports,Sony
3009,7.7,Apollo Justice: Ace Attorney,3DS,7.5,2017-11-21,Action-Adventure,Nintendo
3010,7.7,Ys Origin,PS4,6.5,2017-05-30,Role-Playing,Sony
3011,7.7,Azure Striker Gunvolt,3DS,8.1,2014-08-29,Action-Adventure,Nintendo
3012,7.7,NBA Live 09,X360,7.5,2008-10-07,Sports,Microsoft
3013,7.7,Tropico 4,X360,7.4,2011-10-18,Strategy,Microsoft
3014,7.7,The Gunstringer,X360,8.1,2011-09-13,Shooter,Microsoft
3015,7.7,BlazBlue: Continuum Shift II,PSP,6.4,2011-05-30,Fighting,Sony
3016,7.7,Peggle 2,XONE,7.2,2013-12-09,Puzzle,Microsoft
3017,7.7,Yakuza 2,PS2,8.5,2008-09-09,Action-Adventure,Sony
3018,7.7,Attack of the Friday Monsters! A Tokyo Tale,3DS,7.6,2013-07-18,Action-Adventure,Nintendo
3019,7.7,Dragon Quest Monsters: Joker 2,DS,7.4,2011-09-19,Role-Playing,Nintendo
3020,7.7,Plants vs. Zombies,VITA,7.7,2012-02-21,Strategy,Sony
3021,7.7,Tiger Woods PGA Tour 14,X360,6.2,2013-03-26,Sports,Microsoft
3022,7.7,LEGO Indiana Jones: The Original Adventures,PS3,7.9,2008-06-03,Action-Adventure,Sony
3023,7.7,MTX Mototrax,PS2,8.1,2004-03-02,Racing,Sony
3024,7.7,LEGO Indiana Jones: The Original Adventures,X360,7.6,2008-06-03,Action-Adventure,Microsoft
3025,7.7,Klonoa,WII,8.7,2009-05-05,Platform,Nintendo
3026,7.7,NFL Street 2,GC,7.6,2004-12-22,Sports,Nintendo
3027,7.6,Star Trek: Invasion,PS,7.5,2000-06-29,Simulation,Sony
3028,7.6,MX 2002 Featuring Ricky Carmichael,PS2,8.5,2001-07-03,Racing,Sony
3029,7.6,Mega Man X5,PS,8.8,2001-02-01,Platform,Sony
3030,7.6,Boxing Fever,GBA,0.0,2001-10-11,Sports,Nintendo
3031,7.6,Tropico 5,PS4,7.1,2015-04-28,Simulation,Sony
3032,7.6,Persona 4: Dancing All Night,VITA,6.5,2015-09-29,Music,Sony
3033,7.6,Monster Rancher Advance,GBA,0.0,2001-11-28,Simulation,Nintendo
3034,7.6,Apotheon,PS4,7.3,2015-02-03,Platform,Sony
3035,7.6,Harvest Moon: Save the Homeland,PS2,8.7,2001-11-22,Simulation,Sony
3036,7.6,Samurai Warriors 4,PS4,7.7,2014-10-21,Fighting,Sony
3037,7.6,Stuntman Ignition,PS3,6.1,2007-09-17,Racing,Sony
3038,7.6,Overlord,X360,8.3,2007-06-26,Action-Adventure,Microsoft
3039,7.6,XType Plus,WIIU,8.2,2014-08-14,Shooter,Nintendo
3040,7.6,Metal Gear Solid V: Ground Zeroes,XONE,5.5,2014-03-18,Action-Adventure,Microsoft
3041,7.6,Dave Mirra Freestyle BMX 2,XBOX,8.2,2001-11-28,Sports,Microsoft
3042,7.6,Race Driver: Create & Race,DS,7.6,2007-10-02,Racing,Nintendo
3043,7.6,Streets of Rage 2,X360,8.3,2007-08-29,Action-Adventure,Microsoft
3044,7.6,The Elder Scrolls Online: Morrowind,XONE,5.6,2017-06-06,MMO,Microsoft
3045,7.6,Call of Duty: Finest Hour,PS2,7.6,2004-11-16,Shooter,Sony
3046,7.6,Resident Evil 4,XONE,8.0,2016-08-30,Action-Adventure,Microsoft
3047,7.6,"Warhammer 40,000: Space Marine",X360,7.8,2011-09-06,Shooter,Microsoft
3048,7.6,Assassin's Creed: Brotherhood - The Da Vinci Disappearance,PS3,7.3,2011-03-09,Action-Adventure,Sony
3049,7.6,Blitz: The League,PS2,8.0,2005-10-17,Sports,Sony
3050,7.6,Spyro 2: Season of Flame,GBA,7.6,2002-09-25,Platform,Nintendo
3051,7.6,EA Sports UFC 2,XONE,5.5,2016-03-15,Sports,Microsoft
3052,7.6,Jak X: Combat Racing,PS2,7.8,2005-10-18,Racing,Sony
3053,7.6,Grand Kingdom,VITA,8.4,2016-06-21,Role-Playing,Sony
3054,7.6,Pokemon Emerald Version,GBA,8.4,2005-04-30,Role-Playing,Nintendo
3055,7.6,Baldur's Gate: Dark Alliance,GBA,7.1,2004-02-10,Role-Playing,Nintendo
3056,7.6,The King of Fighters 02/03,XBOX,0.0,2005-08-31,Fighting,Microsoft
3057,7.6,Mario Superstar Baseball,GC,8.7,2005-08-29,Sports,Nintendo
3058,7.6,Marvel vs. Capcom 2,PS2,8.8,2002-11-18,Fighting,Sony
3059,7.6,Mat Hoffman's Pro BMX 2,PS2,8.3,2002-08-12,Sports,Sony
3060,7.6,1000 Tiny Claws,PSP,0.0,2011-10-04,Action-Adventure,Sony
3061,7.6,Super Mario Strikers,GC,8.6,2005-12-05,Sports,Nintendo
3062,7.6,Syberia,Switch,7.4,2017-10-20,Action-Adventure,Nintendo
3063,7.6,Aliens: Infestation,DS,8.3,2011-10-11,Action-Adventure,Nintendo
3064,7.6,CT Special Forces 2: Back in the Trenches,GBA,8.5,2004-06-29,Shooter,Nintendo
3065,7.6,2064: Read Only Memories,PS4,3.3,2017-01-17,Action-Adventure,Sony
3066,7.6,Mega Man Legends 2,PS,8.5,2000-10-24,Action-Adventure,Sony
3067,7.6,Worms,PS3,6.9,2009-03-26,Strategy,Sony
3068,7.6,The Banner Saga,XONE,8.1,2016-01-12,Role-Playing,Microsoft
3069,7.6,Silent Hill 4: The Room,XBOX,8.1,2004-09-07,Action-Adventure,Microsoft
3070,7.6,Silent Hill 4: The Room,PS2,7.8,2004-09-07,Action-Adventure,Sony
3071,7.6,Speed Devils Online Racing,DC,8.1,2000-12-13,Racing,Sega
3072,7.6,Dead Space 3,PS3,6.4,2013-02-05,Shooter,Sony
3073,7.6,Madden NFL 08,WII,6.8,2007-08-14,Sports,Nintendo
3074,7.6,Assassin's Creed Syndicate,PS4,6.9,2015-10-23,Action-Adventure,Sony
3075,7.6,Tom Clancy's Rainbow Six: Rogue Spear,GBA,0.0,2002-03-18,Shooter,Nintendo
3076,7.6,Kingdom Hearts: Chain of Memories,GBA,8.8,2004-12-07,Role-Playing,Nintendo
3077,7.6,The Bard's Tale,PS2,7.9,2004-10-26,Role-Playing,Sony
3078,7.6,Dragon Age II: Mark of the Assassin,X360,5.4,2011-10-11,Role-Playing,Microsoft
3079,7.6,UEFA Euro 2004: Portugal,PS2,6.4,2004-05-04,Sports,Sony
3080,7.6,Tales of Hearts R,VITA,8.2,2014-11-11,Role-Playing,Sony
3081,7.6,Second Sight,PS2,8.1,2004-09-21,Action-Adventure,Sony
3082,7.6,Phantasy Star Collection,GBA,8.4,2002-11-24,Role-Playing,Nintendo
3083,7.6,The Elder Scrolls Online: Summerset,PS4,6.1,2018-06-05,MMO,Sony
3084,7.6,Bombslinger,Switch,5.6,2018-04-11,Action-Adventure,Nintendo
3085,7.6,Blade Strangers,Switch,7.6,2018-08-28,Fighting,Nintendo
3086,7.6,One Piece: Pirate Warriors 3 - Deluxe Edition,Switch,6.0,2018-05-10,Action-Adventure,Nintendo
3087,7.6,Surviving Mars,XONE,6.5,2018-03-15,Simulation,Microsoft
3088,7.6,Pode,Switch,7.8,2018-06-21,Action-Adventure,Nintendo
3089,7.6,Jurassic World Evolution,XONE,6.0,2018-06-12,Simulation,Microsoft
3090,7.6,Sports Champions,PS3,7.9,2010-09-07,Sports,Sony
3091,7.6,Max & the Magic Marker,WII,8.4,2010-03-08,Platform,Nintendo
3092,7.6,Pokken Tournament,WIIU,7.4,2016-03-18,Fighting,Nintendo
3093,7.6,Tethered,PS4,7.4,2016-10-25,Strategy,Sony
3094,7.6,Batman: Arkham Origins,PS3,7.7,2013-10-25,Action-Adventure,Sony
3095,7.6,Rocketbirds: Hardboiled Chicken,VITA,7.2,2013-02-12,Platform,Sony
3096,7.6,The Denpa Men 2: Beyond the Waves,3DS,6.3,2013-05-30,Role-Playing,Nintendo
3097,7.6,BlazBlue: Cross Tag Battle,PS4,6.4,2018-06-05,Fighting,Sony
3098,7.6,LEGO Indiana Jones: The Original Adventures,PSP,8.0,2008-06-03,Action-Adventure,Sony
3099,7.6,Who's That Flying?!,PSP,0.0,2010-11-16,Shooter,Sony
3100,7.6,Rayman 3: Hoodlum Havoc,PS2,8.8,2003-03-17,Platform,Sony
3101,7.6,Sushi Striker: The Way of Sushido,Switch,7.6,2018-06-08,Puzzle,Nintendo
3102,7.6,Super Mario Party,Switch,7.3,2018-10-05,Party,Nintendo
3103,7.6,Flinthook,PS4,7.2,2017-04-14,Platform,Sony
3104,7.6,Super Chariot,Switch,6.6,2018-05-10,Platform,Nintendo
3105,7.6,7th Dragon III Code: VFD,3DS,7.9,2016-07-12,Role-Playing,Nintendo
3106,7.6,Heart&Slash,PS4,7.0,2016-06-28,Action-Adventure,Sony
3107,7.6,Paper Mario: Color Splash,WIIU,7.2,2016-10-07,Action-Adventure,Nintendo
3108,7.6,Naruto Shippuden: Ultimate Ninja Storm 2,PS3,8.2,2010-10-19,Fighting,Sony
3109,7.6,Pro Evolution Soccer 2008,X360,7.7,2008-03-11,Sports,Microsoft
3110,7.6,Wulverblade,PS4,6.4,2018-01-30,Action-Adventure,Sony
3111,7.6,Wulverblade,Switch,7.9,2017-10-12,Action-Adventure,Nintendo
3112,7.6,WWE 2K19,PS4,5.7,2018-10-05,Fighting,Sony
3113,7.6,NHL Slapshot,WII,8.4,2010-09-07,Sports,Nintendo
3114,7.6,Capcom Beat 'Em Up Bundle,XONE,0.0,2018-09-18,Fighting,Microsoft
3115,7.6,Tetris Party Deluxe,DS,0.0,2010-05-25,Puzzle,Nintendo
3116,7.6,Mothergunship,XONE,7.2,2018-07-17,Shooter,Microsoft
3117,7.6,Blasters of the Universe,PS4,7.1,2018-02-27,Shooter,Sony
3118,7.6,Wizard of Legend,Switch,7.6,2018-05-15,Action-Adventure,Nintendo
3119,7.6,Last Day of June,Switch,7.7,2018-03-16,Action-Adventure,Nintendo
3120,7.6,Art Style: light trax,WII,0.0,2010-05-24,Racing,Nintendo
3121,7.6,The World Ends with You: Final Remix,Switch,7.9,2018-10-12,Role-Playing,Nintendo
3122,7.6,WindJammers,PS4,7.3,2017-08-29,Sports,Sony
3123,7.6,Momodora: Reverie Under the Moonlight,PS4,7.2,2017-03-16,Platform,Sony
3124,7.6,V-Rally 3,XBOX,0.0,2003-03-25,Racing,Microsoft
3125,7.6,Spider-Man: Shattered Dimensions,X360,7.5,2010-09-07,Action-Adventure,Microsoft
3126,7.6,BloodRayne,XBOX,7.5,2002-10-15,Shooter,Microsoft
3127,7.6,Cosmic Star Heroine,PS4,7.3,2017-04-11,Role-Playing,Sony
3128,7.6,Mighty Gunvolt Burst,Switch,7.8,2017-06-15,Action-Adventure,Nintendo
3129,7.6,Brave Story: New Traveler,PSP,7.5,2007-07-31,Role-Playing,Sony
3130,7.6,Resident Evil 5: Desperate Escape,X360,7.6,2010-03-03,Action-Adventure,Microsoft
3131,7.6,Major League Baseball 2K10,X360,7.6,2010-03-02,Sports,Microsoft
3132,7.6,Madden NFL 07,PS3,4.2,2006-11-14,Sports,Sony
3133,7.6,World of Tanks,XONE,5.9,2015-07-28,Shooter,Microsoft
3134,7.6,Summoner 2,PS2,8.4,2002-09-23,Role-Playing,Sony
3135,7.6,JYDGE,PS4,5.7,2017-10-03,Action-Adventure,Sony
3136,7.6,FIFA World Cup: Germany 2006,GC,6.2,2006-04-24,Sports,Nintendo
3137,7.6,Endless Ocean: Blue World,WII,8.6,2010-02-22,Simulation,Nintendo
3138,7.6,Mass Effect: Andromeda,XONE,4.9,2017-03-21,Role-Playing,Microsoft
3139,7.6,Crawl,XONE,7.8,2017-04-11,Action-Adventure,Microsoft
3140,7.6,Beach Spikers: Virtua Beach Volleyball,GC,8.4,2002-08-12,Sports,Nintendo
3141,7.6,Floor Kids,Switch,7.4,2017-12-07,Sports,Nintendo
3142,7.6,.hack//G.U. Last Recode,PS4,7.8,2017-11-03,Role-Playing,Sony
3143,7.6,Disney's Extreme Skate Adventure,GC,7.6,2003-09-04,Sports,Nintendo
3144,7.6,Disney's Extreme Skate Adventure,XBOX,8.3,2003-09-03,Sports,Microsoft
3145,7.6,.hack//Mutation Part 2,PS2,8.5,2003-05-06,Role-Playing,Sony
3146,7.6,Q.U.B.E. 2,PS4,6.6,2018-03-13,Puzzle,Sony
3147,7.6,Ever Oasis,3DS,8.1,2017-06-23,Role-Playing,Nintendo
3148,7.6,NBA Live 06,GC,0.0,2005-09-26,Sports,Nintendo
3149,7.6,RoboBlitz,X360,8.3,2006-11-28,Shooter,Microsoft
3150,7.6,Suikoden V,PS2,9.1,2006-03-21,Role-Playing,Sony
3151,7.6,Wii Sports,WII,8.0,2006-11-19,Sports,Nintendo
3152,7.6,Mega Man ZX,DS,8.2,2006-09-12,Platform,Nintendo
3153,7.6,Lemmings,PSP,7.9,2006-05-23,Puzzle,Sony
3154,7.6,Star Fox Command,DS,7.2,2006-08-28,Shooter,Nintendo
3155,7.6,ATV Offroad Fury Pro,PSP,7.2,2006-10-26,Racing,Sony
3156,7.6,MVP 06 NCAA Baseball,PS2,8.7,2006-01-18,Sports,Sony
3157,7.6,Gradius Collection,PSP,8.6,2006-06-06,Shooter,Sony
3158,7.6,Tales of Phantasia,GBA,8.1,2006-03-06,Role-Playing,Nintendo
3159,7.6,The Long Dark,XONE,7.6,2017-08-01,Simulation,Microsoft
3160,7.6,Tony Hawk's Downhill Jam,DS,7.0,2006-10-24,Sports,Nintendo
3161,7.6,Street Fighter II' Hyper Fighting,X360,6.7,2006-08-02,Fighting,Microsoft
3162,7.6,Mario vs. Donkey Kong 2: March of the Minis,DS,7.9,2006-09-25,Puzzle,Nintendo
3163,7.6,Rugby 06,XBOX,0.0,2006-02-14,Sports,Microsoft
3164,7.6,Undertow,X360,7.6,2007-11-21,Shooter,Microsoft
3165,7.6,PixelJunk SideScroller,PS3,6.8,2011-10-25,Shooter,Sony
3166,7.6,Phoenix Wright: Ace Attorney - Justice for All,DS,8.5,2007-01-16,Action-Adventure,Nintendo
3167,7.6,Sonic Generations,PS3,8.3,2011-11-01,Platform,Sony
3168,7.6,Hyper Light Drifter,XONE,7.0,2016-07-26,Role-Playing,Microsoft
3169,7.6,Nobunaga's Ambition: Iron Triangle,PS2,8.3,2009-01-27,Strategy,Sony
3170,7.6,Phantom Brave: We Meet Again,WII,7.3,2009-08-14,Role-Playing,Nintendo
3171,7.6,Battlestations: Pacific,X360,7.4,2009-05-12,Strategy,Microsoft
3172,7.6,Lode Runner,X360,7.4,2009-04-22,Puzzle,Microsoft
3173,7.6,Fallout 3: The Pitt,X360,7.2,2009-03-24,Role-Playing,Microsoft
3174,7.6,Singularity,X360,7.7,2010-06-29,Shooter,Microsoft
3175,7.6,Dr. Mario Express,DS,7.5,2009-04-20,Puzzle,Nintendo
3176,7.6,Shadows of the Damned,X360,8.3,2011-06-21,Action-Adventure,Microsoft
3177,7.6,R.U.S.E.,PS3,7.3,2010-09-07,Strategy,Sony
3178,7.6,Twisted Metal,PS3,7.8,2012-02-14,Action-Adventure,Sony
3179,7.6,Bubble Bobble Plus!,WII,5.7,2009-05-25,Platform,Nintendo
3180,7.6,The Sims 3,X360,7.3,2010-10-26,Simulation,Microsoft
3181,7.6,LEGO Harry Potter: Years 5-7,PS3,8.3,2011-11-11,Action-Adventure,Sony
3182,7.6,LEGO Harry Potter: Years 5-7,WII,7.3,2011-11-11,Action-Adventure,Nintendo
3183,7.6,Mario & Sonic at the Olympic Winter Games,DS,7.4,2009-10-13,Sports,Nintendo
3184,7.6,Puyo Pop Fever,DS,6.8,2005-05-03,Puzzle,Nintendo
3185,7.6,SkyDrift,PS3,8.2,2011-09-06,Racing,Sony
3186,7.6,Operation Flashpoint: Dragon Rising,PS3,6.5,2009-10-06,Shooter,Sony
3187,7.6,Disgaea 1 Complete,Switch,7.9,2018-10-09,Role-Playing,Nintendo
3188,7.6,NFL Blitz 20-02,PS2,8.9,2002-02-06,Sports,Sony
3189,7.6,Transformers: War for Cybertron,X360,8.5,2010-06-22,Action-Adventure,Microsoft
3190,7.6,Resident Evil Archives: Resident Evil,WII,8.7,2009-06-23,Action-Adventure,Nintendo
3191,7.6,Lufia: The Ruins of Lore,GBA,8.3,2003-05-06,Role-Playing,Nintendo
3192,7.6,Dead or Alive 5,X360,8.0,2012-09-25,Fighting,Microsoft
3193,7.6,Ghostbusters: The Video Game,WII,8.3,2009-06-16,Action-Adventure,Nintendo
3194,7.6,WWE '13,PS3,8.2,2012-10-30,Sports,Sony
3195,7.6,Dishonored: Definitive Edition,XONE,7.4,2015-08-25,Action-Adventure,Microsoft
3196,7.6,MVP 07 NCAA Baseball,PS2,8.4,2007-02-06,Sports,Sony
3197,7.6,Battle Engine Aquila,XBOX,0.0,2003-01-20,Shooter,Microsoft
3198,7.6,NCAA Football 13,X360,5.5,2012-07-10,Sports,Microsoft
3199,7.6,Ratchet & Clank Collection,VITA,7.9,2014-07-29,Platform,Sony
3200,7.6,de Blob 2,XONE,7.3,2018-02-27,Platform,Microsoft
3201,7.6,Sniper Elite,PS2,8.7,2005-10-18,Shooter,Sony
3202,7.6,Midtown Madness 3,XBOX,8.0,2003-06-17,Racing,Microsoft
3203,7.6,Grand Prix Challenge,PS2,8.3,2003-03-03,Racing,Sony
3204,7.6,Star Wars Jedi Knight: Jedi Academy,XBOX,8.6,2003-11-19,Shooter,Microsoft
3205,7.6,Skullgirls: 2nd Encore,VITA,8.3,2016-04-05,Fighting,Sony
3206,7.6,Saints Row IV,PS3,6.3,2013-08-20,Action-Adventure,Sony
3207,7.6,The Evil Within 2,PS4,8.7,2017-10-13,Action-Adventure,Sony
3208,7.6,Deus Ex: Human Revolution - The Missing Link,X360,6.9,2011-10-18,Action-Adventure,Microsoft
3209,7.6,Madden NFL 25,PS3,4.1,2013-08-27,Sports,Sony
3210,7.6,Guwange,X360,8.6,2010-11-10,Shooter,Microsoft
3211,7.6,L.A. Noire,PS4,8.0,2017-11-14,Action-Adventure,Sony
3212,7.6,Battalion Wars,GC,8.5,2005-09-19,Strategy,Nintendo
3213,7.6,Puzzle Quest: Galactrix,X360,7.6,2009-04-08,Puzzle,Microsoft
3214,7.6,Ultimate Block Party,PSP,0.0,2005-12-13,Puzzle,Sony
3215,7.6,Final Fantasy Fables: Chocobo's Dungeon,WII,8.0,2008-07-08,Role-Playing,Nintendo
3216,7.6,Kirby Super Star Ultra,DS,8.8,2008-09-22,Platform,Nintendo
3217,7.6,Knights in the Nightmare,DS,8.4,2009-06-03,Role-Playing,Nintendo
3218,7.6,The Club,X360,6.8,2008-02-19,Shooter,Microsoft
3219,7.6,Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,WII,7.9,2008-08-11,Action-Adventure,Nintendo
3220,7.6,Ratchet & Clank Future: Quest for Booty,PS3,7.4,2008-08-21,Platform,Sony
3221,7.6,MySims Kingdom,WII,8.1,2008-10-28,Simulation,Nintendo
3222,7.6,Brothers in Arms: Hell's Highway,X360,8.2,2008-09-23,Shooter,Microsoft
3223,7.6,Brothers in Arms: Hell's Highway,PS3,8.0,2008-09-23,Shooter,Sony
3224,7.6,Mechanic Master,DS,0.0,2008-10-21,Puzzle,Nintendo
3225,7.6,Metal Slug 3,XBOX,5.1,2004-05-26,Shooter,Microsoft
